date,可口可乐,宝洁
2017-02-03,30.908519744873047,67.61400604248047
2017-02-10,30.194215774536133,68.04719543457031
2017-02-17,30.67784881591797,70.46057891845703
2017-02-24,31.08709716796875,70.42967987060547
2017-03-03,31.60794448852539,70.00422668457031
2017-03-10,31.466562271118164,70.44513702392578
2017-03-17,31.54913330078125,70.39097595214844
2017-03-24,31.6166934967041,70.05836486816406
2017-03-31,31.856887817382812,69.50143432617188
2017-04-07,31.984519958496094,69.02184295654297
2017-04-13,32.11961364746094,69.64065551757812
2017-04-21,32.32979202270508,69.07489013671875
2017-04-28,32.389827728271484,68.06940460205078
2017-05-05,32.79518508911133,67.42245483398438
2017-05-12,32.72012710571289,67.18081665039062
2017-05-19,32.95280838012695,67.21977233886719
2017-05-26,34.07125473022461,68.0070571899414
2017-06-02,34.44657516479492,69.05150604248047
2017-06-09,34.018714904785156,68.71633911132812
2017-06-16,34.291099548339844,69.88553619384766
2017-06-23,34.245689392089844,69.69844818115234
2017-06-30,33.94296646118164,67.9290771484375
2017-07-07,33.59484100341797,68.31881713867188
2017-07-14,33.81431198120117,67.89013671875
2017-07-21,34.0792121887207,69.60894012451172
2017-07-28,34.820865631103516,70.86585235595703
2017-08-04,34.434898376464844,71.22721862792969
2017-08-11,34.503021240234375,71.75355529785156
2017-08-18,34.56356430053711,72.64122772216797
2017-08-25,34.48787307739258,72.67264556884766
2017-09-01,34.64681625366211,72.6883773803711
2017-09-08,35.04035186767578,72.93189239501953
2017-09-15,35.22761917114258,73.26968383789062
2017-09-22,34.7012825012207,72.4605712890625
2017-09-29,34.33511734008789,71.47074127197266
2017-10-06,34.7012825012207,72.5312728881836
2017-10-13,35.22761917114258,73.08901977539062
2017-10-20,35.38018798828125,69.84565734863281
2017-10-27,35.143707275390625,68.88798522949219
2017-11-03,35.06743240356445,68.52393341064453
2017-11-10,35.50224304199219,69.7744140625
2017-11-17,34.86909484863281,69.98809051513672
2017-11-24,34.998783111572266,70.0039291381836
2017-12-01,35.35492706298828,71.5156021118164
2017-12-08,34.84733963012695,71.52352905273438
2017-12-15,35.52412796020508,72.72654724121094
2017-12-22,35.062679290771484,72.9164810180664
2017-12-29,35.28572463989258,72.7186050415039
2018-01-05,35.43182373046875,72.21208953857422
2018-01-12,35.493370056152344,70.9220199584961
2018-01-19,36.270145416259766,72.62702178955078
2018-01-26,37.323787689208984,69.96340942382812
2018-02-02,35.93943405151367,67.18815612792969
2018-02-09,33.17072677612305,63.73505401611328
2018-02-16,34.59353256225586,65.872314453125
2018-02-23,33.87059783935547,64.63619232177734
2018-03-02,33.624488830566406,63.400115966796875
2018-03-09,34.47048568725586,64.0301284790039
2018-03-16,33.719581604003906,62.977420806884766
2018-03-23,32.842838287353516,60.537147521972656
2018-03-29,33.69630813598633,63.224639892578125
2018-04-06,34.07648468017578,62.54678726196289
2018-04-13,34.53425216674805,62.498966217041016
2018-04-20,33.93682098388672,59.39905548095703
2018-04-27,33.60319519042969,58.60224533081055
2018-05-04,32.866119384765625,58.29639434814453
2018-05-11,32.695411682128906,59.05296325683594
2018-05-18,32.72646713256836,59.11735153198242
2018-05-25,32.897151947021484,59.80954360961914
2018-06-01,33.455772399902344,59.11735153198242
2018-06-08,34.09975051879883,62.11951446533203
2018-06-15,34.536529541015625,62.28047180175781
2018-06-22,33.855506896972656,62.32073974609375
2018-06-29,34.333003997802734,62.827796936035156
2018-07-06,34.94357681274414,63.83384323120117
2018-07-13,35.02185821533203,63.83384323120117
2018-07-20,35.44456100463867,63.90153121948242
2018-07-27,36.17255401611328,65.44468688964844
2018-08-03,36.493492126464844,66.8659439086914
2018-08-10,36.070796966552734,66.13499450683594
2018-08-17,36.47783660888672,67.9704818725586
2018-08-24,35.718536376953125,67.70248413085938
2018-08-31,34.88878631591797,67.36949157714844
2018-09-07,35.78898620605469,66.52484893798828
2018-09-14,36.306549072265625,67.90552520751953
2018-09-21,36.772335052490234,69.70043182373047
2018-09-28,36.46445083618164,67.59690856933594
2018-10-05,36.21971893310547,66.71975708007812
2018-10-12,35.27238845825195,64.21015930175781
2018-10-19,36.57497024536133,71.52893829345703
2018-10-26,36.25129699707031,71.9877700805664
2018-11-02,37.89333724975586,73.58550262451172
2018-11-09,39.2196044921875,75.7158203125
2018-11-16,39.606441497802734,76.87108612060547
2018-11-23,38.698570251464844,75.00296020507812
2018-11-30,40.10262680053711,77.43644714355469
2018-12-07,39.06027603149414,75.74858093261719
2018-12-14,39.25920104980469,79.18163299560547
2018-12-21,37.8508415222168,74.53595733642578
2018-12-28,37.55642318725586,74.7080078125
2019-01-04,37.8508415222168,75.7813720703125
2019-01-11,37.667823791503906,75.19141387939453
2019-01-18,37.8826789855957,75.49711608886719
2019-01-25,37.69169235229492,77.29741668701172
2019-02-01,38.74996566772461,80.49334716796875
2019-02-08,39.38651657104492,80.6915512084961
2019-02-15,35.99688720703125,81.32742309570312
2019-02-22,36.028709411621094,82.78913116455078
2019-03-01,36.1082878112793,81.29441833496094
2019-03-08,35.67860794067383,81.26964569091797
2019-03-15,36.35930252075195,84.59770202636719
2019-03-22,36.864952087402344,83.95357513427734
2019-03-29,37.61139678955078,85.92729187011719
2019-04-05,37.298370361328125,85.59696960449219
2019-04-12,37.51507568359375,86.7613754272461
2019-04-18,38.109031677246094,88.19721221923828
2019-04-26,38.735076904296875,88.0391845703125
2019-05-03,39.104305267333984,88.2221450805664
2019-05-10,38.67890930175781,88.16395568847656
2019-05-17,39.489566802978516,89.36153411865234
2019-05-24,39.81864547729492,88.7294692993164
2019-05-31,39.433380126953125,85.5857925415039
2019-06-07,41.32759475708008,90.45930480957031
2019-06-14,41.50460433959961,92.48023223876953
2019-06-21,41.69874954223633,92.48023223876953
2019-06-28,41.189144134521484,91.19117736816406
2019-07-05,42.15172576904297,94.10198211669922
2019-07-12,42.159820556640625,95.63219451904297
2019-07-19,41.56931686401367,96.26825714111328
2019-07-26,43.818058013916016,96.03390502929688
2019-08-02,42.32969284057617,97.46525573730469
2019-08-09,43.21138381958008,97.7498550415039
2019-08-16,44.01219177246094,99.75874328613281
2019-08-23,43.47023391723633,98.20186614990234
2019-08-30,44.52180862426758,100.63764190673828
2019-09-06,44.67549514770508,102.84741973876953
2019-09-13,44.211761474609375,102.21964263916016
2019-09-20,43.92657470703125,102.32009887695312
2019-09-27,44.252498626708984,104.27040100097656
2019-10-04,44.439910888671875,103.79329681396484
2019-10-11,43.42953872680664,101.35748291015625
2019-10-18,44.635467529296875,98.95549774169922
2019-10-25,43.796207427978516,103.82450866699219
2019-11-01,43.918434143066406,104.34679412841797
2019-11-08,42.5413932800293,100.83402252197266
2019-11-15,42.91621398925781,101.54163360595703
2019-11-22,43.20954132080078,101.33104705810547
2019-11-29,43.836036682128906,102.82208251953125
2019-12-06,44.6733512878418,104.61636352539062
2019-12-13,44.6733512878418,105.69461822509766
2019-12-20,45.12485122680664,105.60196685791016
2019-12-27,45.43678665161133,106.2168960571289
2020-01-03,44.894996643066406,103.26012420654297
2020-01-10,45.58454513549805,104.4310531616211
2020-01-17,46.74201965332031,106.4864730834961
2020-01-24,47.3494873046875,106.0429458618164
2020-01-31,47.94053268432617,105.60230255126953
2020-02-07,48.589046478271484,106.8394775390625
2020-02-14,49.21293258666992,106.89031982421875
2020-02-21,49.36069107055664,107.3648681640625
2020-02-28,43.909912109375,95.95047760009766
2020-03-06,45.3629035949707,103.09400177001953
2020-03-13,40.1379508972168,96.66228485107422
2020-03-20,31.716184616088867,86.7986068725586
2020-03-27,35.45091247558594,93.35743713378906
2020-04-03,36.29557800292969,97.51815032958984
2020-04-09,40.576839447021484,97.16224670410156
2020-04-17,39.798431396484375,105.6615982055664
2020-04-24,37.62053298950195,101.32477569580078
2020-05-01,37.761314392089844,99.65279388427734
2020-05-08,38.18363952636719,98.91064453125
2020-05-15,35.82355880737305,97.767578125
2020-05-22,37.289283752441406,96.05293273925781
2020-05-29,38.6556510925293,98.88504791259766
2020-06-05,40.651371002197266,100.94087982177734
2020-06-12,38.1043701171875,98.62913513183594
2020-06-19,38.455322265625,101.4441909790039
2020-06-26,36.40805435180664,98.29646301269531
2020-07-02,37.50271987915039,103.11614227294922
2020-07-10,37.728336334228516,105.68383026123047
2020-07-17,39.123817443847656,107.16812896728516
2020-07-24,40.51930236816406,108.1276626586914
2020-07-31,39.474788665771484,112.55717468261719
2020-08-07,39.9427375793457,114.6431655883789
2020-08-14,40.48588943481445,115.97373962402344
2020-08-21,39.508209228515625,117.98243713378906
2020-08-28,41.6390495300293,119.12417602539062
2020-09-04,42.65015411376953,118.42882537841797
2020-09-11,42.6668586730957,118.58331298828125
2020-09-18,42.49838638305664,117.92235565185547
2020-09-25,41.04105758666992,118.13694763183594
2020-10-02,41.58018493652344,118.56616973876953
2020-10-09,42.801639556884766,122.68663787841797
2020-10-16,42.14457702636719,123.94852447509766
2020-10-23,42.557342529296875,122.90171813964844
2020-10-30,40.485084533691406,118.34406280517578
2020-11-06,41.65599822998047,123.63542175292969
2020-11-13,45.02553939819336,124.54178619384766
2020-11-20,44.36848449707031,120.24309539794922
2020-11-27,44.39374542236328,119.64749908447266
2020-12-04,45.71818542480469,118.66343688964844
2020-12-11,45.29368209838867,117.83478546142578
2020-12-18,45.624794006347656,120.01863098144531
2020-12-24,45.37008285522461,118.87924194335938
2020-12-31,46.55867385864258,120.10498046875
2021-01-08,43.36647415161133,119.80284881591797
2021-01-15,41.345882415771484,116.34143829345703
2021-01-22,41.167579650878906,112.8922119140625
2021-01-29,40.878929138183594,111.33780670166016
2021-02-05,42.15242004394531,112.51880645751953
2021-02-12,43.035362243652344,110.82543182373047
2021-02-19,42.5429573059082,110.39122772216797
2021-02-26,41.59208679199219,107.27367401123047
2021-03-05,43.120262145996094,109.40125274658203
2021-03-12,43.1110725402832,111.27699279785156
2021-03-19,43.49629592895508,111.16410064697266
2021-03-26,45.40530014038086,117.62501525878906
2021-04-01,44.95159149169922,116.60899353027344
2021-04-09,45.52515411376953,118.42395782470703
2021-04-16,45.95317840576172,119.18812561035156
2021-04-23,46.62946701049805,117.0578842163086
2021-04-30,46.21000289916992,116.60343170166016
2021-05-07,46.66371536254883,118.11540222167969
2021-05-14,46.85204315185547,120.61490631103516
2021-05-21,46.75788116455078,120.60616302490234
2021-05-28,47.33143615722656,117.85321044921875
2021-06-04,48.144691467285156,118.81455993652344
2021-06-11,48.07620620727539,117.86194610595703
2021-06-18,46.37706756591797,115.38863372802734
2021-06-25,46.851444244384766,117.91439056396484
2021-07-02,46.730690002441406,118.77084350585938
2021-07-09,46.972198486328125,119.75840759277344
2021-07-16,48.64546585083008,122.7997817993164
2021-07-23,49.171592712402344,122.93891143798828
2021-07-30,49.18883514404297,125.08480072021484
2021-08-06,48.85247039794922,124.36363983154297
2021-08-13,49.36134338378906,126.32481384277344
2021-08-20,48.85247039794922,127.60004425048828
2021-08-27,47.99858474731445,125.15515899658203
2021-09-03,48.93008804321289,126.6854248046875
2021-09-10,47.964080810546875,126.75578308105469
2021-09-17,47.3093147277832,126.94043731689453
2021-09-24,46.83135986328125,126.24566650390625
2021-10-01,46.075321197509766,122.75426483154297
2021-10-08,47.0312385559082,124.64508056640625
2021-10-15,47.34408187866211,127.01082611083984
2021-10-22,47.318016052246094,124.6213607788086
2021-10-29,48.98652648925781,126.53276824951172
2021-11-05,49.39495849609375,129.23170471191406
2021-11-12,49.195091247558594,129.69189453125
2021-11-19,47.908935546875,129.9219207763672
2021-11-26,46.69232177734375,130.49716186523438
2021-12-03,46.88801574707031,132.62974548339844
2021-12-10,49.2875862121582,137.56753540039062
2021-12-17,50.55744171142578,139.3373565673828
2021-12-23,50.9865608215332,141.6735076904297
2021-12-31,51.85354995727539,144.75299072265625
2022-01-07,52.83440399169922,144.00965881347656
2022-01-14,53.7627067565918,141.41685485839844
2022-01-21,52.93950271606445,144.68045043945312
2022-01-28,53.28103256225586,142.79434204101562
2022-02-04,53.38613510131836,143.71070861816406
2022-02-11,52.799373626708984,139.04873657226562
2022-02-18,54.769832611083984,142.26051330566406
2022-02-25,55.04131317138672,140.78366088867188
2022-03-04,54.79610061645508,138.02561950683594
2022-03-11,50.72382736206055,127.42057800292969
2022-03-18,53.0358772277832,133.5861053466797
2022-03-25,54.29779052734375,135.970458984375
2022-04-01,55.48029708862305,137.98114013671875
2022-04-08,56.32746124267578,142.43844604492188
2022-04-14,57.37757873535156,141.07723999023438
2022-04-22,57.58054733276367,144.2664337158203
2022-04-29,57.01577377319336,143.64019775390625
2022-05-06,57.130489349365234,139.56942749023438
2022-05-13,57.99530792236328,137.44007873535156
2022-05-20,53.81244659423828,126.8560562133789
2022-05-27,57.07754135131836,133.05613708496094
2022-06-03,55.568538665771484,130.5242156982422
2022-06-10,54.19190216064453,126.99920654296875
2022-06-17,52.82353591918945,118.41926574707031
2022-06-24,56.0322380065918,129.1464385986328
2022-07-01,57.2232780456543,130.72103881835938
2022-07-08,56.12112045288086,129.74586486816406
2022-07-15,55.55226135253906,129.79063415527344
2022-07-22,54.7434196472168,128.78720092773438
2022-07-29,57.036617279052734,125.08621215820312
2022-08-05,56.33444595336914,130.31800842285156
2022-08-12,56.61886978149414,132.07395935058594
2022-08-19,57.92544937133789,134.82943725585938
2022-08-26,56.094451904296875,128.1298065185547
2022-09-02,54.35234069824219,123.51036834716797
2022-09-09,55.39228057861328,126.03170776367188
2022-09-16,53.30714416503906,124.5189208984375
2022-09-23,52.46554946899414,122.08760833740234
2022-09-30,50.155635833740234,113.68608856201172
2022-10-07,48.8037109375,111.9030990600586
2022-10-14,49.22450256347656,112.63252258300781
2022-10-21,50.10190963745117,116.60591888427734
2022-10-28,54.3994255065918,122.6275863647461
2022-11-04,53.05645751953125,121.92020416259766
2022-11-11,54.90080642700195,127.84210968017578
2022-11-18,54.73965835571289,129.2930908203125
2022-11-25,56.12739562988281,133.0565948486328
2022-12-02,58.02223205566406,136.5843505859375
2022-12-09,56.93121337890625,136.86549377441406
2022-12-16,56.57956314086914,136.43019104003906
2022-12-23,57.54434585571289,138.40716552734375
2022-12-30,57.35499572753906,137.4458770751953
2023-01-06,57.1656494140625,139.5861053466797
2023-01-13,55.38935852050781,136.82923889160156
2023-01-20,54.172115325927734,130.46942138671875
2023-01-27,54.54179382324219,128.27926635742188
2023-02-03,53.94669723510742,130.14093017578125
2023-02-10,53.75733947753906,126.17124938964844
2023-02-17,54.20817184448242,127.76823425292969
2023-02-24,53.95571517944336,127.08381652832031
2023-03-03,53.59504318237305,128.62606811523438
2023-03-10,53.38766098022461,125.19483947753906
2023-03-17,54.53312301635742,130.43289184570312
2023-03-24,55.33267593383789,133.89154052734375
2023-03-31,56.359375,135.6893310546875
2023-04-06,57.09532928466797,138.91065979003906
2023-04-14,57.2861328125,137.7973175048828
2023-04-21,58.19470977783203,143.3157501220703
2023-04-28,58.28557205200195,143.60037231445312
2023-05-05,58.16745376586914,143.27899169921875
2023-05-12,58.24922561645508,143.21470642089844
2023-05-19,57.08624267578125,140.6527557373047
2023-05-26,54.75117874145508,133.51766967773438
2023-06-02,55.568904876708984,134.54620361328125
2023-06-09,54.941986083984375,134.58290100097656
2023-06-16,56.459014892578125,137.31936645507812
2023-06-23,56.02873611450195,136.32762145996094
2023-06-30,55.13154602050781,139.33958435058594
2023-07-07,54.71041488647461,136.63986206054688
2023-07-14,55.754085540771484,137.78768920898438
2023-07-21,57.1639518737793,141.317138671875
2023-07-28,57.20057678222656,144.53292846679688
2023-08-04,55.580135345458984,143.4886932373047
2023-08-11,56.00127029418945,145.09658813476562
2023-08-18,55.79985809326172,140.9567413330078
2023-08-25,55.28717803955078,141.88084411621094
2023-09-01,54.29844284057617,142.77716064453125
2023-09-08,53.4012451171875,141.317138671875
2023-09-15,53.46504211425781,141.816162109375
2023-09-22,53.15129852294922,140.06968688964844
2023-09-29,51.65642166137695,134.7840118408203
2023-10-06,49.035762786865234,133.1483917236328
2023-10-13,48.80507278442383,133.70286560058594
2023-10-20,50.355323791503906,137.67120361328125
2023-10-27,50.973567962646484,136.84359741210938
2023-11-03,52.35772705078125,139.5496063232422
2023-11-10,52.339263916015625,140.795654296875
2023-11-17,52.837554931640625,140.47950744628906
2023-11-24,54.04637908935547,140.76776123046875
2023-12-01,54.54183578491211,141.95803833007812
2023-12-08,54.51393508911133,134.97451782226562
2023-12-15,54.504634857177734,133.867919921875
2023-12-22,54.24420166015625,135.09536743164062
2023-12-29,54.81156539916992,136.26702880859375
2024-01-05,55.49985885620117,137.08538818359375
2024-01-12,56.169532775878906,140.04246520996094
2024-01-19,55.648681640625,138.0915069580078
2024-01-26,55.220821380615234,146.1110076904297
2024-02-02,56.309059143066406,147.935791015625
2024-02-09,55.397544860839844,147.308837890625
2024-02-16,55.23942184448242,147.39303588867188
2024-02-23,56.92293167114258,150.68698120117188
2024-03-01,55.369632720947266,148.64697265625
2024-03-08,55.360328674316406,150.0506134033203
2024-03-15,56.14067459106445,151.0144805908203
2024-03-22,56.712581634521484,151.27645874023438
2024-03-28,57.359493255615234,151.82859802246094
2024-04-05,55.79377365112305,146.0736083984375
2024-04-12,54.64058303833008,145.35304260253906
2024-04-19,56.41255569458008,148.93809509277344
2024-04-26,57.884517669677734,151.9048309326172
2024-05-03,58.28766632080078,154.89036560058594
2024-05-10,59.309600830078125,157.1412811279297
2024-05-17,59.093963623046875,157.8853302001953
2024-05-24,58.1282844543457,155.7097625732422
2024-05-31,59.00020217895508,154.9656982421875
2024-06-07,59.919010162353516,157.33908081054688
2024-06-14,59.098976135253906,157.08477783203125
2024-06-21,59.30683135986328,158.46923828125
2024-06-28,60.13829040527344,155.32359313964844
2024-07-05,60.242218017578125,155.5967254638672
2024-07-12,60.185523986816406,156.91525268554688
2024-07-19,61.68779373168945,159.1381072998047
2024-07-26,63.350704193115234,160.2277069091797
2024-08-02,65.5049057006836,161.14675903320312
2024-08-09,64.89076232910156,161.5825653076172
2024-08-16,65.36317443847656,159.07179260253906
2024-08-23,65.93952178955078,160.2845458984375
2024-08-30,68.47167205810547,162.53005981445312
2024-09-06,67.21504211425781,166.3673095703125
2024-09-13,67.93269348144531,164.93666076660156
2024-09-20,68.1514892578125,165.06930541992188
2024-09-27,68.29419708251953,164.43450927734375
2024-10-04,66.7530746459961,160.00978088378906
2024-10-11,66.18228912353516,162.1036834716797
2024-10-18,67.00994873046875,163.2378692626953
2024-10-25,63.66133499145508,160.32154846191406
2024-11-01,61.84434509277344,157.34805297851562
2024-11-08,60.80742263793945,159.83547973632812
2024-11-15,58.73357391357422,161.57955932617188
2024-11-22,60.80742263793945,168.00308227539062
2024-11-29,61.4219856262207,170.84317016601562
2024-12-06,59.936279296875,165.65859985351562
2024-12-13,60.50180435180664,163.0281982421875
2024-12-20,59.95545196533203,160.16905212402344
2024-12-27,59.85960388183594,161.57003784179688
2025-01-03,59.188636779785156,157.3766326904297
2025-01-10,58.53683853149414,151.1151123046875
2025-01-17,60.10881042480469,153.56442260742188
2025-01-24,59.35158157348633,157.36781311035156
2025-01-31,60.84687423706055,159.16090393066406
2025-02-07,61.19193649291992,161.05941772460938
2025-02-14,66.0133056640625,156.1884002685547
2025-02-21,68.39043426513672,163.22642517089844
2025-02-28,68.25624084472656,166.6879119873047
2025-03-07,68.46710205078125,168.7111053466797
2025-03-14,66.78046417236328,161.05941772460938
2025-03-21,66.30732727050781,159.83209228515625
2025-03-28,67.94883728027344,161.11697387695312
2025-04-04,67.52397918701172,157.01303100585938
2025-04-11,68.97235870361328,160.04302978515625
2025-04-17,70.48834991455078,163.61000061035156
2025-04-25,69.43585205078125,155.35777282714844
2025-05-02,69.18480682373047,154.87533569335938
2025-05-09,68.09366607666016,152.1159210205078
2025-05-16,69.52275085449219,157.5382843017578
2025-05-23,69.30066680908203,160.02755737304688
2025-05-30,69.61931610107422,163.91583251953125
2025-06-06,68.89512634277344,158.25225830078125
2025-06-13,69.06404113769531,154.64376831054688
2025-06-20,66.944091796875,153.48599243164062
2025-06-27,68.39305114746094,154.23854064941406
2025-07-03,69.38496398925781,155.1744384765625
2025-07-11,67.94573211669922,151.52737426757812
2025-07-18,67.92627716064453,150.66932678222656
2025-07-25,67.2649917602539,153.7779083251953
2025-08-01,66.96353912353516,146.346435546875
2025-08-08,68.40277862548828,149.1247100830078
2025-08-15,67.99434661865234,149.950439453125
2025-08-22,68.19856262207031,154.1373291015625
2025-08-29,67.08995056152344,152.5538787841797
2025-09-05,66.08832550048828,155.44874572753906
2025-09-12,65.16449737548828,153.38931274414062
2025-09-19,65.09589385986328,151.5824432373047
2025-09-26,64.35115814208984,148.14358520507812
2025-10-03,65.31148529052734,147.920166015625
2025-10-10,65.69364929199219,145.4138641357422
2025-10-17,67.06553649902344,147.0749969482422
2025-10-24,68.31002044677734,149.1697540283203
2025-10-31,67.51629638671875,147.09591674804688
2025-11-07,69.1331558227539,143.77972412109375
2025-11-14,69.73090362548828,144.45469665527344
2025-11-21,71.48495483398438,147.63394165039062
2025-11-28,71.65155029296875,144.9340362548828
2025-12-05,69.07598876953125,140.3265838623047
2025-12-12,69.58912658691406,139.7298583984375
2025-12-19,69.13520050048828,141.31460571289062
2025-12-26,68.94771575927734,141.5885009765625
2026-01-02,68.20761108398438,138.70272827148438
2026-01-09,69.57926177978516,138.78099060058594
2026-01-16,69.51019287109375,141.38307189941406
2026-01-23,71.91797637939453,147.92355346679688
2026-01-30,73.82249450683594,149.51954650878906
2026-02-06,77.9867935180664,156.80979919433594
2026-02-13,77.64141845703125,157.6964874267578
2026-02-20,78.78610229492188,158.39593505859375
2026-02-27,80.4833984375,164.72073364257812
2026-03-06,76.02306365966797,151.3519744873047
2026-03-13,76.8438720703125,148.41615295410156
2026-03-20,74.2704849243164,142.14060974121094
2026-03-27,75.22432708740234,140.59390258789062
2026-04-02,76.22785186767578,140.997802734375
2026-04-10,76.97303771972656,143.007568359375
2026-04-17,75.25413513183594,144.75131225585938
2026-04-24,76.138427734375,147.08203125
2026-05-01,78.07592010498047,146.16883850097656
2026-05-08,77.91693878173828,145.33506774902344
2026-05-15,80.30155181884766,140.52101135253906
2026-05-22,80.95732116699219,143.3697509765625
2026-05-29,78.50315856933594,142.4962615966797
2026-06-05,78.97014617919922,145.4541778564453
2026-06-12,82.09000396728516,148.50143432617188
2026-06-18,79.38999938964844,149.26573181152344
2026-06-26,82.62999725341797,147.9158172607422
2026-07-02,84.13999938964844,150.28810119628906
2026-07-10,83.48999786376953,145.95046997070312
2026-07-17,81.55999755859375,148.86868286132812
2026-07-24,82.25,147.41000366210938
2026-07-31,87.58999633789062,144.49000549316406
