| date | open | last | high | low | volume | amount | exchange |
| 2025-09-12 | 289.356 | 301.15 | 301.778 | 285.971 | 38613168 | 11588263896 | 1.41 |
| 2025-09-05 | 294.625 | 288.855 | 299.423 | 288.787 | 29982272 | 8959346638 | 1.09 |
| 2025-08-29 | 290.681 | 295.763 | 297.265 | 287.992 | 31834435 | 9514789359 | 1.15 |
| 2025-08-22 | 284.558 | 290.681 | 291.583 | 281.879 | 33969628 | 9925079403 | 1.24 |
| 2025-08-15 | 283.969 | 285.038 | 289.954 | 281.771 | 36165453 | 10545921175 | 1.32 |
| 2025-08-08 | 284.813 | 283.341 | 290.239 | 279.367 | 34853645 | 10122121413 | 1.26 |
| 2025-08-01 | 292.074 | 283.939 | 295.636 | 278.906 | 48294641 | 14274160308 | 1.76 |
| 2025-07-25 | 285.539 | 293.016 | 293.968 | 283.753 | 34619229 | 10203751145 | 1.26 |
| 2025-07-18 | 281.683 | 285.804 | 287.011 | 277.699 | 52312341 | 15077667600 | 1.89 |
| 2025-07-11 | 289.709 | 281.477 | 290.484 | 275.049 | 51338910 | 14680462663 | 1.86 |
| 2025-07-03 | 283.583 | 290.445 | 290.838 | 279.862 | 36727754 | 10698699158 | 1.33 |
| 2025-06-27 | 268.603 | 280.37 | 282.616 | 265.722 | 51000096 | 14484379576 | 1.83 |
| 2025-06-20 | 260.732 | 268.544 | 271.2 | 260.585 | 38861395 | 10609474925 | 1.39 |
| 2025-06-13 | 259.755 | 258.73 | 263.29 | 256.543 | 36973854 | 9871972930 | 1.34 |
| 2025-06-06 | 256.845 | 259.492 | 260.849 | 254.199 | 34842650 | 9214279031 | 1.25 |
| 2025-05-30 | 255.888 | 257.802 | 260.459 | 255.84 | 29101617 | 7687301348 | 1.05 |
| 2025-05-23 | 259.316 | 254.59 | 262.021 | 249.99 | 41231381 | 10857019914 | 1.48 |
| 2025-05-16 | 256.728 | 261.279 | 263.193 | 252.627 | 44983466 | 11895195888 | 1.62 |
| 2025-05-09 | 245.283 | 247.139 | 249.873 | 242.989 | 33952702 | 8561337251 | 1.22 |
| 2025-05-02 | 238.819 | 246.582 | 247.666 | 232.833 | 43457407 | 10671073652 | 1.57 |
| 2025-04-25 | 225.216 | 237.832 | 240.996 | 221.026 | 51188103 | 12222869350 | 1.85 |
| 2025-04-17 | 231.534 | 226.515 | 234.151 | 222.579 | 42810978 | 9997517544 | 1.54 |
| 2025-04-11 | 200.939 | 230.655 | 232.979 | 197.414 | 105603344 | 23630242811 | 3.79 |
| 2025-04-04 | 232.363 | 205.344 | 239.973 | 204.025 | 73775587 | 16899027986 | 2.64 |
| 2025-03-28 | 238.255 | 235.702 | 247.174 | 234.013 | 51496503 | 12789378950 | 1.85 |
| 2025-03-21 | 224.376 | 234.518 | 235.198 | 223.677 | 57706857 | 13727856813 | 2.06 |
| 2025-03-14 | 229.258 | 225.599 | 230.519 | 217.63 | 81514155 | 18726194892 | 2.92 |
| 2025-03-07 | 256.23 | 235.149 | 258.481 | 232.373 | 60867330 | 15141213282 | 2.17 |
| 2025-02-28 | 257.676 | 256.861 | 259.141 | 245.893 | 44596348 | 11615762575 | 1.58 |
| 2025-02-21 | 268.614 | 256.463 | 272.001 | 255.104 | 41609283 | 11296537700 | 1.49 |
| 2025-02-14 | 268.022 | 268.449 | 271.011 | 261.655 | 36594916 | 10042607162 | 1.31 |
| 2025-02-07 | 254.124 | 267.682 | 270.351 | 253.997 | 33834010 | 9171209238 | 1.21 |
| 2025-01-31 | 256.395 | 259.433 | 262.849 | 254.541 | 38532253 | 10293120021 | 1.37 |
| 2025-01-24 | 252.415 | 257.045 | 259.238 | 251.862 | 41149970 | 10847035637 | 1.46 |
| 2025-01-17 | 232.616 | 251.532 | 252.949 | 231.966 | 73831670 | 18537928432 | 2.64 |
| 2025-01-10 | 236.527 | 232.81 | 238.459 | 231.713 | 37603306 | 9105994164 | 1.33 |
| 2025-01-03 | 230.56 | 234.915 | 236.46 | 228.957 | 29306703 | 7059610204 | 1.04 |
| 2024-12-27 | 227.953 | 232.878 | 235.022 | 226.804 | 22523395 | 5407056066 | 0.80 |
| 2024-12-20 | 232.337 | 229.431 | 232.395 | 221.638 | 72577224 | 17155683906 | 2.58 |
| 2024-12-13 | 238.633 | 231.69 | 239.434 | 230.918 | 40575767 | 9845897766 | 1.44 |
| 2024-12-06 | 240.97 | 238.855 | 241.646 | 233.901 | 34995974 | 8598541549 | 1.25 |
| 2024-11-29 | 241.008 | 241.134 | 245.566 | 239.801 | 27474582 | 6869793819 | 0.98 |
| 2024-11-22 | 239.241 | 240.004 | 240.584 | 230.435 | 41641348 | 10170181835 | 1.47 |
| 2024-11-15 | 231.748 | 236.876 | 237.947 | 230.551 | 49041630 | 11872149146 | 1.74 |
| 2024-11-08 | 214.995 | 228.832 | 239.473 | 211.634 | 63771198 | 15069617755 | 2.26 |
| 2024-11-01 | 215.671 | 215.275 | 218.954 | 213.961 | 35287285 | 7906145460 | 1.25 |
| 2024-10-25 | 217.476 | 214.666 | 217.94 | 213.286 | 34009202 | 7601917837 | 1.21 |
| 2024-10-18 | 215.526 | 217.621 | 218.152 | 211.354 | 38137994 | 8513250416 | 1.36 |
| 2024-10-11 | 203.774 | 214.647 | 216.907 | 201.215 | 46012369 | 9940572346 | 1.62 |
| 2024-10-04 | 198.001 | 203.958 | 204.392 | 196.111 | 40484049 | 8423483134 | 1.41 |
| 2024-09-27 | 202.502 | 202.023 | 204.374 | 200.209 | 38363180 | 8082773928 | 1.35 |
| 2024-09-20 | 197.541 | 202.589 | 203.376 | 197.31 | 56988299 | 11939402581 | 2.00 |
| 2024-09-13 | 206.524 | 196.091 | 209.835 | 192.531 | 70283170 | 14532998268 | 2.47 |
| 2024-09-06 | 213.347 | 203.904 | 215.075 | 202.589 | 32190435 | 7024050564 | 1.12 |
| 2024-08-30 | 210.19 | 215.747 | 216.399 | 209.269 | 31787145 | 7040285194 | 1.12 |
| 2024-08-23 | 205.382 | 209.518 | 210.363 | 204.268 | 29394592 | 6341963707 | 1.02 |
| 2024-08-16 | 198.097 | 205.353 | 205.468 | 195.458 | 35255944 | 7395041174 | 1.24 |
| 2024-08-09 | 186.235 | 197.512 | 198.155 | 183.212 | 47038650 | 9408645977 | 1.64 |
| 2024-08-02 | 204.086 | 191.12 | 207.675 | 188.961 | 53416298 | 11099390138 | 1.87 |
| 2024-07-26 | 201.984 | 203.693 | 204.575 | 199.671 | 34771003 | 7316571287 | 1.23 |
| 2024-07-19 | 198.846 | 201.332 | 208.798 | 198.395 | 54360181 | 11527218576 | 1.92 |
| 2024-07-12 | 196.782 | 196.687 | 201.312 | 193.961 | 52206096 | 10767942831 | 1.82 |
| 2024-07-05 | 193.6 | 196.543 | 200.797 | 193.428 | 31662793 | 6537707294 | 1.10 |
| 2024-06-28 | 188.799 | 193.047 | 193.371 | 187.339 | 47681489 | 9511539882 | 1.66 |
| 2024-06-21 | 184.667 | 187.358 | 190.365 | 183.865 | 47451973 | 9315893082 | 1.64 |
| 2024-06-14 | 190.164 | 184.953 | 191.691 | 182.185 | 43519647 | 8455637380 | 1.51 |
| 2024-06-07 | 193.094 | 190.842 | 193.199 | 186.432 | 36249031 | 7209183469 | 1.26 |
| 2024-05-31 | 190.756 | 193.4 | 194.039 | 187.921 | 34277855 | 6860004644 | 1.19 |
| 2024-05-24 | 195.08 | 191.567 | 196.502 | 186.499 | 56645068 | 11260831754 | 1.97 |
| 2024-05-17 | 189.744 | 195.461 | 195.71 | 189.019 | 41773808 | 8428139099 | 1.46 |
| 2024-05-10 | 182.996 | 189.716 | 190.26 | 181.173 | 40334547 | 7850337515 | 1.41 |
| 2024-05-03 | 184.667 | 181.832 | 186.108 | 179.875 | 36435945 | 6992359725 | 1.27 |
| 2024-04-26 | 177.518 | 184.676 | 185.993 | 177.508 | 43854865 | 8401685125 | 1.52 |
| 2024-04-19 | 176.096 | 177.336 | 178.921 | 171.037 | 63195519 | 11534230693 | 2.19 |
| 2024-04-12 | 188.618 | 174.464 | 189.916 | 174.225 | 64710978 | 12342477874 | 2.26 |
| 2024-04-05 | 189.773 | 188.456 | 190.674 | 186.222 | 39453189 | 7821891391 | 1.36 |
| 2024-03-28 | 186.556 | 190.067 | 190.466 | 184.146 | 31935569 | 6305957587 | 1.11 |
| 2024-03-22 | 180.891 | 186.575 | 190.238 | 180.189 | 46172239 | 9032256446 | 1.60 |
| 2024-03-15 | 177.712 | 180.578 | 181.935 | 176.706 | 46791665 | 8859836015 | 1.63 |
| 2024-03-08 | 175.274 | 178.604 | 180.768 | 174.856 | 35044804 | 6597032024 | 1.21 |
| 2024-03-01 | 174.363 | 175.824 | 176.915 | 172.93 | 34949072 | 6446717466 | 1.21 |
| 2024-02-23 | 170.036 | 174.59 | 175.739 | 169.295 | 33098108 | 6011626486 | 1.15 |
| 2024-02-16 | 165.851 | 169.884 | 171.003 | 163.801 | 40869648 | 7224937716 | 1.42 |
| 2024-02-09 | 164.978 | 166.069 | 166.885 | 164.086 | 34168336 | 5967722683 | 1.19 |
| 2024-02-02 | 163.441 | 165.803 | 169.191 | 162.549 | 47277724 | 8251557429 | 1.65 |
| 2024-01-26 | 161.752 | 163.479 | 164.219 | 159.835 | 47481830 | 8113730624 | 1.66 |
| 2024-01-19 | 156.447 | 161.609 | 161.856 | 155.906 | 50811805 | 8515854799 | 1.78 |
| 2024-01-12 | 163.232 | 160.414 | 167.303 | 160.025 | 62179766 | 10619647945 | 2.15 |
| 2024-01-05 | 159.473 | 163.469 | 164.522 | 159.303 | 41868333 | 7193267411 | 1.45 |
| 2023-12-29 | 157.936 | 160.425 | 160.982 | 157.672 | 23867479 | 4046232698 | 0.82 |
| 2023-12-22 | 156.483 | 157.879 | 159.775 | 156.134 | 43728008 | 7313767834 | 1.51 |
| 2023-12-15 | 149.504 | 155.832 | 155.88 | 149.155 | 64648322 | 10487581649 | 2.23 |
| 2023-12-08 | 147.146 | 149.504 | 150.164 | 147.014 | 43609310 | 6867347576 | 1.50 |
| 2023-12-01 | 144.704 | 147.92 | 148.882 | 144.025 | 40753897 | 6317429583 | 1.42 |
| 2023-11-24 | 143.43 | 144.807 | 145.656 | 143.279 | 22775931 | 3490347775 | 0.79 |
| 2023-11-17 | 137.413 | 144.128 | 144.166 | 136.904 | 40909635 | 6114577727 | 1.41 |
| 2023-11-10 | 135.027 | 138.102 | 138.149 | 134.669 | 37517559 | 5421183328 | 1.30 |
| 2023-11-03 | 128.68 | 134.867 | 135.593 | 128.303 | 48684942 | 6807202015 | 1.68 |
| 2023-10-27 | 134.81 | 127.973 | 135.508 | 127.501 | 53801327 | 7513513580 | 1.87 |
| 2023-10-20 | 140.95 | 134.82 | 141.016 | 134.037 | 58242955 | 8512208706 | 2.02 |
| 2023-10-13 | 135.489 | 139.582 | 144.402 | 135.338 | 66923486 | 9882550603 | 2.30 |
| 2023-10-06 | 135.596 | 136.847 | 137.583 | 132.82 | 45577368 | 6531206448 | 1.57 |
| 2023-09-29 | 136.082 | 135.773 | 139.378 | 134.538 | 42016788 | 6132069602 | 1.45 |
| 2023-09-22 | 138.713 | 136.438 | 140.67 | 135.933 | 36917608 | 5464665221 | 1.26 |
| 2023-09-15 | 135.521 | 139.322 | 140.342 | 134.528 | 53441613 | 7886289194 | 1.85 |
| 2023-09-08 | 137.777 | 134.659 | 138.76 | 133.555 | 31967895 | 4622525240 | 1.10 |
| 2023-09-01 | 138.161 | 137.459 | 139.64 | 136.41 | 36545915 | 5389453103 | 1.27 |
| 2023-08-25 | 140.108 | 137.674 | 140.539 | 136.185 | 39096574 | 5768743012 | 1.34 |
| 2023-08-18 | 143.816 | 139.472 | 145.042 | 138.039 | 40794192 | 6138010809 | 1.39 |
| 2023-08-11 | 146.615 | 144.602 | 147.645 | 142.861 | 33328790 | 5161560371 | 1.16 |
| 2023-08-04 | 147.158 | 146.072 | 149.218 | 144.125 | 36350682 | 5691593018 | 1.26 |
| 2023-07-28 | 145.089 | 146.905 | 148.665 | 144.864 | 52939077 | 8322535639 | 1.81 |
| 2023-07-21 | 140.764 | 145.07 | 146.606 | 140.764 | 63836404 | 9840740254 | 2.19 |
| 2023-07-14 | 135.287 | 140.221 | 143.142 | 135.287 | 69952234 | 10386902498 | 2.39 |
| 2023-07-07 | 135.938 | 135.137 | 137.138 | 132.422 | 35652697 | 5156933119 | 1.22 |
| 2023-06-30 | 129.132 | 135.241 | 135.762 | 128.034 | 53778441 | 7618226377 | 1.85 |
| 2023-06-23 | 132.609 | 129.113 | 133.92 | 127.969 | 38353331 | 5405522471 | 1.31 |
| 2023-06-16 | 131.177 | 133.214 | 133.874 | 129.959 | 47527100 | 6758894292 | 1.62 |
| 2023-06-09 | 130.285 | 131.121 | 131.856 | 128.443 | 41746821 | 5842233313 | 1.43 |
| 2023-06-02 | 127.207 | 130.619 | 131.558 | 124.975 | 46790338 | 6439465711 | 1.60 |
| 2023-05-26 | 131.112 | 127.337 | 131.707 | 125.142 | 46547816 | 6374627058 | 1.59 |
| 2023-05-19 | 124.854 | 129.42 | 130.638 | 124.566 | 51326086 | 7058401789 | 1.75 |
| 2023-05-12 | 127.848 | 124.696 | 128.378 | 123.794 | 40007736 | 5434154582 | 1.37 |
| 2023-05-05 | 132.284 | 127.151 | 133.316 | 122.567 | 75810673 | 10457885438 | 2.59 |
| 2023-04-28 | 130.61 | 128.546 | 131.205 | 124.603 | 51541490 | 7089810208 | 1.76 |
| 2023-04-21 | 130.136 | 130.684 | 131.837 | 128.006 | 61397519 | 8615062861 | 2.10 |
| 2023-04-14 | 117.666 | 129.001 | 129.364 | 117.369 | 88196124 | 11748706576 | 3.00 |
| 2023-04-06 | 119.858 | 118.531 | 121.269 | 117.551 | 41730216 | 5363199840 | 1.42 |
| 2023-03-31 | 116.979 | 120.227 | 120.254 | 116.518 | 69509551 | 8956207859 | 2.37 |
| 2023-03-24 | 117.164 | 115.245 | 121.537 | 113.584 | 96938037 | 12373282940 | 3.31 |
| 2023-03-17 | 121.057 | 116.075 | 125.043 | 115.743 | 169796424 | 22038577292 | 5.76 |
| 2023-03-10 | 132.341 | 123.308 | 132.894 | 117.929 | 94499175 | 12743654059 | 3.21 |
| 2023-03-03 | 131.114 | 132.544 | 132.636 | 128.742 | 48794178 | 6943559901 | 1.65 |
| 2023-02-24 | 129.803 | 130.025 | 130.422 | 126.805 | 38298682 | 5342552114 | 1.30 |
| 2023-02-17 | 130.366 | 131.234 | 132.756 | 129.231 | 39229313 | 5592136023 | 1.34 |
| 2023-02-10 | 129.379 | 130.126 | 133.171 | 127.866 | 38838046 | 5511267634 | 1.33 |
| 2023-02-03 | 128.456 | 130.173 | 131.317 | 127.322 | 48083135 | 6716463321 | 1.63 |
| 2023-01-27 | 124.664 | 129.462 | 130.329 | 124.388 | 41376703 | 5734844075 | 1.43 |
| 2023-01-20 | 130.246 | 124.628 | 130.588 | 123.216 | 54081345 | 7410104755 | 1.85 |
| 2023-01-13 | 127.875 | 131.944 | 132.387 | 124.369 | 57436373 | 8016126605 | 1.97 |
| 2023-01-06 | 123.864 | 127.266 | 127.672 | 122.628 | 41152762 | 5598028101 | 1.41 |
| 2022-12-30 | 120.503 | 122.82 | 123.031 | 119.569 | 30116476 | 3998180792 | 1.02 |
| 2022-12-23 | 118.744 | 120.237 | 121.794 | 117.609 | 39361823 | 5149159209 | 1.33 |
| 2022-12-16 | 121.263 | 118.415 | 125.559 | 117.627 | 62057122 | 8169154394 | 2.11 |
| 2022-12-09 | 122.948 | 121.043 | 123.745 | 118.946 | 52725722 | 6956696344 | 1.80 |
| 2022-12-02 | 124.624 | 123.791 | 126.997 | 121.987 | 50384650 | 6836469902 | 1.71 |
| 2022-11-25 | 122.49 | 125.238 | 125.604 | 121.584 | 27522887 | 3711950220 | 0.94 |
| 2022-11-18 | 123.461 | 122.582 | 124.313 | 120.237 | 51310404 | 6845133197 | 1.75 |
| 2022-11-11 | 119.981 | 123.919 | 124.716 | 118.351 | 58445424 | 7752658434 | 1.99 |
| 2022-11-04 | 115.127 | 119.688 | 119.825 | 115.026 | 70056914 | 8958423039 | 2.39 |
| 2022-10-28 | 111.802 | 115.475 | 115.658 | 110.721 | 58171856 | 7207775249 | 1.98 |
| 2022-10-21 | 105.702 | 111.949 | 112.095 | 104.704 | 93688734 | 11031352006 | 3.19 |
| 2022-10-14 | 97.752 | 101.837 | 105.547 | 92.761 | 90671236 | 9794796097 | 3.08 |
| 2022-10-07 | 95.875 | 97.065 | 102.565 | 94.822 | 62407728 | 6805912446 | 2.13 |
| 2022-09-30 | 98.035 | 94.858 | 99.497 | 94.767 | 69997130 | 7453165623 | 2.39 |
| 2022-09-23 | 105.297 | 99.07 | 107.775 | 97.273 | 60249647 | 6795510921 | 2.06 |
| 2022-09-16 | 109.491 | 106.277 | 110.335 | 104.28 | 56530497 | 6645074359 | 1.93 |
| 2022-09-09 | 103.781 | 108.175 | 108.973 | 101.73 | 41136992 | 4791008150 | 1.40 |
| 2022-09-02 | 103.482 | 103.218 | 106.613 | 101.584 | 50247416 | 5741354221 | 1.72 |
| 2022-08-26 | 105.978 | 104.09 | 108.919 | 103.89 | 48380995 | 5634027255 | 1.65 |
| 2022-08-19 | 109.963 | 107.684 | 112.777 | 107.212 | 49156724 | 5963968912 | 1.69 |
| 2022-08-12 | 105.524 | 110.861 | 110.97 | 103.645 | 55012168 | 6496380432 | 1.88 |
| 2022-08-05 | 103.935 | 105.079 | 105.47 | 100.777 | 76286255 | 8647447869 | 2.59 |
| 2022-07-29 | 105.152 | 104.716 | 105.751 | 102.601 | 52672920 | 6049714052 | 1.79 |
| 2022-07-22 | 104.181 | 104.171 | 105.524 | 101.022 | 56749114 | 6471671392 | 1.93 |
| 2022-07-15 | 103.073 | 102.528 | 104.553 | 96.274 | 77244105 | 8545910411 | 2.62 |
| 2022-07-08 | 100.55 | 103.808 | 104.979 | 99.215 | 42327012 | 4777894143 | 1.44 |
| 2022-07-01 | 106.224 | 102.616 | 107.331 | 99.809 | 57980624 | 6653228579 | 1.98 |
| 2022-06-24 | 104.254 | 105.558 | 106.008 | 100.304 | 48221688 | 5562444141 | 1.65 |
| 2022-06-17 | 105.144 | 101.698 | 106.125 | 100.655 | 91891744 | 10501909879 | 3.12 |
| 2022-06-10 | 117.948 | 107.565 | 119.117 | 107.358 | 52984974 | 6697443649 | 1.81 |
| 2022-06-03 | 117.129 | 117.111 | 119.801 | 115.77 | 44753881 | 5865999442 | 1.53 |
| 2022-05-27 | 108.383 | 118.11 | 118.11 | 108.374 | 83650735 | 10611467051 | 2.85 |
| 2022-05-20 | 106.656 | 105.576 | 110.642 | 103.489 | 60009956 | 7150238721 | 2.04 |
| 2022-05-13 | 109.868 | 107.151 | 111.37 | 103.804 | 72087044 | 8611154696 | 2.47 |
| 2022-05-06 | 107.861 | 111.317 | 114.628 | 106.368 | 80867771 | 9930502910 | 2.75 |
| 2022-04-29 | 113.377 | 107.394 | 114.376 | 106.98 | 79468565 | 9771441339 | 2.71 |
| 2022-04-22 | 113.071 | 114.097 | 120.125 | 112.954 | 66773105 | 8682284068 | 2.27 |
| 2022-04-14 | 119.666 | 113.476 | 121.376 | 112.486 | 73129508 | 9423685368 | 2.49 |
| 2022-04-08 | 119.781 | 120.107 | 122.299 | 115.824 | 68569106 | 9121944419 | 2.33 |
| 2022-04-01 | 125.032 | 120.844 | 128.247 | 119.495 | 63980846 | 8857142969 | 2.17 |
| 2022-03-25 | 125.345 | 126.747 | 128.542 | 123.898 | 56721897 | 7993600469 | 1.92 |
| 2022-03-18 | 115.619 | 125.122 | 125.791 | 115.414 | 91945371 | 12538955083 | 3.11 |
| 2022-03-11 | 118.039 | 115.11 | 120.781 | 113.663 | 2828415254 | 35860546444301 | 3.38 |
| 2022-03-04 | 128.203 | 120.031 | 129.551 | 118.245 | 12516441800 | 172739154330000 | 4.24 |
| 2022-02-25 | 134.499 | 132.15 | 136.91 | 124.836 | 6712043300 | 98634835280000 | 2.27 |
| 2022-02-18 | 136.401 | 135.874 | 139.411 | 134.249 | 5868739000 | 89707429670000 | 2.00 |
| 2022-02-11 | 136.883 | 137.464 | 142.028 | 134.722 | 7536649700 | 117326980260000 | 2.56 |
| 2022-02-04 | 130.069 | 136.249 | 137.089 | 129.203 | 7000048600 | 104824994820000 | 2.37 |
| 2022-01-28 | 127.068 | 130.936 | 134.472 | 124.648 | 9960117800 | 144499375860000 | 3.38 |
| 2022-01-21 | 139.125 | 129.569 | 139.125 | 128.846 | 9019038900 | 134825064900000 | 3.06 |
| 2022-01-14 | 150.994 | 141.01 | 151.655 | 140.125 | 9106656200 | 149082052180000 | 3.08 |
| 2022-01-07 | 141.912 | 149.288 | 150.36 | 141.602 | 7868716900 | 129917997810000 | 2.65 |
| 2021-12-31 | 139.906 | 140.572 | 142.25 | 138.787 | 0 | 0 | 0.00 |
| 2021-12-23 | 137.163 | 139.604 | 141.255 | 134.793 | 0 | 0 | 0.00 |
| 2021-12-17 | 141.593 | 139.16 | 143.661 | 137.758 | 0 | 0 | 0.00 |
| 2021-12-10 | 142.933 | 141.877 | 145.046 | 140.838 | 0 | 0 | 0.00 |
| 2021-12-03 | 144.975 | 140.519 | 146.28 | 139.542 | 0 | 0 | 0.00 |
| 2021-11-26 | 145.729 | 143.75 | 150.417 | 140.989 | 0 | 0 | 0.00 |
| 2021-11-19 | 148.437 | 142.853 | 148.952 | 141.548 | 0 | 0 | 0.00 |
| 2021-11-12 | 150.07 | 148.126 | 151.731 | 147.114 | 0 | 0 | 0.00 |
| 2021-11-05 | 152.725 | 149.183 | 152.982 | 147.798 | 0 | 0 | 0.00 |
| 2021-10-29 | 153.32 | 150.816 | 153.541 | 148.552 | 0 | 0 | 0.00 |
| 2021-10-22 | 147.789 | 152.494 | 152.769 | 147.283 | 0 | 0 | 0.00 |
| 2021-10-15 | 151.624 | 147.904 | 152.059 | 142.09 | 0 | 0 | 0.00 |
| 2021-10-08 | 147.335 | 151.109 | 152.254 | 146.241 | 0 | 0 | 0.00 |
| 2021-10-01 | 145.596 | 147.476 | 149.391 | 143.646 | 0 | 0 | 0.00 |
| 2021-09-24 | 135.793 | 143.867 | 144.352 | 132.793 | 0 | 0 | 0.00 |
| 2021-09-17 | 139.887 | 139.137 | 142.367 | 137.884 | 0 | 0 | 0.00 |
| 2021-09-10 | 141.176 | 138.855 | 142.402 | 138.731 | 0 | 0 | 0.00 |
| 2021-09-03 | 144.017 | 140.734 | 144.264 | 140.275 | 0 | 0 | 0.00 |
| 2021-08-27 | 137.064 | 143.876 | 144.564 | 136.984 | 0 | 0 | 0.00 |
| 2021-08-20 | 140.249 | 136.525 | 140.328 | 135.016 | 0 | 0 | 0.00 |
