date,海康威视,格力电器
2016-01-22,9.034692764282227,10.800277709960938
2016-01-29,9.236468315124512,10.596606254577637
2016-02-05,9.365187644958496,10.664497375488281
2016-02-19,9.132101058959961,10.87382698059082
2016-02-26,9.94616413116455,10.87382698059082
2016-03-04,10.433207511901855,10.87382698059082
2016-03-11,9.984431266784668,10.87382698059082
2016-03-18,10.746308326721191,10.87382698059082
2016-03-25,10.659337043762207,10.87382698059082
2016-04-01,10.610633850097656,10.87382698059082
2016-04-08,10.66629409790039,10.87382698059082
2016-04-15,10.92373275756836,10.87382698059082
2016-04-22,10.843718528747559,10.87382698059082
2016-04-29,10.600193977355957,10.87382698059082
2016-05-06,10.767182350158691,10.87382698059082
2016-05-13,11.045493125915527,10.87382698059082
2016-05-20,10.98990535736084,10.87382698059082
2016-05-27,10.93125057220459,10.87382698059082
2016-06-03,11.400492668151855,10.87382698059082
2016-06-08,11.19786548614502,10.87382698059082
2016-06-17,11.261853218078613,10.87382698059082
2016-06-24,11.19786548614502,10.87382698059082
2016-07-01,11.907064437866211,10.87382698059082
2016-07-08,12.7495698928833,11.794297218322754
2016-07-15,13.442770957946777,11.794297218322754
2016-07-22,13.218812942504883,11.794297218322754
2016-07-29,13.784039497375488,11.794297218322754
2016-08-05,13.442770957946777,11.794297218322754
2016-08-12,13.645398139953613,11.794297218322754
2016-08-19,13.810700416564941,11.794297218322754
2016-08-26,13.858691215515137,11.794297218322754
2016-09-02,12.96286392211914,11.959981918334961
2016-09-09,13.101502418518066,13.659784317016602
2016-09-14,13.176155090332031,13.150456428527832
2016-09-23,13.074841499328613,13.156595230102539
2016-09-30,13.04818058013916,13.635238647460938
2016-10-14,13.416110038757324,13.463418006896973
2016-10-21,13.501426696777344,13.770240783691406
2016-10-28,13.28279972076416,13.74569320678711
2016-11-04,13.037513732910156,13.74569320678711
2016-11-11,12.856216430664062,13.74569320678711
2016-11-18,12.994856834411621,13.819332122802734
2016-11-25,13.128164291381836,16.709611892700195
2016-12-02,13.421442985534668,17.64849281311035
2016-12-09,13.410776138305664,16.562334060668945
2016-12-16,12.685582160949707,15.335042953491211
2016-12-23,12.402969360351562,14.782756805419922
2016-12-30,12.696245193481445,15.10799503326416
2017-01-06,12.850883483886719,15.34117603302002
2017-01-13,13.010851860046387,14.825715065002441
2017-01-20,13.394780158996582,15.568229675292969
2017-01-26,13.933343887329102,15.819823265075684
2017-02-03,14.071983337402344,15.580496788024902
2017-02-10,13.976001739501953,15.93641471862793
2017-02-17,15.021136283874512,16.820068359375
2017-02-24,15.058465957641602,17.090072631835938
2017-03-03,15.43705940246582,16.7525634765625
2017-03-10,15.762328147888184,17.771217346191406
2017-03-17,16.082265853881836,17.67917251586914
2017-03-24,17.394014358520508,19.354429244995117
2017-03-31,17.01009178161621,19.452613830566406
2017-04-07,17.27137565612793,19.520112991333008
2017-04-14,17.388683319091797,18.826692581176758
2017-04-21,19.356307983398438,20.195125579833984
2017-04-28,19.500282287597656,20.250354766845703
2017-05-05,19.729572296142578,20.10921287536621
2017-05-12,20.74271011352539,20.293310165405273
2017-05-19,21.5823917388916,20.311717987060547
2017-05-26,21.712310791015625,20.90695571899414
2017-06-02,22.621726989746094,20.55717658996582
2017-06-09,25.349973678588867,22.115842819213867
2017-06-16,23.98585319519043,22.085161209106445
2017-06-23,25.739727020263672,24.55201530456543
2017-06-30,26.226911544799805,25.263851165771484
2017-07-07,24.464920043945312,24.684616088867188
2017-07-14,24.464920043945312,26.4005184173584
2017-07-21,24.838430404663086,26.162734985351562
2017-07-28,24.253803253173828,25.430097579956055
2017-08-04,23.246950149536133,24.286165237426758
2017-08-11,23.73413848876953,24.523950576782227
2017-08-18,25.301258087158203,24.594642639160156
2017-08-25,25.211936950683594,25.481517791748047
2017-09-01,26.74658203125,24.49181365966797
2017-09-08,26.81965446472168,23.836301803588867
2017-09-15,26.46238899230957,24.382564544677734
2017-09-22,26.608545303344727,25.224449157714844
2017-09-29,25.983318328857422,24.35685920715332
2017-10-13,28.419254302978516,25.879966735839844
2017-10-20,28.906444549560547,26.02777862548828
2017-10-27,29.231233596801758,28.129276275634766
2017-11-03,31.626569747924805,26.88251495361328
2017-11-10,34.53345489501953,29.3503360748291
2017-11-17,32.31675338745117,29.53028106689453
2017-11-24,30.44920539855957,29.247509002685547
2017-12-01,30.44920539855957,26.75398826599121
2017-12-08,31.01759147644043,26.79254150390625
2017-12-15,30.814592361450195,27.705121994018555
2017-12-22,32.45478439331055,28.96473503112793
2017-12-29,31.66716766357422,28.08429527282715
2018-01-05,32.300506591796875,30.770612716674805
2018-01-12,34.7689323425293,34.253841400146484
2018-01-19,32.722740173339844,33.064918518066406
2018-01-26,33.3560905456543,36.88875198364258
2018-02-02,32.63343048095703,35.6612663269043
2018-02-09,30.33552360534668,31.77959442138672
2018-02-14,32.03255844116211,34.85793685913086
2018-02-23,33.2748908996582,34.74226760864258
2018-03-02,34.752689361572266,33.72685623168945
2018-03-09,35.50783157348633,34.08675003051758
2018-03-16,33.82703399658203,34.330955505371094
2018-03-23,34.74456787109375,31.41327667236328
2018-03-30,33.53472137451172,30.140810012817383
2018-04-04,33.37232208251953,30.0765380859375
2018-04-13,33.72959518432617,30.49427604675293
2018-04-20,31.12314224243164,30.751338958740234
2018-04-27,31.261180877685547,28.32849884033203
2018-05-04,31.853931427001953,29.48529815673828
2018-05-11,32.46290588378906,30.526405334472656
2018-05-18,33.453521728515625,31.021259307861328
2018-05-25,31.71999740600586,29.395322799682617
2018-06-01,31.810392379760742,29.935157775878906
2018-06-08,32.08979415893555,30.944133758544922
2018-06-15,31.243379592895508,31.496824264526367
2018-06-22,30.61062240600586,30.88629150390625
2018-06-29,30.512006759643555,30.30147933959961
2018-07-06,26.707252502441406,28.405624389648438
2018-07-13,30.23261260986328,29.85803985595703
2018-07-20,30.3476619720459,28.95831298828125
2018-07-27,28.712350845336914,28.354204177856445
2018-08-03,24.677501678466797,25.391536712646484
2018-08-10,26.296371459960938,26.156309127807617
2018-08-17,25.178773880004883,24.421123504638672
2018-08-24,25.967668533325195,25.025224685668945
2018-08-31,25.844406127929688,25.031652450561523
2018-09-07,24.81719970703125,23.482839584350586
2018-09-14,22.812103271484375,23.829875946044922
2018-09-21,23.773561477661133,25.622900009155273
2018-09-28,23.617427825927734,25.834978103637695
2018-10-12,20.248207092285156,24.87098503112793
2018-10-19,19.722278594970703,24.826004028320312
2018-10-26,20.018112182617188,24.935251235961914
2018-11-02,23.017541885375977,25.80927276611328
2018-11-09,21.653419494628906,24.832427978515625
2018-11-16,23.66673469543457,24.800294876098633
2018-11-23,21.66163444519043,24.074085235595703
2018-11-30,22.32726287841797,23.68206214904785
2018-12-07,22.44230842590332,23.444276809692383
2018-12-14,22.98467254638672,23.990543365478516
2018-12-21,21.406890869140625,23.180789947509766
2018-12-28,21.168577194213867,22.936573028564453
2019-01-04,21.291847229003906,23.55353355407715
2019-01-11,23.379117965698242,24.247602462768555
2019-01-18,24.209096908569336,25.04450798034668
2019-01-25,24.07761573791504,25.64217758178711
2019-02-01,25.910144805908203,26.966062545776367
2019-02-15,26.238849639892578,27.47376251220703
2019-02-22,28.84383201599121,28.894044876098633
2019-03-01,28.506906509399414,29.786401748657227
2019-03-08,28.268600463867188,28.99174690246582
2019-03-15,29.460155487060547,30.561511993408203
2019-03-22,28.432950973510742,30.066478729248047
2019-03-29,28.819177627563477,30.75040054321289
2019-04-04,29.394418716430664,30.75040054321289
2019-04-12,28.35077476501465,35.53133773803711
2019-04-19,28.67948341369629,42.337982177734375
2019-04-26,26.13201904296875,36.593040466308594
2019-05-10,24.488492965698242,35.98728561401367
2019-05-17,23.0257568359375,35.69417190551758
2019-05-24,20.780527114868164,35.10796356201172
2019-05-31,20.923725128173828,34.07230758666992
2019-06-06,19.963459014892578,34.26119613647461
2019-06-14,21.395435333251953,33.323246002197266
2019-06-21,23.080114364624023,34.723663330078125
2019-06-28,23.231735229492188,35.82444763183594
2019-07-05,23.711870193481445,37.8436393737793
2019-07-12,22.71790885925293,36.788448333740234
2019-07-19,22.30516242980957,35.30336380004883
2019-07-26,25.94407081604004,36.12407302856445
2019-08-02,24.950111389160156,34.80181884765625
2019-08-09,23.661331176757812,33.47639846801758
2019-08-16,25.27861976623535,34.35453414916992
2019-08-23,26.68532943725586,36.7945442199707
2019-08-30,26.045150756835938,37.20344924926758
2019-09-06,28.546899795532227,39.4155387878418
2019-09-12,29.060726165771484,39.95851516723633
2019-09-20,28.98491859436035,38.90609359741211
2019-09-27,27.957263946533203,38.14191436767578
2019-09-30,27.207578659057617,38.41005325317383
2019-10-11,25.842988967895508,39.26137161254883
2019-10-18,25.640827178955078,38.745208740234375
2019-10-25,27.17388343811035,38.30949783325195
2019-11-01,27.712984085083008,42.7537956237793
2019-11-08,28.97649383544922,42.63984298706055
2019-11-15,27.628747940063477,39.45576477050781
2019-11-22,26.946455001831055,38.0212516784668
2019-11-29,26.457897186279297,38.68488311767578
2019-12-06,26.3483943939209,41.82204055786133
2019-12-13,26.87064552307129,42.2242431640625
2019-12-20,27.131771087646484,43.24314498901367
2019-12-27,26.954879760742188,43.25654602050781
2020-01-03,28.782752990722656,44.979305267333984
2020-01-10,28.94280242919922,46.75568389892578
2020-01-17,30.046262741088867,45.522274017333984
2020-01-23,30.32423973083496,42.874454498291016
2020-02-07,29.650371551513672,41.81533432006836
2020-02-14,30.105234146118164,42.04995346069336
2020-02-21,33.188194274902344,41.989627838134766
2020-02-28,29.48189926147461,39.683677673339844
2020-03-06,29.667211532592773,41.2120361328125
2020-03-13,26.980146408081055,38.15531921386719
2020-03-20,24.587902069091797,34.562339782714844
2020-03-27,23.956146240234375,35.20586013793945
2020-04-03,25.868261337280273,34.843875885009766
2020-04-10,24.773218154907227,36.02366256713867
2020-04-17,25.46393585205078,36.66047668457031
2020-04-24,25.034343719482422,36.305198669433594
2020-04-30,27.01384162902832,36.727516174316406
2020-05-08,26.82010269165039,38.18213653564453
2020-05-15,26.011457443237305,38.839054107666016
2020-05-22,25.21965789794922,37.290592193603516
2020-05-29,23.70633888244629,38.04806900024414
2020-06-05,24.8463134765625,40.333900451660156
2020-06-12,24.88949203491211,40.167572021484375
2020-06-19,26.107196807861328,40.24961471557617
2020-06-24,26.141742706298828,39.12150573730469
2020-07-03,28.82759666442871,39.95562744140625
2020-07-10,31.893444061279297,40.3316650390625
2020-07-17,30.3216552734375,39.11467361450195
2020-07-24,29.026227951049805,39.08049011230469
2020-07-31,31.936620712280273,38.90956115722656
2020-08-07,33.43068313598633,38.45831298828125
2020-08-14,34.40657424926758,38.45831298828125
2020-08-21,32.51525115966797,37.063560485839844
2020-08-28,32.78296661376953,37.631038665771484
2020-09-04,32.65342712402344,37.49429702758789
2020-09-11,31.263004302978516,37.501129150390625
2020-09-18,31.54799461364746,37.9797248840332
2020-09-25,31.150728225708008,36.954166412353516
2020-09-30,32.860694885253906,36.414039611816406
2020-10-09,32.947059631347656,37.40541076660156
2020-10-16,33.24932861328125,39.429176330566406
2020-10-23,33.88840866088867,40.06501770019531
2020-10-30,38.862850189208984,39.941951751708984
2020-11-06,42.412322998046875,45.38422775268555
2020-11-13,40.84917068481445,46.00118637084961
2020-11-20,41.1341667175293,47.1397590637207
2020-11-27,40.590084075927734,46.27888870239258
2020-12-04,39.614200592041016,47.9034423828125
2020-12-11,38.405128479003906,44.29332733154297
2020-12-18,39.62283706665039,42.606292724609375
2020-12-25,40.80598449707031,41.10670471191406
2020-12-31,41.89414978027344,43.002017974853516
2021-01-08,49.519901275634766,44.91815185546875
2021-01-15,50.86715316772461,44.015621185302734
2021-01-22,57.63791275024414,41.814842224121094
2021-01-29,54.40798568725586,39.08642578125
2021-02-05,51.5062255859375,40.91925048828125
2021-02-10,56.99884033203125,41.9953498840332
2021-02-19,53.268009185791016,42.37024688720703
2021-02-26,47.982662200927734,40.96091079711914
2021-03-05,50.26261520385742,40.35691452026367
2021-03-12,48.1899299621582,40.6137809753418
2021-03-19,46.2036018371582,41.65515899658203
2021-03-26,46.11724853515625,42.77985382080078
2021-04-02,48.79446029663086,43.34914016723633
2021-04-09,47.93947982788086,42.80068588256836
2021-04-16,49.25218200683594,42.266109466552734
2021-04-23,54.60662078857422,41.52325439453125
2021-04-30,54.217987060546875,41.592681884765625
2021-05-07,51.2298698425293,41.34968948364258
2021-05-14,52.41302490234375,40.08615493774414
2021-05-21,55.271602630615234,39.919532775878906
2021-05-28,55.967281341552734,39.565460205078125
2021-06-04,53.448753356933594,38.86426544189453
2021-06-11,54.21830368041992,37.920082092285156
2021-06-18,52.425601959228516,37.267486572265625
2021-06-25,55.538780212402344,36.26081848144531
2021-07-02,54.41069412231445,35.39994812011719
2021-07-09,52.784141540527344,34.22665786743164
2021-07-16,55.09279251098633,34.70569610595703
2021-07-23,58.940547943115234,34.03227233886719
2021-07-30,53.34381866455078,32.97700500488281
2021-08-06,51.70852279663086,33.14362335205078
2021-08-13,49.53978729248047,32.2966423034668
2021-08-20,46.84636306762695,32.00505065917969
2021-08-27,46.0855598449707,31.80455780029297
2021-09-03,44.94872283935547,30.14118003845215
2021-09-10,46.9775390625,30.623859405517578
2021-09-17,48.17558670043945,28.410974502563477
2021-09-24,45.89317321777344,28.15108299255371
2021-09-30,48.09687805175781,28.774845123291016
2021-10-08,49.3911247253418,29.561975479125977
2021-10-15,48.88392639160156,28.99761199951172
2021-10-22,48.48166275024414,30.200590133666992
2021-10-29,45.70077896118164,27.215431213378906
2021-11-05,45.01868438720703,27.00008773803711
2021-11-12,46.01559829711914,26.30948829650879
2021-11-19,44.1529426574707,26.66592788696289
2021-11-26,41.80056381225586,26.086715698242188
2021-12-03,42.325252532958984,25.97532844543457
2021-12-10,46.7851448059082,27.178300857543945
2021-12-17,45.60458755493164,26.361467361450195
2021-12-24,44.205406188964844,26.435726165771484
2021-12-31,45.75325393676758,27.497608184814453
2022-01-07,43.610755920410156,29.807022094726562
2022-01-14,42.2378044128418,28.403554916381836
2022-01-21,43.27845001220703,29.03474235534668
2022-01-28,41.503238677978516,28.091676712036133
2022-02-11,40.22648239135742,29.628807067871094
2022-02-18,40.663726806640625,28.990192413330078
2022-02-25,42.19408416748047,27.601572036743164
2022-03-04,40.025352478027344,26.606525421142578
2022-03-11,39.59685134887695,25.099090576171875
2022-03-18,37.92657470703125,23.95551872253418
2022-03-25,35.90651321411133,23.406015396118164
2022-04-01,36.037681579589844,24.519880294799805
2022-04-08,34.45486068725586,24.663976669311523
2022-04-15,34.91834259033203,24.794151306152344
2022-04-22,35.687889099121094,24.495519638061523
2022-04-29,37.15703201293945,23.89825439453125
2022-05-06,30.432205200195312,26.003992080688477
2022-05-13,28.05360221862793,25.674732208251953
2022-05-20,29.207927703857422,25.445016860961914
2022-05-27,29.259634017944336,24.14328384399414
2022-06-02,29.673391342163086,24.135629653930664
2022-06-10,31.22047233581543,24.158597946166992
2022-06-17,31.07655906677246,25.000896453857422
2022-06-24,32.101951599121094,25.958053588867188
2022-07-01,32.200889587402344,25.613475799560547
2022-07-08,30.689786911010742,25.575193405151367
2022-07-15,28.504085540771484,25.804906845092773
2022-07-22,28.27022361755371,25.988679885864258
2022-07-29,28.728954315185547,25.467987060546875
2022-08-05,29.23265266418457,25.091096878051758
2022-08-12,30.051164627075195,25.221736907958984
2022-08-19,27.856468200683594,24.87063980102539
2022-08-26,26.921024322509766,24.617525100708008
2022-09-02,26.534255981445312,26.960887908935547
2022-09-09,26.066532135009766,28.30811309814453
2022-09-16,26.804092407226562,28.2427978515625
2022-09-23,26.12949562072754,27.009878158569336
2022-09-30,27.36176300048828,26.479148864746094
2022-10-14,27.235837936401367,26.446489334106445
2022-10-21,27.145891189575195,24.984952926635742
2022-10-28,25.544841766357422,24.650188446044922
2022-11-04,27.001977920532227,24.625690460205078
2022-11-11,26.813087463378906,25.401369094848633
2022-11-18,29.17868423461914,25.932096481323242
2022-11-25,27.79350471496582,25.932096481323242
2022-12-02,28.737945556640625,26.31584930419922
2022-12-09,31.067567825317383,27.66307830810547
2022-12-16,30.88766860961914,27.156845092773438
2022-12-23,31.148513793945312,26.764925003051758
2022-12-30,31.1934871673584,26.38933563232422
2023-01-06,30.356983184814453,27.84270668029785
2023-01-13,30.25804328918457,28.128482818603516
2023-01-20,33.03739929199219,28.618383407592773
2023-02-03,33.01041793823242,28.332609176635742
2023-02-10,33.01041793823242,27.981510162353516
2023-02-17,32.83951187133789,27.736562728881836
2023-02-24,33.89188766479492,29.851301193237305
2023-03-03,35.411983489990234,31.03494644165039
2023-03-10,34.008819580078125,29.893278121948242
2023-03-17,36.29346466064453,31.48825454711914
2023-03-24,40.11619567871094,30.94260597229004
2023-03-31,38.37123107910156,30.850261688232422
2023-04-07,40.9976692199707,31.303573608398438
2023-04-14,40.08021545410156,32.23537826538086
2023-04-21,35.7267951965332,34.43476867675781
2023-04-28,33.95484924316406,33.02447509765625
2023-05-05,32.43475341796875,29.507123947143555
2023-05-12,31.886077880859375,28.768390655517578
2023-05-19,32.68289566040039,29.230098724365234
2023-05-26,32.517730712890625,28.87752914428711
2023-06-02,32.94898223876953,28.617294311523438
2023-06-09,29.69170570373535,29.54909324645996
2023-06-16,32.242469787597656,31.144071578979492
2023-06-21,32.260826110839844,30.35498046875
2023-06-30,30.379859924316406,30.648788452148438
2023-07-07,30.5541934967041,30.623607635498047
2023-07-14,31.792879104614258,30.841869354248047
2023-07-21,30.664297103881836,31.085311889648438
2023-07-28,32.59114074707031,32.571163177490234
2023-08-04,33.53621292114258,32.268951416015625
2023-08-11,32.35258102416992,30.96205711364746
2023-08-18,31.104721069335938,30.5913028717041
2023-08-25,30.53584098815918,29.875667572021484
2023-09-01,32.61866760253906,31.634578704833984
2023-09-08,31.17812156677246,31.091392517089844
2023-09-15,29.86603355407715,31.005163192749023
2023-09-22,30.462440490722656,31.651824951171875
2023-09-28,31.012968063354492,31.29831886291504
2023-10-13,31.57266616821289,30.01362419128418
2023-10-20,29.99449348449707,28.95310401916504
2023-10-27,32.9398078918457,29.504915237426758
2023-11-03,32.85722732543945,29.3238468170166
2023-11-10,34.11426544189453,28.86687469482422
2023-11-17,32.765472412109375,28.021909713745117
2023-11-24,32.85722732543945,28.45301628112793
2023-12-01,32.57278823852539,28.021909713745117
2023-12-08,29.957792282104492,28.349552154541016
2023-12-15,30.563369750976562,28.539236068725586
2023-12-22,30.0036678314209,27.62529182434082
2023-12-29,31.857105255126953,27.73737907409668
2024-01-05,29.75593376159668,28.435771942138672
2024-01-12,27.92084503173828,28.987586975097656
2024-01-19,29.067773818969727,28.92723274230957
2024-01-26,29.08612632751465,29.022075653076172
2024-02-02,28.517248153686523,30.694766998291016
2024-02-08,30.875335693359375,31.160364151000977
2024-02-23,31.737825393676758,32.86754608154297
2024-03-01,32.73794937133789,34.49712371826172
2024-03-08,31.132246017456055,35.324851989746094
2024-03-15,30.517492294311523,33.47108840942383
2024-03-22,30.03119468688965,32.884788513183594
2024-03-29,29.508193969726562,33.893577575683594
2024-04-03,29.159530639648438,34.807525634765625
2024-04-12,28.370441436767578,32.919281005859375
2024-04-19,29.453142166137695,34.436771392822266
2024-04-26,30.159650802612305,34.05739974975586
2024-04-30,30.379859924316406,36.3163948059082
2024-05-10,30.434911727905273,37.26483154296875
2024-05-17,30.912033081054688,36.42848205566406
2024-05-24,30.61507797241211,35.497291564941406
2024-05-31,30.737613677978516,35.09205627441406
2024-06-07,31.21833038330078,35.43693542480469
2024-06-14,31.03923988342285,35.290367126464844
2024-06-21,30.021251678466797,34.238460540771484
2024-06-28,29.135223388671875,33.815982818603516
2024-07-05,28.11723518371582,32.50541687011719
2024-07-12,28.30575180053711,33.51420593261719
2024-07-19,28.56024742126465,33.84184265136719
2024-07-26,27.85331153869629,34.3419303894043
2024-08-02,26.750490188598633,35.048946380615234
2024-08-09,25.63824462890625,34.747169494628906
2024-08-16,25.958723068237305,35.36796188354492
2024-08-23,25.025564193725586,36.24742126464844
2024-08-30,25.185802459716797,36.29806137084961
2024-09-06,24.648530960083008,36.5357780456543
2024-09-13,23.639968872070312,35.87747573852539
2024-09-20,23.885040283203125,37.5506591796875
2024-09-27,27.985275268554688,40.59531021118164
2024-09-30,30.435989379882812,43.83196258544922
2024-10-11,27.92871856689453,44.42626190185547
2024-10-18,27.21235466003418,43.246803283691406
2024-10-25,29.172927856445312,42.9633674621582
2024-11-01,28.39058494567871,39.79071807861328
2024-11-08,29.785606384277344,40.458160400390625
2024-11-15,29.597089767456055,39.424991607666016
2024-11-22,28.29632568359375,37.760948181152344
2024-11-29,28.352882385253906,38.47411346435547
2024-12-06,28.880727767944336,38.647830963134766
2024-12-13,29.040966033935547,39.315277099609375
2024-12-20,29.10694694519043,39.55299377441406
2024-12-27,29.276609420776367,41.198753356933594
2025-01-03,27.174654006958008,41.82048416137695
2025-01-10,26.203792572021484,42.423927307128906
2025-01-17,26.580825805664062,42.058204650878906
2025-01-24,27.353742599487305,40.65016555786133
2025-01-27,27.363170623779297,41.04331588745117
2025-02-07,29.10694694519043,40.339298248291016
2025-02-14,29.729053497314453,40.22044372558594
2025-02-21,30.813020706176758,37.8158073425293
2025-02-28,28.409435272216797,37.34951400756836
2025-03-07,31.63306999206543,38.2729606628418
2025-03-14,31.43512725830078,39.49814224243164
2025-03-21,29.531110763549805,39.99186706542969
2025-03-28,29.1917781829834,41.399898529052734
2025-04-03,28.192642211914062,41.463897705078125
2025-04-11,26.86359977722168,41.235321044921875
2025-04-18,26.741064071655273,41.41818618774414
2025-04-25,26.561973571777344,41.34504318237305
2025-04-30,26.59025001525879,41.655906677246094
2025-05-09,27.004987716674805,42.972511291503906
2025-05-16,27.146373748779297,42.58212661743164
2025-05-23,27.224369049072266,43.49767303466797
2025-05-30,27.176063537597656,43.366878509521484
2025-06-06,27.581819534301758,41.9188232421875
2025-06-13,26.81861114501953,41.96553421020508
2025-06-20,26.3355655670166,41.703948974609375
2025-06-27,26.702680587768555,42.24580764770508
2025-07-04,26.67369842529297,43.66583251953125
2025-07-11,26.9538631439209,43.862022399902344
2025-07-18,27.06013298034668,44.73085021972656
2025-07-25,27.68808937072754,43.721885681152344
2025-08-01,28.12282943725586,42.871734619140625
2025-08-08,27.79435920715332,44.31978988647461
2025-08-15,28.55756950378418,44.64677429199219
2025-08-22,30.03568458557129,44.011497497558594
2025-08-29,30.11297035217285,41.557159423828125
2025-09-05,28.615535736083984,40.34751510620117
2025-09-12,29.70721435546875,40.04510498046875
2025-09-19,29.668569564819336,39.450035095214844
2025-09-26,29.62026596069336,38.87447738647461
2025-09-30,30.45110321044922,38.74766159057617
2025-10-10,33.14809036254883,39.420772552490234
2025-10-17,32.31719207763672,39.23542404174805
2025-10-24,32.542022705078125,39.508567810058594
2025-10-31,32.1314582824707,38.77692794799805
2025-11-07,30.6651611328125,39.04031753540039
2025-11-14,30.606508255004883,39.62562942504883
2025-11-21,29.149986267089844,39.264686584472656
2025-11-28,29.34549331665039,39.37199401855469
2025-12-05,29.39436912536621,39.869510650634766
2025-12-12,28.964256286621094,39.75244903564453
2025-12-19,28.534143447875977,40.13290023803711
2025-12-26,29.149986267089844,39.762203216552734
2025-12-31,29.169538497924805,39.23542404174805
2026-01-09,29.580101013183594,39.48905563354492
2026-01-16,30.30347442626953,39.362239837646484
2026-01-23,31.23213005065918,39.43000030517578
2026-01-30,30.626060485839844,38.70000076293945
2026-02-06,31.906625747680664,38.560001373291016
2026-02-13,31.652469635009766,38.369998931884766
2026-02-27,30.73358917236328,37.45000076293945
2026-03-06,30.37190055847168,37.400001525878906
2026-03-13,31.222354888916016,38.599998474121094
2026-03-20,30.59673309326172,38.220001220703125
2026-03-27,29.668079376220703,37.880001068115234
2026-04-03,29.589876174926758,37.470001220703125
2026-04-10,30.997520446777344,37.34000015258789
2026-04-17,32.385616302490234,36.95000076293945
2026-04-24,32.845054626464844,37.11000061035156
2026-04-30,35.47461700439453,40.04999923706055
2026-05-08,34.751243591308594,39.90999984741211
2026-05-15,32.37583923339844,40.279998779296875
2026-05-22,31.829999923706055,38.7400016784668
2026-05-29,30.559999465942383,39.16999816894531
2026-06-05,31.280000686645508,38.459999084472656
2026-06-12,30.239999771118164,38.529998779296875
2026-06-18,32.29999923706055,36.720001220703125
2026-06-26,33.31999969482422,37.02000045776367
2026-07-03,34.0,38.33000183105469
2026-07-10,34.45000076293945,38.25
2026-07-17,33.150001525878906,39.95000076293945
2026-07-24,35.4900016784668,40.459999084472656
2026-07-31,37.650001525878906,42.29999923706055
