date,可口可乐,强生
2009-02-20,12.48694896697998,32.9498405456543
2009-02-27,11.906907081604004,30.146236419677734
2009-03-06,11.396821022033691,28.92229652404785
2009-03-13,12.141878128051758,30.53211212158203
2009-03-20,12.560153007507324,31.153118133544922
2009-03-27,13.284782409667969,31.85249900817871
2009-04-03,13.246488571166992,31.44251251220703
2009-04-09,13.25238037109375,30.996355056762695
2009-04-17,13.261211395263672,31.985151290893555
2009-04-24,12.604340553283691,30.700916290283203
2009-05-01,12.510079383850098,31.70781135559082
2009-05-08,12.642630577087402,33.1487922668457
2009-05-15,13.243542671203613,33.40804672241211
2009-05-22,13.93281364440918,33.31435012817383
2009-05-29,14.480704307556152,33.55158233642578
2009-06-05,14.563185691833496,34.01993942260742
2009-06-12,14.524182319641113,34.099002838134766
2009-06-19,14.500415802001953,34.117271423339844
2009-06-26,14.298406600952148,34.4274787902832
2009-07-02,14.521209716796875,34.050357818603516
2009-07-10,14.35188102722168,34.62820053100586
2009-07-17,14.948997497558594,36.027191162109375
2009-07-24,14.663814544677734,37.414031982421875
2009-07-31,14.806406021118164,37.03691864013672
2009-08-07,14.657868385314941,36.434730529785156
2009-08-14,14.399413108825684,36.544212341308594
2009-08-21,14.827202796936035,37.422916412353516
2009-08-28,14.574684143066406,36.96916198730469
2009-09-04,14.839090347290039,36.987552642822266
2009-09-11,15.42758560180664,37.048885345458984
2009-09-18,16.10147476196289,37.26962661743164
2009-09-25,15.86486530303955,37.17151641845703
2009-10-02,16.134416580200195,36.62577819824219
2009-10-09,16.368032455444336,37.85828399658203
2009-10-16,16.475854873657227,37.07339859008789
2009-10-23,15.945733070373535,37.12245559692383
2009-10-30,15.96669864654541,36.208797454833984
2009-11-06,16.320110321044922,36.97529602050781
2009-11-13,16.91014862060547,37.6682014465332
2009-11-20,17.21564292907715,38.510066986083984
2009-11-27,17.24748420715332,38.86852264404297
2009-12-04,17.340986251831055,39.77703857421875
2009-12-11,17.829635620117188,40.07987976074219
2009-12-18,17.16905403137207,39.783226013183594
2009-12-24,17.325904846191406,39.98716735839844
2009-12-31,17.19318199157715,39.80793380737305
2010-01-08,16.635160446166992,39.68434143066406
2010-01-15,16.979022979736328,39.90065002441406
2010-01-22,16.360671997070312,39.06010818481445
2010-01-29,16.36368751525879,38.849971771240234
2010-02-05,16.013795852661133,38.71401596069336
2010-02-12,16.28224754333496,38.76344299316406
2010-02-19,16.807086944580078,39.7388801574707
2010-02-26,15.902191162109375,39.23443603515625
2010-03-05,16.49942970275879,39.88210678100586
2010-03-12,16.223922729492188,39.96929931640625
2010-03-19,16.649673461914062,40.548465728759766
2010-03-26,16.619253158569336,40.09385299682617
2010-04-01,16.816923141479492,40.95950698852539
2010-04-09,16.601015090942383,40.56715393066406
2010-04-16,16.71657371520996,40.49241256713867
2010-04-23,16.385103225708008,40.50487518310547
2010-04-30,16.254335403442383,40.04403305053711
2010-05-07,16.017133712768555,39.42747497558594
2010-05-14,16.220884323120117,39.83851623535156
2010-05-21,15.688702583312988,37.91415786743164
2010-05-28,15.630928039550781,36.639034271240234
2010-06-04,15.591392517089844,36.456790924072266
2010-06-11,15.839828491210938,36.739601135253906
2010-06-18,16.0422420501709,37.19208526611328
2010-06-25,15.413549423217773,36.890419006347656
2010-07-02,15.349148750305176,37.12925338745117
2010-07-09,16.06983757019043,38.04679870605469
2010-07-16,16.06062889099121,37.35548782348633
2010-07-23,16.790525436401367,36.21797180175781
2010-07-30,16.900928497314453,36.50707244873047
2010-08-06,17.403879165649414,37.68229293823242
2010-08-13,17.0910701751709,36.544769287109375
2010-08-20,16.959192276000977,36.91555404663086
2010-08-27,17.22294044494629,36.540504455566406
2010-09-03,17.65229034423828,37.38423538208008
2010-09-10,17.946691513061523,38.05035400390625
2010-09-17,17.7860164642334,39.05901336669922
2010-09-24,18.113550186157227,39.42061233520508
2010-10-01,18.26805305480957,39.17320251464844
2010-10-08,18.357664108276367,40.11208724975586
2010-10-15,18.521434783935547,40.327781677246094
2010-10-22,19.03746795654297,40.48003005981445
2010-10-29,18.947847366333008,40.435630798339844
2010-11-05,19.337190628051758,41.01290512084961
2010-11-12,19.44225311279297,40.391204833984375
2010-11-19,19.874847412109375,40.49272918701172
2010-11-26,19.809961318969727,39.86221694946289
2010-12-03,20.068204879760742,40.02857208251953
2010-12-10,20.11487579345703,39.61268615722656
2010-12-17,20.44156837463379,40.01578140258789
2010-12-23,20.404224395751953,39.830230712890625
2010-12-31,20.463350296020508,39.57429122924805
2011-01-07,19.57660675048828,40.0541877746582
2011-01-14,19.641944885253906,40.02218246459961
2011-01-21,19.529943466186523,40.09255599975586
2011-01-28,19.35569953918457,38.39697265625
2011-02-04,19.46460723876953,38.92804718017578
2011-02-11,19.778846740722656,38.83847427368164
2011-02-18,20.083755493164062,39.10081481933594
2011-02-25,20.00908660888672,38.505348205566406
2011-03-04,20.289106369018555,39.42213821411133
2011-03-11,20.310863494873047,38.537628173828125
2011-03-18,19.649614334106445,37.81452941894531
2011-03-25,20.43935775756836,38.079227447509766
2011-04-01,21.066139221191406,38.408512115478516
2011-04-08,21.081804275512695,38.389137268066406
2011-04-15,21.313711166381836,39.099327087402344
2011-04-21,21.272981643676758,41.36548614501953
2011-04-29,21.14134979248047,42.4307746887207
2011-05-06,20.965850830078125,42.14025115966797
2011-05-13,21.366992950439453,43.0118408203125
2011-05-20,21.40460205078125,42.411415100097656
2011-05-27,20.84362030029297,43.48258590698242
2011-06-03,20.536500930786133,43.03974151611328
2011-06-10,20.492631912231445,43.03974151611328
2011-06-17,20.713594436645508,43.16999435424805
2011-06-24,20.49579429626465,42.36896896362305
2011-07-01,21.493268966674805,43.8277473449707
2011-07-08,21.67951202392578,44.003562927246094
2011-07-15,21.316499710083008,43.925411224365234
2011-07-22,22.010950088500977,43.450008392333984
2011-07-29,21.468019485473633,42.19314956665039
2011-08-05,21.076601028442383,40.83858108520508
2011-08-12,21.193401336669922,41.261871337890625
2011-08-19,21.18077278137207,41.11862564086914
2011-08-26,21.62270164489746,42.23395538330078
2011-09-02,22.01410675048828,42.09597396850586
2011-09-09,21.89731788635254,41.81346130371094
2011-09-16,22.63779640197754,42.43762969970703
2011-09-23,21.426937103271484,40.46653366088867
2011-09-30,21.47142791748047,41.84629821777344
2011-10-07,20.943862915039062,41.47837829589844
2011-10-14,21.5635929107666,42.523033142089844
2011-10-21,21.671655654907227,41.90543746948242
2011-10-28,21.906822204589844,43.10124206542969
2011-11-04,21.54134178161621,42.12884521484375
2011-11-11,21.649402618408203,42.87127685546875
2011-11-18,21.417404174804688,41.95143508911133
2011-11-25,20.575193405151367,40.629886627197266
2011-12-02,21.24965476989746,42.08877944946289
2011-12-09,21.63060188293457,42.79169464111328
2011-12-16,21.5889892578125,42.63916015625
2011-12-23,22.38929557800293,43.75322723388672
2011-12-30,22.398889541625977,43.48797607421875
2012-01-06,22.065969467163086,42.990623474121094
2012-01-13,21.444929122924805,43.27576446533203
2012-01-20,21.79705810546875,43.28239440917969
2012-01-27,21.5889892578125,43.474708557128906
2012-02-03,21.793867111206055,43.52776336669922
2012-02-10,21.74905014038086,42.838104248046875
2012-02-17,22.104385375976562,43.096717834472656
2012-02-24,22.088376998901367,43.12284469604492
2012-03-02,22.14599609375,43.33021545410156
2012-03-09,22.251638412475586,43.310150146484375
2012-03-16,22.624204635620117,43.564369201660156
2012-03-23,23.053081512451172,43.18305206298828
2012-03-30,23.865699768066406,44.126319885253906
2012-04-05,23.69156837463379,43.7115364074707
2012-04-13,23.198190689086914,42.50737762451172
2012-04-20,23.904386520385742,42.621097564697266
2012-04-27,24.71055793762207,43.37705612182617
2012-05-04,24.82986068725586,43.310150146484375
2012-05-11,24.981422424316406,43.04255676269531
2012-05-18,23.878591537475586,42.3802604675293
2012-05-25,24.259103775024414,42.22541427612305
2012-06-01,23.56902313232422,41.732295989990234
2012-06-08,24.262319564819336,42.542903900146484
2012-06-15,24.70395278930664,44.58967208862305
2012-06-22,24.330591201782227,45.008480072021484
2012-06-29,25.385765075683594,45.63668441772461
2012-07-06,25.37278175354004,45.69072723388672
2012-07-13,25.09031867980957,46.34596252441406
2012-07-20,25.0091552734375,46.3594856262207
2012-07-27,25.976669311523438,46.960662841796875
2012-08-03,26.242889404296875,46.690467834472656
2012-08-10,25.58056640625,46.36621856689453
2012-08-17,25.6682186126709,45.79880142211914
2012-08-24,24.97993278503418,46.078643798828125
2012-08-31,24.285146713256836,45.9627685546875
2012-09-07,24.609804153442383,46.269500732421875
2012-09-14,24.920907974243164,46.67167663574219
2012-09-21,24.862075805664062,47.07382583618164
2012-09-28,24.79669952392578,46.97160339355469
2012-10-05,25.221643447875977,47.47602081298828
2012-10-12,24.992830276489258,46.33085250854492
2012-10-19,24.450223922729492,48.98242950439453
2012-10-26,24.214866638183594,48.32804870605469
2012-11-02,24.24102210998535,48.32804870605469
2012-11-09,23.72455596923828,47.62595748901367
2012-11-16,23.90106773376465,47.162445068359375
2012-11-23,24.79669952392578,47.833961486816406
2012-11-30,24.96025848388672,47.95085525512695
2012-12-07,24.82202911376953,48.44597244262695
2012-12-14,24.789106369018555,48.611000061035156
2012-12-21,24.282278060913086,48.32219314575195
2012-12-28,23.67670440673828,47.77894973754883
2013-01-04,24.789106369018555,49.202415466308594
2013-01-11,24.295438766479492,49.752525329589844
2013-01-18,24.815446853637695,50.35768127441406
2013-01-25,24.387592315673828,50.8321647644043
2013-02-01,24.710126876831055,51.01095199584961
2013-02-08,25.51974868774414,51.90493392944336
2013-02-15,24.631141662597656,52.37254333496094
2013-02-22,25.355194091796875,52.85386276245117
2013-03-01,25.47368812561035,53.1657829284668
2013-03-08,25.815963745117188,54.19858932495117
2013-03-15,25.744264602661133,54.891746520996094
2013-03-22,26.5465087890625,55.27299880981445
2013-03-28,26.811695098876953,56.513763427734375
2013-04-05,26.57302474975586,56.867271423339844
2013-04-12,27.23602867126465,57.35247802734375
2013-04-19,28.283554077148438,58.5655403137207
2013-04-26,27.912282943725586,59.00221633911133
2013-05-03,28.005098342895508,59.43891525268555
2013-05-10,27.945436477661133,59.44584274291992
2013-05-17,28.48908805847168,61.06092071533203
2013-05-24,28.005098342895508,60.632972717285156
2013-05-31,26.513349533081055,58.78927230834961
2013-06-07,27.45481300354004,59.299095153808594
2013-06-14,26.930248260498047,59.299095153808594
2013-06-21,26.54306983947754,58.10486602783203
2013-06-28,26.776710510253906,59.962547302246094
2013-07-05,27.050432205200195,61.36627197265625
2013-07-12,27.39089584350586,62.84684753417969
2013-07-19,27.430940628051758,64.41120910644531
2013-07-26,27.130537033081055,64.83023834228516
2013-08-02,26.85015296936035,65.91969299316406
2013-08-09,26.810087203979492,64.50198364257812
2013-08-16,26.069072723388672,62.413841247558594
2013-08-23,25.715259552001953,62.20860290527344
2013-08-30,25.48828125,60.80133056640625
2013-09-06,25.601776123046875,61.329036712646484
2013-09-13,26.016599655151367,62.321170806884766
2013-09-20,26.494022369384766,63.102210998535156
2013-09-27,25.82159423828125,61.0264778137207
2013-10-04,25.014657974243164,61.43459701538086
2013-10-11,25.397947311401367,62.94038772583008
2013-10-18,26.077116012573242,64.47429656982422
2013-10-25,26.245222091674805,64.7979965209961
2013-11-01,26.635251998901367,65.6986312866211
2013-11-08,26.931108474731445,66.17710876464844
2013-11-15,27.045419692993164,66.41633605957031
2013-11-22,27.186647415161133,67.48939514160156
2013-11-29,27.214570999145508,67.07130432128906
2013-12-06,27.39740562438965,66.91543579101562
2013-12-13,26.564512252807617,64.72602081298828
2013-12-20,27.11300277709961,65.25035095214844
2013-12-27,27.532835006713867,65.43457794189453
2014-01-03,27.39740562438965,65.08029174804688
2014-01-10,27.173948287963867,67.12800598144531
2014-01-17,26.59836196899414,67.35472869873047
2014-01-24,26.300413131713867,64.20167541503906
2014-01-31,25.609722137451172,62.685394287109375
2014-02-07,25.697763442993164,63.79782485961914
2014-02-14,26.36136245727539,65.72506713867188
2014-02-21,25.17635726928711,65.31307983398438
2014-02-28,25.867046356201172,65.74127960205078
2014-03-07,26.104049682617188,66.59765625
2014-03-14,26.051525115966797,66.23368835449219
2014-03-21,26.235797882080078,68.46028900146484
2014-03-28,26.583881378173828,69.53790283203125
2014-04-04,26.085636138916016,70.23726654052734
2014-04-11,26.365478515625,69.13111114501953
2014-04-17,27.791915893554688,70.62264251708984
2014-04-25,27.989852905273438,71.21498107910156
2014-05-02,27.948909759521484,70.8724136352539
2014-05-09,27.89430046081543,72.01424407958984
2014-05-16,27.907958984375,71.77873992919922
2014-05-23,27.696380615234375,72.56645202636719
2014-05-30,27.921600341796875,72.91139221191406
2014-06-06,27.976205825805664,74.14742279052734
2014-06-13,27.76026153564453,73.6803207397461
2014-06-20,28.667949676513672,75.64933776855469
2014-06-27,29.01177215576172,75.44811248779297
2014-07-03,29.039291381835938,75.75714111328125
2014-07-11,28.860490798950195,75.52717590332031
2014-07-18,29.17681312561035,73.15571594238281
2014-07-25,28.1934814453125,73.37846374511719
2014-08-01,27.017608642578125,71.79033660888672
2014-08-08,27.12763786315918,72.63831329345703
2014-08-15,28.11095428466797,72.70297241210938
2014-08-22,28.27598762512207,74.59105682373047
2014-08-29,28.688587188720703,75.04686737060547
2014-09-05,28.77110481262207,75.54605102539062
2014-09-12,28.71749496459961,75.66183471679688
2014-09-19,29.126169204711914,78.12889099121094
2014-09-26,29.230073928833008,77.4850082397461
2014-10-03,29.78420066833496,76.05974578857422
2014-10-10,30.80239486694336,73.23815155029297
2014-10-17,29.701078414916992,71.4077377319336
2014-10-24,28.41965675354004,74.61280059814453
2014-10-31,29.008420944213867,77.97698211669922
2014-11-07,29.313175201416016,78.28083038330078
2014-11-14,29.5971736907959,78.25189971923828
2014-11-21,30.823171615600586,78.5430908203125
2014-11-28,31.266395568847656,78.82706451416016
2014-12-05,30.359710693359375,79.01641082763672
2014-12-12,28.53240394592285,76.04536437988281
2014-12-19,29.257755279541016,76.86092376708984
2014-12-26,29.962167739868164,76.50411987304688
2015-01-02,29.390268325805664,76.11089324951172
2015-01-09,30.0109920501709,76.41676330566406
2015-01-16,29.662260055541992,75.7613525390625
2015-01-23,30.206274032592773,74.42150115966797
2015-01-30,28.713741302490234,72.92142486572266
2015-02-06,28.909027099609375,73.6204833984375
2015-02-13,29.28565216064453,72.54276275634766
2015-02-20,29.27170181274414,73.51984405517578
2015-02-27,30.199296951293945,75.16973876953125
2015-03-06,28.957847595214844,73.4098892211914
2015-03-13,28.065919876098633,72.74989318847656
2015-03-20,28.586322784423828,75.08909606933594
2015-03-27,28.185482025146484,73.57852172851562
2015-04-02,28.607412338256836,73.06522369384766
2015-04-10,28.748065948486328,74.83978271484375
2015-04-17,28.340190887451172,73.02122497558594
2015-04-24,28.75508689880371,74.12117004394531
2015-05-01,28.7691593170166,73.42453002929688
2015-05-08,28.818387985229492,74.40715789794922
2015-05-15,29.198129653930664,75.01576232910156
2015-05-22,28.980125427246094,74.86109161376953
2015-05-29,28.804325103759766,73.96733856201172
2015-06-05,28.19953727722168,72.82246398925781
2015-06-12,28.332921981811523,72.64517211914062
2015-06-19,28.644899368286133,73.76053619384766
2015-06-26,28.36128044128418,73.59803009033203
2015-07-02,27.999691009521484,72.7116470336914
2015-07-10,28.63780975341797,73.5167465209961
2015-07-17,29.247583389282227,73.92302703857422
2015-07-24,28.67326545715332,73.23607635498047
2015-07-31,29.127038955688477,74.01905059814453
2015-08-07,29.616273880004883,73.01448822021484
2015-08-14,29.247583389282227,72.98494720458984
2015-08-21,28.02804183959961,71.12432098388672
2015-08-28,27.97132110595703,70.83406829833984
2015-09-04,27.311912536621094,67.96106719970703
2015-09-11,27.269630432128906,69.16683959960938
2015-09-18,27.877517700195312,69.50923156738281
2015-09-25,28.33523178100586,67.73038482666016
2015-10-02,28.885915756225586,69.91114044189453
2015-10-09,30.051658630371094,70.9829330444336
2015-10-16,30.051658630371094,73.1190414428711
2015-10-23,30.60234832763672,74.65972900390625
2015-10-30,30.28765869140625,75.19561767578125
2015-11-06,30.00874900817871,75.85801696777344
2015-11-13,29.59393882751465,74.33966064453125
2015-11-20,30.344881057739258,76.83712768554688
2015-11-27,31.09646224975586,76.75463104248047
2015-12-04,31.197355270385742,77.18949890136719
2015-12-11,30.462299346923828,76.23726654052734
2015-12-18,30.628053665161133,76.43970489501953
2015-12-24,31.37752914428711,77.7668228149414
2015-12-31,30.959548950195312,77.01703643798828
2016-01-08,29.914587020874023,73.59806823730469
2016-01-15,29.907367706298828,72.72833251953125
2016-01-22,30.310956954956055,72.54088592529297
2016-01-29,30.93071174621582,78.306640625
2016-02-05,30.584794998168945,75.38252258300781
2016-02-12,31.06764030456543,76.34224700927734
2016-02-19,31.543283462524414,78.66271209716797
2016-02-26,31.08924674987793,79.88613891601562
2016-03-04,31.788297653198242,80.4299087524414
2016-03-11,32.82785415649414,81.34371185302734
2016-03-18,33.11836242675781,81.18510437011719
2016-03-24,33.10383224487305,81.79682922363281
2016-04-01,34.011688232421875,82.46141815185547
2016-04-08,34.040733337402344,82.3934326171875
2016-04-15,33.48149871826172,83.20906066894531
2016-04-22,32.348506927490234,85.58040618896484
2016-04-29,32.53733444213867,84.64395141601562
2016-05-06,32.915016174316406,85.14241027832031
2016-05-13,32.936790466308594,85.76168060302734
2016-05-20,31.920011520385742,85.67422485351562
2016-05-27,32.52280807495117,85.99368286132812
2016-06-03,32.71164321899414,87.28669738769531
2016-06-10,33.401615142822266,88.9980697631836
2016-06-17,32.77953338623047,87.83433532714844
2016-06-24,32.150142669677734,87.94843292236328
2016-07-01,33.02104568481445,92.25342559814453
2016-07-08,33.211326599121094,93.43995666503906
2016-07-15,33.39429473876953,93.55406188964844
2016-07-22,33.54065704345703,95.09809112548828
2016-07-29,31.93061065673828,95.25019836425781
2016-08-05,31.820810317993164,94.49720764160156
2016-08-12,32.22332763671875,93.72139739990234
2016-08-19,32.1428337097168,91.81988525390625
2016-08-26,31.703723907470703,91.14611053466797
2016-09-02,31.95254898071289,91.3604736328125
2016-09-09,30.93528175354004,90.5259017944336
2016-09-16,31.09209442138672,90.5412368774414
2016-09-23,31.534791946411133,90.97002410888672
2016-09-30,31.224895477294922,90.44931030273438
2016-10-07,30.789579391479492,91.29922485351562
2016-10-14,30.745317459106445,90.01290130615234
2016-10-21,31.08472442626953,86.85831451416016
2016-10-28,31.158506393432617,88.3054428100586
2016-11-04,30.76007652282715,88.13699340820312
2016-11-11,30.273101806640625,90.70966339111328
2016-11-18,30.1845645904541,88.93876647949219
2016-11-25,30.642017364501953,87.99047088623047
2016-12-02,30.0305233001709,86.3175048828125
2016-12-09,31.250776290893555,86.54876708984375
2016-12-16,31.05731964111328,89.33969116210938
2016-12-23,30.95315170288086,89.40138244628906
2016-12-30,30.848974227905273,88.82313537597656
2017-01-06,31.05731964111328,89.66348266601562
2017-01-13,30.41742706298828,88.35286712646484
2017-01-20,30.744810104370117,88.00594329833984
2017-01-27,30.841548919677734,87.4122543334961
2017-02-03,30.90851402282715,87.61272430419922
2017-02-10,30.194210052490234,88.84626007080078
2017-02-17,30.677841186523438,91.63717651367188
2017-02-24,31.087085723876953,95.24694061279297
2017-03-03,31.607942581176758,96.06954956054688
2017-03-10,31.46656036376953,97.9476318359375
2017-03-17,31.54912757873535,99.38336944580078
2017-03-24,31.61668586730957,97.38111114501953
2017-03-31,31.856889724731445,96.65937042236328
2017-04-07,31.984495162963867,96.9465103149414
2017-04-13,32.1196174621582,97.00082397460938
2017-04-21,32.32978820800781,94.494140625
2017-04-28,32.38984298706055,95.82120513916016
2017-05-05,32.79518127441406,95.85225677490234
2017-05-12,32.72012710571289,95.9531478881836
2017-05-19,32.95282745361328,98.56074523925781
2017-05-26,34.071258544921875,99.15185546875
2017-06-02,34.44657516479492,101.6204833984375
2017-06-09,34.01871109008789,102.75325775146484
2017-06-16,34.29109573364258,104.95626831054688
2017-06-23,34.24569320678711,106.5811996459961
2017-06-30,33.94297790527344,103.34696960449219
2017-07-07,33.594844818115234,103.5422592163086
2017-07-14,33.8143196105957,103.58912658691406
2017-07-21,34.07919692993164,105.70623779296875
2017-07-28,34.82086944580078,103.00322723388672
2017-08-04,34.434898376464844,104.0422134399414
2017-08-11,34.50300979614258,103.97974395751953
2017-08-18,34.563568115234375,103.6125717163086
2017-08-25,34.487884521484375,103.52478790283203
