date,贵州茅台,恒瑞医药
2005-01-07,7.92406702041626,0.34529969096183777
2005-01-14,8.143106460571289,0.3612968623638153
2005-01-21,8.138808250427246,0.3612968623638153
2005-01-28,8.394353866577148,0.3733699321746826
2005-02-04,8.516758918762207,0.3923856317996979
2005-02-11,8.516758918762207,0.3923856317996979
2005-02-18,8.43086051940918,0.38091573119163513
2005-02-25,9.22970962524414,0.3957056701183319
2005-03-04,9.276956558227539,0.3818213641643524
2005-03-11,9.959840774536133,0.4165326952934265
2005-03-18,10.12304973602295,0.40928852558135986
2005-03-25,10.153111457824707,0.4144197702407837
2005-04-01,10.516030311584473,0.4433957040309906
2005-04-08,10.715741157531738,0.45939284563064575
2005-04-15,10.479521751403809,0.45395997166633606
2005-04-22,10.333497047424316,0.4563753008842468
2005-04-29,11.381449699401855,0.47146669030189514
2005-05-06,11.381449699401855,0.47146669030189514
2005-05-13,10.46234130859375,0.4436981678009033
2005-05-20,10.554686546325684,0.44943270087242126
2005-05-27,9.620546340942383,0.3688426911830902
2005-06-03,9.060063362121582,0.373974084854126
2005-06-10,10.097278594970703,0.38091573119163513
2005-06-17,10.415098190307617,0.36964190006256104
2005-06-24,11.276223182678223,0.3809633255004883
2005-07-01,11.244011878967285,0.3898378610610962
2005-07-08,11.145232200622559,0.3864719867706299
2005-07-15,11.379300117492676,0.3944275975227356
2005-07-22,11.181737899780273,0.4091155230998993
2005-07-29,11.415807723999023,0.4112575054168701
2005-08-05,12.130653381347656,0.440632700920105
2005-08-12,12.2268648147583,0.42686277627944946
2005-08-19,12.245070457458496,0.4262513518333435
2005-08-26,12.590916633605957,0.4580741822719574
2005-09-02,13.14738655090332,0.47031453251838684
2005-09-09,12.949764251708984,0.4807177782058716
2005-09-16,13.254005432128906,0.4960181713104248
2005-09-23,12.720932006835938,0.47888243198394775
2005-09-30,12.86135196685791,0.48530834913253784
2005-10-07,12.86135196685791,0.48530834913253784
2005-10-14,11.842013359069824,0.48316648602485657
2005-10-21,12.039639472961426,0.4804120659828186
2005-10-28,12.36728572845459,0.4706202745437622
2005-11-04,12.286674499511719,0.4403270184993744
2005-11-11,12.060443878173828,0.4580741822719574
2005-11-18,11.779603004455566,0.4525664150714874
2005-11-25,11.8394136428833,0.44614046812057495
2005-12-02,11.576777458190918,0.43971458077430725
2005-12-09,11.150320053100586,0.4164595603942871
2005-12-16,11.303739547729492,0.43053531646728516
2005-12-23,11.462360382080078,0.4467528760433197
2005-12-30,11.862813949584961,0.45134255290031433
2006-01-06,11.761401176452637,0.4375726282596588
2006-01-13,12.346479415893555,0.45195499062538147
2006-01-20,11.956428527832031,0.46052286028862
2006-01-25,12.284074783325195,0.4443051815032959
2006-02-10,13.659659385681152,0.4492005407810211
2006-02-17,15.149663925170898,0.4262513518333435
2006-02-24,16.19240379333496,0.4192129671573639
2006-03-03,16.19240379333496,0.4443051815032959
2006-03-10,16.19240379333496,0.42839330434799194
2006-03-17,16.19240379333496,0.4544026851654053
2006-03-24,16.19240379333496,0.4807177782058716
2006-03-31,16.19240379333496,0.55109703540802
2006-04-07,16.19240379333496,0.5566047430038452
2006-04-14,16.19240379333496,0.5942422151565552
2006-04-21,23.12494659423828,0.6588069796562195
2006-04-28,23.769840240478516,0.6811449527740479
2006-05-12,23.769840240478516,0.6811449527740479
2006-05-19,23.84810447692871,0.8243513703346252
2006-05-26,20.87082862854004,0.8191491961479187
2006-06-02,24.58677101135254,0.8191491961479187
2006-06-09,22.232990264892578,0.8191491961479187
2006-06-16,24.39366340637207,0.8191491961479187
2006-06-23,24.36235237121582,0.9179855585098267
2006-06-30,24.758989334106445,0.9045981764793396
2006-07-07,24.00223731994629,0.9133959412574768
2006-07-14,23.261137008666992,0.8709391951560974
2006-07-21,23.18807029724121,0.8898888230323792
2006-07-28,23.746505737304688,0.9438685774803162
2006-08-04,22.27996253967285,0.8548021912574768
2006-08-11,23.00540542602539,0.8763940334320068
2006-08-18,23.03150177001953,0.8659838438034058
2006-08-25,22.984527587890625,0.9296020865440369
2006-09-01,23.5220890045166,0.9182665944099426
2006-09-08,23.2037296295166,0.9232785701751709
2006-09-15,23.923952102661133,0.9132542014122009
2006-09-22,24.43019676208496,0.9162623286247253
2006-09-29,24.7537784576416,1.0706429481506348
2006-10-13,25.578380584716797,1.0440775156021118
2006-10-20,25.88630485534668,1.0876846313476562
2006-10-27,28.193103790283203,1.0992132425308228
2006-11-03,28.58452796936035,1.0952039957046509
2006-11-10,30.061508178710938,0.9999685287475586
2006-11-17,33.693946838378906,0.9924499988555908
2006-11-24,33.349491119384766,1.0275366306304932
2006-12-01,36.01118469238281,1.203471302986145
2006-12-08,36.03728103637695,1.2180070877075195
2006-12-15,41.29804229736328,1.3884273767471313
2006-12-22,42.18526840209961,1.5047146081924438
2006-12-29,45.83858108520508,1.6169918775558472
2007-01-05,45.024410247802734,1.4656177759170532
2007-01-12,50.60353469848633,1.5593492984771729
2007-01-19,57.06990432739258,2.0951719284057617
2007-01-26,56.82981491088867,1.9493123292922974
2007-02-02,52.71202087402344,1.7944300174713135
2007-02-09,49.147438049316406,1.922245979309082
2007-02-16,52.27885055541992,2.119232177734375
2007-03-02,51.03672409057617,1.7362868785858154
2007-03-09,52.19534683227539,1.7874126434326172
2007-03-16,50.94278335571289,1.778892159461975
2007-03-23,49.57539367675781,1.701701045036316
2007-03-30,49.31966018676758,1.753328800201416
2007-04-06,49.058712005615234,1.9547377824783325
2007-04-13,53.72972869873047,2.0405240058898926
2007-04-20,49.356204986572266,1.9370567798614502
2007-04-27,48.94389724731445,1.99402916431427
2007-05-04,49.7998161315918,1.9966483116149902
2007-05-11,48.01490783691406,2.2906782627105713
2007-05-18,51.3707389831543,2.2972254753112793
2007-05-25,55.52506637573242,2.5729196071624756
2007-06-01,57.63877487182617,2.551309108734131
2007-06-08,55.79646301269531,2.6063168048858643
2007-06-15,65.69692993164062,2.9939911365509033
2007-06-22,63.06133270263672,2.8820104598999023
2007-06-29,62.461143493652344,2.962557554244995
2007-07-06,61.521724700927734,2.778543472290039
2007-07-13,60.12042999267578,2.661979913711548
2007-07-20,62.98232650756836,2.7274656295776367
2007-07-27,62.75125503540039,2.771996021270752
2007-08-03,72.51314544677734,2.836825370788574
2007-08-10,73.4951171875,2.888559103012085
2007-08-17,70.97455596923828,2.8152148723602295
2007-08-24,82.5218505859375,2.984822988510132
2007-08-31,83.981689453125,3.0123257637023926
2007-09-07,75.85813903808594,2.9782745838165283
2007-09-14,77.92184448242188,2.782472610473633
2007-09-21,76.06294250488281,2.641024589538574
2007-09-28,79.01408386230469,2.7379417419433594
2007-10-12,93.89585876464844,2.63905930519104
2007-10-19,94.60477447509766,2.7117486000061035
2007-10-26,102.41846466064453,2.811286449432373
2007-11-02,96.65796661376953,2.68424391746521
2007-11-09,90.06776428222656,2.6685283184051514
2007-11-16,94.51548767089844,2.771996021270752
2007-11-23,91.37006378173828,3.0902531147003174
2007-11-30,91.10224151611328,3.0817408561706543
2007-12-07,101.36824798583984,3.1694915294647217
2007-12-14,113.42487335205078,3.4163706302642822
2007-12-21,110.81507873535156,3.6128275394439697
2007-12-28,120.77650451660156,3.7352852821350098
2008-01-04,113.02580261230469,3.6298534870147705
2008-01-11,113.43539428710938,3.6756930351257324
2008-01-18,112.8840103149414,3.682241439819336
2008-01-25,114.94246673583984,3.945493221282959
2008-02-01,106.3410873413086,3.411787509918213
2008-02-05,109.94861602783203,3.6835525035858154
2008-02-15,105.59016418457031,3.6933743953704834
2008-02-22,105.33808898925781,3.7313554286956787
2008-02-29,102.39747619628906,3.392141103744507
2008-03-07,111.93883514404297,3.4818568229675293
2008-03-14,107.66962432861328,3.0784659385681152
2008-03-21,101.7043228149414,3.1459171772003174
2008-03-28,97.97598266601562,2.888559103012085
2008-04-03,93.47578430175781,2.87611722946167
2008-04-11,92.23646545410156,3.0636982917785645
2008-04-18,89.30109405517578,2.685657262802124
2008-04-25,93.3759994506836,3.0195937156677246
2008-04-30,96.16433715820312,3.056610107421875
2008-05-09,93.33399200439453,3.2283031940460205
2008-05-16,96.06459045410156,3.2826461791992188
2008-05-23,90.31982421875,3.2220027446746826
2008-05-30,88.2928695678711,3.2101891040802
2008-06-06,86.02438354492188,2.9274463653564453
2008-06-13,78.49948120117188,2.89673113822937
2008-06-20,75.99431610107422,2.6352529525756836
2008-06-27,74.06685638427734,2.771505117416382
2008-07-04,74.6054916381836,2.8352997303009033
2008-07-11,76.3111572265625,2.86916446685791
2008-07-18,83.41368103027344,2.966825246810913
2008-07-25,85.28304290771484,3.0321953296661377
2008-08-01,83.98399353027344,3.0495221614837646
2008-08-08,80.54097747802734,3.054248094558716
2008-08-15,80.15023040771484,3.1188299655914307
2008-08-22,76.71249389648438,2.8786163330078125
2008-08-29,73.92428588867188,2.6793572902679443
2008-09-05,69.30896759033203,2.7045607566833496
2008-09-12,70.23310089111328,2.480099678039551
2008-09-19,70.18029022216797,2.84002423286438
2008-09-26,69.6469497680664,2.7659921646118164
2008-10-10,58.82681655883789,2.7077105045318604
2008-10-17,51.69260787963867,2.6352529525756836
2008-10-24,51.898555755615234,2.441507577896118
2008-10-31,48.68790817260742,2.4816741943359375
2008-11-07,45.29770278930664,2.4454455375671387
2008-11-14,52.06226348876953,2.597449779510498
2008-11-21,53.08671951293945,2.60768723487854
2008-11-28,53.75736999511719,2.7140111923217773
2008-12-05,60.96549987792969,2.6935341358184814
2008-12-12,58.6156005859375,2.8746776580810547
2008-12-19,62.11668014526367,3.107015609741211
2008-12-26,58.119197845458984,2.9739139080047607
2008-12-31,57.40102005004883,3.0329830646514893
2009-01-09,56.65645217895508,2.9817893505096436
2009-01-16,53.60422134399414,2.92193341255188
2009-01-23,54.49665832519531,2.8943679332733154
2009-02-06,58.72648239135742,2.9195706844329834
2009-02-13,64.64613342285156,3.107015609741211
2009-02-20,66.05079650878906,3.249568462371826
2009-02-27,62.53913497924805,3.0605485439300537
2009-03-06,62.42824935913086,3.127492666244507
2009-03-13,60.104732513427734,3.1440320014953613
2009-03-20,62.24870300292969,3.110165596008301
2009-03-27,60.18923568725586,3.05503511428833
2009-04-03,61.556922912597656,3.1243412494659424
2009-04-10,63.067195892333984,3.110165596008301
2009-04-17,63.98075485229492,3.166872262954712
2009-04-24,64.48772430419922,3.162933588027954
2009-04-30,61.440757751464844,3.2164571285247803
2009-05-08,62.053314208984375,3.078134059906006
2009-05-15,61.26119613647461,3.196560859680176
2009-05-22,60.42158126831055,3.0174999237060547
2009-05-27,60.60640335083008,3.068659782409668
2009-06-05,66.56831359863281,3.218351364135742
2009-06-12,68.97100830078125,3.2496156692504883
2009-06-19,72.30313110351562,3.3917272090911865
2009-06-26,72.34536743164062,3.329197883605957
2009-07-03,77.66230010986328,3.345304012298584
2009-07-10,80.98870849609375,3.501626968383789
2009-07-17,78.7214126586914,3.420149326324463
2009-07-24,78.23711395263672,3.37277889251709
2009-07-31,79.84442901611328,3.3187758922576904
2009-08-07,87.22105407714844,3.5755255222320557
2009-08-14,83.97449493408203,3.3083548545837402
2009-08-21,83.29857635498047,3.6181583404541016
2009-08-28,84.76752471923828,3.7564802169799805
2009-09-04,82.69183349609375,3.986701250076294
2009-09-11,88.75919342041016,4.013228416442871
2009-09-18,86.6355972290039,3.9885966777801514
2009-09-25,87.54571533203125,4.039755821228027
2009-09-30,87.74263763427734,3.9620680809020996
2009-10-09,89.60543060302734,4.084283828735352
