date,英伟达,英特尔
2016-09-30,1.68287193775177,30.587038040161133
2016-10-07,1.6418561935424805,30.870622634887695
2016-10-14,1.6207338571548462,30.343957901000977
2016-10-21,1.6588029861450195,28.480382919311523
2016-10-28,1.7329745292663574,28.14816665649414
2016-11-04,1.6595388650894165,27.438777923583984
2016-11-11,2.1605684757232666,28.255163192749023
2016-11-18,2.2929489612579346,28.532737731933594
2016-11-25,2.3160600662231445,28.932777404785156
2016-12-02,2.1756110191345215,27.887788772583008
2016-12-09,2.258502960205078,29.194015502929688
2016-12-16,2.4697914123535156,29.64301872253418
2016-12-23,2.7002665996551514,30.18182945251465
2016-12-30,2.625490665435791,29.61037254333496
2017-01-06,2.535957098007202,29.781801223754883
2017-01-13,2.5440752506256104,30.03489112854004
2017-01-20,2.5583410263061523,30.157352447509766
2017-01-27,2.7492146492004395,31.00638771057129
2017-02-03,2.8134121894836426,30.027313232421875
2017-02-10,2.7947192192077637,29.05709457397461
2017-02-17,2.6375439167022705,29.99442481994629
2017-02-24,2.4987680912017822,30.035526275634766
2017-03-03,2.424144744873047,29.517528533935547
2017-03-10,2.4411377906799316,29.525745391845703
2017-03-17,2.612304210662842,28.999530792236328
2017-03-24,2.646782636642456,28.909093856811523
2017-03-31,2.6827409267425537,29.657312393188477
2017-04-07,2.4709384441375732,29.62441635131836
2017-04-13,2.3517379760742188,28.983089447021484
2017-04-21,2.504185676574707,29.862863540649414
2017-04-28,2.568711757659912,29.72309112548828
2017-05-05,2.557875633239746,30.499187469482422
2017-05-12,3.149688959121704,29.430635452270508
2017-05-19,3.3529508113861084,29.322961807250977
2017-05-26,3.4969303607940674,30.035320281982422
2017-06-02,3.5413074493408203,30.085020065307617
2017-06-09,3.688246250152588,29.579736709594727
2017-06-16,3.738046407699585,29.165571212768555
2017-06-23,3.792532205581665,28.3206729888916
2017-06-30,3.563988447189331,27.94792366027832
2017-07-07,3.618227481842041,28.063886642456055
2017-07-14,4.066685676574707,28.726560592651367
2017-07-21,4.144344806671143,28.767974853515625
2017-07-28,4.052878379821777,29.248411178588867
2017-08-04,4.122403144836426,30.29417610168457
2017-08-11,3.845045566558838,29.935319900512695
2017-08-18,3.9816293716430664,29.21760368347168
2017-08-25,4.042135715484619,28.933860778808594
2017-09-01,4.206229209899902,29.284366607666016
2017-09-08,4.039175033569336,29.36783218383789
2017-09-15,4.44434928894043,30.878360748291016
2017-09-22,4.416958808898926,31.028579711914062
2017-09-29,4.41128396987915,31.779680252075195
2017-10-06,4.4737138748168945,33.0732307434082
2017-10-13,4.801655292510986,33.106605529785156
2017-10-20,4.858656883239746,33.740875244140625
2017-10-27,4.9810471534729,37.05402755737305
2017-11-03,5.149582386016846,38.67306137084961
2017-11-10,5.3334174156188965,38.264225006103516
2017-11-17,5.215466499328613,37.46670150756836
2017-11-24,5.357370376586914,37.567440032958984
2017-12-01,4.881291389465332,37.50868225097656
2017-12-08,4.7284440994262695,36.392147064208984
2017-12-15,4.730171203613281,37.407936096191406
2017-12-22,4.82178258895874,39.204463958740234
2017-12-29,4.778075218200684,38.75113296508789
2018-01-05,5.318850517272949,37.559051513671875
2018-01-12,5.5060224533081055,36.29979705810547
2018-01-19,5.682082176208496,37.62620544433594
2018-01-26,6.008523941040039,42.04195022583008
2018-02-02,5.766284942626953,38.742740631103516
2018-02-09,5.730726718902588,37.14616394042969
2018-02-16,6.021116733551025,38.50691223144531
2018-02-23,6.076498508453369,40.34097671508789
2018-03-02,5.84448766708374,41.397464752197266
2018-03-09,6.061673641204834,44.11053466796875
2018-03-16,6.1889190673828125,43.24843978881836
2018-03-23,5.756280422210693,41.71864318847656
2018-03-29,5.7221832275390625,44.01757049560547
2018-04-06,5.293740749359131,41.23688888549805
2018-04-13,5.71995735168457,43.83162307739258
2018-04-20,5.651022434234619,43.552711486816406
2018-04-27,5.592217445373535,44.56694030761719
2018-05-04,5.906752586364746,44.86665725708008
2018-05-11,6.2889885902404785,46.47328186035156
2018-05-18,6.07674503326416,45.478702545166016
2018-05-25,6.163080215454102,47.127845764160156
2018-06-01,6.3692731857299805,48.5219612121582
2018-06-08,6.484486103057861,46.79631042480469
2018-06-15,6.558162689208984,46.84731674194336
2018-06-22,6.204367637634277,44.628631591796875
2018-06-29,5.857003211975098,42.2569465637207
2018-07-06,6.114869117736816,43.66806411743164
2018-07-13,6.164068222045898,44.39061737060547
2018-07-20,6.202885627746582,44.12709426879883
2018-07-27,6.2308220863342285,40.531307220458984
2018-08-03,6.232798099517822,42.18893814086914
2018-08-10,6.299307346343994,41.778419494628906
2018-08-17,6.052813529968262,40.2817497253418
2018-08-24,6.7302374839782715,40.760684967041016
2018-08-31,6.9431939125061035,41.41922378540039
2018-09-07,6.725013256072998,39.7258415222168
2018-09-14,6.838062763214111,38.94758987426758
2018-09-21,6.516976833343506,39.905452728271484
2018-09-28,6.95160436630249,40.444252014160156
2018-10-05,6.675540447235107,40.22187805175781
2018-10-12,6.098672866821289,38.38313674926758
2018-10-19,5.668989658355713,37.63050842285156
2018-10-26,4.905109405517578,39.075870513916016
2018-11-02,5.316486358642578,40.290313720703125
2018-11-09,5.087668418884277,41.40449142456055
2018-11-16,4.067513465881348,42.02414321899414
2018-11-23,3.58687162399292,40.05331802368164
2018-11-30,4.046820640563965,42.437232971191406
2018-12-07,3.655088424682617,39.795135498046875
2018-12-14,3.6263649463653564,41.189334869384766
2018-12-21,3.208386182785034,38.59025955200195
2018-12-28,3.3094141483306885,40.234046936035156
2019-01-04,3.372309446334839,40.638526916503906
2019-01-11,3.685298204421997,42.11020278930664
2019-01-18,3.885869026184082,42.333961486816406
2019-01-25,3.965601682662964,40.483619689941406
2019-02-01,3.583775520324707,41.938072204589844
2019-02-08,3.6689555644989014,42.29916763305664
2019-02-15,3.8960213661193848,44.74149703979492
2019-02-22,3.941831111907959,45.46035385131836
2019-03-01,3.8779757022857666,46.16187286376953
2019-03-08,3.733961582183838,45.45168685913086
2019-03-15,4.209134101867676,47.053932189941406
2019-03-22,4.399750232696533,46.12723159790039
2019-03-29,4.45081090927124,46.508296966552734
2019-04-05,4.733138561248779,48.15385055541992
2019-04-12,4.709836959838867,48.86402130126953
2019-04-18,4.617877006530762,50.65681457519531
2019-04-26,4.414374351501465,45.40838623046875
2019-05-03,4.5363287925720215,44.81945037841797
2019-05-10,4.18459415435791,40.257774353027344
2019-05-17,3.8799588680267334,39.11626052856445
2019-05-24,3.59787917137146,38.83742141723633
2019-05-31,3.3615224361419678,38.37559127807617
2019-06-07,3.610671043395996,40.1096305847168
2019-06-14,3.5893301963806152,40.249061584472656
2019-06-21,3.766016960144043,41.35570526123047
2019-06-28,4.07546854019165,41.712982177734375
2019-07-05,3.976205587387085,41.89596939086914
2019-07-12,4.15934419631958,43.49931335449219
2019-07-19,4.179940223693848,43.80428695678711
2019-07-26,4.3444695472717285,44.95451354980469
2019-08-02,4.00002908706665,42.41880416870117
2019-08-09,3.82607102394104,40.33658981323242
2019-08-16,3.9595794677734375,40.79275894165039
2019-08-23,4.031047344207764,39.441768646240234
2019-08-30,4.160977840423584,41.591068267822266
2019-09-06,4.437697410583496,44.67027282714844
2019-09-13,4.519420623779297,46.091434478759766
2019-09-20,4.289648056030273,44.49482345581055
2019-09-27,4.266549110412598,44.54745101928711
2019-10-04,4.520167827606201,44.67027282714844
2019-10-11,4.620024681091309,45.69667053222656
2019-10-18,4.731804847717285,45.056270599365234
2019-10-25,5.080809593200684,49.530311584472656
2019-11-01,5.03237247467041,49.57416915893555
2019-11-08,5.161290645599365,51.39949417114258
2019-11-15,5.072114944458008,51.126041412353516
2019-11-22,5.238544464111328,50.81731033325195
2019-11-29,5.3878326416015625,51.20542907714844
2019-12-06,5.274227142333984,50.11163330078125
2019-12-13,5.568055152893066,50.9760856628418
2019-12-20,5.950378894805908,51.99931335449219
2019-12-27,5.888233661651611,52.996089935302734
2020-01-03,5.868346214294434,53.01372146606445
2020-01-10,6.073430061340332,51.99049377441406
2020-01-17,6.1967291831970215,52.57267379760742
2020-01-24,6.22655725479126,60.39683532714844
2020-01-31,5.8772969245910645,56.39213562011719
2020-02-07,6.254151344299316,58.522483825683594
2020-02-14,7.203746795654297,59.63054275512695
2020-02-21,7.310140132904053,57.03327178955078
2020-02-28,6.717552185058594,49.21492004394531
2020-03-06,6.617311954498291,49.4365348815918
2020-03-13,5.990503311157227,48.24871063232422
2020-03-20,5.117697715759277,40.62535095214844
2020-03-27,6.2862467765808105,46.422637939453125
2020-04-03,6.066864490509033,47.98277282714844
2020-04-09,6.54045295715332,50.65094757080078
2020-04-17,7.2709856033325195,53.50526428222656
2020-04-24,7.203079700469971,52.530189514160156
2020-05-01,7.033692836761475,50.94346618652344
2020-05-08,7.772928714752197,53.19240951538086
2020-05-15,8.447745323181152,51.95330810546875
2020-05-22,8.980531692504883,55.501243591308594
2020-05-29,8.830546379089355,56.09851837158203
2020-06-05,8.87886905670166,57.35544204711914
2020-06-12,8.891311645507812,52.88932418823242
2020-06-19,9.218544006347656,53.14784622192383
2020-06-26,9.112786293029785,51.25797653198242
2020-07-02,9.5679292678833,52.711036682128906
2020-07-10,10.430928230285645,53.06761169433594
2020-07-17,10.154458999633789,53.48659133911133
2020-07-24,10.147492408752441,45.09810256958008
2020-07-31,10.565802574157715,42.54856491088867
2020-08-07,11.147859573364258,43.106788635253906
2020-08-14,11.510679244995117,43.87864685058594
2020-08-21,12.625016212463379,44.22867202758789
2020-08-28,13.087124824523926,45.260799407958984
2020-09-04,12.568058967590332,44.94667053222656
2020-09-11,12.112031936645508,44.22867202758789
2020-09-18,12.136673927307129,44.776145935058594
2020-09-25,12.818221092224121,44.821014404296875
2020-10-02,13.005908012390137,45.78133773803711
2020-10-09,13.703388214111328,47.40580749511719
2020-10-16,13.751927375793457,48.608455657958984
2020-10-23,13.531632423400879,43.25936508178711
2020-10-30,12.479938507080078,39.741180419921875
2020-11-06,14.499191284179688,41.03371047973633
2020-11-13,13.239648818969727,41.096988677978516
2020-11-20,13.031301498413086,41.03371047973633
2020-11-27,13.204049110412598,42.895999908447266
2020-12-04,13.503758430480957,47.000282287597656
2020-12-11,12.960946083068848,44.95718002319336
2020-12-18,13.218658447265625,42.90503692626953
2020-12-24,12.941527366638184,42.55247497558594
2020-12-31,13.002532958984375,45.03853988647461
2021-01-08,13.223392486572266,46.692909240722656
2021-01-15,12.807818412780762,52.05378723144531
2021-01-22,13.657387733459473,51.22207260131836
2021-01-29,12.937541961669922,50.18244171142578
2021-02-05,13.536377906799316,52.91543960571289
2021-02-12,14.90112018585205,56.21697998046875
2021-02-19,14.866509437561035,57.30839157104492
2021-02-26,13.659379959106445,55.28017807006836
2021-03-05,12.411417961120605,55.24379348754883
2021-03-12,12.80875015258789,57.208343505859375
2021-03-19,12.79853630065918,57.99052429199219
2021-03-26,12.792061805725098,59.00008773803711
2021-04-01,13.760988235473633,58.709049224853516
2021-04-09,14.347074508666992,62.08333206176758
2021-04-16,15.854016304016113,58.89094543457031
2021-04-23,15.209145545959473,53.8795280456543
2021-04-30,14.954337120056152,52.32426071166992
2021-05-07,14.757808685302734,52.77465057373047
2021-05-14,14.190651893615723,50.65158462524414
2021-05-21,14.936650276184082,51.31962203979492
2021-05-28,16.184797286987305,52.27133560180664
2021-06-04,17.513641357421875,52.5001106262207
2021-06-11,17.763809204101562,52.939369201660156
2021-06-18,18.57450294494629,50.944419860839844
2021-06-25,18.96540069580078,51.16404724121094
2021-07-02,20.416383743286133,51.941898345947266
2021-07-09,19.98113441467285,51.23725891113281
2021-07-16,18.09840202331543,50.30384063720703
2021-07-23,19.490583419799805,48.50105667114258
2021-07-30,19.431787490844727,49.159950256347656
2021-08-06,20.295799255371094,49.663612365722656
2021-08-13,20.118412017822266,49.2675666809082
2021-08-20,20.74424934387207,47.904388427734375
2021-08-27,22.557973861694336,49.635982513427734
2021-09-03,22.768274307250977,49.28598403930664
2021-09-10,22.404468536376953,49.589935302734375
2021-09-17,21.828359603881836,49.97677993774414
2021-09-24,22.008769989013672,49.93994140625
2021-10-01,20.674152374267578,49.60835266113281
2021-10-08,20.762859344482422,49.56229782104492
2021-10-15,21.790483474731445,50.160987854003906
2021-10-22,22.651655197143555,45.55568313598633
2021-10-29,25.483366012573242,45.131996154785156
2021-11-05,29.65467071533203,47.226585388183594
2021-11-12,30.29058837890625,46.660831451416016
2021-11-19,32.87709426879883,45.92813491821289
2021-11-26,31.399944305419922,45.24181365966797
2021-12-03,30.596342086791992,45.67771530151367
2021-12-10,30.10289764404297,46.9205322265625
2021-12-17,27.71344566345215,46.94834899902344
2021-12-23,29.546655654907227,47.58830261230469
2021-12-31,29.318378448486328,47.7645149230957
2022-01-07,27.16119384765625,49.56380844116211
2022-01-14,26.857152938842773,51.65987777709961
2022-01-21,23.300392150878906,48.265350341796875
2022-01-28,22.768070220947266,44.26797103881836
2022-02-04,24.242414474487305,44.86685562133789
2022-02-11,23.873580932617188,44.511741638183594
2022-02-18,23.56754493713379,42.091304779052734
2022-02-25,24.08092498779297,44.58649826049805
2022-03-04,22.867666244506836,44.92292785644531
2022-03-11,22.034156799316406,42.82957458496094
2022-03-18,26.374187469482422,44.3435173034668
2022-03-25,27.609493255615234,48.436767578125
2022-04-01,26.632417678833008,44.96030807495117
2022-04-08,23.05011558532715,43.941673278808594
2022-04-14,21.194664001464844,42.680049896240234
2022-04-22,19.456857681274414,43.49309539794922
2022-04-29,18.491743087768555,40.736228942871094
2022-05-06,18.619359970092773,41.72700119018555
2022-05-13,17.65324592590332,41.067657470703125
2022-05-20,16.644264221191406,39.230918884277344
2022-05-27,18.754955291748047,41.96247863769531
2022-06-03,18.664228439331055,40.869850158691406
2022-06-10,16.92700958251953,36.90437698364258
2022-06-17,15.83603572845459,34.82273483276367
2022-06-24,17.078584671020508,36.36748123168945
2022-07-01,14.482789993286133,34.22932052612305
2022-07-08,15.794151306152344,35.78349685668945
2022-07-15,15.718363761901855,36.376895904541016
2022-07-22,17.27104949951172,36.9232177734375
2022-07-29,18.112712860107422,34.20106887817383
2022-08-05,18.936429977416992,33.67102813720703
2022-08-12,18.65719985961914,34.356056213378906
2022-08-19,17.799585342407227,33.66151809692383
2022-08-26,16.214984893798828,31.73963165283203
2022-09-02,13.609217643737793,29.70357322692871
2022-09-09,14.351431846618652,29.931917190551758
2022-09-16,13.16537094116211,27.819747924804688
2022-09-23,12.485058784484863,26.183292388916016
2022-09-30,12.108989715576172,24.518293380737305
2022-10-07,12.046144485473633,24.470722198486328
2022-10-14,11.199244499206543,24.651493072509766
2022-10-21,12.435182571411133,25.660003662109375
2022-10-28,13.799799919128418,27.658004760742188
2022-11-04,14.121004104614258,27.19263458251953
2022-11-11,16.28663444519043,29.342975616455078
2022-11-18,15.370906829833984,28.802976608276367
2022-11-25,16.22977638244629,28.291913986206055
2022-12-02,16.838584899902344,28.35940933227539
2022-12-09,16.96330451965332,27.231204986572266
2022-12-16,16.534257888793945,25.958358764648438
2022-12-23,15.172287940979004,25.158008575439453
2022-12-30,14.5816011428833,25.485862731933594
2023-01-06,14.826057434082031,27.70370101928711
2023-01-13,16.861534118652344,29.034406661987305
2023-01-20,17.799453735351562,28.176197052001953
2023-01-27,20.319849014282227,27.15406036376953
2023-02-03,21.053220748901367,29.236900329589844
2023-02-10,21.217849731445312,27.133562088012695
2023-02-17,21.340587615966797,26.948118209838867
2023-02-24,23.234371185302734,24.537328720092773
2023-03-03,23.837034225463867,25.76712417602539
2023-03-10,22.917978286743164,26.567466735839844
2023-03-17,25.672325134277344,29.095378875732422
2023-03-24,26.724164962768555,28.656166076660156
2023-03-31,27.720121383666992,31.88681411743164
2023-04-06,26.981639862060547,32.02346420288086
2023-04-14,26.703210830688477,31.125511169433594
2023-04-21,27.06346893310547,29.573631286621094
2023-04-28,27.692182540893555,30.315410614013672
2023-05-05,28.621273040771484,30.370952606201172
2023-05-12,28.281972885131836,28.3717041015625
2023-05-19,31.19998550415039,29.332124710083008
2023-05-26,38.86625289916992,28.420705795288086
2023-06-02,39.246482849121094,30.684558868408203
2023-06-09,38.69462585449219,30.71396255493164
2023-06-16,42.60898971557617,35.64348220825195
2023-06-23,42.12693405151367,32.34080123901367
2023-06-30,42.219749450683594,32.77200698852539
2023-07-07,42.42036437988281,31.213773727416992
2023-07-14,45.38059616088867,32.4878044128418
2023-07-21,44.22284698486328,33.34042739868164
2023-07-28,46.65910720825195,36.09429931640625
2023-08-04,44.59313201904297,34.56195068359375
2023-08-11,40.77556228637695,34.31605911254883
2023-08-18,43.214805603027344,32.21126174926758
2023-08-25,45.928531646728516,32.70303726196289
2023-09-01,48.414676666259766,36.00776672363281
2023-09-08,45.48714065551758,37.384735107421875
2023-09-15,43.81825256347656,37.256874084472656
2023-09-22,41.53252029418945,33.61774444580078
2023-09-29,43.418006896972656,34.96520233154297
2023-10-06,45.676788330078125,35.59467697143555
2023-10-13,45.37635040283203,35.3782958984375
2023-10-20,41.3099365234375,34.34556579589844
2023-10-27,40.42458724975586,34.95536804199219
2023-11-03,44.92119216918945,37.512596130371094
2023-11-10,48.244998931884766,38.346431732177734
2023-11-17,49.20619583129883,43.23101806640625
2023-11-24,47.687034606933594,43.3790283203125
2023-12-01,46.677921295166016,43.16194152832031
2023-12-08,47.421714782714844,42.13568878173828
2023-12-15,48.803253173828125,45.54995346069336
2023-12-22,48.74335479736328,47.365638732910156
2023-12-29,49.43412780761719,49.58590316772461
2024-01-05,49.0098876953125,46.27030944824219
2024-01-12,54.61293029785156,46.49726486206055
2024-01-19,59.38544464111328,47.51365661621094
2024-01-26,60.922706604003906,43.07312774658203
2024-02-02,66.04261779785156,42.03700256347656
2024-02-09,72.0050277709961,42.86289596557617
2024-02-16,72.48416137695312,43.060829162597656
2024-02-23,78.67716217041016,42.54619598388672
2024-03-01,82.13300323486328,43.36762619018555
2024-03-08,87.37679290771484,43.54576873779297
2024-03-15,87.68527221679688,42.199806213378906
2024-03-22,94.12611389160156,42.13053512573242
2024-03-28,90.19990539550781,43.714012145996094
2024-04-05,87.85596466064453,38.31037902832031
2024-04-12,88.03365325927734,35.321556091308594
2024-04-19,76.06837463378906,33.84694290161133
2024-04-26,87.58345031738281,31.55088996887207
2024-05-03,88.6356201171875,30.58100700378418
2024-05-10,89.72273254394531,29.66183853149414
2024-05-17,92.31925201416016,31.629356384277344
2024-05-24,106.28507995605469,30.526351928710938
2024-05-31,109.44361877441406,30.655534744262695
2024-06-07,120.6791763305664,30.546226501464844
2024-06-14,131.66297912597656,30.258056640625
2024-06-21,126.36173248291016,30.894020080566406
2024-06-28,123.33672332763672,30.774776458740234
2024-07-05,125.62294006347656,31.818159103393555
2024-07-12,129.02734375,34.27259063720703
2024-07-19,117.73594665527344,32.7721061706543
2024-07-26,112.87396240234375,31.152381896972656
2024-08-02,107.0934829711914,21.3445987701416
2024-08-09,104.57763671875,19.709999084472656
2024-08-16,124.37500762939453,20.8700008392334
2024-08-23,129.15713500976562,20.540000915527344
2024-08-30,119.173583984375,22.040000915527344
2024-09-06,102.66080474853516,18.889999389648438
2024-09-13,118.91419219970703,19.65999984741211
2024-09-20,115.81903076171875,21.84000015258789
2024-09-27,121.21060180664062,23.90999984741211
2024-10-04,124.72511291503906,22.59000015258789
2024-10-11,134.58970642089844,23.559999465942383
2024-10-18,137.7847137451172,22.770000457763672
2024-10-25,141.31918334960938,22.68000030517578
2024-11-01,135.18875122070312,23.200000762939453
2024-11-08,147.39967346191406,26.200000762939453
2024-11-15,141.7584991455078,24.350000381469727
2024-11-22,141.72854614257812,24.5
2024-11-29,138.03431701660156,24.049999237060547
2024-12-06,142.2275848388672,20.920000076293945
2024-12-13,134.0498046875,20.34000015258789
2024-12-20,134.49911499023438,19.520000457763672
2024-12-27,136.8056640625,20.299999237060547
2025-01-03,144.25454711914062,20.559999465942383
2025-01-10,135.7073211669922,19.149999618530273
2025-01-17,137.504638671875,21.489999771118164
2025-01-24,142.4073028564453,20.829999923706055
2025-01-31,119.89093780517578,19.43000030517578
2025-02-07,129.6463623046875,19.100000381469727
2025-02-14,138.6429443359375,23.600000381469727
2025-02-21,134.22952270507812,24.8700008392334
2025-02-28,124.73371124267578,23.729999542236328
2025-03-07,112.5219497680664,20.639999389648438
2025-03-14,121.49972534179688,24.049999237060547
2025-03-21,117.5352783203125,24.260000228881836
2025-03-28,109.51652526855469,22.709999084472656
2025-04-04,94.17802429199219,19.850000381469727
2025-04-11,110.77476501464844,19.739999771118164
2025-04-17,101.34796905517578,18.93000030517578
2025-04-25,110.85464477539062,20.049999237060547
2025-05-02,114.33976745605469,20.6200008392334
2025-05-09,116.48675537109375,21.420000076293945
2025-05-16,135.21051025390625,21.65999984741211
2025-05-23,131.1062469482422,20.049999237060547
2025-05-30,134.94090270996094,19.549999237060547
2025-06-06,141.5216827392578,20.059999465942383
2025-06-13,141.7811737060547,20.139999389648438
2025-06-20,143.65866088867188,21.079999923706055
2025-06-27,157.54017639160156,22.690000534057617
2025-07-03,159.12803649902344,22.489999771118164
2025-07-11,164.7006378173828,23.43000030517578
2025-07-18,172.18067932128906,23.100000381469727
2025-07-25,173.26922607421875,20.700000762939453
2025-08-01,173.4889373779297,19.309999465942383
2025-08-08,182.4569854736328,19.950000762939453
2025-08-15,180.20997619628906,24.559999465942383
2025-08-22,177.7532501220703,24.799999237060547
2025-08-29,173.94830322265625,24.350000381469727
2025-09-05,166.7978515625,24.489999771118164
2025-09-12,177.593505859375,24.079999923706055
2025-09-19,176.4449462890625,29.579999923706055
2025-09-26,177.96302795410156,35.5
2025-10-03,187.38099670410156,36.83000183105469
2025-10-10,182.92669677734375,36.369998931884766
2025-10-17,182.9866180419922,37.0099983215332
2025-10-24,186.02273559570312,38.279998779296875
2025-10-31,202.23207092285156,39.9900016784668
2025-11-07,187.91030883789062,38.130001068115234
2025-11-14,189.92774963378906,35.52000045776367
2025-11-21,178.6521453857422,34.5
2025-11-28,176.7745361328125,40.560001373291016
2025-12-05,182.1877899169922,41.40999984741211
2025-12-12,174.80679321289062,37.810001373291016
2025-12-19,180.76953125,36.81999969482422
2025-12-26,190.2978973388672,36.20000076293945
2026-01-02,188.6199493408203,39.380001068115234
2026-01-09,184.63479614257812,45.54999923706055
2026-01-16,186.0031280517578,46.959999084472656
2026-01-23,187.44137573242188,45.06999969482422
2026-01-30,190.8971710205078,46.470001220703125
2026-02-06,185.18414306640625,50.59000015258789
2026-02-13,182.58729553222656,46.790000915527344
2026-02-20,189.58877563476562,44.11000061035156
2026-02-27,176.97415161132812,45.61000061035156
2026-03-06,177.6033935546875,43.41999816894531
2026-03-13,180.0401611328125,45.77000045776367
2026-03-20,172.4989471435547,43.869998931884766
2026-03-27,167.32498168945312,43.130001068115234
2026-04-02,177.18348693847656,50.380001068115234
2026-04-10,188.41041564941406,62.380001068115234
2026-04-17,201.44520568847656,68.5
2026-04-24,208.0275421142578,82.54000091552734
2026-05-01,198.21897888183594,99.62000274658203
2026-05-08,214.94947814941406,124.91999816894531
2026-05-15,225.05770874023438,108.7699966430664
2026-05-22,215.07933044433594,119.83999633789062
2026-05-29,210.8942108154297,114.68000030517578
2026-06-05,205.10000610351562,99.16999816894531
2026-06-12,205.19000244140625,124.56999969482422
2026-06-18,210.69000244140625,133.99000549316406
2026-06-26,192.52999877929688,128.32000732421875
2026-07-02,194.8300018310547,120.3499984741211
2026-07-10,210.9600067138672,109.83999633789062
2026-07-17,202.80999755859375,95.04000091552734
