date,AMD,Salesforce
2007-02-09,14.899999618530273,11.552632331848145
2007-02-16,14.9399995803833,12.196495056152344
2007-02-23,14.6899995803833,11.658306121826172
2007-03-02,14.180000305175781,10.478713989257812
2007-03-09,14.199999809265137,10.559810638427734
2007-03-16,14.010000228881836,10.230508804321289
2007-03-23,13.5,10.640908241271973
2007-03-30,13.0600004196167,10.522947311401367
2007-04-05,12.859999656677246,11.056221961975098
2007-04-13,13.569999694824219,10.463969230651855
2007-04-20,14.15999984741211,10.259997367858887
2007-04-27,14.319999694824219,10.346007347106934
2007-05-04,13.529999732971191,10.579469680786133
2007-05-11,14.680000305175781,10.424646377563477
2007-05-18,15.59000015258789,11.255276679992676
2007-05-25,14.760000228881836,11.326545715332031
2007-06-01,14.3100004196167,11.766434669494629
2007-06-08,14.069999694824219,11.365864753723145
2007-06-15,13.630000114440918,11.203672409057617
2007-06-22,14.569999694824219,9.965099334716797
2007-06-29,14.300000190734863,10.532777786254883
2007-07-06,14.390000343322754,10.980039596557617
2007-07-13,15.430000305175781,10.945634841918945
2007-07-20,15.5,10.67776870727539
2007-07-27,13.869999885559082,10.048651695251465
2007-08-03,12.850000381469727,9.815191268920898
2007-08-10,13.010000228881836,10.980039596557617
2007-08-17,11.890000343322754,9.834854125976562
2007-08-24,12.130000114440918,10.181357383728027
2007-08-31,13.0,9.93560791015625
2007-09-07,12.609999656677246,10.618790626525879
2007-09-14,12.6899995803833,11.397811889648438
2007-09-21,13.239999771118164,11.365864753723145
2007-09-28,13.199999809265137,12.611809730529785
2007-10-05,13.630000114440918,13.081189155578613
2007-10-12,13.9399995803833,14.022406578063965
2007-10-19,13.800000190734863,12.847726821899414
2007-10-26,12.890000343322754,12.6412992477417
2007-11-02,13.170000076293945,13.368714332580566
2007-11-09,12.369999885559082,12.287420272827148
2007-11-16,12.640000343322754,14.093672752380371
2007-11-23,10.779999732971191,13.555482864379883
2007-11-30,9.760000228881836,13.941307067871094
2007-12-07,9.050000190734863,14.214088439941406
2007-12-14,8.430000305175781,14.634320259094238
2007-12-21,7.789999961853027,15.666462898254395
2007-12-28,7.320000171661377,15.826199531555176
2008-01-04,6.25,14.464752197265625
2008-01-11,6.25,13.385917663574219
2008-01-18,7.070000171661377,12.739599227905273
2008-01-25,7.150000095367432,13.009921073913574
2008-02-01,8.0,12.71010971069336
2008-02-08,6.340000152587891,12.501222610473633
2008-02-15,6.449999809265137,13.231095314025879
2008-02-22,6.710000038146973,12.862472534179688
2008-02-29,7.210000038146973,14.67609691619873
2008-03-07,6.489999771118164,13.92410659790039
2008-03-14,6.380000114440918,14.216545104980469
2008-03-20,6.110000133514404,13.720134735107422
2008-03-28,5.909999847412109,13.970797538757324
2008-04-04,6.230000019073486,16.003141403198242
2008-04-11,6.010000228881836,15.012772560119629
2008-04-18,6.110000133514404,15.703325271606445
2008-04-25,6.059999942779541,16.733007431030273
2008-05-02,6.159999847412109,16.53887176513672
2008-05-09,6.940000057220459,16.391416549682617
2008-05-16,7.260000228881836,16.882919311523438
2008-05-23,6.880000114440918,16.47005844116211
2008-05-30,6.880000114440918,17.77006721496582
2008-06-06,7.429999828338623,17.453052520751953
2008-06-13,7.519999980926514,17.888029098510742
2008-06-20,6.989999771118164,17.964208602905273
2008-06-27,5.949999809265137,16.863256454467773
2008-07-03,5.300000190734863,16.59539222717285
2008-07-11,4.840000152587891,15.550960540771484
2008-07-18,4.650000095367432,17.384239196777344
2008-07-25,4.360000133514404,15.666462898254395
2008-08-01,4.28000020980835,15.79916763305664
2008-08-08,5.130000114440918,17.101634979248047
2008-08-15,5.639999866485596,16.295576095581055
2008-08-22,5.809999942779541,13.754539489746094
2008-08-29,6.289999961853027,13.766826629638672
2008-09-05,5.960000038146973,13.381001472473145
2008-09-12,5.75,14.056811332702637
2008-09-19,5.420000076293945,13.715219497680664
2008-09-26,5.159999847412109,12.447159767150879
2008-10-03,4.53000020980835,10.2157621383667
2008-10-10,3.809999942779541,8.001570701599121
2008-10-17,4.210000038146973,7.763192176818848
2008-10-24,3.0299999713897705,6.556568145751953
2008-10-31,3.5,7.608371734619141
2008-11-07,3.1600000858306885,7.018574237823486
2008-11-14,2.430000066757202,6.487759113311768
2008-11-21,1.8200000524520874,5.485104560852051
2008-11-28,2.359999895095825,7.033320426940918
2008-12-05,2.130000114440918,7.6575212478637695
2008-12-12,2.2799999713897705,7.851662635803223
2008-12-19,2.2699999809265137,7.937674522399902
2008-12-26,2.180000066757202,7.721416473388672
2009-01-02,2.380000114440918,8.360363006591797
2009-01-09,2.690000057220459,7.748447418212891
2009-01-16,2.2899999618530273,6.912903308868408
2009-01-23,2.069999933242798,6.65732479095459
2009-01-30,2.190000057220459,6.539365768432617
2009-02-06,2.4100000858306885,7.136534690856934
2009-02-13,2.4200000762939453,6.600803375244141
2009-02-20,2.0299999713897705,6.4017462730407715
2009-02-27,2.180000066757202,6.880955696105957
2009-03-06,2.140000104904175,7.389655113220215
2009-03-13,2.5199999809265137,8.058089256286621
2009-03-20,2.6700000762939453,8.542215347290039
2009-03-27,3.369999885559082,8.375105857849121
2009-04-03,3.430000066757202,9.15904426574707
2009-04-09,3.75,9.190990447998047
2009-04-17,3.559999942779541,9.419538497924805
2009-04-24,3.509999990463257,9.871715545654297
2009-05-01,3.819999933242798,10.17644214630127
2009-05-08,3.930000066757202,10.085515022277832
2009-05-15,4.010000228881836,9.879088401794434
2009-05-22,4.260000228881836,8.883808135986328
2009-05-29,4.539999961853027,9.326151847839355
2009-06-05,4.630000114440918,9.616135597229004
2009-06-12,4.46999979019165,10.223133087158203
2009-06-19,3.869999885559082,9.807819366455078
2009-06-26,3.619999885559082,9.562071800231934
2009-07-02,3.7799999713897705,9.377760887145996
2009-07-10,3.490000009536743,9.156587600708008
2009-07-17,4.0,10.03636646270752
2009-07-24,3.7699999809265137,11.09062671661377
2009-07-31,3.6600000858306885,10.650735855102539
2009-08-07,3.700000047683716,11.483823776245117
2009-08-14,3.690000057220459,11.579666137695312
2009-08-21,3.700000047683716,13.189316749572754
2009-08-28,4.46999979019165,12.840354919433594
2009-09-04,4.53000020980835,12.975518226623535
2009-09-11,5.679999828338623,14.233748435974121
2009-09-18,5.699999809265137,14.295185089111328
2009-09-25,5.829999923706055,13.530908584594727
2009-10-02,5.309999942779541,13.395747184753418
2009-10-09,5.880000114440918,14.983282089233398
2009-10-16,5.739999771118164,15.324872970581055
2009-10-23,5.599999904632568,15.511641502380371
2009-10-30,4.599999904632568,13.946224212646484
2009-11-06,5.039999961853027,14.993112564086914
2009-11-13,6.53000020980835,16.251340866088867
2009-11-20,6.949999809265137,15.3740234375
2009-11-27,6.849999904632568,15.543587684631348
2009-12-04,7.860000133514404,16.207111358642578
2009-12-11,8.640000343322754,15.546045303344727
2009-12-18,9.050000190734863,16.681406021118164
2009-12-24,9.90999984741211,17.856082916259766
2009-12-31,9.680000305175781,18.128862380981445
2010-01-08,9.430000305175781,18.222248077392578
2010-01-15,8.84000015258789,16.865713119506836
2010-01-22,7.880000114440918,15.860604286193848
2010-01-29,7.460000038146973,15.61731243133545
2010-02-05,7.349999904632568,15.256063461303711
2010-02-12,7.869999885559082,15.99576473236084
2010-02-19,7.929999828338623,16.936979293823242
2010-02-26,7.909999847412109,16.698604583740234
2010-03-05,8.609999656677246,17.762699127197266
2010-03-12,8.930000305175781,18.60561180114746
2010-03-19,9.109999656677246,18.681793212890625
2010-03-26,9.020000457763672,18.418842315673828
2010-04-01,9.369999885559082,18.563838958740234
2010-04-09,9.300000190734863,19.603351593017578
2010-04-16,9.8100004196167,20.51508140563965
2010-04-23,9.760000228881836,21.665184020996094
2010-04-30,9.069999694824219,21.03606414794922
2010-05-07,8.380000114440918,19.0504150390625
2010-05-14,8.800000190734863,20.819808959960938
2010-05-21,8.399999618530273,20.456100463867188
2010-05-28,8.569999694824219,21.264610290527344
2010-06-04,8.109999656677246,22.028884887695312
2010-06-11,8.119999885559082,23.749128341674805
2010-06-18,8.829999923706055,23.52303695678711
2010-06-25,8.09000015258789,22.515470504760742
2010-07-02,7.170000076293945,21.40714454650879
2010-07-09,7.340000152587891,22.554792404174805
2010-07-16,7.369999885559082,22.621143341064453
2010-07-23,7.820000171661377,24.51831817626953
2010-07-30,7.489999771118164,24.316808700561523
2010-08-06,7.449999809265137,25.147438049316406
2010-08-13,6.489999771118164,23.896577835083008
2010-08-20,6.25,27.7081356048584
2010-08-27,6.079999923706055,27.39603614807129
2010-09-03,6.090000152587891,29.398887634277344
2010-09-10,5.809999942779541,28.85578155517578
2010-09-17,6.119999885559082,28.68866729736328
2010-09-24,6.840000152587891,29.32761573791504
2010-10-01,7.050000190734863,27.523822784423828
2010-10-08,7.050000190734863,26.01738739013672
2010-10-15,7.119999885559082,26.634214401245117
2010-10-22,6.889999866485596,26.526086807250977
2010-10-29,7.340000152587891,28.52402114868164
2010-11-05,8.039999961853027,27.811349868774414
2010-11-12,7.630000114440918,28.263526916503906
2010-11-19,7.46999979019165,33.60364532470703
2010-11-26,7.550000190734863,35.837493896484375
2010-12-03,7.650000095367432,35.095333099365234
2010-12-10,8.069999694824219,36.52067565917969
2010-12-17,8.100000381469727,33.54466247558594
2010-12-23,8.039999961853027,33.28416442871094
2010-12-31,8.180000305175781,32.43879318237305
2011-01-07,8.829999923706055,34.950347900390625
2011-01-14,8.199999809265137,35.99477005004883
2011-01-21,7.539999961853027,32.49776840209961
2011-01-28,7.489999771118164,32.34294891357422
2011-02-04,8.399999618530273,33.900997161865234
2011-02-11,8.279999732971191,34.77585220336914
2011-02-18,9.180000305175781,35.16168975830078
2011-02-25,9.289999961853027,34.11724853515625
2011-03-04,9.229999542236328,31.939926147460938
2011-03-11,8.649999618530273,31.423852920532227
2011-03-18,8.550000190734863,29.492273330688477
2011-03-25,8.880000114440918,31.320634841918945
2011-04-01,8.359999656677246,32.95977783203125
2011-04-08,8.470000267028809,33.09002685546875
2011-04-15,8.270000457763672,32.86393737792969
2011-04-21,8.710000038146973,34.372833251953125
2011-04-29,9.100000381469727,34.060733795166016
2011-05-06,8.920000076293945,32.517433166503906
2011-05-13,8.899999618530273,33.15392303466797
2011-05-20,8.619999885559082,36.0291748046875
2011-05-27,8.489999771118164,37.181739807128906
2011-06-03,7.96999979019165,35.631065368652344
2011-06-10,7.590000152587891,34.47850036621094
2011-06-17,7.0,34.28927993774414
2011-06-24,6.900000095367432,35.15185546875
2011-07-01,7.110000133514404,36.71236038208008
2011-07-08,6.949999809265137,38.501407623291016
2011-07-15,6.429999828338623,37.94355392456055
2011-07-22,7.75,36.96302032470703
2011-07-29,7.340000152587891,35.562259674072266
2011-08-05,6.559999942779541,33.345603942871094
2011-08-12,6.210000038146973,32.949947357177734
2011-08-19,5.980000019073486,27.278076171875
2011-08-26,6.489999771118164,28.875442504882812
2011-09-02,6.320000171661377,30.376962661743164
2011-09-09,6.519999980926514,30.283578872680664
2011-09-16,7.199999809265137,33.55940628051758
2011-09-23,6.170000076293945,29.563535690307617
2011-09-30,5.079999923706055,28.084129333496094
2011-10-07,4.730000019073486,29.72572898864746
2011-10-14,4.920000076293945,32.389644622802734
2011-10-21,4.71999979019165,31.772815704345703
2011-10-28,5.940000057220459,34.19343948364258
2011-11-04,5.670000076293945,32.27414321899414
2011-11-11,5.949999809265137,31.91534996032715
2011-11-18,5.46999979019165,27.875242233276367
2011-11-25,4.989999771118164,25.786380767822266
2011-12-02,5.650000095367432,29.401342391967773
2011-12-09,5.539999961853027,30.44331169128418
2011-12-16,5.130000114440918,26.309825897216797
2011-12-23,5.409999847412109,24.0882568359375
2011-12-30,5.400000095367432,24.93363380432129
2012-01-06,5.429999828338623,24.8353328704834
2012-01-13,5.659999847412109,25.533262252807617
2012-01-20,6.420000076293945,28.06201171875
2012-01-27,6.820000171661377,28.654266357421875
2012-02-03,7.079999923706055,30.497377395629883
2012-02-10,7.050000190734863,31.563926696777344
2012-02-17,7.420000076293945,31.743324279785156
2012-02-24,7.460000038146973,35.29930114746094
2012-03-02,7.460000038146973,35.33616256713867
2012-03-09,7.579999923706055,36.23068618774414
2012-03-16,8.199999809265137,37.20384979248047
2012-03-23,8.09000015258789,37.8206787109375
2012-03-30,8.020000457763672,37.97058868408203
2012-04-05,7.869999885559082,38.59233856201172
2012-04-13,7.730000019073486,39.16492462158203
2012-04-20,7.760000228881836,38.55792999267578
2012-04-27,7.329999923706055,38.49895477294922
2012-05-04,7.179999828338623,37.49875259399414
2012-05-11,6.78000020980835,33.85921859741211
2012-05-18,6.010000228881836,35.776058197021484
2012-05-25,6.21999979019165,36.125022888183594
2012-06-01,5.730000019073486,32.190589904785156
2012-06-08,5.909999847412109,33.542205810546875
2012-06-15,5.869999885559082,33.06790542602539
2012-06-22,5.730000019073486,33.69456481933594
2012-06-29,5.730000019073486,33.977176666259766
2012-07-06,5.75,33.3603515625
2012-07-13,4.900000095367432,32.08245849609375
2012-07-20,4.21999979019165,33.21535873413086
2012-07-27,4.090000152587891,32.31346130371094
2012-08-03,4.090000152587891,31.52215003967285
2012-08-10,4.340000152587891,34.36546325683594
2012-08-17,4.099999904632568,36.181541442871094
2012-08-24,3.940000057220459,36.50347137451172
2012-08-31,3.7200000286102295,35.67775344848633
2012-09-07,3.450000047683716,36.756591796875
2012-09-14,3.9000000953674316,39.17966842651367
2012-09-21,3.5999999046325684,38.14015579223633
2012-09-28,3.369999885559082,37.5233268737793
2012-10-05,3.2200000286102295,38.024654388427734
2012-10-12,2.740000009536743,37.6707763671875
2012-10-19,2.180000066757202,36.61897659301758
2012-10-26,2.069999933242798,36.03900909423828
2012-11-02,2.0999999046325684,36.02671813964844
2012-11-09,2.0299999713897705,34.68492889404297
2012-11-16,1.8600000143051147,35.46149826049805
2012-11-23,1.9500000476837158,39.18457794189453
2012-11-30,2.200000047683716,38.747154235839844
2012-12-07,2.359999895095825,38.50878143310547
2012-12-14,2.390000104904175,40.993289947509766
2012-12-21,2.5899999141693115,41.519195556640625
2012-12-28,2.2799999713897705,40.34697341918945
2013-01-04,2.5899999141693115,41.681396484375
2013-01-11,2.6700000762939453,42.60049057006836
2013-01-18,2.4600000381469727,41.78215026855469
2013-01-25,2.8499999046325684,42.7258186340332
2013-02-01,2.5999999046325684,43.020721435546875
2013-02-08,2.5899999141693115,41.76494598388672
2013-02-15,2.7100000381469727,43.01335144042969
2013-02-22,2.609999895095825,41.91485595703125
2013-03-01,2.4200000762939453,44.72621154785156
2013-03-08,2.559999942779541,45.67234420776367
2013-03-15,2.5999999046325684,43.37459945678711
2013-03-22,2.5399999618530273,43.26646423339844
2013-03-28,2.549999952316284,43.94718933105469
2013-04-05,2.2899999618530273,40.651702880859375
2013-04-12,2.4800000190734863,41.659278869628906
2013-04-19,2.4700000286102295,40.18478012084961
2013-04-26,2.640000104904175,40.017677307128906
2013-05-03,3.5999999046325684,41.52165222167969
2013-05-10,3.950000047683716,43.41883087158203
2013-05-17,4.070000171661377,45.99427795410156
2013-05-24,4.050000190734863,42.51447677612305
2013-05-31,4.0,41.6101188659668
2013-06-07,3.9100000858306885,38.93638229370117
2013-06-14,3.940000057220459,36.92124557495117
2013-06-21,4.0,37.648658752441406
2013-06-28,4.079999923706055,37.53070068359375
2013-07-05,4.070000171661377,38.27777099609375
2013-07-12,4.320000171661377,41.70841598510742
2013-07-19,4.03000020980835,41.7772331237793
2013-07-26,3.819999933242798,42.4849853515625
2013-08-02,3.799999952316284,44.745872497558594
2013-08-09,3.6500000953674316,44.44114303588867
2013-08-16,3.6600000858306885,43.084617614746094
2013-08-23,3.6500000953674316,42.84870147705078
2013-08-30,3.2699999809265137,48.29448318481445
2013-09-06,3.569999933242798,47.64570999145508
2013-09-13,3.8299999237060547,48.79581069946289
2013-09-20,3.8299999237060547,51.86275100708008
2013-09-27,3.859999895095825,51.538360595703125
2013-10-04,3.9100000858306885,51.931556701660156
2013-10-11,3.8299999237060547,50.20148468017578
2013-10-18,3.5299999713897705,53.179954528808594
2013-10-25,3.3399999141693115,53.632137298583984
2013-11-01,3.309999942779541,53.04233932495117
2013-11-08,3.2699999809265137,54.546321868896484
2013-11-15,3.5,56.33536911010742
2013-11-22,3.3399999141693115,53.75992965698242
2013-11-29,3.640000104904175,51.204139709472656
2013-12-06,3.6600000858306885,52.96370315551758
2013-12-13,3.690000057220459,50.26047134399414
2013-12-20,3.690000057220459,52.806427001953125
2013-12-27,3.7799999713897705,53.52400588989258
2014-01-03,4.0,54.182613372802734
2014-01-10,4.170000076293945,55.98149490356445
2014-01-17,4.179999828338623,58.84200668334961
2014-01-24,3.4700000286102295,57.406829833984375
2014-01-31,3.430000066757202,59.5006103515625
2014-02-07,3.4700000286102295,60.503265380859375
2014-02-14,3.690000057220459,61.73200988769531
2014-02-21,3.690000057220459,62.50857162475586
2014-02-28,3.7100000381469727,61.309322357177734
2014-03-07,3.950000047683716,59.7070426940918
2014-03-14,3.8499999046325684,57.17091751098633
2014-03-21,4.039999961853027,56.06013488769531
2014-03-28,3.880000114440918,54.80190658569336
2014-04-04,4.010000228881836,53.48469161987305
2014-04-11,3.6500000953674316,51.97087478637695
2014-04-17,3.690000057220459,55.14594650268555
2014-04-25,4.050000190734863,51.90207290649414
2014-05-02,4.119999885559082,51.54819107055664
2014-05-09,3.869999885559082,49.4249153137207
2014-05-16,4.019999980926514,50.91907501220703
2014-05-23,4.019999980926514,52.50169372558594
2014-05-30,4.0,51.734962463378906
2014-06-06,4.059999942779541,50.91907501220703
2014-06-13,4.28000020980835,53.386390686035156
2014-06-20,4.099999904632568,56.53196716308594
2014-06-27,4.110000133514404,56.40418243408203
2014-07-03,4.239999771118164,57.760704040527344
2014-07-11,4.369999885559082,53.2880859375
2014-07-18,3.8299999237060547,52.590171813964844
2014-07-25,3.759999990463257,53.95652389526367
2014-08-01,3.9700000286102295,52.57050704956055
2014-08-08,4.119999885559082,53.51417922973633
2014-08-15,4.130000114440918,52.71795654296875
2014-08-22,4.25,58.78303146362305
2014-08-29,4.170000076293945,58.08510208129883
2014-09-05,4.150000095367432,58.79286193847656
2014-09-12,3.9600000381469727,58.242374420166016
2014-09-19,3.809999942779541,57.24955749511719
2014-09-26,3.5999999046325684,55.59812927246094
2014-10-03,3.4000000953674316,57.4658088684082
2014-10-10,2.7200000286102295,53.838565826416016
2014-10-17,2.7200000286102295,54.68394088745117
2014-10-24,2.680000066757202,58.55693817138672
2014-10-31,2.799999952316284,62.90176773071289
2014-11-07,2.7799999713897705,62.88210678100586
2014-11-14,2.609999895095825,62.823123931884766
2014-11-21,2.7699999809265137,57.20039749145508
2014-11-28,2.7899999618530273,58.85182571411133
2014-12-05,2.6600000858306885,57.849178314208984
2014-12-12,2.5199999809265137,54.133460998535156
2014-12-19,2.569999933242798,58.84200668334961
2014-12-26,2.6500000953674316,59.766021728515625
2015-01-02,2.6700000762939453,58.23255157470703
2015-01-09,2.630000114440918,57.17091751098633
2015-01-16,2.390000104904175,55.676761627197266
2015-01-23,2.450000047683716,57.62309646606445
2015-01-30,2.569999933242798,55.489990234375
2015-02-06,3.0299999713897705,58.16373825073242
2015-02-13,3.1500000953674316,61.78116226196289
2015-02-20,3.059999942779541,62.65602111816406
2015-02-27,3.109999895095825,68.20011138916016
2015-03-06,2.9200000762939453,63.46207046508789
2015-03-13,2.75,63.50139617919922
2015-03-20,2.799999952316284,66.53884887695312
2015-03-27,2.7200000286102295,65.41824340820312
2015-04-02,2.690000057220459,65.5460205078125
2015-04-10,2.759999990463257,66.48969268798828
2015-04-17,2.5799999237060547,64.69080352783203
2015-04-24,2.299999952316284,66.67646789550781
2015-05-01,2.309999942779541,72.1124267578125
2015-05-08,2.309999942779541,71.16874694824219
2015-05-15,2.319999933242798,71.16874694824219
2015-05-22,2.2799999713897705,73.73436737060547
2015-05-29,2.2799999713897705,71.51278686523438
2015-06-05,2.3299999237060547,72.29918670654297
2015-06-12,2.309999942779541,70.54946899414062
2015-06-19,2.5799999237060547,73.72452545166016
2015-06-26,2.4700000286102295,71.1097640991211
2015-07-02,2.5299999713897705,69.22242736816406
2015-07-10,1.9600000381469727,69.93016815185547
2015-07-17,1.7899999618530273,71.57176971435547
2015-07-24,1.6699999570846558,72.66289520263672
2015-07-31,1.9299999475479126,72.05343627929688
2015-08-07,2.0899999141693115,69.21259307861328
2015-08-14,1.840000033378601,71.74870300292969
2015-08-21,1.7799999713897705,67.97402954101562
2015-08-28,1.850000023841858,69.05532836914062
2015-09-04,1.8200000524520874,65.98836517333984
2015-09-11,2.009999990463257,68.85872650146484
2015-09-18,1.8700000047683716,70.18575286865234
2015-09-25,1.7100000381469727,71.20806884765625
2015-10-02,1.8300000429153442,72.67272186279297
2015-10-09,1.9600000381469727,73.97027587890625
2015-10-16,1.940000057220459,77.4303970336914
2015-10-23,2.2100000381469727,77.22399139404297
2015-10-30,2.119999885559082,76.388427734375
2015-11-06,2.1500000953674316,78.0595474243164
2015-11-13,1.9900000095367432,74.31432342529297
2015-11-20,2.2200000286102295,79.6126480102539
2015-11-27,2.3299999237060547,78.6100082397461
2015-12-04,2.2799999713897705,80.74310302734375
2015-12-11,2.359999895095825,75.562744140625
2015-12-18,2.450000047683716,75.72000885009766
2015-12-24,2.9200000762939453,76.50640869140625
2015-12-31,2.869999885559082,77.06669616699219
2016-01-08,2.140000104904175,71.98463439941406
2016-01-15,2.0299999713897705,69.65493774414062
2016-01-22,2.0199999809265137,70.33320617675781
2016-01-29,2.200000047683716,66.90254974365234
2016-02-05,1.9800000190734863,57.51496505737305
2016-02-12,1.8300000429153442,58.66506576538086
2016-02-19,1.909999966621399,61.083229064941406
2016-02-26,2.069999933242798,68.53433227539062
2016-03-04,2.369999885559082,69.85153198242188
2016-03-11,2.5199999809265137,70.41181182861328
2016-03-18,2.930000066757202,71.41448974609375
2016-03-24,2.7899999618530273,71.20806884765625
2016-04-01,2.8299999237060547,74.4421157836914
2016-04-08,2.740000009536743,73.57708740234375
2016-04-15,2.700000047683716,75.01225280761719
2016-04-22,3.990000009536743,75.17936706542969
2016-04-29,3.549999952316284,74.51093292236328
2016-05-06,3.680000066757202,72.98728942871094
2016-05-13,3.6700000762939453,75.07123565673828
2016-05-20,3.869999885559082,79.64215087890625
2016-05-27,4.599999904632568,82.34537506103516
2016-06-03,4.159999847412109,81.1461410522461
2016-06-10,4.320000171661377,80.4383773803711
2016-06-17,5.260000228881836,79.13098907470703
2016-06-24,4.880000114440918,77.12568664550781
2016-07-01,5.070000171661377,78.4723892211914
2016-07-08,5.099999904632568,79.51435852050781
2016-07-15,5.139999866485596,80.01569366455078
2016-07-22,5.840000152587891,81.1461410522461
2016-07-29,6.860000133514404,80.40888977050781
2016-08-05,6.610000133514404,79.94688415527344
2016-08-12,6.730000019073486,80.24178314208984
2016-08-19,7.619999885559082,76.162353515625
2016-08-26,7.670000076293945,78.66899108886719
2016-09-02,7.510000228881836,73.82281494140625
2016-09-09,5.900000095367432,72.93812561035156
2016-09-16,6.050000190734863,72.04360961914062
2016-09-23,6.550000190734863,69.19292449951172
2016-09-30,6.909999847412109,70.116943359375
2016-10-07,6.75,69.70409393310547
2016-10-14,6.75,73.00694274902344
2016-10-21,6.519999980926514,72.74153137207031
2016-10-28,7.199999809265137,73.8523178100586
2016-11-04,6.559999942779541,73.10523986816406
2016-11-11,6.690000057220459,73.32149505615234
2016-11-18,8.710000038146973,76.44742584228516
2016-11-25,8.770000457763672,72.47612762451172
2016-12-02,8.529999732971191,67.24662017822266
2016-12-09,10.34000015258789,69.95965576171875
2016-12-16,10.65999984741211,68.67194366455078
2016-12-23,11.579999923706055,68.68177032470703
2016-12-30,11.34000015258789,67.29574584960938
2017-01-06,11.319999694824219,72.5449447631836
2017-01-13,10.579999923706055,74.35365295410156
2017-01-20,9.75,74.73700714111328
2017-01-27,10.670000076293945,76.87992858886719
2017-02-03,12.239999771118164,78.84593200683594
2017-02-10,13.579999923706055,79.26861572265625
2017-02-17,13.130000114440918,80.08450317382812
2017-02-24,14.119999885559082,80.38921356201172
2017-03-03,13.029999732971191,80.8217544555664
2017-03-10,13.90999984741211,82.08982849121094
2017-03-17,13.489999771118164,81.61796569824219
2017-03-24,13.699999809265137,80.22212219238281
2017-03-31,14.550000190734863,81.087158203125
2017-04-07,13.520000457763672,82.94501495361328
2017-04-13,12.3100004196167,81.71627044677734
2017-04-21,13.0,82.36503601074219
2017-04-28,13.300000190734863,84.65542602539062
2017-05-05,10.1899995803833,85.49095916748047
2017-05-12,11.260000228881836,87.5257568359375
2017-05-19,11.40999984741211,85.91365051269531
2017-05-26,11.0,89.28532409667969
2017-06-02,10.899999618530273,89.31481170654297
2017-06-09,12.279999732971191,85.78585815429688
2017-06-16,11.4399995803833,84.5374526977539
2017-06-23,14.170000076293945,87.11289978027344
2017-06-30,12.479999542236328,85.12726593017578
2017-07-07,13.359999656677246,86.4248046875
2017-07-14,13.920000076293945,88.46943664550781
2017-07-21,13.880000114440918,88.16470336914062
2017-07-28,13.949999809265137,89.07889556884766
2017-08-04,13.119999885559082,88.91178131103516
2017-08-11,12.229999542236328,86.78851318359375
2017-08-18,12.369999885559082,89.21651458740234
2017-08-25,12.430000305175781,92.49970245361328
