date,微软,苹果
2016-04-08,47.78008270263672,24.586713790893555
2016-04-15,48.86000442504883,24.855974197387695
2016-04-22,45.462188720703125,23.91242218017578
2016-04-29,43.78523635864258,21.210737228393555
2016-05-06,44.24178695678711,21.10767364501953
2016-05-13,44.847591400146484,20.60684585571289
2016-05-20,44.75459289550781,21.676795959472656
2016-05-27,46.257606506347656,22.844650268554688
2016-06-03,45.78901290893555,22.291454315185547
2016-06-10,45.51491928100586,22.49861717224121
2016-06-17,44.32136154174805,21.701847076416016
2016-06-24,44.05611801147461,21.262475967407227
2016-07-01,45.23200607299805,21.829317092895508
2016-07-08,46.23991775512695,22.00916290283203
2016-07-15,47.47768783569336,22.487232208251953
2016-07-22,50.015132904052734,22.459917068481445
2016-07-29,50.11239242553711,23.723377227783203
2016-08-05,51.24408721923828,24.60033416748047
2016-08-12,51.22639083862305,24.760541915893555
2016-08-19,51.26100158691406,25.0306339263916
2016-08-26,51.62574768066406,24.47673988342285
2016-09-02,51.305477142333984,24.657548904418945
2016-09-09,50.006595611572266,23.604686737060547
2016-09-16,50.93181610107422,26.30321502685547
2016-09-23,51.09196853637695,25.797391891479492
2016-09-30,51.24320602416992,25.87521743774414
2016-10-07,51.42112350463867,26.10638427734375
2016-10-14,51.08306884765625,26.923492431640625
2016-10-21,53.07585906982422,26.68773651123047
2016-10-28,53.2626838684082,26.02855682373047
2016-11-04,52.23070526123047,25.039514541625977
2016-11-11,52.50647735595703,24.9451904296875
2016-11-18,54.05240249633789,25.320180892944336
2016-11-25,54.21361541748047,25.71818733215332
2016-12-02,53.06719970703125,25.28337287902832
2016-12-09,55.50337219238281,26.21510887145996
2016-12-16,55.798927307128906,26.67983055114746
2016-12-23,56.640838623046875,26.806360244750977
2016-12-30,55.655616760253906,26.645320892333984
2017-01-06,56.28258514404297,27.126136779785156
2017-01-13,56.15719223022461,27.38610076904297
2017-01-20,56.1930046081543,27.606956481933594
2017-01-27,58.9157829284668,28.055578231811523
2017-02-03,57.0349235534668,29.695894241333008
2017-02-10,57.321537017822266,30.52704429626465
2017-02-17,58.22770690917969,31.358840942382812
2017-02-24,58.22770690917969,31.576038360595703
2017-03-03,57.89430618286133,32.29692077636719
2017-03-10,58.507049560546875,32.1490478515625
2017-03-17,58.45298385620117,32.34545135498047
2017-03-24,58.55210494995117,32.49563217163086
2017-03-31,59.34505081176758,33.19343185424805
2017-04-07,59.182857513427734,33.119483947753906
2017-04-13,58.52506637573242,32.59035873413086
2017-04-21,59.83163833618164,32.87225341796875
2017-04-28,61.687843322753906,33.19111251831055
2017-05-05,62.17441177368164,34.41801452636719
2017-05-12,61.61577224731445,36.21662521362305
2017-05-19,61.34364700317383,35.51131820678711
2017-05-26,63.400821685791016,35.6389274597168
2017-06-02,65.03203582763672,36.065826416015625
2017-06-09,63.72705841064453,34.564720153808594
2017-06-16,63.43705749511719,33.00794219970703
2017-06-23,64.53359985351562,33.93830490112305
2017-06-30,62.467369079589844,33.41395568847656
2017-07-07,62.94768142700195,33.451072692871094
2017-07-14,65.95639038085938,34.57863998413086
2017-07-21,66.8717269897461,34.864017486572266
2017-07-28,66.1920166015625,34.68537139892578
2017-08-04,65.86578369140625,36.28392028808594
2017-08-11,65.70264434814453,36.680274963378906
2017-08-18,66.04362487792969,36.684940338134766
2017-08-25,66.34429931640625,37.23463439941406
2017-09-01,67.36466979980469,38.21056365966797
2017-09-08,67.4011001586914,36.94813537597656
2017-09-15,68.61283111572266,37.23929214477539
2017-09-22,67.79287719726562,35.37826919555664
2017-09-29,67.86573028564453,35.89766311645508
2017-10-06,69.241455078125,36.17251968383789
2017-10-13,70.59898376464844,36.56614685058594
2017-10-20,71.80155944824219,36.39378356933594
2017-10-27,76.3569564819336,37.977638244628906
2017-11-03,76.65758514404297,40.17873001098633
2017-11-10,76.41162872314453,40.83042907714844
2017-11-17,75.44933319091797,39.77384948730469
2017-11-24,76.23680877685547,40.90055847167969
2017-12-01,77.15248107910156,39.98422622680664
2017-12-08,77.06092071533203,39.59151077270508
2017-12-15,79.52398681640625,40.66679763793945
2017-12-22,78.29703521728516,40.909912109375
2017-12-29,78.32450103759766,39.55878829956055
2018-01-05,80.7509994506836,40.90757751464844
2018-01-12,82.04204559326172,41.396114349365234
2018-01-19,82.40826416015625,41.716373443603516
2018-01-26,86.12580108642578,40.09175491333008
2018-02-02,84.03811645507812,37.5180778503418
2018-02-09,80.74179077148438,36.71108627319336
2018-02-16,84.63529968261719,40.47114944458008
2018-02-23,86.5303726196289,41.191715240478516
2018-03-02,85.60125732421875,41.35836410522461
2018-03-09,88.8118667602539,42.24320983886719
2018-03-16,87.02716827392578,41.78318405151367
2018-03-23,80.2011489868164,38.713165283203125
2018-03-29,83.96370697021484,39.37974548339844
2018-04-06,83.00699615478516,39.52057647705078
2018-04-13,85.62883758544922,41.010990142822266
2018-04-20,87.3951416015625,38.896236419677734
2018-04-27,88.14950561523438,38.09822082519531
2018-05-04,87.5423355102539,43.1468505859375
2018-05-11,89.87899780273438,44.434749603271484
2018-05-18,89.03047180175781,43.89756393432617
2018-05-25,90.87836456298828,44.43239974975586
2018-06-01,93.12354278564453,44.82353210449219
2018-06-08,93.89964294433594,45.16753005981445
2018-06-15,92.5136947631836,44.49366760253906
2018-06-22,92.77243041992188,43.57006072998047
2018-06-29,91.109375,43.614830017089844
2018-07-06,93.46540069580078,44.28868103027344
2018-07-13,97.41057586669922,45.080345153808594
2018-07-20,98.1866683959961,45.10626983642578
2018-07-27,99.48943328857422,44.99787521362305
2018-08-03,99.82208251953125,49.00571060180664
2018-08-10,100.70902252197266,49.06882095336914
2018-08-17,99.7795639038086,51.4450569152832
2018-08-24,100.54010772705078,51.10930252075195
2018-08-31,104.18515014648438,53.8212890625
2018-09-07,100.3638916015625,52.32461929321289
2018-09-14,105.14974975585938,52.92517852783203
2018-09-21,105.9751968383789,51.4639778137207
2018-09-28,106.07723236083984,53.37442398071289
2018-10-05,103.99964904785156,53.031585693359375
2018-10-12,101.62527465820312,52.516143798828125
2018-10-19,100.78124237060547,51.854103088378906
2018-10-26,99.20451354980469,51.14240264892578
2018-11-02,98.46253204345703,49.05698776245117
2018-11-09,101.62527465820312,48.51396942138672
2018-11-16,100.87199401855469,45.91828155517578
2018-11-23,96.00957489013672,40.87873077392578
2018-11-30,103.2938461303711,42.371131896972656
2018-12-07,97.63967895507812,39.97712326049805
2018-12-14,98.76679229736328,39.2629508972168
2018-12-21,91.50111389160156,35.76325607299805
2018-12-28,93.51315307617188,37.06822204589844
2019-01-04,94.9476547241211,35.17720031738281
2019-01-11,95.758056640625,36.133384704589844
2019-01-18,100.33171844482422,37.20820999145508
2019-01-25,99.82872772216797,37.43124771118164
2019-02-01,95.73942565917969,39.509708404541016
2019-02-08,98.43144226074219,40.6060791015625
2019-02-15,100.80677795410156,40.60845947265625
2019-02-22,103.8098373413086,41.216087341308594
2019-03-01,105.26919555664062,41.69266128540039
2019-03-08,103.37954711914062,41.2017936706543
2019-03-15,108.43110656738281,44.34952163696289
2019-03-22,109.49755096435547,45.524269104003906
2019-03-29,110.33013916015625,45.26215744018555
2019-04-05,112.15430450439453,46.94206619262695
2019-04-12,113.1458969116211,47.38765335083008
2019-04-18,115.40977478027344,48.57670211791992
2019-04-26,121.50910186767578,48.68154525756836
2019-05-03,120.58294677734375,50.456748962402344
2019-05-10,118.92715454101562,47.16588592529297
2019-05-17,120.24999237060547,45.20921325683594
2019-05-24,118.5317153930664,42.81001663208008
2019-05-31,116.1280517578125,41.877132415771484
2019-06-07,123.37665557861328,45.48430252075195
2019-06-14,124.36253356933594,46.103843688964844
2019-06-21,128.6065216064453,47.54861831665039
2019-06-28,125.78033447265625,47.34290313720703
2019-07-05,128.6910858154297,48.85227584838867
2019-07-12,130.418701171875,48.62981414794922
2019-07-19,128.27789306640625,48.45998001098633
2019-07-26,132.70968627929688,49.69187545776367
2019-08-02,128.54080200195312,48.80203628540039
2019-08-09,129.30142211914062,48.25991439819336
2019-08-16,128.2434539794922,49.58293151855469
2019-08-23,125.66221618652344,48.65610885620117
2019-08-30,129.8732147216797,50.12078094482422
2019-09-06,131.04139709472656,51.20608901977539
2019-09-13,129.36451721191406,52.5242919921875
2019-09-20,131.36172485351562,52.279380798339844
2019-09-27,129.75076293945312,52.54111099243164
2019-10-04,130.1181640625,54.50761032104492
2019-10-11,131.5877685546875,56.71663284301758
2019-10-18,129.44931030273438,56.76465606689453
2019-10-25,132.5769500732422,59.20658874511719
2019-11-01,135.39378356933594,61.425228118896484
2019-11-08,137.5040283203125,62.65000534057617
2019-11-15,141.2816619873047,64.00350189208984
2019-11-22,141.40318298339844,63.044986724853516
2019-11-29,143.0952606201172,64.3623275756836
2019-12-06,143.4449920654297,65.19561767578125
2019-12-13,146.07286071777344,66.26490783691406
2019-12-20,148.79522705078125,67.29808044433594
2019-12-27,150.2604217529297,69.79312133789062
2020-01-03,149.93899536132812,71.6306381225586
2020-01-10,152.51014709472656,74.73737335205078
2020-01-17,157.95494079589844,76.76036834716797
2020-01-24,156.00765991210938,76.6592025756836
2020-01-31,160.91358947753906,74.53990173339844
2020-02-07,173.82603454589844,77.2563705444336
2020-02-14,175.2061309814453,78.44408416748047
2020-02-21,169.27719116210938,75.57136535644531
2020-02-28,153.56175231933594,65.99005889892578
2020-03-06,153.14471435546875,69.7728500366211
2020-03-13,150.54757690429688,67.10294342041016
2020-03-20,130.1876983642578,55.3393440246582
2020-03-27,141.89369201660156,59.8053092956543
2020-04-03,145.80831909179688,58.2772216796875
2020-04-09,156.52854919433594,64.69371032714844
2020-04-17,169.28665161132812,68.26891326904297
2020-04-24,165.4478759765625,68.30995178222656
2020-05-01,165.46682739257812,69.78251647949219
2020-05-08,175.04962158203125,75.06912231445312
2020-05-15,173.60888671875,74.48336029052734
2020-05-22,174.42507934570312,77.18956756591797
2020-05-29,174.177978515625,76.9595947265625
2020-06-05,177.93235778808594,80.24187469482422
2020-06-12,178.44564819335938,82.00890350341797
2020-06-19,185.48880004882812,84.65217590332031
2020-06-26,186.6103515625,85.5986099243164
2020-07-02,196.04876708984375,88.1353759765625
2020-07-10,203.09194946289062,92.8724136352539
2020-07-17,192.83612060546875,93.26697540283203
2020-07-24,191.33432006835938,89.67243194580078
2020-07-31,194.86068725585938,102.8839111328125
2020-08-07,201.9608612060547,107.77619934082031
2020-08-14,198.55812072753906,111.4572525024414
2020-08-21,202.9635467529297,120.63561248779297
2020-08-28,218.1034393310547,121.05996704101562
2020-09-04,204.13552856445312,117.32801055908203
2020-09-11,194.39797973632812,108.63705444335938
2020-09-18,190.9298095703125,103.63196563720703
2020-09-25,198.00904846191406,108.90863037109375
2020-10-02,196.45602416992188,109.62643432617188
2020-10-09,205.62188720703125,113.45783233642578
2020-10-16,209.29013061523438,115.44625091552734
2020-10-23,206.02200317382812,111.58577728271484
2020-10-30,192.91160583496094,105.59133911132812
2020-11-06,213.15843200683594,115.32479095458984
2020-11-13,206.28883361816406,115.87863159179688
2020-11-20,200.9825439453125,114.0130615234375
2020-11-27,205.60610961914062,113.28433227539062
2020-12-04,204.77503967285156,118.78385162353516
2020-12-11,203.7241973876953,118.93933868408203
2020-12-18,208.8158416748047,123.06883239746094
2020-12-24,212.78985595703125,128.22825622558594
2020-12-31,212.47462463378906,128.92784118652344
2021-01-08,209.7998046875,128.3059539794922
2021-01-15,203.1414794921875,123.53520202636719
2021-01-22,215.8467559814453,135.12696838378906
2021-01-29,221.58804321289062,128.2185821533203
2021-02-05,231.37014770507812,133.0810089111328
2021-02-12,234.0354461669922,131.7283935546875
2021-02-19,230.72537231445312,126.37635040283203
2021-02-26,222.50054931640625,117.99800872802734
2021-03-05,221.7537384033203,118.15367889404297
2021-03-12,225.72727966308594,117.77416229248047
2021-03-19,220.55685424804688,116.76215362548828
2021-03-26,226.42623901367188,117.94934844970703
2021-04-01,232.0467071533203,119.691162109375
2021-04-09,244.97274780273438,129.42214965820312
2021-04-16,249.65484619140625,130.5509490966797
2021-04-23,250.0474090576172,130.70668029785156
2021-04-30,241.458740234375,127.92362976074219
2021-05-07,241.7268829345703,126.92242431640625
2021-05-14,237.60008239746094,124.23213958740234
2021-05-21,235.28884887695312,122.26313781738281
2021-05-28,239.61708068847656,121.46382904052734
2021-06-04,240.68234252929688,122.71150970458984
2021-06-11,247.4961700439453,124.13463592529297
2021-06-18,248.9741668701172,127.16612243652344
2021-06-25,254.33876037597656,129.749267578125
2021-07-02,266.4598388671875,136.42628479003906
2021-07-09,266.73822021484375,141.44619750976562
2021-07-16,269.4349060058594,142.69390869140625
2021-07-23,277.9952697753906,144.80909729003906
2021-07-30,273.4272155761719,142.17730712890625
2021-08-06,277.7938232421875,142.6636505126953
2021-08-13,281.0472412109375,145.5532684326172
2021-08-20,292.65240478515625,144.66493225097656
2021-08-27,288.1909484863281,145.065185546875
2021-09-03,289.5563659667969,150.62954711914062
2021-09-10,284.3352355957031,145.42637634277344
2021-09-17,288.3352966308594,142.58558654785156
2021-09-24,287.8351745605469,143.42510986328125
2021-10-01,277.9794006347656,139.25669860839844
2021-10-08,283.5082702636719,139.50071716308594
2021-10-15,292.50823974609375,141.3946075439453
2021-10-22,297.267822265625,145.15301513671875
2021-10-29,318.8638916015625,146.2366180419922
2021-11-05,323.133056640625,147.89691162109375
2021-11-12,323.7677307128906,146.63577270507812
2021-11-19,330.5155334472656,156.95962524414062
2021-11-26,317.5784606933594,153.30328369140625
2021-12-03,311.15338134765625,158.22080993652344
2021-12-10,329.9664611816406,175.43698120117188
2021-12-17,311.9143371582031,167.31277465820312
2021-12-23,322.40460205078125,172.33787536621094
2021-12-31,323.97479248046875,173.59906005859375
2022-01-07,302.5125427246094,168.31976318359375
2022-01-14,298.8135070800781,169.1996307373047
2022-01-21,285.1636657714844,158.77804565429688
2022-01-28,296.9447326660156,166.5209503173828
2022-02-04,294.7098693847656,168.7495574951172
2022-02-11,284.2099914550781,165.07876586914062
2022-02-18,277.93450927734375,163.76705932617188
2022-02-25,286.98883056640625,161.36878967285156
2022-03-04,279.79742431640625,159.7242889404297
2022-03-11,270.3473205566406,151.46250915527344
2022-03-18,290.0005187988281,160.51719665527344
2022-03-25,293.1376953125,171.03038024902344
2022-04-01,298.67852783203125,170.62901306152344
2022-04-08,286.6606750488281,166.4981231689453
2022-04-14,270.1157531738281,161.79953002929688
2022-04-22,264.51702880859375,158.3734130859375
2022-04-29,267.8858642578125,154.32086181640625
2022-05-06,265.19268798828125,154.18487548828125
2022-05-13,252.05517578125,144.2150115966797
2022-05-20,244.3601837158203,134.88235473632812
2022-05-27,264.3687438964844,146.69520568847656
2022-06-03,261.2532653808594,142.51904296875
2022-06-10,244.7761993408203,134.431396484375
2022-06-17,239.60958862304688,128.97100830078125
2022-06-24,259.0086975097656,138.87225341796875
2022-07-01,251.15225219726562,136.1959686279297
2022-07-08,258.96990966796875,144.14637756347656
2022-07-15,248.38510131835938,147.21478271484375
2022-07-22,251.9069366455078,151.05764770507812
2022-07-29,271.625244140625,159.31192016601562
2022-08-05,273.72479248046875,162.3212127685547
2022-08-12,282.4326171875,168.94760131835938
2022-08-19,277.4472351074219,168.3782196044922
2022-08-26,259.9366149902344,160.6229248046875
2022-09-02,248.27239990234375,152.95594787597656
2022-09-09,256.4169616699219,154.48736572265625
2022-09-16,237.29666137695312,147.93954467773438
2022-09-23,230.68409729003906,147.67449951171875
2022-09-30,225.8167724609375,135.6685333251953
2022-10-07,227.11602783203125,137.52391052246094
2022-10-14,221.60877990722656,135.84524536132812
2022-10-21,234.75637817382812,144.57241821289062
2022-10-28,228.69644165039062,152.88723754882812
2022-11-04,214.65684509277344,136.070556640625
2022-11-11,239.59458923339844,147.20164489746094
2022-11-18,234.54286193847656,148.76513671875
2022-11-25,240.63931274414062,145.63819885253906
2022-12-02,247.9608612060547,145.34324645996094
2022-12-09,238.62660217285156,139.7875213623047
2022-12-16,237.91680908203125,132.26516723632812
2022-12-23,232.1217803955078,129.65940856933594
2022-12-30,233.18161010742188,127.76164245605469
2023-01-06,218.7037811279297,127.45677947998047
2023-01-13,232.6079559326172,132.51100158691406
2023-01-20,233.57052612304688,135.569091796875
2023-01-27,241.29074096679688,143.49456787109375
2023-02-03,251.19869995117188,151.92153930664062
2023-02-10,255.81719970703125,148.71652221679688
2023-02-17,251.54518127441406,150.23312377929688
2023-02-24,242.9283447265625,144.48184204101562
2023-03-03,248.84512329101562,148.73622131347656
2023-03-10,242.31427001953125,146.24465942382812
2023-03-17,272.3757019042969,152.6459197998047
2023-03-24,273.4869384765625,157.81617736816406
2023-03-31,281.0217590332031,162.3955535888672
2023-04-06,284.23846435546875,162.15924072265625
2023-04-14,278.9163818359375,162.70086669921875
2023-04-21,278.5459289550781,162.51376342773438
2023-04-28,299.5030517578125,167.1029815673828
2023-05-05,302.8075256347656,170.9339141845703
2023-05-12,301.16998291015625,170.1841583251953
2023-05-19,310.98175048828125,172.73834228515625
2023-05-26,325.1954650878906,173.00460815429688
2023-06-02,327.64739990234375,178.44825744628906
2023-06-09,319.2364196777344,178.45816040039062
2023-06-16,334.4172668457031,182.36341857910156
2023-06-23,327.27618408203125,184.0990753173828
2023-06-30,332.6686096191406,191.28829956054688
2023-07-07,329.42535400390625,188.04379272460938
2023-07-14,337.2599792480469,188.05368041992188
2023-07-21,335.82391357421875,189.286376953125
2023-07-28,330.5487365722656,193.1226043701172
2023-08-04,320.20355224609375,179.47389221191406
2023-08-11,313.590087890625,175.56875610351562
2023-08-18,309.8193054199219,172.30996704101562
2023-08-25,316.18255615234375,176.3784942626953
2023-09-01,321.7429504394531,187.0929412841797
2023-09-08,327.23486328125,175.95387268066406
2023-09-15,323.2701721191406,172.82345581054688
2023-09-22,310.3382263183594,172.6062469482422
2023-09-29,309.1046447753906,169.07095336914062
2023-10-06,320.3724670410156,175.2725067138672
2023-10-13,320.83251953125,176.61550903320312
2023-10-20,319.7948913574219,170.7200927734375
2023-10-27,322.8688049316406,166.11830139160156
2023-11-03,345.37493896484375,174.44297790527344
2023-11-10,361.8898620605469,184.3136749267578
2023-11-17,362.8009338378906,187.56687927246094
2023-11-24,370.2364501953125,187.84373474121094
2023-12-01,367.3721923828125,189.09950256347656
2023-12-08,367.0975036621094,193.51947021484375
2023-12-15,363.6642150878906,195.35867309570312
2023-12-22,367.4407958984375,191.43312072753906
2023-12-29,368.87298583984375,190.37506103515625
2024-01-05,360.740966796875,179.15208435058594
2024-01-12,381.06610107421875,183.83905029296875
2024-01-19,391.0716552734375,189.41590881347656
2024-01-26,396.2313537597656,190.2663116455078
2024-02-02,403.3824462890625,183.7698211669922
2024-02-09,412.53460693359375,186.9745330810547
2024-02-16,397.09185791015625,180.49949645996094
2024-02-23,403.2635803222656,180.70741271972656
2024-03-01,408.33465576171875,177.8758087158203
2024-03-08,399.2146301269531,169.03448486328125
2024-03-15,409.23876953125,170.90573120117188
2024-03-22,421.3462829589844,170.56910705566406
2024-03-28,413.4645690917969,169.77700805664062
2024-04-05,418.18182373046875,167.89590454101562
2024-04-12,414.6242370605469,174.7966766357422
2024-04-19,392.23712158203125,163.3614044189453
2024-04-26,399.31292724609375,167.6186981201172
2024-05-03,399.64703369140625,181.55885314941406
2024-05-10,407.58770751953125,181.4779510498047
2024-05-17,413.7082824707031,188.23939514160156
2024-05-24,423.5043029785156,188.3484344482422
2024-05-31,408.70684814453125,190.59893798828125
2024-06-07,417.29193115234375,195.19911193847656
2024-06-14,435.7223205566406,210.66513061523438
2024-06-21,442.8207092285156,205.70806884765625
2024-06-28,440.0345153808594,208.81118774414062
2024-07-05,460.32562255859375,224.3961639404297
2024-07-12,446.53240966796875,228.56008911132812
2024-07-19,430.34674072265625,222.3836212158203
2024-07-26,418.68994140625,216.08816528320312
2024-08-02,402.1695861816406,217.97183227539062
2024-08-09,399.73779296875,214.38294982910156
2024-08-16,412.7377624511719,224.3680877685547
2024-08-23,411.0807800292969,225.15220642089844
2024-08-30,411.42596435546875,227.29612731933594
2024-09-06,396.1974792480469,219.177001953125
2024-09-13,424.6917419433594,220.844482421875
2024-09-20,429.3075866699219,226.5020751953125
2024-09-27,422.1569519042969,226.0951385498047
2024-10-04,410.3607482910156,225.11248779296875
2024-10-11,410.61724853515625,225.85691833496094
2024-10-18,412.4320373535156,233.25148010253906
2024-10-25,422.28515625,229.68820190429688
2024-11-01,404.74871826171875,221.25144958496094
2024-11-08,416.75201416015625,225.51913452148438
2024-11-15,409.3152770996094,223.5715789794922
2024-11-22,412.11114501953125,228.41067504882812
2024-11-29,418.49542236328125,235.82333374023438
2024-12-06,438.3696594238281,241.29833984375
2024-12-13,442.0262451171875,246.5547637939453
2024-12-20,431.4813537597656,252.87435913085938
2024-12-27,425.4825439453125,253.96737670898438
2025-01-03,418.38671875,241.81504821777344
2025-01-10,414.0382995605469,235.34637451171875
2025-01-17,424.0001220703125,228.5199737548828
2025-01-24,438.85394287109375,221.3656768798828
2025-01-31,410.1938781738281,234.50177001953125
2025-02-07,404.9461364746094,226.1848907470703
2025-02-14,403.6416015625,243.3143768310547
2025-02-21,404.2331237792969,244.25938415527344
2025-02-28,393.1224060058594,240.5688934326172
2025-03-07,389.478271484375,237.81346130371094
2025-03-14,384.7745666503906,212.36788940429688
2025-03-21,387.4482727050781,217.12278747558594
2025-03-28,375.1096496582031,216.7547149658203
2025-04-04,356.3343505859375,187.389892578125
2025-04-11,384.6656494140625,197.10850524902344
2025-04-17,364.197021484375,195.94467163085938
2025-04-25,388.0325622558594,208.18002319335938
2025-05-02,431.0393981933594,204.2707061767578
2025-05-09,434.4557800292969,197.48654174804688
2025-05-16,450.6702575683594,210.42520141601562
2025-05-23,446.6126403808594,194.49839782714844
2025-05-30,456.7119445800781,200.05633544921875
2025-06-06,466.6525573730469,203.11419677734375
2025-06-13,471.1962585449219,195.67372131347656
2025-06-20,473.616943359375,200.2057342529297
2025-06-27,492.0100402832031,200.28541564941406
2025-07-03,494.8870544433594,212.70616149902344
2025-07-11,499.3315734863281,210.32559204101562
2025-07-18,506.00823974609375,210.3455047607422
2025-07-25,509.6392517089844,213.03485107421875
2025-08-01,519.956787109375,201.58030700683594
2025-08-08,517.9031982421875,228.4437255859375
2025-08-15,516.0480346679688,230.9366455078125
2025-08-22,504.037841796875,227.11744689941406
2025-08-29,503.501220703125,231.485107421875
2025-09-05,491.8847961425781,239.01380920410156
2025-09-12,506.6910095214844,233.40968322753906
2025-09-19,514.6704711914062,244.8074188232422
2025-09-26,508.24114990234375,254.73931884765625
2025-10-03,514.0940551757812,257.2920837402344
2025-10-10,507.74432373046875,244.5780792236328
2025-10-17,510.3478698730469,251.5782470703125
2025-10-24,520.314697265625,262.07855224609375
2025-10-31,514.5512084960938,269.60723876953125
2025-11-07,493.6933288574219,267.7126159667969
2025-11-14,506.9692687988281,271.90484619140625
2025-11-21,470.0268249511719,270.98651123046875
2025-11-28,489.82867431640625,278.3328857421875
2025-12-05,481.01788330078125,278.26300048828125
2025-12-12,476.4084167480469,277.763916015625
2025-12-19,483.7656555175781,273.1625061035156
2025-12-26,485.5477294921875,272.89300537109375
2026-01-02,470.84320068359375,270.5074462890625
2026-01-09,477.15509033203125,258.8890075683594
2026-01-16,457.8211975097656,255.05612182617188
2026-01-23,463.8841857910156,247.58001708984375
2026-01-30,428.3822937011719,258.99884033203125
2026-02-06,399.3615417480469,277.6042175292969
2026-02-13,399.5407409667969,255.5445556640625
2026-02-20,396.37152099609375,264.3364562988281
2026-02-27,391.8912048339844,263.93682861328125
2026-03-06,408.0761413574219,257.2229919433594
2026-03-13,394.69512939453125,249.8897705078125
2026-03-20,381.0447082519531,247.76173400878906
2026-03-27,355.9989318847656,248.57098388671875
2026-04-02,372.6528625488281,255.68443298339844
2026-04-10,370.0684814453125,260.240234375
2026-04-17,421.87628173828125,269.98126220703125
2026-04-24,423.7023010253906,270.81048583984375
2026-05-01,413.5443115234375,279.88214111328125
2026-05-08,414.22283935546875,293.0500183105469
2026-05-15,421.0081481933594,300.2300109863281
2026-05-22,418.57000732421875,308.82000732421875
2026-05-29,450.239990234375,312.05999755859375
2026-06-05,416.6700134277344,307.3399963378906
2026-06-12,390.739990234375,291.1300048828125
2026-06-18,379.3999938964844,298.010009765625
2026-06-26,372.9700012207031,283.7799987792969
2026-07-02,390.489990234375,308.6300048828125
2026-07-10,385.1000061035156,315.32000732421875
2026-07-17,393.82000732421875,333.739990234375
2026-07-24,381.70001220703125,333.0199890136719
2026-07-31,464.7200012207031,308.9100036621094
