date,close
2016-01-04,34.3531
2016-01-05,34.3084
2016-01-06,33.973
2016-01-07,33.2754
2016-01-08,32.9176
2016-01-11,33.177
2016-01-12,33.5437
2016-01-13,32.4123
2016-01-14,32.6448
2016-01-15,31.9741
2016-01-19,32.0948
2016-01-20,31.8131
2016-01-21,32.22
2016-01-22,32.7835
2016-01-25,32.4078
2016-01-26,32.8818
2016-01-27,32.3676
2016-01-28,32.7835
2016-01-29,33.1412
2016-02-01,33.3425
2016-02-02,32.694
2016-02-03,32.6091
2016-02-04,32.4212
2016-02-05,31.3748
2016-02-08,30.7666
2016-02-09,30.7175
2016-02-10,30.6638
2016-02-11,30.6459
2016-02-12,31.2094
2016-02-16,31.9651
2016-02-17,32.6538
2016-02-18,32.4391
2016-02-19,32.5286
2016-02-22,33.1591
2016-02-23,32.9758
2016-02-24,33.1681
2016-02-25,33.499
2016-02-26,33.4632
2016-02-29,33.2888
2016-03-01,34.1698
2016-03-02,34.1385
2016-03-03,34.3397
2016-03-04,34.3084
2016-03-07,34.1608
2016-03-08,33.8925
2016-03-09,33.9596
2016-03-10,34.0445
2016-03-11,34.5678
2016-03-14,34.6974
2016-03-15,34.6885
2016-03-16,34.9702
2016-03-17,35.0194
2016-03-18,35.0648
2016-03-21,35.0827
2016-03-22,35.0244
2016-03-23,34.7774
2016-03-24,34.8223
2016-03-28,34.9795
2016-03-29,35.3342
2016-03-30,35.5587
2016-03-31,35.5183
2016-04-01,35.6665
2016-04-04,35.3881
2016-04-05,35.0872
2016-04-06,35.4195
2016-04-07,35.0199
2016-04-08,34.966
2016-04-11,34.8358
2016-04-12,35.1007
2016-04-13,35.5946
2016-04-14,35.5946
2016-04-15,35.6934
2016-04-18,36.0302
2016-04-19,35.8326
2016-04-20,35.8775
2016-04-21,35.7518
2016-04-22,35.6799
2016-04-25,35.7204
2016-04-26,35.8057
2016-04-27,35.7698
2016-04-28,35.3836
2016-04-29,35.5632
2016-05-02,36.0616
2016-05-03,35.7293
2016-05-04,35.5677
2016-05-05,35.3387
2016-05-06,35.5991
2016-05-09,35.6979
2016-05-10,36.1559
2016-05-11,35.4285
2016-05-12,35.4958
2016-05-13,35.0738
2016-05-16,35.2938
2016-05-17,34.8941
2016-05-18,34.6921
2016-05-19,34.6606
2016-05-20,34.8896
2016-05-23,34.7684
2016-05-24,35.186
2016-05-25,35.3791
2016-05-26,35.4509
2016-05-27,35.6171
2016-05-31,35.5812
2016-06-01,35.5587
2016-06-02,35.7563
2016-06-03,35.5228
2016-06-06,35.6126
2016-06-07,35.6575
2016-06-08,35.6979
2016-06-09,35.6171
2016-06-10,35.2444
2016-06-13,35.0513
2016-06-14,34.9615
2016-06-15,35.0603
2016-06-16,35.1725
2016-06-17,35.1171
2016-06-20,35.4325
2016-06-21,35.3514
2016-06-22,35.3019
2016-06-23,35.6488
2016-06-24,34.324
2016-06-27,33.6931
2016-06-28,34.3646
2016-06-29,34.9188
2016-06-30,35.1757
2016-07-01,35.5407
2016-07-05,35.2523
2016-07-06,35.5542
2016-07-07,35.7074
2016-07-08,36.3293
2016-07-11,36.5411
2016-07-12,36.6853
2016-07-13,36.505
2016-07-14,36.6537
2016-07-15,36.4915
2016-07-18,36.6312
2016-07-19,36.5636
2016-07-20,36.7168
2016-07-21,36.6177
2016-07-22,36.7709
2016-07-25,36.8295
2016-07-26,36.7844
2016-07-27,36.6718
2016-07-28,36.7394
2016-07-29,36.7799
2016-08-01,36.8385
2016-08-02,36.2887
2016-08-03,36.3924
2016-08-04,36.3744
2016-08-05,36.7574
2016-08-08,36.6357
2016-08-09,36.5276
2016-08-10,36.6042
2016-08-11,36.9692
2016-08-12,36.9512
2016-08-15,37.0232
2016-08-16,36.8115
2016-08-17,36.7258
2016-08-18,36.7033
2016-08-19,36.7258
2016-08-22,36.6898
2016-08-23,36.8746
2016-08-24,36.6988
2016-08-25,36.5771
2016-08-26,36.4735
2016-08-29,36.5997
2016-08-30,36.3969
2016-08-31,36.3022
2016-09-01,36.3744
2016-09-02,36.4464
2016-09-06,36.514
2016-09-07,36.5321
2016-09-08,36.2166
2016-09-09,35.3424
2016-09-12,35.8381
2016-09-13,35.3289
2016-09-14,35.3334
2016-09-15,35.5903
2016-09-16,35.5134
2016-09-19,35.4862
2016-09-20,35.5134
2016-09-21,35.8572
2016-09-22,36.1195
2016-09-23,36.0381
2016-09-26,35.64
2016-09-27,36.0019
2016-09-28,36.1014
2016-09-29,35.916
2016-09-30,36.2055
2016-10-03,36.1828
2016-10-04,36.0562
2016-10-05,36.2055
2016-10-06,36.2326
2016-10-07,36.0697
2016-10-10,36.1286
2016-10-11,35.6898
2016-10-12,35.8572
2016-10-13,35.726
2016-10-14,35.6853
2016-10-17,35.3912
2016-10-18,35.6265
2016-10-19,35.7848
2016-10-20,35.7169
2016-10-21,36.0019
2016-10-24,36.2597
2016-10-25,35.8345
2016-10-26,35.6807
2016-10-27,35.3822
2016-10-28,35.3008
2016-10-31,35.3279
2016-11-01,35.0791
2016-11-02,34.8665
2016-11-03,34.7761
2016-11-04,34.7082
2016-11-07,35.5088
2016-11-08,35.6536
2016-11-09,35.726
2016-11-10,35.8572
2016-11-11,36.0607
2016-11-14,36.0652
2016-11-15,36.2055
2016-11-16,36.4045
2016-11-17,36.8433
2016-11-18,36.7302
2016-11-21,36.9699
2016-11-22,37.4087
2016-11-23,37.4449
2016-11-25,37.5353
2016-11-28,37.2368
2016-11-29,37.3363
2016-11-30,37.0242
2016-12-01,37.0423
2016-12-02,36.8387
2016-12-05,37.2413
2016-12-06,37.3273
2016-12-07,38.051
2016-12-08,38.051
2016-12-09,38.137
2016-12-12,37.8203
2016-12-13,38.1596
2016-12-14,37.9017
2016-12-15,37.8113
2016-12-16,37.6256
2016-12-19,37.7257
2016-12-20,38.026
2016-12-21,38.0078
2016-12-22,37.5983
2016-12-23,37.5164
2016-12-27,37.662
2016-12-28,37.4026
2016-12-29,37.3526
2016-12-30,37.0386
2017-01-03,37.257
2017-01-04,37.753
2017-01-05,37.7257
2017-01-06,37.9123
2017-01-09,37.8804
2017-01-10,38.0169
2017-01-11,38.0988
2017-01-12,38.0624
2017-01-13,38.2035
2017-01-17,38.2672
2017-01-18,38.1989
2017-01-19,38.0806
2017-01-20,38.1898
2017-01-23,38.2171
2017-01-24,38.5311
2017-01-25,38.7677
2017-01-26,38.8269
2017-01-27,38.704
2017-01-30,38.6585
2017-01-31,38.5994
2017-02-01,38.5266
2017-02-02,38.4947
2017-02-03,38.4447
2017-02-06,38.3309
2017-02-07,38.2945
2017-02-08,38.5311
2017-02-09,38.7723
2017-02-10,39.0089
2017-02-13,39.0544
2017-02-14,39.2773
2017-02-15,39.4821
2017-02-16,39.2819
2017-02-17,39.4093
2017-02-21,39.6368
2017-02-22,39.6368
2017-02-23,39.3684
2017-02-24,39.5504
2017-02-27,39.5959
2017-02-28,39.3001
2017-03-01,39.7415
2017-03-02,39.6459
2017-03-03,39.5868
2017-03-06,39.4594
2017-03-07,39.332
2017-03-08,39.4958
2017-03-09,39.4594
2017-03-10,39.5185
2017-03-13,39.6232
2017-03-14,39.6141
2017-03-15,39.8234
2017-03-16,39.8188
2017-03-17,39.8695
2017-03-20,39.7736
2017-03-21,39.2716
2017-03-22,39.3172
2017-03-23,39.4085
2017-03-24,39.5044
2017-03-27,39.4907
2017-03-28,39.7919
2017-03-29,40.0292
2017-03-30,40.1342
2017-03-31,40.1387
2017-04-03,39.979
2017-04-04,39.9151
2017-04-05,39.8193
2017-04-06,39.9425
2017-04-07,39.8238
2017-04-10,39.9699
2017-04-11,39.9379
2017-04-12,39.7782
2017-04-13,39.4998
2017-04-17,39.906
2017-04-18,39.9106
2017-04-19,39.9471
2017-04-20,40.3669
2017-04-21,40.2757
2017-04-24,40.5358
2017-04-25,40.8553
