mode,sim,nav
quad4,2482,15.10542254123453
quad4,2483,13.73835465554416
quad4,2484,13.355469662496747
quad4,2485,12.073891731741682
quad4,2486,14.913501368108243
quad4,2487,13.76955036007289
quad4,2488,12.37362018874298
quad4,2489,14.887319330866001
quad4,2490,12.871718331184555
quad4,2491,13.080601552823483
quad4,2492,13.070720168885902
quad4,2493,13.147037399027202
quad4,2494,12.870130025909846
quad4,2495,14.643367026059577
quad4,2496,13.114216503407848
quad4,2497,12.474245166541227
quad4,2498,13.790164268946805
quad4,2499,12.535039940184106
quad4,2500,13.72311338278456
quad4,2501,14.73340724533752
quad4,2502,14.123643028371031
quad4,2503,14.35786854540681
quad4,2504,13.86791124242744
quad4,2505,13.824196472588532
quad4,2506,13.034255234622062
quad4,2507,13.421931792825262
quad4,2508,12.030385899580246
quad4,2509,13.345653245320072
quad4,2510,13.262998452253683
quad4,2511,14.941091336432319
quad4,2512,12.265990207249718
quad4,2513,13.965992725131946
quad4,2514,13.8210603559624
quad4,2515,13.653182492281717
quad4,2516,12.883823393359217
quad4,2517,11.99870481436706
quad4,2518,13.87915891742729
quad4,2519,12.959313138055936
quad4,2520,12.877940331873049
quad4,2521,12.306124611284472
quad4,2522,14.05215328593906
quad4,2523,13.661862699601274
quad4,2524,12.381737932063729
quad4,2525,15.292859815626345
quad4,2526,12.618800391280743
quad4,2527,14.499326472844537
quad4,2528,13.500596795178769
quad4,2529,14.528181223699159
quad4,2530,14.849988557978953
quad4,2531,13.992666872299122
quad4,2532,13.523767182712225
quad4,2533,14.164169795022344
quad4,2534,13.507849579667273
quad4,2535,14.325618919628434
quad4,2536,13.343288122051742
quad4,2537,14.78272324035668
quad4,2538,13.897572237689813
quad4,2539,12.113991889769848
quad4,2540,13.134431552466532
quad4,2541,13.880647267610826
quad4,2542,14.365150449423105
quad4,2543,12.885943785229633
quad4,2544,12.043586793159998
quad4,2545,13.855959459034622
quad4,2546,13.130354167520174
quad4,2547,12.842183832861803
quad4,2548,13.765663665657044
quad4,2549,12.978942423578658
quad4,2550,12.409328211716534
quad4,2551,15.757555580057947
quad4,2552,13.092561804911595
quad4,2553,13.929232760097625
quad4,2554,12.585109664604985
quad4,2555,15.523034122945411
quad4,2556,13.390748924913225
quad4,2557,14.094085495612829
quad4,2558,13.210768939404222
quad4,2559,14.859225600241002
quad4,2560,14.080455946212355
quad4,2561,13.14269956910263
quad4,2562,12.564098846573234
quad4,2563,13.236056962286325
quad4,2564,11.842707147227955
quad4,2565,13.475351820043034
quad4,2566,12.241058856662226
quad4,2567,12.602925782305437
quad4,2568,13.799542946813567
quad4,2569,13.71145125596353
quad4,2570,17.346969202213188
quad4,2571,13.137488189875512
quad4,2572,12.359287054851764
quad4,2573,13.877761446779056
quad4,2574,14.494674983462405
quad4,2575,13.951371955191707
quad4,2576,16.23825940333343
quad4,2577,12.952442414913833
quad4,2578,13.375353087685648
quad4,2579,11.8416014010665
quad4,2580,11.837411878669204
quad4,2581,16.617195875210612
quad4,2582,13.54582409544775
quad4,2583,13.756168901850799
quad4,2584,12.347764505277377
quad4,2585,14.283172327409149
quad4,2586,13.67003421029342
quad4,2587,12.042064532542147
quad4,2588,14.193771524772657
quad4,2589,12.374366881459123
quad4,2590,13.380594591556783
quad4,2591,12.309362720412498
quad4,2592,13.998807214620445
quad4,2593,13.495624812234482
quad4,2594,13.150727115313696
quad4,2595,14.838435930744245
quad4,2596,11.274844339022348
quad4,2597,12.969005629964409
quad4,2598,14.132054672254762
quad4,2599,12.657641468915552
quad4,2600,12.777083809090477
quad4,2601,13.295192243033886
quad4,2602,12.046472749754424
quad4,2603,13.003894474925433
quad4,2604,15.734538974261325
quad4,2605,12.170728945723788
quad4,2606,17.43575748358039
quad4,2607,12.712234406748266
quad4,2608,14.16906288943096
quad4,2609,12.823532388353147
quad4,2610,13.331920761518596
quad4,2611,14.718929327208809
quad4,2612,13.697345718080074
quad4,2613,11.500899626650575
quad4,2614,12.845543710658864
quad4,2615,12.6678643794792
quad4,2616,12.450434541782421
quad4,2617,14.845430658633386
quad4,2618,12.211450704803747
quad4,2619,13.491691704693299
quad4,2620,13.829343222873103
quad4,2621,12.75464979341497
quad4,2622,13.30382080613633
quad4,2623,12.34308449898436
quad4,2624,14.834904617377006
quad4,2625,12.794858180587354
quad4,2626,13.278135974894685
quad4,2627,11.971083916642378
quad4,2628,13.24203364700569
quad4,2629,11.615709878811021
quad4,2630,13.378977828237296
quad4,2631,13.36228950114528
quad4,2632,13.130104147197478
quad4,2633,14.007684325964444
quad4,2634,14.203908668765694
quad4,2635,12.227032323159403
quad4,2636,14.208724816343876
quad4,2637,13.470508821396884
quad4,2638,13.654092578525594
quad4,2639,15.851769250064468
quad4,2640,14.316837617609286
quad4,2641,13.425260362221172
quad4,2642,11.93144065034818
quad4,2643,13.496647762741404
quad4,2644,12.359237286365149
quad4,2645,14.57843556720778
quad4,2646,14.041535988379232
quad4,2647,14.372842688257865
quad4,2648,13.01007890349723
quad4,2649,13.006058728697075
quad4,2650,13.639830174554039
quad4,2651,12.837177038060195
quad4,2652,13.08174985429203
quad4,2653,13.583993533288124
quad4,2654,12.5180503993662
quad4,2655,12.779287440220253
quad4,2656,13.694439383663726
quad4,2657,13.92291708613591
quad4,2658,14.355181536204402
quad4,2659,13.149078109860614
quad4,2660,14.158018502667215
quad4,2661,12.414755545186178
quad4,2662,13.00816595900127
quad4,2663,12.526144623506568
quad4,2664,14.026593329238317
quad4,2665,14.351608701033262
quad4,2666,12.500356317487565
quad4,2667,12.409815410929125
quad4,2668,13.081994541586313
quad4,2669,12.338744639463568
quad4,2670,13.894865347096681
quad4,2671,12.332863582187573
quad4,2672,12.64976169197119
quad4,2673,12.483705035271482
quad4,2674,14.955281205402423
quad4,2675,11.747594052586775
quad4,2676,14.392250599032758
quad4,2677,12.108866802513946
quad4,2678,14.005420705462994
quad4,2679,13.82829371496906
quad4,2680,12.262169293336651
quad4,2681,12.145077641280004
quad4,2682,13.1939718512916
quad4,2683,11.63971203563327
quad4,2684,13.72544425178988
quad4,2685,12.503252110821842
quad4,2686,13.201928514689271
quad4,2687,13.084122748185534
quad4,2688,12.476433326960414
quad4,2689,13.285924027543649
quad4,2690,12.406539805578245
quad4,2691,12.592617604984815
quad4,2692,13.238408709059616
quad4,2693,13.179722784258876
quad4,2694,13.46701648385776
quad4,2695,12.42938337046125
quad4,2696,12.764019200899918
quad4,2697,12.423884962382603
quad4,2698,12.03013005000995
quad4,2699,13.114751898003174
quad4,2700,13.943516944914913
quad4,2701,16.077251089868398
quad4,2702,12.865072282940208
quad4,2703,11.756087006679707
quad4,2704,13.2537946932007
quad4,2705,12.6835561550007
quad4,2706,12.365102586886554
quad4,2707,12.52773737485043
quad4,2708,13.82706223403399
quad4,2709,13.22832026184284
quad4,2710,13.053858154111984
quad4,2711,11.733240951165776
quad4,2712,16.63641943900853
quad4,2713,13.347770303834816
quad4,2714,13.778976209893404
quad4,2715,13.477211641991037
quad4,2716,12.722338490338629
quad4,2717,13.750334554443045
quad4,2718,11.617288699165437
quad4,2719,13.87341604043957
quad4,2720,12.560344597578204
quad4,2721,13.314856573839808
quad4,2722,13.187748184184297
quad4,2723,13.090096756880271
quad4,2724,13.817843377522165
quad4,2725,11.943936595006763
quad4,2726,12.519841559552091
quad4,2727,14.637053690765326
quad4,2728,12.001086893487207
quad4,2729,15.352375917569313
quad4,2730,13.290893222856784
quad4,2731,12.830794045455148
quad4,2732,13.259569683347488
quad4,2733,13.997507077573548
quad4,2734,12.779040290171945
quad4,2735,12.61557136120564
quad4,2736,13.052421049074173
quad4,2737,13.15450355128004
quad4,2738,12.087208416562092
quad4,2739,14.50885264183607
quad4,2740,13.85312417178508
quad4,2741,13.188636036626967
quad4,2742,13.544245478657203
quad4,2743,13.33784143056785
quad4,2744,13.336669011307965
quad4,2745,13.318144172815025
quad4,2746,15.028779883088493
quad4,2747,14.498039429841072
quad4,2748,12.089418657842709
quad4,2749,12.118595762659265
quad4,2750,12.451558304088513
quad4,2751,11.85825414316048
quad4,2752,13.956878111294575
quad4,2753,12.186421883673368
quad4,2754,14.128822323474706
quad4,2755,13.791224152912516
quad4,2756,12.92100165611745
quad4,2757,15.968719735855515
quad4,2758,11.566990146857133
quad4,2759,15.359738313772036
quad4,2760,15.920781342206219
quad4,2761,12.918150808008564
quad4,2762,14.640283386650369
quad4,2763,11.739884744992382
quad4,2764,13.934495917681852
quad4,2765,13.84909857539253
quad4,2766,16.010491180526657
quad4,2767,12.65505448027321
quad4,2768,12.34921308971591
quad4,2769,13.466286350508538
quad4,2770,12.087369239694818
quad4,2771,14.446175501954256
quad4,2772,13.645324144746478
quad4,2773,12.722592966310456
quad4,2774,11.925973566796927
quad4,2775,13.55950175565659
quad4,2776,12.127200139459969
quad4,2777,13.393046373464916
quad4,2778,12.598157505485199
quad4,2779,13.10883576011083
quad4,2780,11.985137433886484
quad4,2781,13.190468993394584
quad4,2782,12.931571813459131
quad4,2783,13.621969723999493
quad4,2784,11.832369706955655
quad4,2785,13.66872038704903
quad4,2786,12.165172998639793
quad4,2787,12.505819054770576
quad4,2788,12.314038101671008
quad4,2789,13.016560292286753
quad4,2790,13.324313320176655
quad4,2791,14.671847514604242
quad4,2792,14.389345369897693
quad4,2793,14.651129459463691
quad4,2794,12.925794950047397
quad4,2795,13.027785286704097
quad4,2796,13.516216386529893
quad4,2797,13.590271966146492
quad4,2798,12.980749670820913
quad4,2799,14.573814864724955
quad4,2800,12.97356590990343
quad4,2801,13.950088006051928
quad4,2802,13.070874312004916
quad4,2803,13.118918581227852
quad4,2804,13.60759772732736
quad4,2805,12.547720931805927
quad4,2806,14.084252699040762
quad4,2807,14.18179526722591
quad4,2808,13.621013098762772
quad4,2809,11.698037087631429
quad4,2810,12.5217436619823
quad4,2811,11.888693521860551
quad4,2812,13.56994102220491
quad4,2813,15.239230645051911
quad4,2814,13.325621079146185
quad4,2815,13.253776603580352
quad4,2816,13.620974734241265
quad4,2817,12.81244137257021
quad4,2818,15.72272180281283
quad4,2819,12.33391917530859
quad4,2820,14.481436897731937
quad4,2821,14.09962027141961
quad4,2822,12.510345091425249
quad4,2823,12.206601254246154
quad4,2824,13.20304026195176
quad4,2825,12.822642733392076
quad4,2826,12.813451652545417
quad4,2827,12.86915536078784
quad4,2828,12.582266328003533
quad4,2829,16.483112541792373
quad4,2830,13.545126566165912
quad4,2831,14.018030956286328
quad4,2832,12.709748051948226
quad4,2833,13.766095032223511
quad4,2834,12.617320517695514
quad4,2835,12.985016907044965
quad4,2836,14.647875252873387
quad4,2837,12.275918496780605
quad4,2838,11.465131306600208
quad4,2839,13.944976448909035
quad4,2840,14.753869405636141
quad4,2841,14.128527809896628
quad4,2842,12.606003181442997
quad4,2843,14.259276754851653
quad4,2844,12.791070291963887
quad4,2845,12.597576188897966
quad4,2846,12.91469856981599
quad4,2847,13.145037539578958
quad4,2848,12.478885029057414
quad4,2849,13.212256722747474
quad4,2850,14.08616521845592
quad4,2851,13.535310569207914
quad4,2852,12.615175992039564
quad4,2853,12.326951792502717
quad4,2854,12.992198835039739
quad4,2855,11.74390643185616
quad4,2856,16.638000062421195
quad4,2857,13.797694951263178
quad4,2858,14.764072407780295
quad4,2859,12.142080533966515
quad4,2860,12.907350955986445
quad4,2861,13.014343964896936
quad4,2862,13.009086610170607
quad4,2863,14.131641662767462
quad4,2864,13.024871381937778
quad4,2865,14.046551510533002
quad4,2866,13.902454097248954
quad4,2867,13.720643327836706
quad4,2868,13.72168376860516
quad4,2869,12.194654238611959
quad4,2870,13.157550405664479
quad4,2871,13.300719802491935
quad4,2872,12.827406130296417
quad4,2873,13.120919471285578
quad4,2874,14.055570714202258
quad4,2875,12.179325027706762
quad4,2876,13.250487766921681
quad4,2877,13.238376490715016
quad4,2878,14.410193100565344
quad4,2879,12.462714724500163
quad4,2880,13.624834365746162
quad4,2881,14.524415176524053
quad4,2882,13.419835824667206
quad4,2883,12.923407226799098
quad4,2884,13.07161954749516
quad4,2885,12.985192151404046
quad4,2886,12.342627461686908
quad4,2887,13.215952943707416
quad4,2888,14.556757732763943
quad4,2889,13.802595344743192
quad4,2890,13.687836991189515
quad4,2891,13.374664807442416
quad4,2892,14.384276548772215
quad4,2893,12.979223076803459
quad4,2894,13.877798709151703
quad4,2895,15.556635919513543
quad4,2896,13.392094266239454
quad4,2897,12.837607585448959
quad4,2898,12.66736161739795
quad4,2899,12.431373370311828
quad4,2900,14.105879651718228
quad4,2901,12.40431624108143
quad4,2902,14.45632818042232
quad4,2903,14.342569920621681
quad4,2904,12.62295230198765
quad4,2905,12.661317929889947
quad4,2906,12.91262421384833
quad4,2907,12.684211598446664
quad4,2908,13.386804511741266
quad4,2909,12.548975493216863
quad4,2910,15.33144108572704
quad4,2911,11.99429893666575
quad4,2912,12.22142959899131
quad4,2913,13.021575116697612
quad4,2914,13.97794958686884
quad4,2915,12.78682478003634
quad4,2916,12.069875227688067
quad4,2917,12.591189775479199
quad4,2918,12.467686152062832
quad4,2919,13.508850858331543
quad4,2920,12.908404091597886
quad4,2921,12.082095256927591
quad4,2922,13.246396491815954
quad4,2923,12.700784532971301
quad4,2924,12.527384694597863
quad4,2925,16.48187942661064
quad4,2926,12.497215348263936
quad4,2927,13.432859526745471
quad4,2928,12.103074962733427
quad4,2929,12.19792521198205
quad4,2930,14.395748861555528
quad4,2931,13.896400403825306
quad4,2932,14.938901246138634
quad4,2933,15.517048634360835
quad4,2934,13.271669184993492
quad4,2935,12.479992997475302
quad4,2936,12.29227090213843
quad4,2937,13.15130892757815
quad4,2938,12.46212952482599
quad4,2939,13.543615630328306
quad4,2940,14.000061201471299
quad4,2941,13.60353062290719
quad4,2942,12.579024010964377
quad4,2943,12.934608525277703
quad4,2944,14.595398075847893
quad4,2945,14.16954355050035
quad4,2946,12.453716699849462
quad4,2947,12.713609363239033
quad4,2948,14.637927842118758
quad4,2949,14.127673787662493
quad4,2950,12.388378851630359
quad4,2951,13.237782297837361
quad4,2952,12.731936458523398
quad4,2953,12.08021631667532
quad4,2954,11.813226233357357
quad4,2955,12.737084858332707
quad4,2956,16.700412051593005
quad4,2957,13.419856990548212
quad4,2958,14.538955101426502
quad4,2959,12.029773884792546
quad4,2960,12.416857946602642
quad4,2961,13.016963306594707
quad4,2962,13.06300569707321
quad4,2963,12.508336037903186
quad4,2964,13.577837529146258
quad4,2965,14.625678969950549
quad4,2966,14.195258130714741
quad4,2967,14.613892937840516
quad4,2968,12.488526976535766
quad4,2969,13.773438125206082
quad4,2970,12.976656168007082
quad4,2971,13.344267358606032
quad4,2972,13.137817265649348
quad4,2973,12.46662409864724
quad4,2974,15.191975102944717
quad4,2975,12.920927143115426
quad4,2976,14.29970718427209
quad4,2977,12.700829548534843
quad4,2978,13.219527002603986
quad4,2979,16.72785213218848
quad4,2980,12.447865422577339
quad4,2981,15.894158010730498
quad4,2982,13.662480004947861
quad4,2983,13.02217788136898
quad4,2984,13.097409916903036
quad4,2985,13.189411703828444
quad4,2986,14.407730644127167
quad4,2987,12.192552961432334
quad4,2988,13.004640934610082
quad4,2989,12.383223419950639
quad4,2990,12.961785920225655
quad4,2991,12.426450494753617
quad4,2992,12.573650371051762
quad4,2993,13.476452147283224
quad4,2994,12.75528428233509
quad4,2995,12.354902021037033
quad4,2996,13.095545873588042
quad4,2997,12.286948407942264
quad4,2998,12.592444328619326
quad4,2999,13.242909893370298
pair2,0,15.179368014895552
pair2,1,14.716269487510846
pair2,2,14.406129471293015
pair2,3,16.326541670500273
pair2,4,10.673779649736298
pair2,5,13.379476159657905
pair2,6,14.870567799582682
pair2,7,14.020412139821222
pair2,8,13.23992827867467
pair2,9,15.064332495505232
pair2,10,12.457557706329164
pair2,11,12.559103000572954
pair2,12,12.70780365548855
pair2,13,13.674662067610939
pair2,14,15.574949751372937
pair2,15,14.637934913581686
pair2,16,14.555758373505123
pair2,17,12.945009594721148
pair2,18,13.894964715990511
pair2,19,13.836281030950824
pair2,20,12.337071715647815
pair2,21,12.504552201416637
pair2,22,13.955242253989251
pair2,23,13.966535551555742
pair2,24,11.646182432798824
pair2,25,17.282235895393402
pair2,26,14.30487660534221
pair2,27,13.90439831759419
pair2,28,12.092066525270482
pair2,29,13.234397869101144
pair2,30,15.91864383006562
pair2,31,12.330317814330257
pair2,32,14.224435247768978
pair2,33,13.376502060868745
pair2,34,13.67510313979041
pair2,35,13.210996551693567
pair2,36,13.537993045613467
pair2,37,13.491789845347999
pair2,38,13.539376407268051
pair2,39,13.985779723818187
pair2,40,14.092311028086824
pair2,41,13.459260385854813
pair2,42,13.546534748789773
pair2,43,12.846957723482763
pair2,44,11.589994169714878
pair2,45,13.381053323713301
pair2,46,12.252579064205385
pair2,47,12.843927145448198
pair2,48,13.28351315043854
pair2,49,15.313053101647734
pair2,50,11.401743553939918
pair2,51,12.295205641959814
pair2,52,13.421482694767839
pair2,53,13.83029881946439
pair2,54,12.572716936358576
pair2,55,14.094438721677456
pair2,56,12.215603076536432
pair2,57,12.148983709904407
pair2,58,13.518091991322256
pair2,59,13.759727990688948
pair2,60,13.459820531865805
pair2,61,14.76410068445777
pair2,62,11.962060262066945
pair2,63,12.643189212593022
pair2,64,12.642031386118488
pair2,65,14.29879943266581
pair2,66,12.543893197989242
pair2,67,16.701958625085414
pair2,68,11.596261705289807
pair2,69,14.208593092102468
pair2,70,17.456252784772648
pair2,71,12.346714860723647
pair2,72,13.282637836305256
pair2,73,14.312844843886374
pair2,74,11.66364646138821
pair2,75,13.1152566519003
pair2,76,13.232298599442785
pair2,77,13.803588932234762
pair2,78,13.855168583375784
pair2,79,13.40342063738463
pair2,80,13.336203395497186
pair2,81,12.224348804304473
pair2,82,14.363253432899153
pair2,83,14.190888070803965
pair2,84,12.34883340967838
pair2,85,12.546973640693114
pair2,86,14.048167721443154
pair2,87,12.401268334061454
pair2,88,13.841859854436205
pair2,89,13.47182542419425
pair2,90,14.983549990793284
pair2,91,12.714090710522273
pair2,92,15.321089383288115
pair2,93,15.470689972099104
pair2,94,14.678762810469616
pair2,95,15.708121577306796
pair2,96,12.904327171421125
pair2,97,13.414724537255506
pair2,98,14.238993090713846
pair2,99,13.347003431839338
pair2,100,14.444678034572432
pair2,101,14.725122287433589
pair2,102,12.325154389580073
pair2,103,15.15480886401212
pair2,104,14.171061347179707
pair2,105,14.240079043143037
pair2,106,12.63713341900777
pair2,107,14.241248906546552
pair2,108,12.076667935583647
pair2,109,14.586058371620634
pair2,110,12.323310098264812
pair2,111,14.135551436000872
pair2,112,14.971320225463176
pair2,113,15.402687685175925
pair2,114,12.80393970100613
pair2,115,12.669029227467536
pair2,116,13.413626794684728
pair2,117,14.092973470253675
pair2,118,15.799889040927969
pair2,119,16.208265848581924
pair2,120,13.169617112314898
pair2,121,14.073674118109682
pair2,122,13.221140356165026
pair2,123,13.677254199312884
pair2,124,15.009054174735738
pair2,125,12.056768670462962
pair2,126,12.675591036659252
pair2,127,14.592353394186853
pair2,128,15.844041371216935
pair2,129,16.458694145001246
pair2,130,15.448999409126081
pair2,131,12.984325138777278
pair2,132,13.119115394111738
pair2,133,15.16392606717066
pair2,134,14.873344363260815
pair2,135,14.105126352963605
pair2,136,15.26073664805082
pair2,137,16.54960224987766
pair2,138,14.790042696615746
pair2,139,14.08658687227461
pair2,140,13.869601942570952
pair2,141,15.08957994180004
pair2,142,13.882976847674735
pair2,143,15.540808582393133
pair2,144,11.77879047407731
pair2,145,14.562496848071165
pair2,146,13.934207959528969
pair2,147,12.598024591506936
pair2,148,15.783434560058486
pair2,149,14.005766213614754
pair2,150,11.896925479395204
pair2,151,16.112550759287544
pair2,152,13.326053227124396
pair2,153,13.336078741058053
pair2,154,14.786181446129211
pair2,155,14.392384081854498
pair2,156,13.974739740555622
pair2,157,15.136810894670397
pair2,158,13.290139797698858
pair2,159,13.342480993828334
pair2,160,12.733641401929578
pair2,161,12.06442630257182
pair2,162,12.886801553738701
pair2,163,12.76709727548181
pair2,164,11.905823687570297
pair2,165,14.069994601167254
pair2,166,12.157037733778743
pair2,167,13.859958403640828
pair2,168,16.86422714393751
pair2,169,13.50177319830957
pair2,170,13.09297173129951
pair2,171,13.37586808687815
pair2,172,14.769005643721972
pair2,173,13.055465412302503
pair2,174,13.242324942832646
pair2,175,12.91574135689225
pair2,176,14.451401553452925
pair2,177,13.284958777430496
pair2,178,14.391451043662537
pair2,179,15.001066905199414
pair2,180,13.219268074850193
pair2,181,11.978549266056834
pair2,182,12.317413948664228
pair2,183,12.992386644030733
pair2,184,15.577719386295499
pair2,185,13.499510883809887
pair2,186,12.635171472340417
pair2,187,12.459209774987684
pair2,188,16.160850920141172
pair2,189,15.317193974495703
pair2,190,13.90230454957483
pair2,191,15.0017362814515
pair2,192,12.919488003187052
pair2,193,15.791887166635075
pair2,194,15.765946098165768
pair2,195,14.848048560274297
pair2,196,12.226647050586719
pair2,197,13.12786692339781
pair2,198,13.829223601183052
pair2,199,14.655792833172043
pair2,200,12.286432176368686
pair2,201,13.844201787078193
pair2,202,12.856383937219098
pair2,203,13.37148006080109
pair2,204,13.047190086672183
pair2,205,12.485869678120725
pair2,206,13.85751592927977
pair2,207,13.088093656621982
pair2,208,16.77012008319864
pair2,209,13.208302326381402
pair2,210,12.210292258703143
pair2,211,15.780897319462689
pair2,212,12.634835583613594
pair2,213,14.566770847147732
pair2,214,12.476592328133489
pair2,215,12.03996930051516
pair2,216,14.36579377494479
pair2,217,15.948600326476202
pair2,218,12.855386784656462
pair2,219,12.844909582861135
pair2,220,14.867885739380803
pair2,221,16.975498311509718
pair2,222,13.422215408224556
pair2,223,12.565631053063266
pair2,224,12.561873143831184
pair2,225,12.678290972674276
pair2,226,16.550022595317404
pair2,227,16.301144300778034
pair2,228,15.246833275201036
pair2,229,15.186827996970312
pair2,230,14.696327366128994
pair2,231,15.1171427771347
pair2,232,12.848316881476078
pair2,233,14.342393623914681
pair2,234,13.254567321719597
pair2,235,15.591346135444137
pair2,236,12.274970931710238
pair2,237,12.994876549086468
pair2,238,14.689808433034832
pair2,239,12.625952271541452
pair2,240,12.87002774146005
pair2,241,14.2860309797012
pair2,242,14.156694466201662
pair2,243,14.176138360066336
pair2,244,14.799313796037245
pair2,245,12.297753816073458
pair2,246,15.619861146772523
pair2,247,13.645392662153151
pair2,248,12.596954214378597
pair2,249,12.679171918269436
pair2,250,14.3582990234009
pair2,251,14.733387989057196
pair2,252,15.966806793869281
pair2,253,15.259488706515054
pair2,254,13.742848103251454
pair2,255,16.282204597878298
pair2,256,14.030886493479084
pair2,257,13.94047696327184
pair2,258,14.629833460374496
pair2,259,14.544063901471018
pair2,260,13.756137526612745
pair2,261,12.015431225223647
pair2,262,14.958891311865644
pair2,263,12.91214223192498
pair2,264,13.34705381272707
pair2,265,13.409029467605412
pair2,266,14.096536021837087
pair2,267,14.68358896295284
pair2,268,12.066536833186184
pair2,269,16.45302438418057
pair2,270,13.526226502304036
pair2,271,14.65722952628691
pair2,272,12.254851278811023
pair2,273,14.96935189540528
pair2,274,14.7919796227832
pair2,275,14.432518534653138
pair2,276,13.168473146706559
pair2,277,13.755386114836647
pair2,278,11.91621926672805
pair2,279,12.961156895686393
pair2,280,14.043425533688191
pair2,281,13.3918053818184
pair2,282,16.66165204054961
pair2,283,12.811295026878861
pair2,284,11.851792584826189
pair2,285,13.271139483130957
pair2,286,16.3734699381793
pair2,287,11.82399679453896
pair2,288,16.357563623736112
pair2,289,13.758432744809415
pair2,290,14.405383707594696
pair2,291,13.96318324462726
pair2,292,13.436980001607303
pair2,293,13.12263718542681
pair2,294,13.283818647550252
pair2,295,11.580456107040025
pair2,296,13.857341974631181
pair2,297,15.694504960458582
pair2,298,12.154603691598643
pair2,299,12.139333275868772
pair2,300,12.661392295988117
pair2,301,14.343400888230708
pair2,302,13.475649926349188
pair2,303,11.689697231013234
pair2,304,12.057890149150085
pair2,305,13.881184410519031
pair2,306,12.952948283691429
pair2,307,14.794065587295927
pair2,308,11.07813983593774
pair2,309,15.043775458614064
pair2,310,14.735128003138543
pair2,311,15.029182209897112
pair2,312,14.93619503719053
pair2,313,12.392854176510246
pair2,314,12.417883777454755
pair2,315,12.131500454540102
pair2,316,13.608496218915432
pair2,317,14.198142757024161
pair2,318,15.864939640186986
pair2,319,14.875337557423894
pair2,320,12.645177202656576
pair2,321,14.942262779823407
pair2,322,12.174383250771173
pair2,323,14.601234191147425
pair2,324,16.71512425992074
pair2,325,11.887026683381904
pair2,326,12.063598403083292
pair2,327,14.562990832341372
pair2,328,14.692272968074782
pair2,329,13.222609578194987
pair2,330,13.479398242682887
pair2,331,13.731145513725982
pair2,332,13.21581887326426
pair2,333,13.245576055291258
pair2,334,14.212024437149319
pair2,335,13.081820176511679
pair2,336,13.373948787654896
pair2,337,14.106443133248549
pair2,338,14.346907744794645
pair2,339,13.020157338400649
pair2,340,17.035754064349966
pair2,341,15.287380930022422
pair2,342,14.41852737796865
pair2,343,14.855580806926778
pair2,344,13.405898009643273
pair2,345,16.225415711518906
pair2,346,12.57024363493875
pair2,347,13.911934332578204
pair2,348,16.975120110420157
pair2,349,15.060971085298554
pair2,350,13.540603221986233
pair2,351,13.902693143638713
pair2,352,12.297262168059921
pair2,353,14.431188185554335
pair2,354,12.564823240471087
pair2,355,15.823357149669356
pair2,356,13.964520833007182
pair2,357,13.649529162332094
pair2,358,18.406166667796434
pair2,359,12.100915942691074
pair2,360,14.850308629099855
pair2,361,13.642556141414609
pair2,362,14.922753102850065
pair2,363,12.649298836337442
pair2,364,13.899714445123795
pair2,365,13.1935826813416
pair2,366,16.076864837911316
pair2,367,14.31512883265034
pair2,368,12.236851387199179
pair2,369,11.839305152619465
pair2,370,12.897875353547763
pair2,371,14.329274765682797
pair2,372,14.737510030867018
pair2,373,13.154362302585675
pair2,374,15.826960635345044
pair2,375,14.87612897463631
pair2,376,13.918606196188808
pair2,377,13.539905193212064
pair2,378,14.719012478858863
pair2,379,12.752299142001478
pair2,380,16.484877232882273
pair2,381,13.76154371984953
pair2,382,16.053009358843354
pair2,383,16.49687864891483
pair2,384,16.671149330998105
pair2,385,14.559159931522428
pair2,386,16.3909309836011
pair2,387,13.383298611405667
pair2,388,13.227451057817566
pair2,389,12.973120882609045
pair2,390,15.24733073343642
pair2,391,14.079172783353826
pair2,392,14.371509427339022
pair2,393,15.884039632383299
pair2,394,16.33497691694669
pair2,395,13.287925551286646
pair2,396,12.785901560034688
pair2,397,11.984960424534036
pair2,398,15.490603589975779
pair2,399,15.584231000681891
pair2,400,13.277084529913832
pair2,401,16.912060098740582
pair2,402,13.823460944769685
pair2,403,13.26213149103377
pair2,404,11.785200240257097
pair2,405,15.608153543428589
pair2,406,14.450009701224987
pair2,407,15.227904841801223
pair2,408,14.875574335099918
pair2,409,15.216841240060576
pair2,410,16.125394475144798
pair2,411,17.133271262469776
pair2,412,12.930274723444116
pair2,413,13.917233356089435
pair2,414,13.953078928421569
pair2,415,12.601003155266108
pair2,416,14.38698762256538
pair2,417,12.48790446217373
pair2,418,14.247948179047503
pair2,419,15.604312093982939
pair2,420,12.429242984593323
pair2,421,12.183560680284554
pair2,422,16.84755865140286
pair2,423,15.767076246085336
pair2,424,12.851452972874355
pair2,425,13.170113624056997
pair2,426,15.18299281383471
pair2,427,13.614666689090665
pair2,428,15.168555452214045
pair2,429,17.313133316005338
pair2,430,15.971231094130385
pair2,431,14.17922513909375
pair2,432,13.227223804944447
pair2,433,15.067255444855427
pair2,434,13.835391096721644
pair2,435,12.766143776627402
pair2,436,13.61158449874386
pair2,437,13.806535862092105
pair2,438,14.33476087120963
pair2,439,12.67690574746573
pair2,440,12.477680960343895
pair2,441,15.449165664919894
pair2,442,14.012309437980322
pair2,443,13.314007510947482
