date,IBM,高通
2007-01-12,51.26825714111328,25.089088439941406
2007-01-19,49.63224411010742,24.61415672302246
2007-01-26,50.292823791503906,23.752944946289062
2007-02-02,51.18049621582031,23.55030632019043
2007-02-09,51.01380157470703,24.259531021118164
2007-02-16,51.2415657043457,26.91914939880371
2007-02-23,50.58932876586914,27.45743179321289
2007-03-02,47.05382537841797,25.075191497802734
2007-03-09,48.285804748535156,25.500732421875
2007-03-16,48.2702751159668,27.742752075195312
2007-03-23,49.191680908203125,27.03775405883789
2007-03-30,48.793113708496094,27.094932556152344
2007-04-05,49.962974548339844,27.501415252685547
2007-04-13,49.139923095703125,27.025060653686523
2007-04-20,48.95876693725586,27.590322494506836
2007-04-27,52.3700065612793,28.346153259277344
2007-05-04,53.296630859375,28.0095157623291
2007-05-11,55.07342529296875,28.492216110229492
2007-05-18,56.11794662475586,28.71452522277832
2007-05-25,54.65773391723633,27.533172607421875
2007-06-01,55.364444732666016,27.250947952270508
2007-06-08,53.561222076416016,26.677520751953125
2007-06-15,54.6109504699707,27.161746978759766
2007-06-22,54.273155212402344,27.391115188598633
2007-06-29,54.694091796875,27.6459903717041
2007-07-06,56.658416748046875,27.76704978942871
2007-07-13,56.43494415283203,28.894792556762695
2007-07-20,59.6619987487793,27.397493362426758
2007-07-27,60.08292770385742,26.55008316040039
2007-08-03,58.14461898803711,25.97664451599121
2007-08-10,58.74131774902344,24.141653060913086
2007-08-17,57.83392333984375,23.918643951416016
2007-08-24,59.05421447753906,24.358278274536133
2007-08-31,60.853370666503906,25.510257720947266
2007-09-07,60.25889205932617,24.23123550415039
2007-09-14,60.03985595703125,25.21609115600586
2007-09-21,60.900291442871094,26.11140251159668
2007-09-28,61.43225860595703,27.02590560913086
2007-10-05,60.650001525878906,27.729385375976562
2007-10-12,61.43748474121094,26.961957931518555
2007-10-19,58.55358123779297,25.77885627746582
2007-10-26,59.30975341796875,26.43117904663086
2007-11-02,59.758216857910156,26.437551498413086
2007-11-09,52.46543884277344,24.36553382873535
2007-11-16,54.8414306640625,26.450353622436523
2007-11-23,54.45414733886719,25.9195556640625
2007-11-30,55.04551696777344,26.07943344116211
2007-12-07,56.971435546875,25.74892807006836
2007-12-14,55.354270935058594,25.273996353149414
2007-12-21,58.11756896972656,25.64625358581543
2007-12-28,57.61515426635742,25.39595603942871
2008-01-04,52.92596435546875,23.76578140258789
2008-01-11,51.11519241333008,24.792646408081055
2008-01-18,54.11396789550781,24.61294937133789
2008-01-25,54.700111389160156,25.671916961669922
2008-02-01,57.0865592956543,27.083877563476562
2008-02-08,54.25255584716797,26.90416145324707
2008-02-15,55.77080535888672,27.083877563476562
2008-02-22,56.77423095703125,27.898963928222656
2008-02-29,59.81599807739258,27.29337501525879
2008-03-07,59.85800552368164,25.909074783325195
2008-03-14,60.53572463989258,25.258760452270508
2008-03-20,62.1642951965332,24.640657424926758
2008-03-28,60.18898010253906,25.844684600830078
2008-04-04,60.81415939331055,27.074460983276367
2008-04-11,60.940216064453125,26.655948638916016
2008-04-18,65.35313415527344,27.39638900756836
2008-04-25,64.65968322753906,27.840667724609375
2008-05-02,64.71218872070312,28.542478561401367
2008-05-09,65.44095611572266,28.14969825744629
2008-05-16,67.4243392944336,30.197206497192383
2008-05-23,65.51480865478516,30.750925064086914
2008-05-30,68.2735824584961,31.355838775634766
2008-06-06,65.90513610839844,30.451475143432617
2008-06-13,66.54338073730469,32.29250717163086
2008-06-20,64.74462127685547,31.349369049072266
2008-06-27,63.32571029663086,29.48896598815918
2008-07-03,63.056644439697266,29.10136604309082
2008-07-11,64.41759490966797,31.220186233520508
2008-07-18,68.51622772216797,29.191810607910156
2008-07-25,67.798828125,35.17357635498047
2008-08-01,66.80186462402344,35.832481384277344
2008-08-08,68.21122741699219,36.08440017700195
2008-08-15,66.91378021240234,36.41385269165039
2008-08-22,66.15654754638672,35.793704986572266
2008-08-29,64.46197509765625,34.11283874511719
2008-09-05,60.54330825805664,30.886213302612305
2008-09-12,63.00041961669922,31.04817771911621
2008-09-19,62.93689727783203,31.579484939575195
2008-09-26,63.23872756958008,29.700517654418945
2008-10-03,54.77654266357422,26.480369567871094
2008-10-10,46.46791458129883,25.25581169128418
2008-10-17,48.07246017456055,25.75470542907715
2008-10-24,43.4600715637207,22.670623779296875
2008-10-31,49.23213577270508,24.7893123626709
2008-11-07,45.939579010009766,23.104724884033203
2008-11-14,42.776466369628906,21.342388153076172
2008-11-21,39.8742790222168,19.54765510559082
2008-11-28,43.4527473449707,21.750572204589844
2008-12-05,42.914913177490234,20.668550491333008
2008-12-12,43.772254943847656,22.08272933959961
2008-12-19,44.47518539428711,22.805356979370117
2008-12-26,43.30896759033203,22.414749145507812
2009-01-02,46.52533721923828,24.12042808532715
2009-01-09,45.103546142578125,22.785831451416016
2009-01-16,45.22069549560547,23.44986915588379
2009-01-23,47.65424728393555,23.807924270629883
2009-01-30,48.80447769165039,22.49287223815918
2009-02-06,51.473941802978516,23.645174026489258
2009-02-13,50.242530822753906,23.228513717651367
2009-02-20,47.53868865966797,22.180370330810547
2009-02-27,49.27342224121094,21.865156173706055
2009-03-06,45.94319534301758,21.99596405029297
2009-03-13,48.37928771972656,24.036623001098633
2009-03-20,49.530433654785156,24.2393798828125
2009-03-27,50.40847396850586,25.469009399414062
2009-04-03,54.72919464111328,26.940643310546875
2009-04-09,54.45081329345703,27.241504669189453
2009-04-17,54.2205696105957,26.80329704284668
2009-04-24,53.583438873291016,27.051830291748047
2009-05-01,56.00883483886719,27.902101516723633
2009-05-08,54.6221923828125,27.333078384399414
2009-05-15,54.55760955810547,26.63323211669922
2009-05-22,54.83745574951172,27.019126892089844
2009-05-29,57.20017623901367,28.622787475585938
2009-06-05,57.71683883666992,29.811288833618164
2009-06-12,58.23890686035156,30.23811149597168
2009-06-19,56.99028778076172,30.205265045166016
2009-06-26,56.87724685668945,30.330039978027344
2009-07-02,54.751346588134766,29.33850860595703
2009-07-10,54.2669677734375,28.5242919921875
2009-07-17,62.11933517456055,31.124555587768555
2009-07-24,63.31416320800781,31.09173583984375
2009-07-31,63.470218658447266,30.343158721923828
2009-08-07,64.52327728271484,30.185564041137695
2009-08-14,64.1123046875,30.29063606262207
2009-08-21,64.83148193359375,31.052335739135742
2009-08-28,63.92308044433594,31.11894989013672
2009-09-04,63.51214599609375,30.13041877746582
2009-09-11,63.83116149902344,30.716941833496094
2009-09-18,66.02645874023438,29.30005645751953
2009-09-25,65.46952056884766,29.458229064941406
2009-10-02,64.35567474365234,27.309804916381836
2009-10-09,68.09197998046875,27.481159210205078
2009-10-16,65.7723159790039,27.652503967285156
2009-10-23,65.08020782470703,26.822124481201172
2009-10-30,65.21541595458984,27.237327575683594
2009-11-06,67.07231903076172,28.93100929260254
2009-11-13,68.99502563476562,30.163373947143555
2009-11-20,68.9570083618164,29.721837997436523
2009-11-27,68.27265167236328,29.761518478393555
2009-12-04,69.11450958251953,29.873981475830078
2009-12-11,70.43437194824219,29.70198631286621
2009-12-18,69.47297668457031,29.483678817749023
2009-12-24,70.91773223876953,30.49580955505371
2009-12-31,71.09697723388672,30.60165023803711
2010-01-08,71.06982421875,32.72509765625
2010-01-15,71.57496643066406,32.1032829284668
2010-01-22,68.16403198242188,30.94563102722168
2010-01-29,66.4748764038086,25.924741744995117
2010-02-05,67.0886001586914,25.163997650146484
2010-02-12,67.65054321289062,25.693212509155273
2010-02-19,69.39089965820312,26.189342498779297
2010-02-26,69.37454986572266,24.371843338012695
2010-03-05,69.42363739013672,25.753887176513672
2010-03-12,69.80009460449219,25.8801326751709
2010-03-19,69.67459106445312,26.611026763916016
2010-03-26,70.52024841308594,27.793724060058594
2010-04-01,69.96918487548828,28.08609390258789
2010-04-09,70.2474365234375,28.01964569091797
2010-04-16,71.26766204833984,28.398366928100586
2010-04-23,70.91849517822266,25.41501808166504
2010-04-30,70.37840270996094,25.700729370117188
2010-05-07,66.9554214477539,24.25224494934082
2010-05-14,71.94004821777344,24.78379249572754
2010-05-21,68.77599334716797,23.846933364868164
2010-05-28,68.68822479248047,23.75440216064453
2010-06-04,68.69921875,23.580720901489258
2010-06-11,70.4375228881836,23.62079620361328
2010-06-18,71.36976623535156,23.84123420715332
2010-06-25,69.70820617675781,23.09307861328125
2010-07-02,66.82378387451172,21.623456954956055
2010-07-09,70.16883850097656,22.65218734741211
2010-07-16,70.20722198486328,24.021615982055664
2010-07-23,70.39911651611328,26.10579490661621
2010-07-30,70.4101333618164,25.437789916992188
2010-08-06,71.71788024902344,25.81855010986328
2010-08-13,70.46694946289062,25.350942611694336
2010-08-20,70.26302337646484,25.992233276367188
2010-08-27,68.73652648925781,25.941436767578125
2010-09-03,70.3071060180664,27.109617233276367
2010-09-10,70.53304290771484,27.13646125793457
2010-09-17,71.74542999267578,28.55304527282715
2010-09-24,73.90567016601562,29.909194946289062
2010-10-01,74.7488784790039,29.714508056640625
2010-10-08,76.51781463623047,30.050172805786133
2010-10-15,77.73568725585938,30.070323944091797
2010-10-22,76.9697036743164,29.66080093383789
2010-10-29,79.13543701171875,30.318727493286133
2010-11-05,80.96505737304688,32.446964263916016
2010-11-12,79.56461334228516,31.86958122253418
2010-11-19,80.28974151611328,32.19854736328125
2010-11-26,79.65318298339844,32.151371002197266
2010-12-03,80.47238159179688,32.90627670288086
2010-12-10,80.16244506835938,33.35113525390625
2010-12-17,80.2620849609375,33.33766174316406
2010-12-23,80.75466918945312,33.324188232421875
2010-12-31,81.2363052368164,33.35786437988281
2011-01-07,81.88388061523438,34.86771774291992
2011-01-14,83.02973175048828,35.0766487121582
2011-01-21,86.07418823242188,34.537437438964844
2011-01-28,88.12773895263672,36.22252655029297
2011-02-04,90.77913665771484,37.22681427001953
2011-02-11,91.05520629882812,38.824283599853516
2011-02-18,91.6053466796875,39.895992279052734
2011-02-25,90.1827392578125,39.911617279052734
2011-03-04,89.93265533447266,39.323299407958984
2011-03-11,90.2660903930664,36.2531623840332
2011-03-18,86.6316909790039,34.96831130981445
2011-03-25,90.12715148925781,35.671607971191406
2011-04-01,91.28861999511719,36.8347282409668
2011-04-08,91.1663589477539,36.26668930053711
2011-04-15,92.3667221069336,35.935333251953125
2011-04-21,93.51705932617188,38.50503921508789
2011-04-29,94.79524230957031,38.60647201538086
2011-05-06,94.27582550048828,38.25483703613281
2011-05-13,94.85076141357422,38.62675476074219
2011-05-20,94.98472595214844,38.80259704589844
2011-05-27,93.49988555908203,38.930938720703125
2011-06-03,92.13226318359375,38.72050094604492
2011-06-10,91.08841705322266,37.06415939331055
2011-06-17,91.791748046875,35.767581939697266
2011-06-24,92.1434326171875,36.785831451416016
2011-07-01,97.42967987060547,39.29072570800781
2011-07-08,98.51815795898438,40.2953987121582
2011-07-15,97.98783874511719,37.30854797363281
2011-07-22,103.36903381347656,39.00560760498047
2011-07-29,101.51016998291016,37.18635559082031
2011-08-05,96.55887603759766,34.63394546508789
2011-08-12,94.29945373535156,34.28095245361328
2011-08-19,88.32308959960938,31.579204559326172
2011-08-26,94.82649993896484,33.37127685546875
2011-09-02,93.61551666259766,33.87586212158203
2011-09-09,90.47032165527344,34.366825103759766
2011-09-16,96.98497009277344,36.73294448852539
2011-09-23,94.93863677978516,34.29180908203125
2011-09-30,98.0389404296875,33.159881591796875
2011-10-07,102.25497436523438,34.25088119506836
2011-10-14,106.81855773925781,37.489830017089844
2011-10-21,101.82884979248047,35.471458435058594
2011-10-28,105.09178924560547,36.29653549194336
2011-11-04,104.49189758300781,38.52627944946289
2011-11-11,105.47484588623047,38.608116149902344
2011-11-18,104.27023315429688,37.9603271484375
2011-11-25,99.66580963134766,35.49945831298828
2011-12-02,106.75824737548828,37.19708251953125
2011-12-09,109.51641845703125,37.772090911865234
2011-12-16,103.33023071289062,36.01285171508789
2011-12-23,103.99443054199219,37.395606994628906
2011-12-30,103.50469970703125,37.443504333496094
2012-01-06,102.75042724609375,38.44291687011719
2012-01-13,100.84784698486328,38.703033447265625
2012-01-20,106.11656951904297,39.51762390136719
2012-01-27,107.20854949951172,39.558685302734375
2012-02-03,108.9985580444336,41.79709243774414
2012-02-10,108.73358154296875,42.255706787109375
2012-02-17,109.29869079589844,42.79648971557617
2012-02-24,111.75114440917969,43.42625427246094
2012-03-02,112.344482421875,42.88197708129883
2012-03-09,113.3672866821289,43.91230010986328
2012-03-16,116.41310119628906,44.92887878417969
2012-03-23,116.11360168457031,45.801212310791016
2012-03-30,117.9049301147461,46.74912643432617
2012-04-05,116.1079330444336,46.151519775390625
2012-04-13,114.59918975830078,45.794334411621094
2012-04-20,112.79088592529297,42.758338928222656
2012-04-27,116.86519622802734,44.084014892578125
2012-05-04,115.8366928100586,42.52479553222656
2012-05-11,114.15432739257812,42.49045181274414
2012-05-18,111.15251159667969,38.45159149169922
2012-05-25,110.25588989257812,39.372013092041016
2012-06-01,107.29379272460938,38.023677825927734
2012-06-08,110.73258209228516,40.53466796875
2012-06-15,112.97968292236328,38.97564697265625
2012-06-22,109.91545867919922,38.382389068603516
2012-06-29,110.98226928710938,38.40998840332031
2012-07-06,108.61599731445312,38.15474319458008
2012-07-13,105.55177307128906,37.927093505859375
2012-07-20,109.2061538696289,39.78964614868164
2012-07-27,111.44192504882812,40.93476486206055
2012-08-03,112.65057373046875,41.555633544921875
2012-08-10,113.57035064697266,42.755943298339844
2012-08-17,114.67020416259766,43.659637451171875
2012-08-24,112.7042007446289,43.066368103027344
2012-08-31,111.04012298583984,42.3972282409668
2012-09-07,113.69003295898438,42.89780807495117
2012-09-14,117.85584259033203,44.94123077392578
2012-09-21,117.38279724121094,44.51866912841797
2012-09-28,118.22054290771484,43.27185821533203
2012-10-05,120.00991821289062,43.38961410522461
2012-10-12,118.41996765136719,40.79206848144531
2012-10-19,110.19097137451172,40.695068359375
2012-10-26,110.13969421386719,40.89595031738281
2012-11-02,110.23085021972656,41.07606506347656
2012-11-09,108.54402923583984,42.68307876586914
2012-11-16,106.99864196777344,42.89780807495117
2012-11-23,110.74762725830078,43.729034423828125
2012-11-30,108.79015350341797,44.06843948364258
2012-12-07,109.86620330810547,44.40961456298828
2012-12-14,109.75746154785156,41.60704040527344
2012-12-21,110.70760345458984,42.844905853271484
2012-12-28,108.65275573730469,42.17034149169922
2013-01-04,111.03385162353516,44.15925979614258
2013-01-11,111.29712677001953,45.13283920288086
2013-01-18,111.30854034423828,44.97985076904297
2013-01-25,117.31842803955078,44.27052688598633
2013-02-01,117.43865966796875,46.40546417236328
2013-02-08,115.9212417602539,46.5584602355957
2013-02-15,115.51886749267578,45.50141525268555
2013-02-22,115.58214569091797,45.16067886352539
2013-03-01,116.62824249267578,46.106441497802734
2013-03-08,120.92179107666016,46.520931243896484
2013-03-15,123.53128051757812,45.348323822021484
2013-03-22,121.8989028930664,46.01140594482422
2013-03-28,122.60015106201172,46.72337341308594
2013-04-05,120.36429595947266,45.48093795776367
2013-04-12,121.49658203125,46.54188919067383
2013-04-19,109.20781707763672,44.622406005859375
2013-04-26,111.68512725830078,42.94027328491211
2013-05-03,117.5478286743164,44.51074981689453
2013-05-10,118.07574462890625,45.117984771728516
2013-05-17,120.3682861328125,46.493019104003906
2013-05-24,118.79756164550781,44.852752685546875
2013-05-31,120.125732421875,44.30832290649414
2013-06-07,119.16136932373047,43.58540725708008
2013-06-14,116.7648696899414,43.0800666809082
2013-06-21,112.87269592285156,42.58174514770508
2013-06-28,110.36070251464844,42.87653732299805
2013-07-05,112.56664276123047,42.77826690673828
2013-07-12,110.9150619506836,43.529258728027344
2013-07-19,111.76395416259766,43.13621139526367
2013-07-26,113.96411895751953,45.347076416015625
2013-08-02,112.69942474365234,46.849056243896484
2013-08-09,109.00297546386719,46.51214599609375
2013-08-16,107.56372833251953,46.95432662963867
2013-08-23,107.6101303100586,47.129791259765625
2013-08-30,105.78196716308594,46.764522552490234
2013-09-06,106.22309875488281,47.992191314697266
2013-09-13,111.52751922607422,48.3873176574707
2013-09-20,110.27977752685547,48.725982666015625
2013-09-27,108.48070526123047,47.5406379699707
2013-10-04,106.84406280517578,47.992191314697266
2013-10-11,108.0395736694336,47.66059494018555
2013-10-18,100.85478973388672,48.26032638549805
2013-10-25,102.63648986816406,48.16858673095703
2013-11-01,104.0177001953125,49.318641662597656
2013-11-08,105.01976013183594,47.590030670166016
2013-11-15,106.8868637084961,50.92026901245117
2013-11-22,105.78416442871094,51.477684020996094
2013-11-29,104.83888244628906,52.16298294067383
2013-12-06,103.66610717773438,52.29061508178711
2013-12-13,100.82455444335938,51.454078674316406
2013-12-20,105.0372543334961,51.68803405761719
2013-12-27,107.98965454101562,52.31898880004883
2014-01-03,108.89985656738281,51.67383575439453
2014-01-10,109.2616195678711,52.368595123291016
2014-01-17,110.91285705566406,52.97829055786133
2014-01-24,104.81556701660156,52.5174674987793
2014-01-31,103.08847045898438,52.61670684814453
2014-02-07,103.98800659179688,52.751426696777344
2014-02-14,107.76618194580078,54.07711410522461
2014-02-21,107.23816680908203,53.602134704589844
2014-02-28,108.63445281982422,53.37527084350586
2014-03-07,110.10699462890625,54.69292068481445
2014-03-14,106.8979263305664,53.232826232910156
2014-03-21,109.51447296142578,55.690059661865234
2014-03-28,111.73211669921875,56.46638870239258
2014-04-04,112.50650024414062,55.93222427368164
2014-04-11,114.5129623413086,55.561859130859375
2014-04-17,111.47396850585938,57.91938781738281
2014-04-25,111.25100708007812,55.27695083618164
2014-05-02,112.31295776367188,56.25984191894531
2014-05-09,112.164306640625,56.62308120727539
2014-05-16,110.38223266601562,56.56610870361328
2014-05-23,109.7213363647461,56.89374542236328
2014-05-30,108.78900146484375,57.29970169067383
2014-06-06,109.97508239746094,57.5503044128418
2014-06-13,107.72682189941406,56.641029357910156
2014-06-20,107.13085174560547,57.1779899597168
2014-06-27,107.22528076171875,56.55509567260742
2014-07-03,111.24969482421875,57.98704147338867
2014-07-11,110.93693542480469,56.99185562133789
2014-07-18,113.59237670898438,56.841495513916016
2014-07-25,114.7134780883789,54.485904693603516
2014-08-01,111.61553955078125,51.94420623779297
2014-08-08,110.77980041503906,52.896453857421875
2014-08-15,111.22496032714844,53.275936126708984
2014-08-22,113.0235595703125,55.001441955566406
2014-08-29,114.14540100097656,54.78732681274414
2014-09-05,113.4924545288086,54.57856750488281
2014-09-12,113.53996276855469,54.233001708984375
2014-09-19,115.15447235107422,54.376991271972656
2014-09-26,112.8157958984375,54.038604736328125
2014-10-03,111.99072265625,53.89461135864258
2014-10-10,110.36428833007812,51.274044036865234
2014-10-17,108.06124877929688,52.14516067504883
2014-10-24,96.20744323730469,54.71535873413086
2014-10-31,97.58451080322266,56.52239990234375
2014-11-07,96.85989379882812,49.86296463012695
2014-11-14,98.10897827148438,51.00765609741211
2014-11-21,96.17257690429688,51.45402908325195
2014-11-28,96.91967010498047,52.79035186767578
2014-12-05,97.57708740234375,53.13068771362305
2014-12-12,92.8616943359375,51.110313415527344
2014-12-19,94.7322769165039,53.17414093017578
2014-12-26,97.02129364013672,54.76003646850586
2015-01-02,96.85394287109375,53.789642333984375
2015-01-09,95.09088134765625,53.891014099121094
2015-01-16,93.91354370117188,51.62445831298828
2015-01-23,93.15454864501953,52.268943786621094
2015-01-30,91.62457275390625,45.2302360534668
2015-02-06,94.31956481933594,48.047176361083984
2015-02-13,96.53431701660156,51.32756042480469
2015-02-20,98.49024963378906,51.791011810302734
2015-02-27,97.46110534667969,52.507930755615234
2015-03-06,95.39080047607422,52.08546447753906
2015-03-13,92.8510971069336,49.99505615234375
2015-03-20,98.02684783935547,51.014774322509766
2015-03-27,96.53431701660156,48.82240295410156
2015-04-02,96.56438446044922,49.50704574584961
2015-04-10,98.01483154296875,50.373802185058594
2015-04-17,96.69679260253906,48.88066482543945
2015-04-24,102.17951202392578,49.70370864868164
2015-05-01,104.52064514160156,49.83481216430664
2015-05-08,104.71134185791016,50.555904388427734
2015-05-15,105.06303405761719,51.75770568847656
2015-05-22,104.432373046875,50.628726959228516
2015-05-29,102.87397003173828,50.752559661865234
2015-06-05,101.5095443725586,50.06313705444336
2015-06-12,101.26097106933594,49.161048889160156
2015-06-19,101.26097106933594,49.051025390625
2015-06-26,100.33317565917969,47.43015670776367
2015-07-02,100.10881042480469,46.286033630371094
2015-07-10,101.23670959472656,46.0073356628418
2015-07-17,104.60820007324219,47.188140869140625
2015-07-24,96.8707046508789,45.20791244506836
2015-07-31,98.22901153564453,47.22481155395508
2015-08-07,94.84395599365234,46.22003936767578
2015-08-14,95.22918701171875,45.405941009521484
2015-08-21,91.01033020019531,42.252235412597656
2015-08-28,90.47840881347656,42.134891510009766
2015-09-04,87.86152648925781,40.152767181396484
2015-09-11,90.10543060302734,40.426422119140625
2015-09-18,88.35677337646484,40.27110290527344
2015-09-25,88.91319274902344,39.36138916015625
2015-10-02,88.39957427978516,40.729644775390625
2015-10-09,93.17476654052734,42.73395538330078
2015-10-16,91.95193481445312,44.30930709838867
2015-10-23,88.46073150634766,44.915775299072266
2015-10-30,85.6481704711914,43.9469108581543
2015-11-06,85.32215118408203,39.50931167602539
2015-11-13,81.31063842773438,38.414695739746094
2015-11-20,85.47644805908203,36.698848724365234
2015-11-27,85.4517593383789,36.25450134277344
2015-12-04,86.66755676269531,39.092716217041016
2015-12-11,83.05101013183594,35.44784927368164
2015-12-18,83.25469207763672,35.42545700073242
2015-12-24,85.32215118408203,37.00886535644531
2015-12-31,84.93336486816406,37.33750534057617
2016-01-08,81.23658752441406,34.26775360107422
2016-01-15,80.24911499023438,34.22293472290039
2016-01-22,75.60191345214844,35.90345764160156
2016-01-29,77.01521301269531,33.86441421508789
2016-02-05,79.34807586669922,32.878517150878906
2016-02-12,75.46388244628906,33.28184509277344
2016-02-19,82.97039794921875,36.91177749633789
2016-02-26,82.31573486328125,38.55495071411133
2016-03-04,85.91313171386719,39.70089340209961
2016-03-11,88.7561264038086,39.369178771972656
2016-03-18,91.70508575439453,38.89420700073242
2016-03-24,92.24126434326172,38.343849182128906
2016-04-01,95.09050750732422,38.35893630981445
2016-04-08,93.1141357421875,38.11768341064453
2016-04-15,94.59170532226562,38.49464416503906
2016-04-22,92.58419799804688,39.68583297729492
2016-04-29,90.98810577392578,38.0875244140625
2016-05-06,92.71598815917969,38.38909912109375
2016-05-13,92.98664855957031,38.69065856933594
2016-05-20,92.69080352783203,41.10317611694336
2016-05-27,96.20960235595703,42.068607330322266
2016-06-03,96.24108123779297,41.81743240356445
2016-06-10,95.9137191772461,40.97256088256836
2016-06-17,95.674560546875,40.75942611694336
2016-06-24,92.27533721923828,39.670989990234375
2016-07-01,95.90119171142578,40.34080123901367
2016-07-08,97.22933959960938,41.24657440185547
2016-07-15,100.57817077636719,41.67280578613281
2016-07-22,102.01970672607422,46.54415512084961
2016-07-29,101.10694122314453,47.632591247558594
2016-08-05,102.91984558105469,47.191131591796875
2016-08-12,102.8245849609375,46.97040557861328
2016-08-19,101.61194610595703,47.76959228515625
2016-08-26,100.51986694335938,47.929439544677734
2016-09-02,101.30082702636719,48.62797927856445
2016-09-09,98.85002899169922,46.45563507080078
2016-09-16,97.6754150390625,48.351627349853516
2016-09-23,98.39925384521484,48.16741180419922
2016-09-30,100.85633850097656,52.58113479614258
2016-10-07,98.83734893798828,52.34319305419922
2016-10-14,98.06272888183594,50.431827545166016
2016-10-21,95.0024642944336,52.14361572265625
2016-10-28,96.89450073242188,52.50439453125
2016-11-04,96.78021240234375,51.22249221801758
2016-11-11,103.3217544555664,51.33760452270508
2016-11-18,102.75794982910156,51.667694091796875
2016-11-25,104.51981353759766,52.419944763183594
2016-12-02,102.52091979980469,50.93461990356445
2016-12-09,106.68533325195312,53.00788116455078
2016-12-16,106.81987762451172,51.41426086425781
2016-12-23,106.80705261230469,51.72370147705078
2016-12-30,106.34577178955078,50.43950653076172
2017-01-06,108.61375427246094,50.694786071777344
2017-01-13,107.2106704711914,51.73917007446289
2017-01-20,109.26727294921875,48.644710540771484
2017-01-27,113.591796875,41.960723876953125
2017-02-03,112.64360046386719,40.9859619140625
2017-02-10,115.38109588623047,41.775054931640625
2017-02-17,116.66615295410156,43.67812728881836
2017-02-24,117.10523223876953,44.26607894897461
2017-03-03,116.26573181152344,44.070865631103516
2017-03-10,114.83222961425781,45.78871154785156
2017-03-17,113.42449188232422,44.93759536743164
2017-03-24,112.249267578125,44.445674896240234
2017-03-31,112.44940948486328,44.77363204956055
2017-04-07,111.1579818725586,43.9771728515625
2017-04-13,109.47254943847656,41.220767974853516
2017-04-21,103.56402587890625,40.99433517456055
2017-04-28,103.50588989257812,41.962589263916016
2017-05-05,100.12220001220703,42.89179992675781
2017-05-12,98.04869842529297,43.19631576538086
2017-05-19,99.0984878540039,45.03131103515625
2017-05-26,99.4310302734375,45.35649490356445
2017-06-02,99.14412689208984,46.19233322143555
2017-06-09,100.48082733154297,44.98588562011719
2017-06-16,101.31547546386719,44.80451965332031
2017-06-23,100.48735809326172,44.875492095947266
2017-06-30,100.30476379394531,43.542869567871094
2017-07-07,99.7244873046875,43.64537811279297
2017-07-14,100.57212829589844,44.796627044677734
2017-07-21,95.90348052978516,42.45469284057617
2017-07-28,94.08422088623047,41.69769287109375
2017-08-04,94.65154266357422,41.492679595947266
2017-08-11,93.46391296386719,41.571533203125
2017-08-18,92.05374908447266,40.940696716308594
2017-08-25,94.71586608886719,41.027435302734375
2017-09-01,94.9399185180664,41.49783706665039
