date,close
2016-01-04,59.3755
2016-01-05,59.6609
2016-01-06,59.1741
2016-01-07,57.9736
2016-01-08,57.1006
2016-01-11,56.4206
2016-01-12,57.1425
2016-01-13,55.4468
2016-01-14,56.9327
2016-01-15,56.1352
2016-01-19,56.1268
2016-01-20,56.2359
2016-01-21,56.068
2016-01-22,56.9579
2016-01-25,56.429
2016-01-26,56.8571
2016-01-27,56.2107
2016-01-28,54.9012
2016-01-29,55.7994
2016-02-01,55.8834
2016-02-02,55.0775
2016-02-03,55.4384
2016-02-04,55.1362
2016-02-05,54.0617
2016-02-08,53.323
2016-02-09,53.7175
2016-02-10,54.196
2016-02-11,53.323
2016-02-12,54.0365
2016-02-16,55.0523
2016-02-17,55.749
2016-02-18,55.4048
2016-02-19,55.3461
2016-02-22,56.1352
2016-02-23,55.7155
2016-02-24,55.9001
2016-02-25,56.5969
2016-02-26,56.4962
2016-02-29,55.5979
2016-03-01,56.79
2016-03-02,56.8823
2016-03-03,56.7228
2016-03-04,56.5885
2016-03-07,57.0418
2016-03-08,56.3451
2016-03-09,56.4458
2016-03-10,56.4794
2016-03-11,57.5791
2016-03-14,57.3356
2016-03-15,56.4458
2016-03-16,56.3115
2016-03-17,55.6567
2016-03-18,56.3113
2016-03-21,56.6399
2016-03-22,57.2043
2016-03-23,56.7999
2016-03-24,56.7747
2016-03-28,56.6146
2016-03-29,57.2717
2016-03-30,57.2802
2016-03-31,57.1032
2016-04-01,57.7519
2016-04-04,58.4428
2016-04-05,57.6845
2016-04-06,59.2347
2016-04-07,58.586
2016-04-08,58.4259
2016-04-11,57.9794
2016-04-12,58.4512
2016-04-13,58.9988
2016-04-14,59.0325
2016-04-15,58.9904
2016-04-18,59.538
2016-04-19,59.7486
2016-04-20,60.0688
2016-04-21,60.4226
2016-04-22,60.549
2016-04-25,60.3131
2016-04-26,60.0856
2016-04-27,60.0182
2016-04-28,59.7318
2016-04-29,58.7966
2016-05-02,59.1336
2016-05-03,58.9483
2016-05-04,58.3838
2016-05-05,58.6281
2016-05-06,58.2827
2016-05-09,58.9483
2016-05-10,59.4453
2016-05-11,58.7292
2016-05-12,58.3838
2016-05-13,58.249
2016-05-16,59.0409
2016-05-17,58.4259
2016-05-18,58.6702
2016-05-19,58.1732
2016-05-20,58.7124
2016-05-23,58.4765
2016-05-24,59.319
2016-05-25,59.6896
2016-05-26,59.6981
2016-05-27,59.9677
2016-05-31,60.1109
2016-06-01,60.3299
2016-06-02,61.105
2016-06-03,60.9028
2016-06-06,61.2314
2016-06-07,60.8523
2016-06-08,61.0629
2016-06-09,60.9618
2016-06-10,60.4732
2016-06-13,59.9929
2016-06-14,60.0856
2016-06-15,59.6728
2016-06-16,59.8834
2016-06-17,59.2617
2016-06-20,59.6339
2016-06-21,59.4309
2016-06-22,59.6
2016-06-23,60.3782
2016-06-24,58.6273
2016-06-27,57.8406
2016-06-28,58.9656
2016-06-29,60.0906
2016-06-30,60.6574
2016-07-01,61.038
2016-07-05,60.9788
2016-07-06,61.6639
2016-07-07,61.5709
2016-07-08,62.3322
2016-07-11,62.163
2016-07-12,62.4675
2016-07-13,62.4422
2016-07-14,62.7128
2016-07-15,62.6621
2016-07-18,62.6875
2016-07-19,62.5521
2016-07-20,63.1189
2016-07-21,63.305
2016-07-22,63.4318
2016-07-25,63.3641
2016-07-26,63.2542
2016-07-27,63.5418
2016-07-28,63.4826
2016-07-29,63.6095
2016-08-01,64.0155
2016-08-02,63.7702
2016-08-03,63.5926
2016-08-04,63.4995
2016-08-05,63.6518
2016-08-08,63.1104
2016-08-09,63.2626
2016-08-10,63.0512
2016-08-11,63.4149
2016-08-12,63.2542
2016-08-15,63.3641
2016-08-16,62.7974
2016-08-17,62.9243
2016-08-18,62.9497
2016-08-19,62.8989
2016-08-22,63.0258
2016-08-23,63.085
2016-08-24,62.0954
2016-08-25,61.5709
2016-08-26,61.8078
2016-08-29,61.9431
2016-08-30,61.7316
2016-08-31,61.5455
2016-09-01,61.3848
2016-09-02,61.4525
2016-09-06,61.6724
2016-09-07,61.6724
2016-09-08,61.7232
2016-09-09,60.4882
2016-09-12,61.3848
2016-09-13,60.5643
2016-09-14,60.5643
2016-09-15,61.1903
2016-09-16,61.2319
2016-09-19,61.0111
2016-09-20,61.1979
2016-09-21,61.8093
2016-09-22,62.2763
2016-09-23,62.081
2016-09-26,61.3593
2016-09-27,61.7923
2016-09-28,61.6989
2016-09-29,60.612
2016-09-30,61.2319
2016-10-03,61.1809
2016-10-04,61.0621
2016-10-05,61.2998
2016-10-06,61.0705
2016-10-07,61.0281
2016-10-10,61.3083
2016-10-11,59.7714
2016-10-12,59.4911
2016-10-13,59.5166
2016-10-14,59.1175
2016-10-17,58.9222
2016-10-18,59.627
2016-10-19,59.4062
2016-10-20,59.6864
2016-10-21,59.1939
2016-10-24,59.0835
2016-10-25,58.9137
2016-10-26,58.5571
2016-10-27,58.8288
2016-10-28,57.5551
2016-10-31,57.1984
2016-11-01,56.8927
2016-11-02,56.5955
2016-11-03,56.0606
2016-11-04,56.4512
2016-11-07,57.8948
2016-11-08,58.0561
2016-11-09,60.1025
2016-11-10,60.7648
2016-11-11,59.8563
2016-11-14,59.6695
2016-11-15,59.8393
2016-11-16,59.5845
2016-11-17,59.8223
2016-11-18,59.1854
2016-11-21,59.3977
2016-11-22,58.5401
2016-11-23,58.7694
2016-11-25,58.9986
2016-11-28,58.5571
2016-11-29,58.9392
2016-11-30,58.3788
2016-12-01,57.9542
2016-12-02,58.09
2016-12-05,57.9881
2016-12-06,58.1495
2016-12-07,57.6485
2016-12-08,57.7589
2016-12-09,58.4637
2016-12-12,58.7439
2016-12-13,59.2194
2016-12-14,58.9137
2016-12-15,59.2958
2016-12-16,59.3427
2016-12-19,59.0954
2016-12-20,59.0528
2016-12-21,58.7201
2016-12-22,58.7969
2016-12-23,59.2404
2016-12-27,59.3598
2016-12-28,58.9078
2016-12-29,59.0101
2016-12-30,58.7969
2017-01-03,59.5645
2017-01-04,60.0336
2017-01-05,60.3406
2017-01-06,60.5112
2017-01-09,60.767
2017-01-10,60.9803
2017-01-11,60.3662
2017-01-12,60.4259
2017-01-13,60.4856
2017-01-17,60.1786
2017-01-18,60.1018
2017-01-19,59.718
2017-01-20,59.5645
2017-01-23,59.3172
2017-01-24,58.9078
2017-01-25,59.4622
2017-01-26,59.0016
2017-01-27,59.4877
2017-01-30,59.1978
2017-01-31,60.1444
2017-02-01,60.6647
2017-02-02,60.6476
2017-02-03,60.912
2017-02-06,60.9803
2017-02-07,61.0399
2017-02-08,60.9461
2017-02-09,61.1679
2017-02-10,61.2873
2017-02-13,61.6626
2017-02-14,62.1487
2017-02-15,62.8224
2017-02-16,62.7372
2017-02-17,62.8224
2017-02-21,63.1039
2017-02-22,63.0101
2017-02-23,63.4706
2017-02-24,63.7776
2017-02-27,64.0847
2017-02-28,63.9568
2017-03-01,64.5964
2017-03-02,64.3917
2017-03-03,64.6476
2017-03-06,64.4003
2017-03-07,63.9482
2017-03-08,64.2041
2017-03-09,64.5538
2017-03-10,64.8011
2017-03-13,64.7499
2017-03-14,64.5111
2017-03-15,65.3214
2017-03-16,64.6902
2017-03-17,64.3342
2017-03-20,64.24
2017-03-21,63.735
2017-03-22,63.7521
2017-03-23,63.5553
2017-03-24,63.5895
2017-03-27,63.7607
2017-03-28,63.8035
2017-03-29,63.8206
2017-03-30,63.8291
2017-03-31,63.6494
2017-04-03,63.7007
2017-04-04,63.6665
2017-04-05,63.4696
2017-04-06,63.5809
2017-04-07,63.6922
2017-04-10,63.5724
2017-04-11,63.4868
2017-04-12,63.4868
2017-04-13,63.3241
2017-04-17,63.5553
2017-04-18,62.8619
2017-04-19,63.0502
2017-04-20,63.444
2017-04-21,63.0673
2017-04-24,63.6922
2017-04-25,63.9661
2017-04-26,64.317
2017-04-27,64.454
2017-04-28,64.6252
2017-05-01,64.7707
2017-05-02,64.9504
2017-05-03,64.6337
2017-05-04,65.0617
2017-05-05,65.0275
2017-05-08,64.6252
2017-05-09,64.7022
2017-05-10,64.5139
2017-05-11,64.5481
2017-05-12,64.4369
2017-05-15,64.8563
2017-05-16,64.6081
2017-05-17,63.7607
2017-05-18,64.0431
2017-05-19,64.2229
2017-05-22,64.3941
2017-05-23,64.6081
2017-05-24,64.7707
2017-05-25,65.0788
2017-05-26,64.959
2017-05-30,64.8649
2017-05-31,65.1216
2017-06-01,65.8407
2017-06-02,66.2686
2017-06-05,66.0803
2017-06-06,65.9177
2017-06-07,66.0975
2017-06-08,65.9091
2017-06-09,66.3542
2017-06-12,66.2686
2017-06-13,66.4056
2017-06-14,66.7223
2017-06-15,66.6538
2017-06-16,66.7638
2017-06-19,67.4599
2017-06-20,67.6833
2017-06-21,68.5427
2017-06-22,69.2559
2017-06-23,69.1528
2017-06-26,69.0841
2017-06-27,68.4567
2017-06-28,68.8177
2017-06-29,68.1904
2017-06-30,68.0958
2017-07-03,68.2161
2017-07-05,68.62
2017-07-06,67.7349
2017-07-07,68.0786
2017-07-10,67.9497
2017-07-11,67.8724
2017-07-12,68.3365
2017-07-13,68.3966
2017-07-14,68.8606
2017-07-17,68.6115
2017-07-18,68.663
2017-07-19,69.2216
2017-07-20,69.677
2017-07-21,69.5997
2017-07-24,69.5739
2017-07-25,69.0755
2017-07-26,68.8435
2017-07-27,68.3708
2017-07-28,68.7146
2017-07-31,68.6544
2017-08-01,68.4997
2017-08-02,68.345
2017-08-03,68.4567
2017-08-04,68.3021
2017-08-07,68.4482
2017-08-08,68.1302
2017-08-09,68.2075
2017-08-10,67.3568
2017-08-11,67.5458
2017-08-14,68.0013
2017-08-15,68.0013
2017-08-16,68.1904
2017-08-17,67.3396
2017-08-18,67.0302
2017-08-21,67.331
2017-08-22,68.1474
2017-08-23,67.6318
2017-08-24,67.8294
2017-08-25,67.8466
2017-08-28,68.2075
2017-08-29,68.3365
2017-08-30,68.6888
2017-08-31,69.8575
2017-09-01,69.806
2017-09-05,69.5052
2017-09-06,69.8403
2017-09-07,70.6137
2017-09-08,70.9317
2017-09-11,71.4817
2017-09-12,71.6364
2017-09-13,71.37
2017-09-14,71.4645
2017-09-15,71.236
2017-09-18,71.2187
2017-09-19,70.6581
2017-09-20,70.7271
2017-09-21,70.3648
2017-09-22,70.3648
2017-09-25,70.1578
2017-09-26,70.0457
2017-09-27,70.0198
2017-09-28,70.0801
2017-09-29,70.4942
2017-10-02,71.2101
2017-10-03,71.1928
2017-10-04,71.5378
2017-10-05,71.5896
2017-10-06,71.4947
2017-10-09,71.0462
2017-10-10,71.2101
2017-10-11,71.3481
2017-10-12,71.2705
2017-10-13,71.0893
2017-10-16,70.7788
2017-10-17,71.7276
2017-10-18,71.8311
2017-10-19,72.271
2017-10-20,72.3486
2017-10-23,72.1675
2017-10-24,71.6845
2017-10-25,71.581
2017-10-26,70.8651
2017-10-27,70.8478
2017-10-30,70.0888
2017-10-31,69.9594
2017-11-01,70.1319
2017-11-02,69.8128
2017-11-03,70.3907
2017-11-06,70.1751
2017-11-07,70.3217
2017-11-08,70.4855
2017-11-09,70.4942
2017-11-10,70.0371
2017-11-13,70.106
2017-11-14,69.8214
2017-11-15,69.623
2017-11-16,70.3475
2017-11-17,70.0716
2017-11-20,69.7783
2017-11-21,70.3907
