date,close
2016-01-04,15.4932
2016-01-05,15.6044
2016-01-06,15.5757
2016-01-07,15.4717
2016-01-08,15.4645
2016-01-11,15.547
2016-01-12,15.486
2016-01-13,15.4789
2016-01-14,15.712
2016-01-15,15.5721
2016-01-19,15.8053
2016-01-20,15.4502
2016-01-21,15.4358
2016-01-22,15.712
2016-01-25,15.5793
2016-01-26,15.6869
2016-01-27,15.7228
2016-01-28,15.9739
2016-01-29,16.2932
2016-02-01,16.4474
2016-02-02,16.5192
2016-02-03,16.7236
2016-02-04,16.6519
2016-02-05,16.7057
2016-02-08,16.6483
2016-02-09,16.7057
2016-02-10,16.6877
2016-02-11,16.3936
2016-02-12,16.3434
2016-02-16,16.4474
2016-02-17,16.4151
2016-02-18,16.6842
2016-02-19,16.573
2016-02-22,16.7667
2016-02-23,16.781
2016-02-24,16.8599
2016-02-25,17.0321
2016-02-26,16.5622
2016-02-29,16.6088
2016-03-01,16.5263
2016-03-02,16.6124
2016-03-03,16.7129
2016-03-04,16.8994
2016-03-07,16.9927
2016-03-08,17.1613
2016-03-09,17.2402
2016-03-10,17.2545
2016-03-11,17.2725
2016-03-14,17.294
2016-03-15,17.3263
2016-03-16,17.5917
2016-03-17,17.6886
2016-03-18,17.5758
2016-03-21,17.5578
2016-03-22,17.4999
2016-03-23,17.63
2016-03-24,17.677
2016-03-28,17.612
2016-03-29,17.8722
2016-03-30,17.8288
2016-03-31,17.9336
2016-04-01,18.0023
2016-04-04,17.9264
2016-04-05,17.5903
2016-04-06,17.5686
2016-04-07,17.5614
2016-04-08,17.6553
2016-04-11,17.5794
2016-04-12,17.7023
2016-04-13,17.5939
2016-04-14,17.5722
2016-04-15,17.6698
2016-04-18,17.7385
2016-04-19,17.7674
2016-04-20,17.3228
2016-04-21,16.9614
2016-04-22,17.1132
2016-04-25,17.1457
2016-04-26,17.171
2016-04-27,17.4204
2016-04-28,17.3951
2016-04-29,17.4999
2016-05-02,17.6409
2016-05-03,17.6264
2016-05-04,17.8324
2016-05-05,17.7638
2016-05-06,17.6481
2016-05-09,17.7493
2016-05-10,17.7674
2016-05-11,17.8324
2016-05-12,17.9372
2016-05-13,17.8505
2016-05-16,17.8722
2016-05-17,17.5686
2016-05-18,17.2397
2016-05-19,17.4132
2016-05-20,17.4529
2016-05-23,17.2975
2016-05-24,17.471
2016-05-25,17.4204
2016-05-26,17.6192
2016-05-27,17.6481
2016-05-31,17.7638
2016-06-01,17.8107
2016-06-02,17.818
2016-06-03,18.0999
2016-06-06,18.0746
2016-06-07,18.0601
2016-06-08,18.1685
2016-06-09,18.324
2016-06-10,18.277
2016-06-13,18.2553
2016-06-14,18.3529
2016-06-15,18.2372
2016-06-16,18.3529
2016-06-17,18.4192
2016-06-20,18.35
2016-06-21,18.3755
2016-06-22,18.288
2016-06-23,18.339
2016-06-24,18.3682
2016-06-27,18.5941
2016-06-28,18.6633
2016-06-29,18.7143
2016-06-30,19.1188
2016-07-01,19.1224
2016-07-05,19.2645
2016-07-06,19.3046
2016-07-07,18.9475
2016-07-08,19.1443
2016-07-11,19.1297
2016-07-12,18.8674
2016-07-13,19.0168
2016-07-14,18.8929
2016-07-15,18.9475
2016-07-18,19.0022
2016-07-19,18.9694
2016-07-20,18.8601
2016-07-21,18.973
2016-07-22,19.2245
2016-07-25,19.1917
2016-07-26,19.024
2016-07-27,18.8054
2016-07-28,18.8783
2016-07-29,18.9913
2016-08-01,19.0022
2016-08-02,18.8783
2016-08-03,18.7653
2016-08-04,18.7544
2016-08-05,18.4848
2016-08-08,18.4775
2016-08-09,18.4738
2016-08-10,18.4775
2016-08-11,18.5212
2016-08-12,18.5467
2016-08-15,18.2625
2016-08-16,18.0475
2016-08-17,18.3172
2016-08-18,18.5431
2016-08-19,18.3172
2016-08-22,18.3645
2016-08-23,18.2844
2016-08-24,18.2771
2016-08-25,18.288
2016-08-26,17.9091
2016-08-29,18.0548
2016-08-30,17.8653
2016-08-31,17.9382
2016-09-01,17.8471
2016-09-02,18.084
2016-09-06,18.2807
2016-09-07,18.2844
2016-09-08,18.3463
2016-09-09,17.6576
2016-09-12,17.971
2016-09-13,17.7232
2016-09-14,17.7925
2016-09-15,17.9273
2016-09-16,18.1022
2016-09-19,18.2823
2016-09-20,18.2492
2016-09-21,18.6204
2016-09-22,18.7343
2016-09-23,18.7196
2016-09-26,18.6718
2016-09-27,18.4293
2016-09-28,18.4035
2016-09-29,18.1279
2016-09-30,18.003
2016-10-03,17.7494
2016-10-04,17.3783
2016-10-05,17.3415
2016-10-06,17.3378
2016-10-07,17.3158
2016-10-10,17.4591
2016-10-11,17.2607
2016-10-12,17.4297
2016-10-13,17.6465
2016-10-14,17.5473
2016-10-17,17.6429
2016-10-18,17.7935
2016-10-19,17.7531
2016-10-20,17.7421
2016-10-21,17.6392
2016-10-24,17.7053
2016-10-25,17.8156
2016-10-26,17.8597
2016-10-27,17.7531
2016-10-28,17.8082
2016-10-31,18.1647
2016-11-01,17.8339
2016-11-02,17.6098
2016-11-03,17.6759
2016-11-04,17.6208
2016-11-07,17.9295
2016-11-08,18.0691
2016-11-09,17.404
2016-11-10,16.9851
2016-11-11,16.9152
2016-11-14,16.9042
2016-11-15,17.1762
2016-11-16,17.0585
2016-11-17,17.0622
2016-11-18,17.0108
2016-11-21,17.1908
2016-11-22,17.257
2016-11-23,17.0843
2016-11-25,17.3305
2016-11-28,17.6649
2016-11-29,17.7384
2016-11-30,17.1798
2016-12-01,17.0438
2016-12-02,17.1982
2016-12-05,17.2202
2016-12-06,17.1872
2016-12-07,17.4113
2016-12-08,17.4407
2016-12-09,17.6245
2016-12-12,17.8082
2016-12-13,17.992
2016-12-14,17.6208
2016-12-15,17.7457
2016-12-16,17.9621
2016-12-19,18.0288
2016-12-20,18.0511
2016-12-21,17.9769
2016-12-22,18.04
2016-12-23,18.0363
2016-12-27,18.0511
2016-12-28,17.8804
2016-12-29,18.1216
2016-12-30,18.0214
2017-01-03,17.9769
2017-01-04,18.0437
2017-01-05,18.0622
2017-01-06,18.1179
2017-01-09,17.8804
2017-01-10,17.8248
2017-01-11,18.0103
2017-01-12,18.0251
2017-01-13,17.9992
2017-01-17,18.1958
2017-01-18,18.1736
2017-01-19,18.014
2017-01-20,18.0474
2017-01-23,17.9546
2017-01-24,17.9509
2017-01-25,17.9509
2017-01-26,17.9584
2017-01-27,17.9546
2017-01-30,17.9695
2017-01-31,18.2478
2017-02-01,17.9324
2017-02-02,18.1216
2017-02-03,18.1439
2017-02-06,18.1068
2017-02-07,18.1513
2017-02-08,18.3294
2017-02-09,18.1736
2017-02-10,18.2886
2017-02-13,18.3776
2017-02-14,18.244
2017-02-15,18.1995
2017-02-16,18.3813
2017-02-17,18.3925
2017-02-21,18.5854
2017-02-22,18.6633
2017-02-23,18.8563
2017-02-24,19.142
2017-02-27,19.0344
2017-02-28,19.2088
2017-03-01,19.0381
2017-03-02,19.1754
2017-03-03,19.116
2017-03-06,19.0789
2017-03-07,19.0678
2017-03-08,18.7932
2017-03-09,18.7524
2017-03-10,18.9082
2017-03-13,18.9639
2017-03-14,18.9453
2017-03-15,19.2496
2017-03-16,19.0381
2017-03-17,19.1529
2017-03-20,19.0257
2017-03-21,19.2949
2017-03-22,19.3884
2017-03-23,19.3286
2017-03-24,19.3996
2017-03-27,19.3248
2017-03-28,19.3099
2017-03-29,19.2575
2017-03-30,19.108
2017-03-31,19.1828
2017-04-03,19.179
2017-04-04,19.2388
2017-04-05,19.3473
2017-04-06,19.2987
2017-04-07,19.2164
2017-04-10,19.2501
2017-04-11,19.2426
2017-04-12,19.3846
2017-04-13,19.3211
2017-04-17,19.4071
2017-04-18,19.4519
2017-04-19,19.3173
