date,close
2016-01-04,4903.0898
2016-01-05,4891.4302
2016-01-06,4835.7598
2016-01-07,4689.4302
2016-01-08,4643.6299
2016-01-11,4637.9902
2016-01-12,4685.9199
2016-01-13,4526.0601
2016-01-14,4615.0
2016-01-15,4488.4199
2016-01-19,4476.9502
2016-01-20,4471.6899
2016-01-21,4472.0601
2016-01-22,4591.1802
2016-01-25,4518.4902
2016-01-26,4567.6699
2016-01-27,4468.1699
2016-01-28,4506.6802
2016-01-29,4613.9502
2016-02-01,4620.3701
2016-02-02,4516.9502
2016-02-03,4504.2402
2016-02-04,4509.5601
2016-02-05,4363.1401
2016-02-08,4283.75
2016-02-09,4268.7598
2016-02-10,4283.5898
2016-02-11,4266.8398
2016-02-12,4337.5098
2016-02-16,4435.96
2016-02-17,4534.0601
2016-02-18,4487.54
2016-02-19,4504.4302
2016-02-22,4570.6099
2016-02-23,4503.5801
2016-02-24,4542.6099
2016-02-25,4582.2002
2016-02-26,4590.4702
2016-02-29,4557.9502
2016-03-01,4689.6001
2016-03-02,4703.4199
2016-03-03,4707.4199
2016-03-04,4717.02
2016-03-07,4708.25
2016-03-08,4648.8198
2016-03-09,4674.3799
2016-03-10,4662.1602
2016-03-11,4748.4702
2016-03-14,4750.2798
2016-03-15,4728.6699
2016-03-16,4763.9702
2016-03-17,4774.9902
2016-03-18,4795.6499
2016-03-21,4808.8701
2016-03-22,4821.6602
2016-03-23,4768.8599
2016-03-24,4773.5
2016-03-28,4766.79
2016-03-29,4846.6201
2016-03-30,4869.29
2016-03-31,4869.8501
2016-04-01,4914.54
2016-04-04,4891.7998
2016-04-05,4843.9302
2016-04-06,4920.7202
2016-04-07,4848.3701
2016-04-08,4850.6899
2016-04-11,4833.3999
2016-04-12,4872.0898
2016-04-13,4947.4199
2016-04-14,4945.8901
2016-04-15,4938.2202
2016-04-18,4960.02
2016-04-19,4940.3301
2016-04-20,4948.1299
2016-04-21,4945.8901
2016-04-22,4906.23
2016-04-25,4895.79
2016-04-26,4888.2798
2016-04-27,4863.1401
2016-04-28,4805.29
2016-04-29,4775.3599
2016-05-02,4817.5898
2016-05-03,4763.2202
2016-05-04,4725.6401
2016-05-05,4717.0898
2016-05-06,4736.1602
2016-05-09,4750.21
2016-05-10,4809.8799
2016-05-11,4760.6899
2016-05-12,4737.3301
2016-05-13,4717.6802
2016-05-16,4775.46
2016-05-17,4715.73
2016-05-18,4739.1201
2016-05-19,4712.5298
2016-05-20,4769.5601
2016-05-23,4765.7798
2016-05-24,4861.0601
2016-05-25,4894.8901
2016-05-26,4901.77
2016-05-27,4933.5
2016-05-31,4948.0498
2016-06-01,4952.25
2016-06-02,4971.3599
2016-06-03,4942.52
2016-06-06,4968.71
2016-06-07,4961.75
2016-06-08,4974.6401
2016-06-09,4958.6201
2016-06-10,4894.5498
2016-06-13,4848.4399
2016-06-14,4843.5498
2016-06-15,4834.9302
2016-06-16,4844.9199
2016-06-17,4800.3398
2016-06-20,4837.21
2016-06-21,4843.7598
2016-06-22,4833.3198
2016-06-23,4910.04
2016-06-24,4707.98
2016-06-27,4594.4399
2016-06-28,4691.8701
2016-06-29,4779.25
2016-06-30,4842.6699
2016-07-01,4862.5698
2016-07-05,4822.8999
2016-07-06,4859.1602
2016-07-07,4876.8101
2016-07-08,4956.7598
2016-07-11,4988.6401
2016-07-12,5022.8198
2016-07-13,5005.73
2016-07-14,5034.0601
2016-07-15,5029.5898
2016-07-18,5055.7798
2016-07-19,5036.3701
2016-07-20,5089.9302
2016-07-21,5073.8999
2016-07-22,5100.1602
2016-07-25,5097.6299
2016-07-26,5110.0498
2016-07-27,5139.8101
2016-07-28,5154.98
2016-07-29,5162.1299
2016-08-01,5184.2002
2016-08-02,5137.73
2016-08-03,5159.7402
2016-08-04,5166.25
2016-08-05,5221.1201
2016-08-08,5213.1401
2016-08-09,5225.48
2016-08-10,5204.5801
2016-08-11,5228.3999
2016-08-12,5232.8901
2016-08-15,5262.02
2016-08-16,5227.1099
2016-08-17,5228.6602
2016-08-18,5240.1499
2016-08-19,5238.3799
2016-08-22,5244.6001
2016-08-23,5260.0801
2016-08-24,5217.6899
2016-08-25,5212.2002
2016-08-26,5218.9199
2016-08-29,5232.3301
2016-08-30,5222.9902
2016-08-31,5213.2202
2016-09-01,5227.21
2016-09-02,5249.8999
2016-09-06,5275.9102
2016-09-07,5283.9302
2016-09-08,5259.48
2016-09-09,5125.9102
2016-09-12,5211.8901
2016-09-13,5155.25
2016-09-14,5173.77
2016-09-15,5249.6899
2016-09-16,5244.5698
2016-09-19,5235.0298
2016-09-20,5241.3501
2016-09-21,5295.1802
2016-09-22,5339.52
2016-09-23,5305.75
2016-09-26,5257.4902
2016-09-27,5305.71
2016-09-28,5318.5498
2016-09-29,5269.1499
2016-09-30,5312.0
2016-10-03,5300.8701
2016-10-04,5289.6602
2016-10-05,5316.02
2016-10-06,5306.8501
2016-10-07,5292.3999
2016-10-10,5328.6699
2016-10-11,5246.79
2016-10-12,5239.02
2016-10-13,5213.3301
2016-10-14,5214.1602
2016-10-17,5199.8198
2016-10-18,5243.8398
2016-10-19,5246.4102
2016-10-20,5241.8301
2016-10-21,5257.3999
2016-10-24,5309.8301
2016-10-25,5283.3999
2016-10-26,5250.27
2016-10-27,5215.9702
2016-10-28,5190.1001
2016-10-31,5189.1401
2016-11-01,5153.5801
2016-11-02,5105.5698
2016-11-03,5058.4102
2016-11-04,5046.3701
2016-11-07,5166.1699
2016-11-08,5193.4902
2016-11-09,5251.0698
2016-11-10,5208.7998
2016-11-11,5237.1099
2016-11-14,5218.3999
2016-11-15,5275.6201
2016-11-16,5294.5801
2016-11-17,5333.9702
2016-11-18,5321.5098
2016-11-21,5368.8599
2016-11-22,5386.3501
2016-11-23,5380.6802
2016-11-25,5398.9199
2016-11-28,5368.8101
2016-11-29,5379.9199
2016-11-30,5323.6802
2016-12-01,5251.1099
2016-12-02,5255.6499
2016-12-05,5308.8901
2016-12-06,5333.0
2016-12-07,5393.7598
2016-12-08,5417.3599
2016-12-09,5444.5
2016-12-12,5412.54
2016-12-13,5463.8301
2016-12-14,5436.6699
2016-12-15,5456.8501
2016-12-16,5437.1602
2016-12-19,5457.4399
2016-12-20,5483.9399
2016-12-21,5471.4302
2016-12-22,5447.4199
2016-12-23,5462.6899
2016-12-27,5487.4399
2016-12-28,5438.5601
2016-12-29,5432.0898
2016-12-30,5383.1201
2017-01-03,5429.0801
2017-01-04,5477.0
2017-01-05,5487.9399
2017-01-06,5521.0601
2017-01-09,5531.8198
2017-01-10,5551.8198
2017-01-11,5563.6499
2017-01-12,5547.4902
2017-01-13,5574.1201
2017-01-17,5538.73
2017-01-18,5555.6499
2017-01-19,5540.0801
2017-01-20,5555.3301
2017-01-23,5552.9399
2017-01-24,5600.96
2017-01-25,5656.3398
2017-01-26,5655.1802
2017-01-27,5660.7798
2017-01-30,5613.71
2017-01-31,5614.79
2017-02-01,5642.6499
2017-02-02,5636.2002
2017-02-03,5666.77
2017-02-06,5663.5498
2017-02-07,5674.2202
2017-02-08,5682.4502
2017-02-09,5715.1802
2017-02-10,5734.1299
2017-02-13,5763.96
2017-02-14,5782.5698
2017-02-15,5819.4399
2017-02-16,5814.8999
2017-02-17,5838.5801
2017-02-21,5865.9502
2017-02-22,5860.6299
2017-02-23,5835.5098
2017-02-24,5845.3101
2017-02-27,5861.8999
2017-02-28,5825.4399
2017-03-01,5904.0298
2017-03-02,5861.2202
2017-03-03,5870.75
2017-03-06,5849.1802
2017-03-07,5833.9302
2017-03-08,5837.5498
2017-03-09,5838.8101
2017-03-10,5861.73
2017-03-13,5875.7798
2017-03-14,5856.8198
2017-03-15,5900.0498
2017-03-16,5900.7598
2017-03-17,5901.0
2017-03-20,5901.5298
2017-03-21,5793.8301
2017-03-22,5821.6401
2017-03-23,5817.6899
2017-03-24,5828.7402
2017-03-27,5840.3701
2017-03-28,5875.1401
2017-03-29,5897.5498
2017-03-30,5914.3398
2017-03-31,5911.7402
2017-04-03,5894.6802
2017-04-04,5898.6099
2017-04-05,5864.48
2017-04-06,5878.9502
2017-04-07,5877.8101
2017-04-10,5880.9302
2017-04-11,5866.77
2017-04-12,5836.1602
2017-04-13,5805.1499
2017-04-17,5856.79
2017-04-18,5849.4702
2017-04-19,5863.0298
2017-04-20,5916.7798
2017-04-21,5910.52
2017-04-24,5983.8198
2017-04-25,6025.4902
2017-04-26,6025.23
2017-04-27,6048.9399
2017-04-28,6047.6099
2017-05-01,6091.6001
2017-05-02,6095.3701
2017-05-03,6072.5498
2017-05-04,6075.3398
2017-05-05,6100.7598
2017-05-08,6102.6602
2017-05-09,6120.5898
2017-05-10,6129.1401
2017-05-11,6115.96
2017-05-12,6121.23
2017-05-15,6149.6699
2017-05-16,6169.8701
2017-05-17,6011.2402
2017-05-18,6055.1299
2017-05-19,6083.7002
2017-05-22,6133.6201
2017-05-23,6138.71
2017-05-24,6163.02
2017-05-25,6205.2598
2017-05-26,6210.1899
2017-05-30,6203.1899
2017-05-31,6198.52
2017-06-01,6246.8301
2017-06-02,6305.7998
2017-06-05,6295.6802
2017-06-06,6275.0601
2017-06-07,6297.3799
2017-06-08,6321.7598
2017-06-09,6207.9199
2017-06-12,6175.46
2017-06-13,6220.3701
2017-06-14,6194.8901
2017-06-15,6165.5
