,close
2002-11-30 15:00:00,3369.284912109375
2002-12-31 15:00:00,2827.793212890625
2003-01-31 15:00:00,2406.6318359375
2003-02-28 15:00:00,1624.47705078125
2003-03-31 15:00:00,1850.8150634765625
2003-04-30 15:00:00,2186.024658203125
2003-05-31 15:00:00,3317.71533203125
2003-06-30 15:00:00,4234.52587890625
2003-07-31 15:00:00,4566.87158203125
2003-08-31 15:00:00,3844.88232421875
2003-09-30 15:00:00,4314.74853515625
2003-10-31 15:00:00,3799.04052734375
2003-11-30 15:00:00,3705.05517578125
2003-12-31 15:00:00,5921.47412109375
2004-01-31 15:00:00,5934.70556640625
2004-02-29 15:00:00,8104.8115234375
2004-03-31 15:00:00,7873.24365234375
2004-04-30 15:00:00,7443.1943359375
2004-05-31 15:00:00,8369.4560546875
2004-06-30 15:00:00,5954.55517578125
2004-07-31 15:00:00,6913.89990234375
2004-08-31 15:00:00,6946.98046875
2004-09-30 15:00:00,8402.537109375
2004-10-31 15:00:00,6847.73779296875
2004-11-30 15:00:00,8252.8369140625
2004-12-31 15:00:00,9209.17578125
2005-01-31 15:00:00,10661.392578125
2005-02-28 15:00:00,9244.595703125
2005-03-31 15:00:00,8571.6171875
2005-04-30 15:00:00,11263.529296875
2005-05-31 15:00:00,12042.7685546875
2005-06-30 15:00:00,16930.712890625
2005-07-31 15:00:00,15159.7197265625
2005-08-31 15:00:00,16293.15625
2005-09-30 15:00:00,13494.982421875
2005-10-31 15:00:00,15513.9208984375
2005-11-30 15:00:00,25627.734375
2005-12-31 15:00:00,27007.126953125
2006-01-31 15:00:00,24103.13671875
2006-02-28 15:00:00,21017.642578125
2006-03-31 15:00:00,23921.638671875
2006-04-30 15:00:00,23377.13671875
2006-05-31 15:00:00,22324.447265625
2006-06-30 15:00:00,23558.634765625
2006-07-31 15:00:00,26716.736328125
2006-08-31 15:00:00,27188.638671875
2006-09-30 15:00:00,24829.134765625
2006-10-31 15:00:00,25700.333984375
2006-11-30 15:00:00,27107.12890625
2006-12-31 15:00:00,23202.8203125
2007-01-31 15:00:00,23165.630859375
2007-02-28 15:00:00,24095.234375
2007-03-31 15:00:00,23834.9453125
2007-04-30 15:00:00,21380.80078125
2007-05-31 15:00:00,24801.728515625
2007-06-30 15:00:00,27962.369140625
2007-07-31 15:00:00,25099.203125
2007-08-31 15:00:00,23277.185546875
2007-09-30 15:00:00,18591.998046875
2007-10-31 15:00:00,19261.310546875
2007-11-30 15:00:00,19766.318359375
2007-12-31 15:00:00,19997.0625
2008-01-31 15:00:00,18881.841796875
2008-02-29 15:00:00,21419.9296875
2008-03-31 15:00:00,20612.353515625
2008-04-30 15:00:00,23842.6484375
2008-05-31 15:00:00,19227.943359375
2008-06-30 15:00:00,16651.3984375
2008-07-31 15:00:00,14920.8828125
2008-08-31 15:00:00,14882.4287109375
2008-09-30 15:00:00,8075.7373046875
2008-10-31 15:00:00,5760.69140625
2008-11-30 15:00:00,5597.3203125
2008-12-31 15:00:00,7468.6640625
2009-01-31 15:00:00,7218.0380859375
2009-02-28 15:00:00,10317.44921875
2009-03-31 15:00:00,12030.0634765625
2009-04-30 15:00:00,10776.9306640625
2009-05-31 15:00:00,11403.49609375
2009-06-30 15:00:00,14703.412109375
2009-07-31 15:00:00,18337.48828125
2009-08-31 15:00:00,16541.333984375
