datetime,close
1969-12-29,0.71875
1970-01-05,0.72500002
1970-01-12,0.63749999
1970-01-19,0.6875
1970-01-26,0.65312499
1970-02-02,0.63125002
1970-02-09,0.59687501
1970-02-16,0.63749999
1970-02-23,0.68437499
1970-03-02,0.62187499
1970-03-09,0.60312498
1970-03-16,0.60624999
1970-03-23,0.63749999
1970-03-30,0.59375
1970-04-06,0.54062498
1970-04-13,0.54062498
1970-04-20,0.52499998
1970-04-27,0.55937499
1970-05-04,0.59687501
1970-05-11,0.53750002
1970-05-18,0.45937499
1970-05-25,0.546875
1970-06-01,0.52812499
1970-06-08,0.49687499
1970-06-15,0.49375001
1970-06-22,0.4375
1970-06-29,0.43125001
1970-07-06,0.45937499
1970-07-13,0.50625002
1970-07-20,0.50937498
1970-07-27,0.48750001
1970-08-03,0.47812501
1970-08-10,0.42812499
1970-08-17,0.48124999
1970-08-24,0.44062501
1970-08-31,0.47812501
1970-09-07,0.484375
1970-09-14,0.46250001
1970-09-21,0.453125
1970-09-28,0.45937499
1970-10-05,0.50625002
1970-10-12,0.49375001
1970-10-19,0.51875001
1970-10-26,0.47499999
1970-11-02,0.46562499
1970-11-09,0.42500001
1970-11-16,0.42812499
1970-11-23,0.43437499
1970-11-30,0.453125
1970-12-07,0.45625001
1970-12-14,0.44999999
1970-12-21,0.45937499
1970-12-28,0.47812501
1971-01-04,0.50625002
1971-01-11,0.58125001
1971-01-18,0.66562498
1971-01-25,0.66250002
1971-02-01,0.71249998
1971-02-08,0.73124999
1971-02-15,0.68124998
1971-02-22,0.67500001
1971-03-01,0.6875
1971-03-08,0.67812502
1971-03-15,0.68437499
1971-03-22,0.63437498
1971-03-29,0.58749998
1971-04-05,0.68124998
1971-04-12,0.71562499
1971-04-19,0.73124999
1971-04-26,0.75625002
1971-05-03,0.765625
1971-05-10,0.77499998
1971-05-17,0.75937498
1971-05-24,0.72187501
1971-05-31,0.74062502
1971-06-07,0.75
1971-06-14,0.72500002
1971-06-21,0.65937501
1971-06-28,0.67812502
1971-07-05,0.68437499
1971-07-12,0.67812502
1971-07-19,0.6875
1971-07-26,0.57499999
1971-08-02,0.5625
1971-08-09,0.57187498
1971-08-16,0.58749998
1971-08-23,0.58125001
1971-08-30,0.578125
1971-09-06,0.52812499
1971-09-13,0.52499998
1971-09-20,0.55312502
1971-09-27,0.53125
1971-10-04,0.52499998
1971-10-11,0.51249999
1971-10-18,0.50937498
1971-10-25,0.48750001
1971-11-01,0.49375001
1971-11-08,0.453125
1971-11-15,0.45625001
1971-11-22,0.48750001
1971-11-29,0.53437501
1971-12-06,0.52499998
1971-12-13,0.53125
1971-12-20,0.53437501
1971-12-27,0.54374999
1972-01-03,0.67500001
1972-01-10,0.67812502
1972-01-17,0.67500001
1972-01-24,0.74687499
1972-01-31,0.67500001
1972-02-07,0.67500001
1972-02-14,0.70625001
1972-02-21,0.69375002
1972-02-28,0.72500002
1972-03-06,0.703125
1972-03-13,0.671875
1972-03-20,0.65625
1972-03-27,0.67500001
1972-04-03,0.73750001
1972-04-10,0.796875
1972-04-17,0.84687501
1972-04-24,0.82499999
1972-05-01,0.78125
1972-05-08,0.79374999
1972-05-15,0.79062498
1972-05-22,0.79062498
1972-05-29,0.75
1972-06-05,0.68437499
1972-06-12,0.71249998
1972-06-19,0.69999999
1972-06-26,0.66874999
1972-07-03,0.671875
1972-07-10,0.61874998
1972-07-17,0.60312498
1972-07-24,0.64999998
1972-07-31,0.70937502
1972-08-07,0.71249998
1972-08-14,0.70625001
1972-08-21,0.68437499
1972-08-28,0.65937501
1972-09-04,0.62187499
1972-09-11,0.61562502
1972-09-18,0.68124998
1972-09-25,0.67500001
1972-10-02,0.60000002
1972-10-09,0.58125001
1972-10-16,0.55624998
1972-10-23,0.59062499
1972-10-30,0.62187499
1972-11-06,0.64999998
1972-11-13,0.61250001
1972-11-20,0.70625001
1972-11-27,0.73750001
1972-12-04,0.69375002
1972-12-11,0.65625
1972-12-18,0.63437498
1972-12-25,0.63437498
1973-01-01,0.66874999
1973-01-08,0.64687502
1973-01-15,0.57499999
1973-01-22,0.55937499
1973-01-29,0.55624998
1973-02-05,0.54062498
1973-02-12,0.53437501
1973-02-19,0.50937498
1973-02-26,0.50625002
1973-03-05,0.54374999
1973-03-12,0.55000001
1973-03-19,0.546875
1973-03-26,0.52187502
1973-04-02,0.49062499
1973-04-09,0.44374999
1973-04-16,0.45625001
1973-04-23,0.46875
1973-04-30,0.53125
1973-05-07,0.52499998
1973-05-14,0.46562499
1973-05-21,0.44374999
1973-05-28,0.44374999
1973-06-04,0.43125001
1973-06-11,0.44062501
1973-06-18,0.40625
1973-06-25,0.40625
1973-07-02,0.40625
1973-07-09,0.45625001
1973-07-16,0.5
1973-07-23,0.58437502
1973-07-30,0.54374999
1973-08-06,0.52499998
1973-08-13,0.46875
1973-08-20,0.47812501
1973-08-27,0.55624998
1973-09-03,0.55937499
1973-09-10,0.52812499
1973-09-17,0.58749998
1973-09-24,0.64999998
1973-10-01,0.68124998
1973-10-08,0.69062501
1973-10-15,0.68437499
1973-10-22,0.66562498
1973-10-29,0.63437498
1973-11-05,0.67500001
1973-11-12,0.71249998
1973-11-19,0.65312499
1973-11-26,0.61250001
1973-12-03,0.52499998
1973-12-10,0.50625002
1973-12-17,0.47187501
1973-12-24,0.47187501
1973-12-31,0.55937499
1974-01-07,0.50312501
1974-01-14,0.54374999
1974-01-21,0.52812499
1974-01-28,0.51249999
1974-02-04,0.50625002
1974-02-11,0.53125
1974-02-18,0.57499999
1974-02-25,0.63125002
1974-03-04,0.64375001
1974-03-11,0.68124998
1974-03-18,0.66874999
1974-03-25,0.67500001
1974-04-01,0.60624999
1974-04-08,0.625
