datetime,close
1998-12-21,15.125
1998-12-28,15.11719
1999-01-04,15.24219
1999-01-11,14.76562
1999-01-18,15.25
1999-01-25,14.74219
1999-02-01,14.38281
1999-02-08,14.17188
1999-02-15,14.42969
1999-02-22,14.33594
1999-03-01,14.38281
1999-03-08,14.39844
1999-03-15,14.10156
1999-03-22,13.66406
1999-03-29,13.625
1999-04-05,14.10938
1999-04-12,14.17188
1999-04-19,14.67188
1999-04-26,14.63281
1999-05-03,14.71094
1999-05-10,14.67969
1999-05-17,14.78906
1999-05-24,14.80469
1999-05-31,14.875
1999-06-07,14.89062
1999-06-14,15.29688
1999-06-21,14.83594
1999-06-28,15.27344
1999-07-05,15.24219
1999-07-12,15.61719
1999-07-19,15.50781
1999-07-26,15.36719
1999-08-02,15.34375
1999-08-09,15.16406
1999-08-16,14.90625
1999-08-23,14.95312
1999-08-30,14.75781
1999-09-06,14.55469
1999-09-13,14.71094
1999-09-20,14.36719
1999-09-27,14.78906
1999-10-04,14.75
1999-10-11,14.25
1999-10-18,14.16406
1999-10-25,14.96875
1999-11-01,14.84375
1999-11-08,14.78125
1999-11-15,14.6875
1999-11-22,14.46094
1999-11-29,14.74219
1999-12-06,14.53906
1999-12-13,14.53125
1999-12-20,14.41406
1999-12-27,14.070313
2000-01-03,13.74219
2000-01-10,13.48438
2000-01-17,13.9375
2000-01-24,13.21094
2000-01-31,13.55469
2000-02-07,13.11719
2000-02-14,12.49219
2000-02-21,11.71875
2000-02-28,13.11719
2000-03-06,12.78906
2000-03-13,13.32031
2000-03-20,12.96875
2000-03-27,13.36719
2000-04-03,13.86719
2000-04-10,13.8125
2000-04-17,13.8125
2000-04-24,14.24219
2000-05-01,13.78125
2000-05-08,14.078125
2000-05-15,13.92188
2000-05-22,14.03125
2000-05-29,14.26562
2000-06-05,14.58594
2000-06-12,14.42188
2000-06-19,14.5
2000-06-26,13.625
2000-07-03,14.32031
2000-07-10,14.11719
2000-07-17,14.0
2000-07-24,13.79688
2000-07-31,14.32031
2000-08-07,14.14844
2000-08-14,14.015625
2000-08-21,14.0
2000-08-28,14.54688
2000-09-04,15.25
2000-09-11,15.26562
2000-09-18,15.14062
2000-09-25,16.14062
2000-10-02,16.09375
2000-10-09,15.82812
2000-10-16,15.83594
2000-10-23,16.3125
2000-10-30,16.90625
2000-11-06,17.0625
2000-11-13,16.76562
2000-11-20,16.85938
2000-11-27,16.74219
2000-12-04,16.67188
2000-12-11,16.8125
2000-12-18,16.085938
2000-12-25,16.59375
2001-01-01,15.59375
2001-01-08,15.60938
2001-01-15,15.625
2001-01-22,15.5625
2001-01-29,15.675
2001-02-05,16.01
2001-02-12,16.0049992
2001-02-19,15.97
2001-02-26,15.85
2001-03-05,15.74
2001-03-12,15.05
2001-03-19,14.475
2001-03-26,15.645
2001-04-02,15.285
2001-04-09,15.72
2001-04-16,15.84
2001-04-23,16.385
2001-04-30,16.3
2001-05-07,16.195
2001-05-14,16.65
2001-05-21,16.34
2001-05-28,16.375
2001-06-04,15.94
2001-06-11,15.41
2001-06-18,15.295
2001-06-25,15.575
2001-07-02,15.775
2001-07-09,15.815
2001-07-16,15.55
2001-07-23,15.385
2001-07-30,15.545
2001-08-06,15.38
2001-08-13,15.0
2001-08-20,15.17
2001-08-27,14.885
2001-09-03,14.815
2001-09-10,15.06
2001-09-17,14.565
2001-09-24,14.63
2001-10-01,14.955
2001-10-08,14.73
2001-10-15,14.765
2001-10-22,14.13
2001-10-29,14.03
2001-11-05,14.32
2001-11-12,14.235
2001-11-19,14.11
2001-11-26,13.685
2001-12-03,13.85
2001-12-10,13.575
2001-12-17,13.78
2001-12-24,14.01
2001-12-31,14.225
2002-01-07,13.915
2002-01-14,13.825
2002-01-21,13.61
2002-01-28,13.54
2002-02-04,13.21
2002-02-11,13.385
2002-02-18,13.235
2002-02-25,13.775
2002-03-04,14.1
2002-03-11,13.955
2002-03-18,13.985
2002-03-25,14.09
2002-04-01,13.97
2002-04-08,13.535
2002-04-15,13.565
2002-04-22,13.155
2002-04-29,13.2
2002-05-06,12.775
2002-05-13,12.98
2002-05-20,13.48
2002-05-27,13.125
2002-06-03,12.59
2002-06-10,12.505
2002-06-17,12.3
2002-06-24,12.125
2002-07-01,11.69
2002-07-08,10.56
2002-07-15,9.415
2002-07-22,9.375
2002-07-29,9.99
2002-08-05,10.51
2002-08-12,10.56
2002-08-19,11.075
2002-08-26,10.75
2002-09-02,10.36
2002-09-09,10.0
