datetime,close
2014-05-19,20.1
2014-05-26,25.0
2014-06-02,26.58
2014-06-09,27.79
2014-06-16,25.45
2014-06-23,28.01
2014-06-30,27.79
2014-07-07,27.040001
2014-07-14,27.82
2014-07-21,29.030001
2014-07-28,27.94
2014-08-04,28.36
2014-08-11,29.58
2014-08-18,30.96
2014-08-25,31.92
2014-09-01,29.030001
2014-09-08,29.25
2014-09-15,28.35
2014-09-22,26.93
2014-09-29,25.98
2014-10-06,25.01
2014-10-13,25.07
2014-10-20,24.02
2014-10-27,23.89
2014-11-03,24.74
2014-11-10,27.01
2014-11-17,24.08
2014-11-24,23.52
2014-12-01,23.85
2014-12-08,23.97
2014-12-15,24.57
2014-12-22,24.56
2014-12-29,24.02
2015-01-05,24.94
2015-01-12,24.07
2015-01-19,24.65
2015-01-26,24.84
2015-02-02,26.46
2015-02-09,26.23
2015-02-16,28.21
2015-02-23,27.67
2015-03-02,28.62
2015-03-09,28.08
2015-03-16,29.11
2015-03-23,30.08
2015-03-30,29.49
2015-04-06,33.23
2015-04-13,33.19
2015-04-20,34.72
2015-04-27,33.53
2015-05-04,33.74
2015-05-11,33.4
2015-05-18,34.89
2015-05-25,33.68
2015-06-01,35.67
2015-06-08,37.95
2015-06-15,34.61
2015-06-22,33.455
2015-06-29,33.13
2015-07-06,32.4
2015-07-13,35.32
2015-07-20,34.64
2015-07-27,33.029999
2015-08-03,32.07
2015-08-10,28.12
2015-08-17,25.049999
2015-08-24,26.77
2015-08-31,22.81
2015-09-07,24.26
2015-09-14,26.43
2015-09-21,25.94
2015-09-28,28.91
2015-10-05,28.41
2015-10-12,26.89
2015-10-19,27.1
2015-10-26,27.62
2015-11-02,29.7
2015-11-09,26.75
2015-11-16,29.99
2015-11-23,29.95
2015-11-30,32.25
2015-12-07,30.55
2015-12-14,32.65
2015-12-21,32.58
2015-12-28,32.265
2016-01-04,27.62
2016-01-11,26.99
2016-01-18,27.27
2016-01-25,26.030001
2016-02-01,23.64
2016-02-08,23.13
2016-02-15,25.54
2016-02-22,25.41
2016-02-29,26.48
2016-03-07,27.83
2016-03-14,27.08
2016-03-21,26.36
2016-03-28,26.76
2016-04-04,26.86
2016-04-11,29.88
2016-04-18,28.3
2016-04-25,25.56
2016-05-02,25.2
2016-05-09,22.64
2016-05-16,23.45
2016-05-23,24.25
2016-05-30,22.98
2016-06-06,21.059999
2016-06-13,20.13
2016-06-20,20.64
2016-06-27,21.31
2016-07-04,20.72
2016-07-11,21.41
2016-07-18,21.92
2016-07-25,21.65
2016-08-01,21.85
2016-08-08,24.65
2016-08-15,25.91
2016-08-22,25.79
2016-08-29,25.55
2016-09-05,26.37
2016-09-12,26.23
2016-09-19,26.84
2016-09-26,26.09
2016-10-03,27.030001
2016-10-10,26.5
2016-10-17,26.87
2016-10-24,25.9
2016-10-31,24.65
2016-11-07,24.040001
2016-11-14,26.45
2016-11-21,25.54
2016-11-28,25.88
2016-12-05,26.84
2016-12-12,25.61
2016-12-19,25.49
2016-12-26,25.44
2017-01-02,26.27
2017-01-09,26.84
2017-01-16,27.6
2017-01-23,28.36
2017-01-30,28.32
2017-02-06,29.38
2017-02-13,29.85
2017-02-20,30.27
2017-02-27,30.93
2017-03-06,31.059999
2017-03-13,31.56
2017-03-20,31.26
2017-03-27,31.11
2017-04-03,32.0099983
2017-04-10,32.47
2017-04-17,34.35
2017-04-24,35.07
2017-05-01,35.78
2017-05-08,40.56
2017-05-15,41.060001
2017-05-22,40.99
2017-05-29,40.23
2017-06-05,39.0
2017-06-12,38.17
2017-06-19,42.95
2017-06-26,39.22
2017-07-03,39.22
2017-07-10,42.0099983
2017-07-17,43.080002
2017-07-24,45.22
2017-07-31,46.4
2017-08-07,45.9
2017-08-14,40.13
2017-08-21,40.87
2017-08-28,41.99
2017-09-04,41.15
2017-09-11,44.91
2017-09-18,42.37
2017-09-25,38.2
2017-10-02,39.24
2017-10-09,38.72
2017-10-16,39.0
2017-10-23,37.36
2017-10-30,38.42
2017-11-06,39.96
2017-11-13,40.25
2017-11-20,39.21
2017-11-27,37.27
2017-12-04,38.0099983
2017-12-11,40.32
2017-12-18,42.19
2017-12-25,41.42
2018-01-01,45.64
2018-01-08,46.4
2018-01-15,46.02
2018-01-22,50.5
2018-01-29,46.029999
2018-02-05,42.93
2018-02-12,46.42
2018-02-19,48.35
2018-02-26,43.8
2018-03-05,45.71
2018-03-12,44.97
2018-03-19,40.87
2018-03-26,40.49
2018-04-02,39.23
2018-04-09,39.8
2018-04-16,37.44
2018-04-23,36.76
2018-04-30,37.67
2018-05-07,36.95
2018-05-14,35.71
2018-05-21,36.87
2018-05-28,36.09
2018-06-04,39.92
2018-06-11,43.59
2018-06-18,40.82
2018-06-25,38.95
2018-07-02,39.46
2018-07-09,38.27
2018-07-16,35.51
2018-07-23,36.21
2018-07-30,36.17
2018-08-06,35.79
2018-08-13,32.22
2018-08-20,31.4
2018-08-27,31.3
2018-09-03,26.95
2018-09-10,27.11
2018-09-17,26.49
2018-09-24,26.09
2018-10-01,23.62
2018-10-08,24.45
2018-10-15,23.01
2018-10-22,22.58
2018-10-29,24.049999
2018-11-05,21.7
2018-11-12,23.049999
2018-11-19,19.27
2018-11-26,21.23
2018-12-03,20.93
2018-12-10,22.17
2018-12-17,21.08
2018-12-24,21.71
2018-12-31,22.27
2019-01-07,22.88
2019-01-14,23.26
2019-01-21,23.63
2019-01-28,24.63
2019-02-04,23.99
2019-02-11,23.96
2019-02-18,25.95
2019-02-25,28.73
2019-03-04,27.049999
2019-03-11,27.93
2019-03-18,28.0
2019-03-25,30.15
2019-04-01,31.24
2019-04-08,30.57
2019-04-15,30.01
2019-04-22,29.13
2019-04-29,30.049999
2019-05-06,28.17
2019-05-13,29.31
2019-05-20,26.32
2019-05-27,25.76
2019-06-03,26.8
2019-06-10,27.049999
2019-06-17,29.059999
2019-06-24,30.29
2019-07-01,31.030001
2019-07-08,31.08
2019-07-15,30.99
2019-07-22,31.55
2019-07-29,28.01
2019-08-05,27.1
2019-08-12,31.29
2019-08-19,28.77
2019-08-26,30.5
2019-09-02,31.08
2019-09-09,31.23
2019-09-16,30.94
2019-09-23,27.82
2019-09-30,28.99
2019-10-07,29.71
2019-10-14,29.93
2019-10-21,31.16
2019-10-28,31.49
2019-11-04,33.23
2019-11-11,33.55
2019-11-18,31.95
2019-11-25,32.65
2019-12-02,32.93
2019-12-09,34.0
2019-12-16,35.31
2019-12-23,35.93
2019-12-30,37.99
2020-01-06,39.11
2020-01-13,40.35
2020-01-20,39.55
2020-01-27,37.69
2020-02-03,39.99
2020-02-10,41.97
2020-02-17,40.42
2020-02-24,38.51
2020-03-02,42.16
2020-03-09,39.71
2020-03-16,37.66
2020-03-23,40.15
2020-03-30,39.89
2020-04-06,42.16
2020-04-13,46.15
2020-04-20,45.049999
2020-04-27,41.38
2020-05-04,46.78
2020-05-11,50.85
2020-05-18,49.9
2020-05-25,54.33
2020-06-01,59.040001
2020-06-08,57.99
2020-06-15,58.64
2020-06-22,59.65
2020-06-29,61.39
2020-07-06,65.61
2020-07-13,62.13
2020-07-20,60.88
2020-07-27,63.79
2020-08-03,62.060001
2020-08-10,62.060001
2020-08-17,74.98
2020-08-24,79.96
2020-08-31,80.0
2020-09-07,74.18
2020-09-14,74.5
2020-09-21,74.67
2020-09-28,76.099998
2020-10-05,79.79
2020-10-12,81.52
2020-10-19,81.34
2020-10-26,81.52
2020-11-02,92.49
2020-11-09,92.080002
2020-11-16,87.74
2020-11-23,89.41
2020-11-30,85.19
2020-12-07,82.61
2020-12-14,81.53
2020-12-21,84.49
2020-12-28,87.9
2021-01-04,91.54
2021-01-11,87.77
2021-01-18,94.91
2021-01-25,88.69
2021-02-01,96.64
2021-02-08,99.31
2021-02-15,106.089996
2021-02-22,93.87
2021-03-01,90.62
2021-03-08,84.019997
2021-03-15,84.99
2021-03-22,82.07
2021-03-29,84.31
2021-04-05,80.41
2021-04-12,77.040001
2021-04-19,76.75
2021-04-26,77.36
