datetime,close
2007-12-31,49.0172
2008-01-07,49.025002
2008-01-14,45.4794
2008-01-21,44.9361
2008-01-28,46.081299
2008-02-04,44.2657
2008-02-11,46.1664
2008-02-18,46.7628
2008-02-25,47.2212
2008-03-03,45.040199
2008-03-10,42.4446
2008-03-17,44.8791
2008-03-24,46.8016
2008-03-31,46.9618
2008-04-07,48.2813
2008-04-14,48.6953
2008-04-21,49.6276
2008-04-28,49.087002
2008-05-05,51.4054
2008-05-12,49.9313
2008-05-19,50.2892
2008-05-26,48.9598
2008-06-02,46.8798
2008-06-09,46.2279
2008-06-16,45.038399
2008-06-23,43.0434
2008-06-30,43.2565
2008-07-07,43.011501
2008-07-14,42.429
2008-07-21,42.5142
2008-07-28,41.070301
2008-08-04,40.3093
2008-08-11,39.9997
2008-08-18,40.0746
2008-08-25,36.7799
2008-09-01,36.1629
2008-09-08,36.4327
2008-09-15,35.4235
2008-09-22,31.3247
2008-09-29,24.6312
2008-10-06,24.2333
2008-10-13,20.1053
2008-10-20,25.1352
2008-10-27,25.1352
2008-11-03,24.4196
2008-11-10,22.6506
2008-11-17,20.1701
2008-11-24,22.9076
2008-12-01,21.8696
2008-12-08,24.3875
2008-12-15,25.4094
2008-12-22,23.9364
2008-12-29,26.16
2009-01-05,24.88
2009-01-12,23.25
2009-01-19,22.22
2009-01-26,22.65
2009-02-02,24.94
2009-02-09,23.98
2009-02-16,21.52
2009-02-23,21.23
2009-03-02,21.1
2009-03-09,23.9
2009-03-16,25.6
2009-03-23,27.35
2009-03-30,27.95
2009-04-06,28.11
2009-04-13,28.02
2009-04-20,29.09
2009-04-27,31.59
2009-05-04,30.08
2009-05-11,31.75
2009-05-18,33.24
2009-05-25,33.61
2009-06-01,33.74
2009-06-08,31.75
2009-06-15,32.32
2009-06-22,31.92
2009-06-29,30.92
2009-07-06,33.57
2009-07-13,35.4
2009-07-20,35.78
2009-07-27,36.53
2009-08-03,35.72
2009-08-10,36.31
2009-08-17,36.02
2009-08-24,36.4
2009-08-31,37.86
2009-09-07,39.029999
2009-09-14,38.09
2009-09-21,37.86
2009-09-28,39.85
2009-10-05,40.75
2009-10-12,40.76
2009-10-19,37.57
2009-10-26,37.57
2009-11-02,39.65
2009-11-09,41.040001
2009-11-16,40.65
2009-11-23,40.13
2009-11-30,41.84
2009-12-07,41.35
2009-12-14,40.36
2009-12-21,41.2
2009-12-28,41.5
2010-01-04,43.2
2010-01-11,41.9493
2010-01-18,39.61
2010-01-25,38.28
2010-02-01,37.2
2010-02-08,38.44
2010-02-15,39.38
2010-02-22,38.96
2010-03-01,40.95
2010-03-08,41.37
2010-03-15,41.099998
2010-03-22,43.22
2010-03-29,43.78
2010-04-05,42.46
2010-04-12,43.060001
2010-04-19,42.049999
2010-04-26,38.19
2010-05-03,39.49
2010-05-10,37.34
2010-05-17,38.099998
2010-05-24,37.2
2010-05-31,38.76
2010-06-07,39.92
2010-06-14,39.43
2010-06-21,37.75
2010-06-28,39.97
2010-07-05,38.65
2010-07-12,41.15
2010-07-19,41.4
2010-07-26,42.080002
2010-08-02,40.68
2010-08-09,41.02
2010-08-16,40.49
2010-08-23,42.029999
2010-08-30,42.26
2010-09-06,43.02
2010-09-13,44.12
2010-09-20,45.43
2010-09-27,46.23
2010-10-04,46.72
2010-10-11,46.029999
2010-10-18,46.12
2010-10-25,48.49
2010-11-01,48.49
2010-11-08,46.41
2010-11-15,46.51
2010-11-22,44.8
2010-11-29,47.14
2010-12-06,46.59
2010-12-13,46.405
2010-12-20,46.61
2010-12-27,47.642
2011-01-03,47.25
2011-01-10,47.93
2011-01-17,46.48
2011-01-24,45.33
2011-01-31,46.4975
2011-02-07,45.625
2011-02-14,46.31
2011-02-21,45.52
2011-02-28,46.895
2011-03-07,46.029999
2011-03-14,47.34
2011-03-21,49.45
2011-03-28,50.040001
2011-04-04,49.135
2011-04-11,50.175
2011-04-18,50.0
2011-04-25,48.25
2011-05-02,46.92
2011-05-09,47.07
2011-05-16,47.75
2011-05-23,47.87
2011-05-30,46.47
2011-06-06,45.79
2011-06-13,45.5
2011-06-20,48.16
2011-06-27,47.93
2011-07-04,46.66
2011-07-11,47.65
2011-07-18,47.11
2011-07-25,42.58
2011-08-01,41.27
2011-08-08,39.68
2011-08-15,40.52
2011-08-22,41.56
2011-08-29,40.0099983
2011-09-05,40.53
2011-09-12,35.88
2011-09-19,35.095001
2011-09-26,36.44
2011-10-03,39.59
2011-10-10,38.855
2011-10-17,42.4
2011-10-24,41.19
2011-10-31,41.19
2011-11-07,40.785
2011-11-14,38.54
2011-11-21,36.099998
2011-11-28,39.77
2011-12-05,39.37
2011-12-12,37.52
2011-12-19,38.485
2011-12-26,37.94
2012-01-02,38.225
2012-01-09,39.29
2012-01-16,41.38
2012-01-23,42.36
2012-01-30,43.88
2012-02-06,42.915
2012-02-13,43.93
2012-02-20,44.19
2012-02-27,44.64
2012-03-05,43.79
2012-03-12,42.9
2012-03-19,42.945
2012-03-26,42.74
2012-04-02,42.16
2012-04-09,42.325
2012-04-16,42.31
2012-04-23,41.36
2012-04-30,39.965
2012-05-07,37.29
2012-05-14,37.15
2012-05-21,36.69
2012-05-28,37.93
2012-06-04,38.99
2012-06-11,37.79
2012-06-18,39.135
2012-06-25,38.77
2012-07-02,38.485
2012-07-09,38.585
2012-07-16,39.525
2012-07-23,39.93
2012-07-30,40.73
2012-08-06,40.47
2012-08-13,40.049999
2012-08-20,39.28
2012-08-27,40.64
2012-09-03,42.37
2012-09-10,41.775
2012-09-17,41.325
2012-09-24,41.95
2012-10-01,41.27
2012-10-08,41.5
2012-10-15,41.21
2012-10-22,41.6
2012-10-29,41.6
2012-11-05,41.0
2012-11-12,40.41
2012-11-19,41.63
2012-11-26,41.79
2012-12-03,42.79
2012-12-10,43.38
2012-12-17,43.27
2012-12-24,43.7
2012-12-31,44.99
2013-01-07,44.47
2013-01-14,44.78
2013-01-21,44.16
2013-01-28,44.51
2013-02-04,43.85
2013-02-11,43.99
2013-02-18,43.28
2013-02-25,43.31
2013-03-04,44.13
2013-03-11,41.96
2013-03-18,42.77
2013-03-25,41.61
2013-04-01,41.875
2013-04-08,41.64
2013-04-15,42.24
2013-04-22,43.52
2013-04-29,43.57
2013-05-06,43.42
2013-05-13,42.265
2013-05-20,41.195
2013-05-27,40.69
2013-06-03,39.31
2013-06-10,37.41
2013-06-17,38.5
2013-06-24,37.34
2013-07-01,38.94
2013-07-08,39.275
2013-07-15,39.83
2013-07-22,39.71
2013-07-29,39.36
2013-08-05,39.3
2013-08-12,38.65
2013-08-19,38.02
2013-08-26,39.975
2013-09-02,41.155
2013-09-09,42.075001
2013-09-16,41.235
2013-09-23,42.11
2013-09-30,42.825
2013-10-07,43.309
2013-10-14,42.745
2013-10-21,42.475
2013-10-28,42.475
2013-11-04,41.16
2013-11-11,42.25
2013-11-18,42.049999
2013-11-25,42.35
2013-12-02,41.94
2013-12-09,40.95
2013-12-16,40.48
2013-12-23,41.3
2013-12-30,40.12
2014-01-06,40.27
2014-01-13,39.79
2014-01-20,38.24
2014-01-27,38.19
2014-02-03,38.73
2014-02-10,39.66
2014-02-17,39.43
2014-02-24,39.48
2014-03-03,39.52
2014-03-10,38.98
2014-03-17,40.74
2014-03-24,41.3
2014-03-31,41.83
2014-04-07,42.0099983
2014-04-14,40.82
2014-04-21,41.61
2014-04-28,41.62
2014-05-05,42.94
2014-05-12,43.14
2014-05-19,42.55
2014-05-26,43.56
2014-06-02,43.61
2014-06-09,43.56
2014-06-16,43.35
2014-06-23,44.16
2014-06-30,43.89
2014-07-07,44.16
2014-07-14,44.78
2014-07-21,44.060001
2014-07-28,43.71
2014-08-04,44.51
2014-08-11,44.75
2014-08-18,45.060001
2014-08-25,45.85
2014-09-01,43.79
2014-09-08,43.46
2014-09-15,42.42
2014-09-22,41.28
2014-09-29,40.51
2014-10-06,40.72
2014-10-13,41.02
2014-10-20,42.15
2014-10-27,42.15
2014-11-03,41.22
2014-11-10,41.44
2014-11-17,42.44
2014-11-24,41.5
2014-12-01,40.88
2014-12-08,38.34
2014-12-15,38.84
2014-12-22,39.42
2014-12-29,38.77
2015-01-05,39.27
2015-01-12,39.49
2015-01-19,40.76
2015-01-26,39.02
2015-02-02,39.82
2015-02-09,40.67
2015-02-16,40.67
2015-02-23,40.74
2015-03-02,39.26
2015-03-09,40.080002
2015-03-16,39.46
2015-03-23,41.24
2015-03-30,42.88
2015-04-06,42.7
2015-04-13,43.845
2015-04-20,43.14
2015-04-27,42.87
2015-05-04,43.15
2015-05-11,42.74
2015-05-18,41.12
2015-05-25,40.11
2015-06-01,40.24
2015-06-08,40.060001
2015-06-15,39.93
2015-06-22,39.78
2015-06-29,38.44
2015-07-06,38.76
2015-07-13,37.060001
2015-07-20,37.12
2015-07-27,36.3
2015-08-03,35.53
2015-08-10,32.75
2015-08-17,33.78
2015-08-24,32.14
2015-08-31,33.46
2015-09-07,33.83
2015-09-14,32.4
2015-09-21,33.84
2015-09-28,35.94
2015-10-05,36.25
2015-10-12,36.29
2015-10-19,34.87
2015-10-26,34.87
2015-11-02,35.3
2015-11-09,33.54
2015-11-16,35.12
2015-11-23,33.94
2015-11-30,33.88
2015-12-07,31.55
2015-12-14,32.65
2015-12-21,33.0
2015-12-28,32.19
2016-01-04,29.51
2016-01-11,28.46
2016-01-18,29.33
2016-01-25,30.57
2016-02-01,30.01
2016-02-08,29.32
2016-02-15,30.24
2016-02-22,30.059999
2016-02-29,32.82
2016-03-07,33.14
2016-03-14,33.36
2016-03-21,34.15
2016-03-28,33.38
2016-04-04,34.57
2016-04-11,34.54
2016-04-18,34.39
2016-04-25,32.83
2016-05-02,32.27
2016-05-09,32.21
2016-05-16,33.080002
2016-05-23,33.88
2016-05-30,33.53
2016-06-06,33.27
2016-06-13,32.64
2016-06-20,34.69
2016-06-27,34.5
2016-07-04,35.69
2016-07-11,35.97
2016-07-18,36.205
2016-07-25,36.62
2016-08-01,37.48
2016-08-08,37.6
2016-08-15,36.76
2016-08-22,37.41
2016-08-29,36.71
2016-09-05,36.51
2016-09-12,37.63
2016-09-19,37.45
2016-09-26,37.69
2016-10-03,36.88
2016-10-10,37.6
2016-10-17,36.93
2016-10-24,35.93
2016-10-31,35.93
2016-11-07,34.55
2016-11-14,34.59
2016-11-21,35.25
2016-11-28,35.12
2016-12-05,36.17
2016-12-12,35.15
2016-12-19,34.28
2016-12-26,35.0099983
2017-01-02,35.94
2017-01-09,36.68
2017-01-16,36.42
2017-01-23,37.47
2017-01-30,37.75
2017-02-06,38.22
2017-02-13,38.39
2017-02-20,38.48
2017-02-27,38.19
2017-03-06,38.0099983
2017-03-13,39.81
2017-03-20,39.39
2017-03-27,39.37
2017-04-03,39.14
2017-04-10,39.29
2017-04-17,40.060001
2017-04-24,40.19
2017-05-01,41.22
2017-05-08,41.15
2017-05-15,41.74
2017-05-22,41.76
2017-05-29,41.61
2017-06-05,41.22
2017-06-12,41.5
2017-06-19,41.39
2017-06-26,41.13
2017-07-03,43.42
2017-07-10,43.63
2017-07-17,43.75
2017-07-24,43.95
2017-07-31,42.92
2017-08-07,43.67
2017-08-14,44.93
2017-08-21,45.16
2017-08-28,44.89
2017-09-04,45.59
2017-09-11,45.38
2017-09-18,44.81
2017-09-25,45.63
2017-10-02,46.66
2017-10-09,46.26
2017-10-16,46.14
2017-10-23,46.34
2017-10-30,46.34
2017-11-06,46.29
2017-11-13,46.82
2017-11-20,47.71
2017-11-27,45.84
2017-12-04,45.94
2017-12-11,46.17
2017-12-18,46.5
2017-12-25,47.12
2018-01-01,49.13
2018-01-08,49.51
2018-01-15,50.44
2018-01-22,52.080002
2018-01-29,49.049999
2018-02-05,46.42
2018-02-12,49.54
2018-02-19,49.72
2018-02-26,48.13
2018-03-05,49.75
2018-03-12,46.89
2018-03-19,48.28
2018-03-26,47.080002
2018-04-02,47.57
2018-04-09,47.26
2018-04-16,47.26
2018-04-23,46.43
2018-04-30,47.4
2018-05-07,46.07
2018-05-14,46.43
2018-05-21,46.33
2018-05-28,46.33
2018-06-04,45.23
2018-06-11,43.92
2018-06-18,43.33
2018-06-25,43.41
2018-07-02,43.85
2018-07-09,43.96
2018-07-16,44.69
2018-07-23,44.21
2018-07-30,43.19
2018-08-06,42.21
2018-08-13,43.37
2018-08-20,43.17
2018-08-27,41.55
2018-09-03,41.96
2018-09-10,43.23
2018-09-17,42.92
2018-09-24,40.84
2018-10-01,40.29
2018-10-08,39.67
2018-10-15,38.67
2018-10-22,40.82
2018-10-29,40.82
2018-11-05,39.8
2018-11-12,40.9
2018-11-19,39.74
2018-11-26,41.080002
2018-12-03,39.88
2018-12-10,39.83
2018-12-17,38.52
2018-12-24,39.24
2018-12-31,39.69
2019-01-07,40.73
2019-01-14,41.55
2019-01-21,42.2
2019-01-28,42.76
2019-02-04,42.16
2019-02-11,42.09
2019-02-18,43.040001
2019-02-25,42.49
2019-03-04,41.64
2019-03-11,42.43
2019-03-18,42.92
2019-03-25,44.4
2019-04-01,44.36
2019-04-08,44.56
2019-04-15,43.88
2019-04-22,44.22
2019-04-29,41.98
2019-05-06,40.29
2019-05-13,39.95
2019-05-20,40.71
2019-05-27,41.18
2019-06-03,41.099998
2019-06-10,42.77
2019-06-17,42.91
2019-06-24,42.93
2019-07-01,42.85
2019-07-08,42.86
2019-07-15,42.7
2019-07-22,40.55
2019-07-29,39.87
2019-08-05,39.54
2019-08-12,39.049999
2019-08-19,40.19
2019-08-26,41.25
2019-09-02,42.24
2019-09-09,41.61
2019-09-16,40.64
2019-09-23,40.97
2019-09-30,41.73
2019-10-07,41.98
2019-10-14,42.7
2019-10-21,43.22
2019-10-28,43.22
2019-11-04,43.68
2019-11-11,43.13
2019-11-18,42.87
2019-11-25,42.54
2019-12-02,43.07
2019-12-09,44.42
2019-12-16,44.61
2019-12-23,45.07
2019-12-30,44.93
2020-01-06,45.59
2020-01-13,46.23
2020-01-20,44.6
2020-01-27,42.11
2020-02-03,43.36
2020-02-10,44.2
2020-02-17,43.29
2020-02-24,40.52
2020-03-02,40.13
2020-03-09,31.36
2020-03-16,33.35
2020-03-23,33.13
2020-03-30,35.35
2020-04-06,36.26
2020-04-13,35.58
2020-04-20,35.32
2020-04-27,36.84
2020-05-04,36.029999
2020-05-11,36.43
2020-05-18,37.73
2020-05-25,40.92
2020-06-01,39.87
2020-06-08,39.92
2020-06-15,39.94
2020-06-22,41.36
2020-06-29,43.24
2020-07-06,42.77
2020-07-13,43.14
2020-07-20,43.29
2020-07-27,43.87
2020-08-03,44.24
2020-08-10,44.28
2020-08-17,45.55
2020-08-24,44.34
2020-08-31,43.93
2020-09-07,44.52
2020-09-14,42.94
2020-09-21,43.99
2020-09-28,45.83
2020-10-05,45.56
2020-10-12,46.32
2020-10-19,44.71
2020-10-26,44.71
2020-11-02,47.93
2020-11-09,48.33
2020-11-16,49.060001
2020-11-23,50.040001
2020-11-30,50.85
2020-12-07,50.72
2020-12-14,50.99
2020-12-21,50.13
2020-12-28,51.67
2021-01-04,54.71
2021-01-11,54.35
2021-01-18,55.83
2021-01-25,53.31
2021-02-01,56.24
2021-02-08,57.8
2021-02-15,57.53
2021-02-22,53.73
2021-03-01,53.83
2021-03-08,53.99
2021-03-15,53.27
2021-03-22,53.86
2021-03-29,53.55
2021-04-05,54.35
2021-04-12,54.63
2021-04-19,53.98
2021-04-26,54.69
2021-05-03,52.95
2021-05-10,53.14
2021-05-17,54.87
2021-05-24,55.99
2021-05-31,55.29
2021-06-07,54.23
2021-06-14,55.5
2021-06-21,54.78
2021-06-28,53.55
2021-07-05,53.59
2021-07-12,52.51
2021-07-19,51.6
2021-07-26,51.94
2021-08-02,51.73
2021-08-09,49.5
2021-08-16,51.59
2021-08-23,53.12
2021-08-30,52.49
2021-09-06,51.37
2021-09-13,50.78
2021-09-20,50.33
2021-09-27,50.82
2021-10-04,51.94
2021-10-11,52.040001
2021-10-18,50.92
2021-10-25,50.92
2021-11-01,50.92
2021-11-08,52.0
2021-11-15,50.92
2021-11-22,48.7
2021-11-29,48.92
2021-12-06,50.080002
2021-12-13,48.16
2021-12-20,48.72
2021-12-27,48.85
2022-01-03,48.89
2022-01-10,50.11
2022-01-17,49.0
2022-01-24,47.29
2022-01-31,48.66
2022-02-07,48.72
2022-02-14,48.72
2022-02-21,47.35
2022-02-28,44.62
2022-03-07,42.57
2022-03-14,45.36
2022-03-21,45.049999
2022-03-28,45.9
2022-04-04,44.93
2022-04-11,44.23
2022-04-18,42.38
2022-04-25,42.38
2022-05-02,40.93
2022-05-09,40.49
2022-05-16,41.14
2022-05-23,42.049999
2022-05-30,42.37
