,close
2007-03-23,13.5
2007-03-30,13.06
2007-04-05,12.86
2007-04-13,13.57
2007-04-20,14.16
2007-04-27,14.32
2007-05-04,13.53
2007-05-11,14.68
2007-05-18,15.59
2007-05-25,14.76
2007-06-01,14.31
2007-06-08,14.07
2007-06-15,13.63
2007-06-22,14.57
2007-06-29,14.3
2007-07-06,14.39
2007-07-13,15.43
2007-07-20,15.5
2007-07-27,13.87
2007-08-03,12.85
2007-08-10,13.01
2007-08-17,11.89
2007-08-24,12.13
2007-08-31,13.0
2007-09-07,12.61
2007-09-14,12.69
2007-09-21,13.24
2007-09-28,13.2
2007-10-05,13.63
2007-10-12,13.94
2007-10-19,13.8
2007-10-26,12.89
2007-11-02,13.17
2007-11-09,12.37
2007-11-16,12.64
2007-11-23,10.78
2007-11-30,9.76
2007-12-07,9.05
2007-12-14,8.43
2007-12-21,7.79
2007-12-28,7.32
2008-01-04,6.25
2008-01-11,6.25
2008-01-18,7.07
2008-01-25,7.15
2008-02-01,8.0
2008-02-08,6.34
2008-02-15,6.45
2008-02-22,6.71
2008-02-29,7.21
2008-03-07,6.49
2008-03-14,6.38
2008-03-20,6.11
2008-03-28,5.91
2008-04-04,6.23
2008-04-11,6.01
2008-04-18,6.11
2008-04-25,6.06
2008-05-02,6.16
2008-05-09,6.94
2008-05-16,7.26
2008-05-23,6.88
2008-05-30,6.88
2008-06-06,7.43
2008-06-13,7.52
2008-06-20,6.99
2008-06-27,5.95
2008-07-03,5.3
2008-07-11,4.84
2008-07-18,4.65
2008-07-25,4.36
2008-08-01,4.28
2008-08-08,5.13
2008-08-15,5.64
2008-08-22,5.81
2008-08-29,6.29
2008-09-05,5.96
2008-09-12,5.75
2008-09-19,5.42
2008-09-26,5.16
2008-10-03,4.53
2008-10-10,3.81
2008-10-17,4.21
2008-10-24,3.03
2008-10-31,3.5
2008-11-07,3.16
2008-11-14,2.43
2008-11-21,1.82
2008-11-28,2.36
2008-12-05,2.13
2008-12-12,2.28
2008-12-19,2.27
2008-12-26,2.18
2009-01-02,2.38
2009-01-09,2.69
2009-01-16,2.29
2009-01-23,2.07
2009-01-30,2.19
2009-02-06,2.41
2009-02-13,2.42
2009-02-20,2.03
2009-02-27,2.18
2009-03-06,2.14
2009-03-13,2.52
2009-03-20,2.67
2009-03-27,3.37
2009-04-03,3.43
2009-04-09,3.75
2009-04-17,3.56
2009-04-24,3.51
2009-05-01,3.82
2009-05-08,3.93
2009-05-15,4.01
2009-05-22,4.26
2009-05-29,4.54
2009-06-05,4.63
2009-06-12,4.47
2009-06-19,3.87
2009-06-26,3.62
2009-07-02,3.78
2009-07-10,3.49
2009-07-17,4.0
2009-07-24,3.77
2009-07-31,3.66
2009-08-07,3.7
2009-08-14,3.69
2009-08-21,3.7
2009-08-28,4.47
2009-09-04,4.53
2009-09-11,5.68
2009-09-18,5.7
2009-09-25,5.83
2009-10-02,5.31
2009-10-09,5.88
2009-10-16,5.74
2009-10-23,5.6
2009-10-30,4.6
2009-11-06,5.04
2009-11-13,6.53
2009-11-20,6.94
2009-11-27,6.85
2009-12-04,7.86
2009-12-11,8.64
2009-12-18,9.04
2009-12-24,9.91
2009-12-31,9.66
2010-01-08,9.42
2010-01-15,8.86
2010-01-22,7.87
2010-01-29,7.5
2010-02-05,7.35
2010-02-12,7.87
2010-02-19,7.93
2010-02-26,7.91
2010-03-05,8.61
2010-03-12,8.93
2010-03-19,9.11
2010-03-26,9.02
2010-04-01,9.37
2010-04-09,9.3
2010-04-16,9.81
2010-04-23,9.76
2010-04-30,9.07
2010-05-07,8.38
2010-05-14,8.8
2010-05-21,8.4
2010-05-28,8.57
2010-06-04,8.11
2010-06-11,8.12
2010-06-18,8.83
2010-06-25,8.09
2010-07-02,7.17
2010-07-09,7.34
2010-07-16,7.37
2010-07-23,7.82
2010-07-30,7.49
2010-08-06,7.45
2010-08-13,6.49
2010-08-20,6.25
2010-08-27,6.08
2010-09-03,6.09
2010-09-10,5.81
2010-09-17,6.12
2010-09-24,6.84
2010-10-01,7.05
2010-10-08,7.05
2010-10-15,7.12
2010-10-22,6.89
2010-10-29,7.33
2010-11-05,8.04
2010-11-12,7.63
2010-11-19,7.47
2010-11-26,7.55
2010-12-03,7.65
2010-12-10,8.07
2010-12-17,8.1
2010-12-23,8.04
2010-12-31,8.18
2011-01-07,8.83
2011-01-14,8.2
2011-01-21,7.54
2011-01-28,7.49
2011-02-04,8.4
2011-02-11,8.28
2011-02-18,9.18
2011-02-25,9.29
2011-03-04,9.23
2011-03-11,8.65
2011-03-18,8.55
2011-03-25,8.88
2011-04-01,8.36
2011-04-08,8.47
2011-04-15,8.27
2011-04-21,8.71
2011-04-29,9.1
2011-05-06,8.92
2011-05-13,8.9
2011-05-20,8.62
2011-05-27,8.49
2011-06-03,7.97
2011-06-10,7.59
2011-06-17,7.0
2011-06-24,6.9
2011-07-01,7.11
2011-07-08,6.95
2011-07-15,6.43
2011-07-22,7.75
2011-07-29,7.34
2011-08-05,6.56
2011-08-12,6.21
2011-08-19,5.98
2011-08-26,6.49
2011-09-02,6.32
2011-09-09,6.62
2011-09-16,7.2
2011-09-23,6.17
2011-09-30,5.08
2011-10-07,4.73
2011-10-14,4.92
2011-10-21,4.72
2011-10-28,5.94
2011-11-04,5.67
2011-11-11,5.95
2011-11-18,5.47
2011-11-25,4.99
2011-12-02,5.65
2011-12-09,5.54
2011-12-16,5.13
2011-12-23,5.41
2011-12-30,5.4
2012-01-06,5.43
2012-01-13,5.66
2012-01-20,6.42
2012-01-27,6.82
2012-02-03,7.08
2012-02-10,7.05
2012-02-17,7.42
2012-02-24,7.46
2012-03-02,7.46
2012-03-09,7.58
2012-03-16,8.18
2012-03-23,8.03
2012-03-30,8.02
2012-04-05,7.87
2012-04-13,7.73
2012-04-20,7.76
2012-04-27,7.33
2012-05-04,7.2
2012-05-11,6.78
2012-05-18,6.01
2012-05-25,6.22
2012-06-01,5.73
2012-06-08,5.91
2012-06-15,5.87
2012-06-22,5.73
2012-06-28,5.41
2012-07-06,5.75
2012-07-13,4.9
2012-07-20,4.22
2012-07-27,4.09
2012-08-03,4.09
2012-08-10,4.34
2012-08-17,4.1
2012-08-24,3.94
2012-08-31,3.72
2012-09-07,3.45
2012-09-14,3.9
2012-09-21,3.6
2012-09-28,3.37
2012-10-05,3.22
2012-10-12,2.74
2012-10-19,2.18
2012-10-26,2.07
2012-11-02,2.1
2012-11-09,2.03
2012-11-16,1.86
2012-11-23,1.95
2012-11-30,2.2
2012-12-07,2.36
2012-12-14,2.39
2012-12-21,2.59
2012-12-28,2.28
2013-01-04,2.59
2013-01-11,2.67
2013-01-18,2.46
2013-01-25,2.85
2013-02-01,2.6
2013-02-08,2.59
2013-02-15,2.71
2013-02-22,2.61
2013-03-01,2.42
2013-03-08,2.56
2013-03-15,2.6
2013-03-22,2.54
2013-03-28,2.55
2013-04-05,2.29
2013-04-12,2.48
2013-04-19,2.47
2013-04-26,2.64
2013-05-03,3.6
2013-05-10,3.95
2013-05-17,4.07
2013-05-24,4.05
2013-05-31,4.0
2013-06-07,3.91
2013-06-14,3.94
2013-06-21,4.0
2013-06-28,4.08
2013-07-05,4.07
2013-07-12,4.32
2013-07-19,4.03
2013-07-26,3.82
2013-08-02,3.8
2013-08-09,3.65
2013-08-16,3.66
2013-08-23,3.65
2013-08-30,3.27
2013-09-06,3.57
2013-09-13,3.83
2013-09-20,3.83
2013-09-27,3.86
2013-10-04,3.91
