date,大华股份,中国平安
2016-08-05,13.002575874328613,22.079015731811523
2016-08-12,12.8851318359375,22.9709529876709
2016-08-19,13.271016120910645,23.684507369995117
2016-08-26,12.910300254821777,23.389484405517578
2016-09-02,12.524417877197266,23.91779327392578
2016-09-09,12.532804489135742,24.46984100341797
2016-09-14,12.373418807983398,23.669361114501953
2016-09-23,12.524417877197266,24.076507568359375
2016-09-30,13.010963439941406,23.57275390625
2016-10-14,13.120018005371094,23.538249969482422
2016-10-21,12.138533592224121,23.614154815673828
2016-10-28,12.39019775390625,23.828083038330078
2016-11-04,11.962369918823242,24.104101181030273
2016-11-11,11.99592399597168,24.1455135345459
2016-11-18,11.903648376464844,24.159311294555664
2016-11-25,11.870094299316406,25.380733489990234
2016-12-02,11.786205291748047,25.02880096435547
2016-12-09,11.794596672058105,25.422138214111328
2016-12-16,11.064770698547363,24.483646392822266
2016-12-23,11.081549644470215,23.966094970703125
2016-12-30,11.475821495056152,24.449142456054688
2017-01-06,11.17382526397705,24.456039428710938
2017-01-13,11.115104675292969,24.538850784301758
2017-01-20,11.584875106811523,25.021900177001953
2017-01-26,11.492598533630371,25.194408416748047
2017-02-03,11.66037368774414,24.580251693725586
2017-02-10,11.844924926757812,24.980501174926758
2017-02-17,12.11336612701416,25.021900177001953
2017-02-24,12.448917388916016,25.22892189025879
2017-03-03,12.8851318359375,24.73896598815918
2017-03-10,12.625082969665527,24.566448211669922
2017-03-17,13.279403686523438,24.66996192932129
2017-03-24,14.579660415649414,25.222017288208008
2017-03-31,13.396845817565918,25.53944969177246
2017-04-07,13.84984016418457,25.256513595581055
2017-04-14,13.53106689453125,24.76656723022461
2017-04-21,14.369941711425781,24.904586791992188
2017-04-28,15.435315132141113,26.19501495361328
2017-05-05,14.898435592651367,25.71196746826172
2017-05-12,14.252497673034668,28.25832176208496
2017-05-19,14.512551307678223,28.299726486206055
2017-05-26,15.31787109375,31.177309036254883
2017-06-02,16.517467498779297,31.02549934387207
2017-06-09,19.045122146606445,33.21991729736328
2017-06-16,17.519826889038086,32.22621154785156
2017-06-23,19.281078338623047,34.31022262573242
2017-06-30,19.222089767456055,34.234317779541016
2017-07-07,19.54231834411621,35.200416564941406
2017-07-14,20.991769790649414,36.810916900634766
2017-07-21,20.25019073486328,36.245872497558594
2017-07-28,20.56199073791504,36.197044372558594
2017-08-04,18.842876434326172,36.23191833496094
2017-08-11,20.182775497436523,34.58565139770508
2017-08-18,21.90189552307129,37.08993911743164
2017-08-25,20.62097930908203,38.94548034667969
2017-09-01,21.084468841552734,39.18265151977539
2017-09-08,21.556385040283203,38.72515869140625
2017-09-15,21.135028839111328,37.57086944580078
2017-09-22,20.123781204223633,38.035400390625
2017-09-29,20.283893585205078,38.1198616027832
2017-10-13,21.556385040283203,40.17506790161133
2017-10-20,21.615371704101562,41.54051208496094
2017-10-27,22.10413932800293,44.99635314941406
2017-11-03,23.595726013183594,45.36234664916992
2017-11-10,24.379444122314453,49.191226959228516
2017-11-17,23.806406021118164,52.97787094116211
2017-11-24,22.11256980895996,52.52037811279297
2017-12-01,20.646263122558594,47.931358337402344
2017-12-08,21.236156463623047,50.31737518310547
2017-12-15,19.753000259399414,49.53611755371094
2017-12-22,19.76984977722168,52.09808349609375
2017-12-29,19.458045959472656,49.254581451416016
2018-01-05,20.22490692138672,49.89507293701172
2018-01-12,20.39345359802246,52.37257385253906
2018-01-19,21.194015502929688,54.610782623291016
2018-01-26,22.24739646911621,53.56205749511719
2018-02-02,23.199661254882812,53.49871826171875
2018-02-09,20.57884407043457,45.34827423095703
2018-02-14,22.011445999145508,48.487388610839844
2018-02-23,22.340097427368164,49.7191047668457
2018-03-02,23.882247924804688,47.635746002197266
2018-03-09,24.691242218017578,49.89507293701172
2018-03-16,22.904708862304688,49.62760925292969
2018-03-23,21.24458122253418,49.479801177978516
2018-03-30,21.590091705322266,45.95357894897461
2018-04-04,20.106929779052734,45.43273162841797
2018-04-13,21.236156463623047,46.579994201660156
2018-04-20,19.213661193847656,45.15120315551758
2018-04-27,18.960853576660156,42.85668182373047
2018-05-04,20.056367874145508,42.7299919128418
2018-05-11,20.39401626586914,44.412166595458984
2018-05-18,21.1757869720459,44.36994552612305
2018-05-25,20.6064510345459,43.30714797973633
2018-06-01,20.139087677001953,43.384559631347656
2018-06-08,20.39401626586914,44.75407791137695
2018-06-15,19.17887306213379,46.36088180541992
2018-06-22,18.6605224609375,43.80720520019531
2018-06-29,19.161874771118164,42.021060943603516
2018-07-06,15.083074569702148,40.84464645385742
2018-07-13,16.901538848876953,41.992374420166016
2018-07-20,17.029003143310547,43.64221954345703
2018-07-27,16.672107696533203,43.663734436035156
2018-08-03,13.587512016296387,41.47589111328125
2018-08-10,14.182339668273926,43.355289459228516
2018-08-17,13.51103401184082,40.58641052246094
2018-08-24,12.703770637512207,44.81147003173828
2018-08-31,13.21362018585205,45.17729949951172
2018-09-07,13.714973449707031,45.48286819458008
2018-09-14,11.82003116607666,45.85960388183594
2018-09-21,12.355374336242676,48.89516830444336
2018-09-28,12.550817489624023,49.62689971923828
2018-10-12,11.199712753295898,46.27255630493164
2018-10-19,10.468927383422852,47.54039764404297
2018-10-26,9.670161247253418,47.48243713378906
2018-11-02,11.080748558044434,48.79374313354492
2018-11-09,10.689862251281738,46.815914154052734
2018-11-16,12.125943183898926,47.272342681884766
2018-11-23,10.681364059448242,45.381446838378906
2018-11-30,11.335673332214355,45.99725341796875
2018-12-07,10.825822830200195,45.64226531982422
2018-12-14,10.85981273651123,44.87431335449219
2018-12-21,10.171513557434082,42.26618576049805
2018-12-28,9.738142013549805,40.64334487915039
2019-01-04,9.848609924316406,40.99834060668945
2019-01-11,10.36695671081543,42.0705680847168
2019-01-18,10.409445762634277,43.41086196899414
2019-01-25,10.536907196044922,44.40339660644531
2019-02-01,11.556609153747559,45.794395446777344
2019-02-15,12.41485595703125,45.823387145996094
2019-02-22,13.893423080444336,48.554664611816406
2019-03-01,13.315592765808105,52.445125579833984
2019-03-08,14.148346900939941,49.77179718017578
2019-03-15,14.539234161376953,53.50286865234375
2019-03-22,14.386279106140137,54.13315963745117
2019-03-29,13.952903747558594,55.857418060302734
2019-04-04,14.632704734802246,58.10332107543945
2019-04-12,13.910417556762695,58.277191162109375
2019-04-19,14.819896697998047,63.02977752685547
2019-04-26,14.34128475189209,60.21155548095703
2019-05-10,12.503754615783691,58.95819854736328
2019-05-17,11.426876068115234,57.3063850402832
2019-05-24,10.529476165771484,56.21925735473633
2019-05-31,10.700409889221191,58.056488037109375
2019-06-06,10.384182929992676,56.667545318603516
2019-06-14,11.15338134765625,58.6076545715332
2019-06-21,12.10206127166748,64.64846801757812
2019-06-28,12.409741401672363,65.11880493164062
2019-07-05,12.546487808227539,66.76495361328125
2019-07-12,12.315727233886719,65.22169494628906
2019-07-19,12.341367721557617,64.927734375
2019-07-26,13.999417304992676,66.21378326416016
2019-08-02,13.136205673217773,63.22275924682617
2019-08-09,12.119155883789062,61.98816680908203
2019-08-16,14.264365196228027,64.27367401123047
2019-08-23,14.52931022644043,66.0594711303711
2019-08-30,13.725924491882324,64.17078399658203
2019-09-06,15.213043212890625,67.2260513305664
2019-09-12,15.315601348876953,68.44158935546875
2019-09-20,15.460897445678711,66.59603118896484
2019-09-27,15.255777359008789,65.44720458984375
2019-09-30,14.76007080078125,64.51329040527344
2019-10-11,13.606271743774414,66.63310241699219
2019-10-18,13.264406204223633,66.52192687988281
2019-10-25,13.674644470214844,65.2248306274414
2019-11-01,13.999417304992676,66.73686218261719
2019-11-08,15.007922172546387,66.09202575683594
2019-11-15,14.982285499572754,65.15071105957031
2019-11-22,15.366880416870117,62.919734954833984
2019-11-29,14.478032112121582,61.978416442871094
2019-12-06,14.777165412902832,62.808555603027344
2019-12-13,15.503626823425293,64.31317138671875
2019-12-20,16.512134552001953,63.39408874511719
2019-12-27,16.520679473876953,62.793731689453125
2020-01-03,18.36675453186035,63.89069366455078
2020-01-10,18.093263626098633,62.83818817138672
2020-01-17,17.759946823120117,63.92775344848633
2020-01-23,17.204410552978516,61.8820686340332
2020-02-07,17.341161727905273,60.05873489379883
2020-02-14,16.965106964111328,60.0364990234375
2020-02-21,18.879554748535156,61.05934143066406
2020-02-28,16.563413619995117,57.605377197265625
2020-03-06,16.83690643310547,59.969783782958984
2020-03-13,15.55490779876709,55.37440490722656
2020-03-20,14.768616676330566,51.14220428466797
2020-03-27,14.127618789672852,51.67585754394531
2020-04-03,14.315643310546875,51.038429260253906
2020-04-10,14.101978302001953,52.61717224121094
2020-04-17,14.375468254089355,53.662254333496094
2020-04-24,13.828485488891602,52.25398254394531
2020-04-30,14.426750183105469,55.1890983581543
2020-05-08,14.836992263793945,55.06221008300781
2020-05-15,14.503669738769531,54.50381088256836
2020-05-22,13.917030334472656,52.911651611328125
2020-05-29,12.831245422363281,53.35684585571289
2020-06-05,14.511628150939941,56.82039260864258
2020-06-12,15.433686256408691,55.9526252746582
2020-06-19,16.329891204833984,55.40177536010742
2020-06-24,16.459152221679688,54.52645492553711
2020-07-03,17.234712600708008,58.82760238647461
2020-07-10,18.570402145385742,62.132694244384766
2020-07-17,17.269184112548828,58.87287139892578
2020-07-24,16.89002227783203,58.10320281982422
2020-07-31,18.337736129760742,57.27314758300781
2020-08-07,19.156383514404297,57.59762954711914
2020-08-14,20.586868286132812,59.00114440917969
2020-08-21,19.699277877807617,59.04643249511719
2020-08-28,19.742366790771484,58.77478790283203
2020-09-04,19.40629005432129,56.45820236206055
2020-09-11,18.070594787597656,58.26166534423828
2020-09-18,18.28603172302246,63.18022155761719
2020-09-25,17.432912826538086,59.140472412109375
2020-09-30,17.66558265686035,58.12672424316406
2020-10-09,17.90686798095703,59.37675094604492
2020-10-16,18.061979293823242,62.50186538696289
2020-10-23,17.768993377685547,63.645179748535156
2020-10-30,19.492464065551758,59.32339859008789
2020-11-06,20.621335983276367,61.96830368041992
2020-11-13,19.77683448791504,61.236576080322266
2020-11-20,18.665197372436523,64.43787384033203
2020-11-27,18.199859619140625,68.67581176757812
2020-12-04,18.492849349975586,70.26885986328125
2020-12-11,17.72590446472168,65.6269302368164
2020-12-18,17.458763122558594,66.91509246826172
2020-12-25,16.20063018798828,63.41650390625
2020-12-31,17.139921188354492,66.29769897460938
2021-01-08,20.44036865234375,65.6269302368164
2021-01-15,20.39728355407715,66.23673248291016
2021-01-22,21.35381317138672,63.873844146728516
2021-01-29,21.00911521911621,60.276180267333984
2021-02-05,19.302881240844727,60.76399612426758
2021-02-10,20.061206817626953,60.4057502746582
2021-02-19,20.595481872558594,64.17871856689453
2021-02-26,18.053361892700195,64.92569732666016
2021-03-05,20.250789642333984,64.40739440917969
2021-03-12,18.47561264038086,65.20772552490234
2021-03-19,18.47561264038086,60.70301818847656
2021-03-26,20.836769104003906,60.98503875732422
2021-04-02,21.405515670776367,60.12372589111328
2021-04-09,21.76744270324707,58.81271743774414
2021-04-16,20.767831802368164,57.69987106323242
2021-04-23,20.66442108154297,57.66996765136719
2021-04-30,20.216318130493164,56.30316162109375
2021-05-07,19.380434036254883,54.439327239990234
2021-05-14,20.18181610107422,55.278053283691406
2021-05-21,19.527976989746094,54.4005012512207
2021-05-28,20.478221893310547,56.66815948486328
2021-06-04,19.34490203857422,55.02177810668945
2021-06-11,18.516706466674805,53.89571762084961
2021-06-18,19.074647903442383,50.55635452270508
2021-06-25,18.952600479125977,51.78337860107422
2021-07-02,17.7233829498291,48.38188934326172
2021-07-09,17.889022827148438,46.665611267089844
2021-07-16,19.44951629638672,46.36273956298828
2021-07-23,19.58028221130371,44.7629508972168
2021-07-30,18.42081069946289,41.67987060546875
2021-08-06,18.35106658935547,41.67987060546875
2021-08-13,17.836713790893555,42.17688751220703
2021-08-20,18.368501663208008,41.16731262207031
2021-08-27,18.943878173828125,40.38295364379883
2021-09-03,18.8131160736084,40.157745361328125
2021-09-10,21.5766658782959,40.157745361328125
2021-09-17,20.870527267456055,37.804656982421875
2021-09-24,20.983858108520508,37.338706970214844
2021-09-30,20.67873191833496,37.55614471435547
2021-10-08,21.010011672973633,40.46061706542969
2021-10-15,20.774627685546875,39.51317596435547
2021-10-22,19.711050033569336,42.16135787963867
2021-10-29,18.987472534179688,39.13010025024414
2021-11-05,21.33256721496582,39.41428756713867
2021-11-12,21.236677169799805,39.95106506347656
2021-11-19,22.457170486450195,39.43795394897461
2021-11-26,21.533082962036133,38.4591178894043
2021-12-03,21.6376953125,38.67224884033203
2021-12-10,22.33512306213379,40.43259811401367
2021-12-17,21.724872589111328,39.895809173583984
2021-12-24,20.565399169921875,39.32744598388672
2021-12-31,20.46950340270996,39.79318618774414
2022-01-07,19.981304168701172,41.79034423828125
2022-01-14,18.04594612121582,40.33786392211914
2022-01-21,17.697227478027344,42.27186965942383
2022-01-28,16.633651733398438,39.445858001708984
2022-02-11,16.685956954956055,43.882232666015625
2022-02-18,16.703393936157227,43.021793365478516
2022-02-25,16.37211799621582,40.57468795776367
2022-03-04,16.284936904907227,39.5484733581543
2022-03-11,15.11674690246582,37.211875915527344
2022-03-18,14.567522048950195,37.83549499511719
2022-03-25,14.401883125305176,37.59868240356445
2022-04-01,14.393163681030273,38.64856719970703
2022-04-08,14.14034652709961,38.869598388671875
2022-04-15,13.704455375671387,38.1275749206543
2022-04-22,14.802902221679688,36.67509078979492
2022-04-29,14.576239585876465,35.175254821777344
2022-05-06,13.111641883850098,34.780555725097656
2022-05-13,13.172666549682617,34.70161819458008
2022-05-20,13.669584274291992,34.97789764404297
2022-05-27,13.835222244262695,34.36217498779297
2022-06-02,13.99036693572998,34.733192443847656
2022-06-10,13.99923324584961,35.475215911865234
2022-06-17,14.185417175292969,37.12504196166992
2022-06-24,14.433661460876465,38.127986907958984
2022-07-01,14.398199081420898,37.76105880737305
2022-07-08,14.034697532653809,37.361515045166016
2022-07-15,13.050581932067871,34.82563018798828
2022-07-22,13.23676872253418,35.10285949707031
2022-07-29,13.130376815795898,34.34454345703125
2022-08-05,13.32542610168457,33.871612548828125
2022-08-12,13.520476341247559,33.92869567871094
2022-08-19,12.775741577148438,33.40683364868164
2022-08-26,13.041717529296875,35.159934997558594
2022-09-02,12.970789909362793,35.63287353515625
2022-09-09,12.82007122039795,36.44011306762695
2022-09-16,12.42110538482666,35.820411682128906
2022-09-23,11.924616813659668,35.078399658203125
2022-09-30,11.39266300201416,33.90422821044922
2022-10-14,10.905040740966797,34.19776916503906
2022-10-21,10.958234786987305,33.06766128540039
2022-10-28,10.541537284851074,30.632415771484375
2022-11-04,10.860710144042969,31.950115203857422
2022-11-11,10.603598594665527,33.634769439697266
2022-11-18,11.108953475952148,35.16096878051758
2022-11-25,10.532672882080078,35.65302276611328
2022-12-02,10.709989547729492,37.212589263916016
2022-12-09,11.117820739746094,39.6978759765625
2022-12-16,10.75432014465332,39.11408233642578
2022-12-23,10.328757286071777,38.06325912475586
2022-12-30,10.02731704711914,39.197479248046875
2023-01-06,10.284427642822266,41.48261260986328
2023-01-13,10.284427642822266,43.65931701660156
2023-01-20,11.241943359375,43.45082092285156
2023-02-03,11.569979667663574,41.365848541259766
2023-02-10,11.924616813659668,41.11565399169922
2023-02-17,11.711833953857422,40.69866180419922
2023-02-24,11.827091217041016,40.19826889038086
2023-03-03,13.875110626220703,41.932960510253906
2023-03-10,14.265210151672363,38.36349105834961
2023-03-17,16.960437774658203,38.53028869628906
2023-03-24,19.930511474609375,38.53028869628906
2023-03-31,20.045764923095703,38.02989196777344
2023-04-07,23.937891006469727,38.05491638183594
2023-04-14,21.739151000976562,37.93815994262695
2023-04-21,22.120386123657227,38.980648040771484
2023-04-28,20.808231353759766,43.200626373291016
2023-05-05,19.81525421142578,44.893619537353516
2023-05-12,19.451753616333008,42.75861740112305
2023-05-19,19.363094329833984,42.56679153442383
2023-05-26,18.875471115112305,40.3984260559082
2023-06-02,18.31692123413086,40.9488525390625
2023-06-09,16.81698989868164,41.265769958496094
2023-06-16,19.175853729248047,41.79505920410156
2023-06-21,19.82162857055664,40.109500885009766
2023-06-30,17.713895797729492,39.903106689453125
2023-07-07,18.691526412963867,40.59968566894531
2023-07-14,19.72296905517578,41.82946014404297
2023-07-21,18.44038963317871,40.39329528808594
2023-07-28,18.35070037841797,44.65879821777344
2023-08-04,19.992040634155273,44.63300323486328
2023-08-11,18.332761764526367,42.45724868774414
2023-08-18,17.597301483154297,40.86628341674805
2023-08-25,17.399978637695312,40.42768478393555
2023-09-01,19.301424026489258,43.08502960205078
2023-09-08,18.610801696777344,43.102230072021484
2023-09-15,18.44038963317871,42.31105041503906
2023-09-22,18.772247314453125,43.28282928466797
2023-09-28,19.974102020263672,41.53706741333008
2023-10-13,19.857501983642578,41.25327682495117
2023-10-20,18.78121566772461,39.421512603759766
2023-10-27,18.13544273376465,39.65388488769531
2023-11-03,18.216161727905273,39.70655059814453
2023-11-10,18.96059799194336,37.1700325012207
2023-11-17,18.920761108398438,37.442115783691406
2023-11-24,17.855955123901367,37.46844482421875
2023-12-01,18.083477020263672,36.00271224975586
2023-12-08,18.065277099609375,34.39654541015625
2023-12-15,17.02777099609375,34.04547119140625
2023-12-22,16.20869255065918,34.31755065917969
2023-12-29,16.791149139404297,35.37077713012695
2024-01-05,15.480622291564941,34.20344924926758
2024-01-12,15.462420463562012,33.37842559814453
2024-01-19,15.580732345581055,34.40531921386719
2024-01-26,15.680840492248535,36.2045783996582
2024-02-02,14.461321830749512,35.19523620605469
2024-02-08,15.926565170288086,37.54743957519531
2024-02-23,16.390710830688477,38.67965316772461
2024-03-01,17.337202072143555,37.731754302978516
2024-03-08,18.2836971282959,37.63521194458008
2024-03-15,17.746746063232422,37.28413391113281
2024-03-22,17.355405807495117,35.598976135253906
2024-03-29,17.2006893157959,35.818397521972656
2024-04-03,16.63643455505371,35.54631423950195
2024-04-12,16.463518142700195,33.15900421142578
2024-04-19,15.744546890258789,34.59840774536133
2024-04-26,15.799154281616211,36.4503288269043
2024-04-30,16.37251091003418,36.30112838745117
2024-05-10,15.90836238861084,37.67909622192383
2024-05-17,15.93566608428955,39.67144775390625
2024-05-24,15.587620735168457,38.521671295166016
2024-05-31,15.243500709533691,37.80196762084961
2024-06-07,15.020288467407227,36.96816635131836
2024-06-14,15.383009910583496,36.748741149902344
2024-06-21,14.769176483154297,36.573204040527344
2024-06-28,14.378556251525879,36.30112838745117
2024-07-05,13.755423545837402,36.84529113769531
2024-07-12,13.987936019897461,37.45967102050781
2024-07-19,14.062339782714844,37.7668571472168
2024-07-26,13.51361083984375,37.381317138671875
2024-08-02,13.681018829345703,38.04542922973633
2024-08-09,12.760271072387695,36.944644927978516
2024-08-16,12.955580711364746,37.8543815612793
2024-08-23,12.192940711975098,39.43733596801758
2024-08-30,12.760271072387695,40.05596160888672
2024-09-06,12.574261665344238,39.34636306762695
2024-09-13,12.574261665344238,39.01885223388672
2024-09-20,13.167463302612305,40.16513442993164
2024-09-27,15.071419715881348,47.21563720703125
2024-09-30,16.230758666992188,51.93719482421875
2024-10-11,14.996015548706055,52.346588134765625
2024-10-18,15.476716995239258,52.88188934326172
2024-10-25,15.50499439239502,53.3628044128418
2024-11-01,15.109122276306152,51.92931365966797
2024-11-08,16.296737670898438,54.67605972290039
2024-11-15,16.683185577392578,51.60561752319336
2024-11-22,15.486144065856934,49.0438346862793
2024-11-29,15.391887664794922,49.24729537963867
2024-12-06,15.900866508483887,50.97673034667969
2024-12-13,15.712356567382812,49.70046615600586
2024-12-20,15.81603717803955,48.66465377807617
2024-12-27,15.740632057189941,49.26579666137695
2025-01-03,14.07231330871582,46.51904296875
2025-01-10,13.535058975219727,45.27052307128906
2025-01-17,14.194846153259277,45.66819763183594
2025-01-24,14.600142478942871,47.036949157714844
2025-01-27,14.279675483703613,47.0276985168457
2025-02-07,15.36361026763916,47.05544662475586
2025-02-14,16.27788734436035,47.81380844116211
2025-02-21,16.683185577392578,47.35139083862305
2025-02-28,15.495569229125977,46.59303283691406
2025-03-07,18.257247924804688,47.62883758544922
2025-03-14,17.927356719970703,49.45076370239258
2025-03-21,16.824569702148438,47.860050201416016
2025-03-28,16.0799503326416,48.05426788330078
2025-04-03,15.523843765258789,47.61034393310547
2025-04-11,14.553014755249023,45.64044952392578
2025-04-18,14.694398880004883,46.64851760864258
2025-04-25,15.165675163269043,47.47162628173828
2025-04-30,15.251605987548828,46.898223876953125
2025-05-09,15.329222679138184,47.860050201416016
2025-05-16,15.115777969360352,49.376773834228516
2025-05-23,14.882928848266602,49.228797912597656
2025-05-30,14.785908699035645,49.27504348754883
2025-06-06,15.067267417907715,49.39527130126953
2025-06-13,14.785908699035645,50.38483810424805
2025-06-20,14.747099876403809,50.625301361083984
2025-06-27,15.377732276916504,52.67842102050781
2025-07-04,15.319519996643066,53.849266052246094
2025-07-11,15.51356029510498,54.9344367980957
2025-07-18,15.727005004882812,54.32522201538086
2025-07-25,16.12479019165039,55.286643981933594
2025-08-01,15.950153350830078,55.40087127685547
2025-08-08,15.891940116882324,55.72452163696289
2025-08-15,16.309127807617188,56.923919677734375
2025-08-22,18.104005813598633,57.59025573730469
2025-08-29,18.841360092163086,57.00007629394531
2025-09-05,17.822647094726562,55.11530303955078
2025-09-12,18.00698471069336,54.9058837890625
2025-09-19,18.80255126953125,52.4499626159668
2025-09-26,19.559310913085938,52.5641975402832
2025-09-30,19.54960823059082,52.4594841003418
2025-10-10,19.966796875,52.868804931640625
2025-10-17,18.094303131103516,54.525115966796875
2025-10-24,19.36526870727539,56.00182342529297
2025-10-31,19.84067153930664,55.95344924926758
2025-11-07,19.70484161376953,56.97904968261719
2025-11-14,18.977188110351562,58.681941986083984
2025-11-21,17.85175132751465,56.9984016418457
2025-11-28,18.37566375732422,57.0758056640625
2025-12-05,18.666725158691406,59.978458404541016
2025-12-12,18.464881896972656,61.83615493774414
2025-12-19,18.298355102539062,66.51909637451172
2025-12-26,18.670591354370117,68.85089874267578
2025-12-31,18.553043365478516,66.18045806884766
2026-01-09,19.277923583984375,66.760986328125
2026-01-16,20.06157875061035,64.17762756347656
2026-01-23,20.5219783782959,61.826480865478516
2026-01-30,18.572633743286133,64.58399963378906
2026-02-06,18.102439880371094,64.72913360595703
2026-02-13,18.533451080322266,63.1713752746582
2026-02-27,18.866504669189453,61.042762756347656
2026-03-06,17.79877471923828,60.636390686035156
2026-03-13,17.700817108154297,59.21409225463867
2026-03-20,16.956344604492188,57.80146789550781
2026-03-27,16.427377700805664,55.10200119018555
2026-04-03,16.427377700805664,55.39226531982422
2026-04-10,17.07389259338379,56.911319732666016
2026-04-17,18.76854705810547,56.040523529052734
2026-04-24,17.79877471923828,55.905067443847656
2026-04-30,18.11223602294922,57.44347381591797
2026-05-08,17.79877471923828,58.111083984375
2026-05-15,17.14246368408203,53.69905471801758
2026-05-22,17.495107650756836,51.9381103515625
2026-05-29,16.690000534057617,51.763954162597656
2026-06-05,16.920000076293945,51.74460220336914
2026-06-12,15.949999809265137,54.0099983215332
2026-06-18,16.270000457763672,49.380001068115234
2026-06-26,15.979999542236328,47.22999954223633
2026-07-03,16.799999237060547,49.09000015258789
2026-07-10,17.290000915527344,49.47999954223633
2026-07-17,16.020000457763672,50.70000076293945
2026-07-24,16.43000030517578,54.02000045776367
2026-07-31,16.719999313354492,54.900001525878906
