date,贵州茅台,招商银行
2016-07-08,251.05072021484375,11.228389739990234
2016-07-15,257.21539306640625,11.515630722045898
2016-07-22,249.43870544433594,11.47531795501709
2016-07-29,253.67539978027344,11.529067993164062
2016-08-05,247.82662963867188,11.488755226135254
2016-08-12,256.7698669433594,12.086710929870605
2016-08-19,248.2721710205078,12.509980201721191
2016-08-26,244.197509765625,12.4629487991333
2016-09-02,247.7051239013672,12.550289154052734
2016-09-09,246.77352905273438,12.31513786315918
2016-09-14,242.67457580566406,11.78437328338623
2016-09-23,241.14349365234375,12.07999038696289
2016-09-30,241.32981872558594,12.093428611755371
2016-10-14,247.55929565429688,12.160613059997559
2016-10-21,246.41705322265625,12.032958030700684
2016-10-28,256.8346252441406,12.026241302490234
2016-11-04,255.02822875976562,12.032958030700684
2016-11-11,255.23886108398438,12.106864929199219
2016-11-18,251.12367248535156,12.160613059997559
2016-11-25,256.70513916015625,12.758566856384277
2016-12-02,260.65826416015625,12.422636985778809
2016-12-09,273.66802978515625,12.886219024658203
2016-12-16,265.36480712890625,12.214363098144531
2016-12-23,259.2487487792969,11.824685096740723
2016-12-30,270.6869812011719,11.824685096740723
2017-01-06,284.1423645019531,12.066553115844727
2017-01-13,279.3709716796875,12.241236686706543
2017-01-20,287.56903076171875,12.489825248718262
2017-01-26,279.0065002441406,12.765283584594727
2017-02-03,280.9750061035156,12.563728332519531
2017-02-10,279.54107666015625,12.698099136352539
2017-02-17,283.9803771972656,12.778721809387207
2017-02-24,293.7498474121094,13.054183959960938
2017-03-03,288.82464599609375,12.772003173828125
2017-03-10,299.60675048828125,12.704816818237305
2017-03-17,306.5976867675781,12.6376314163208
2017-03-24,313.35369873046875,12.617474555969238
2017-03-31,312.9810485839844,12.879499435424805
2017-04-07,318.2547302246094,12.69137954711914
2017-04-14,320.3447265625,12.644350051879883
2017-04-21,324.4598693847656,12.630913734436035
2017-04-28,334.9503479003906,12.85262393951416
2017-05-05,337.14569091796875,12.630913734436035
2017-05-12,334.9422302246094,13.665573120117188
2017-05-19,357.09783935546875,13.793225288391113
2017-05-26,366.0896911621094,15.210843086242676
2017-06-02,362.35528564453125,14.888352394104004
2017-06-09,377.2849426269531,15.39224624633789
2017-06-16,374.7656555175781,14.457033157348633
2017-06-23,382.94732666015625,15.999303817749023
2017-06-30,382.2345275878906,16.61065101623535
2017-07-07,366.7283020019531,16.159086227416992
2017-07-14,375.3132019042969,17.492938995361328
2017-07-21,389.11993408203125,17.18726348876953
2017-07-28,397.93511962890625,17.90976905822754
2017-08-04,389.4818420410156,17.729145050048828
2017-08-11,398.05023193359375,17.01358413696289
2017-08-18,402.64703369140625,17.659671783447266
2017-08-25,405.3935852050781,19.12552261352539
2017-09-01,407.19439697265625,18.590591430664062
2017-09-08,390.0820007324219,18.326597213745117
2017-09-15,402.8031921386719,18.041763305664062
2017-09-22,411.10040283203125,18.027870178222656
2017-09-29,425.66363525390625,17.749982833862305
2017-10-13,457.3310546875,18.20155143737793
2017-10-20,472.28076171875,18.597537994384766
2017-10-27,534.2012329101562,19.52151107788086
2017-11-03,525.5997924804688,18.79900550842285
2017-11-10,557.4891357421875,18.805953979492188
2017-11-17,567.603759765625,20.41074562072754
2017-11-24,518.0919799804688,20.903995513916016
2017-12-01,511.7682800292969,19.875812530517578
2017-12-08,515.8223876953125,19.813289642333984
2017-12-15,537.6221313476562,19.49372100830078
2017-12-22,561.5760498046875,20.348220825195312
2017-12-29,573.5572509765625,20.160648345947266
2018-01-05,607.165283203125,20.910945892333984
2018-01-12,648.3304443359375,21.890491485595703
2018-01-19,616.885009765625,22.55047035217285
2018-01-26,639.1204833984375,23.252132415771484
2018-02-02,608.8428344726562,23.967693328857422
2018-02-09,561.9954833984375,21.334714889526367
2018-02-14,590.7929077148438,21.793231964111328
2018-02-23,610.5531005859375,22.078062057495117
2018-03-02,605.5616455078125,20.862308502197266
2018-03-09,598.8104858398438,21.640392303466797
2018-03-16,608.3905639648438,20.93178367614746
2018-03-23,584.7158203125,21.05683135986328
2018-03-30,562.151611328125,20.209278106689453
2018-04-04,570.6956176757812,19.980022430419922
2018-04-13,564.8159790039062,20.521900177001953
2018-04-20,551.16552734375,19.597929000854492
2018-04-27,544.8090209960938,20.37601089477539
2018-05-04,545.0885620117188,19.966127395629883
2018-05-11,590.4392700195312,20.89704704284668
2018-05-18,607.95458984375,21.16103744506836
2018-05-25,589.4854125976562,20.29264259338379
2018-06-01,612.7158813476562,19.86886978149414
2018-06-08,639.720703125,19.590980529785156
2018-06-15,644.9453125,20.105070114135742
2018-06-22,639.274169921875,19.882761001586914
2018-06-29,610.0263671875,18.368282318115234
2018-07-06,595.5650024414062,17.95145034790039
2018-07-13,622.97802734375,18.816600799560547
2018-07-20,618.0909423828125,19.64157485961914
2018-07-27,615.9475708007812,20.150907516479492
2018-08-03,566.2672119140625,19.541141510009766
2018-08-10,573.0975341796875,20.40198516845703
2018-08-17,529.4633178710938,19.02463722229004
2018-08-24,550.6799926757812,19.87113380432129
2018-08-31,549.7542114257812,20.294382095336914
2018-09-07,542.8988647460938,20.208295822143555
2018-09-14,536.168701171875,20.000259399414062
2018-09-21,583.7974853515625,21.73629379272461
2018-09-28,608.8087158203125,22.016069412231445
2018-10-12,557.1016235351562,20.91849136352539
2018-10-19,558.7695922851562,20.954357147216797
2018-10-26,508.8138732910156,21.234134674072266
2018-11-02,500.30743408203125,21.757814407348633
2018-11-09,468.6993103027344,20.516767501831055
2018-11-16,467.0312805175781,20.430681228637695
2018-11-23,464.4460144042969,20.000259399414062
2018-11-30,471.2012023925781,20.480894088745117
2018-12-07,489.5489501953125,20.502418518066406
2018-12-14,494.5195617675781,20.323078155517578
2018-12-21,473.2111511230469,18.21401023864746
2018-12-28,492.0592956542969,18.07771110534668
2019-01-04,502.05865478515625,18.30009651184082
2019-01-11,530.3141479492188,18.98159408569336
2019-01-18,570.1201782226562,19.440711975097656
2019-01-25,566.8593139648438,20.459379196166992
2019-02-01,577.6760864257812,21.018922805786133
2019-02-15,604.4553833007812,20.91131591796875
2019-02-22,605.4810791015625,21.9730224609375
2019-03-01,658.2639770507812,23.601455688476562
2019-03-08,615.0635375976562,22.080631256103516
2019-03-15,648.2562255859375,22.71908950805664
2019-03-22,662.1837158203125,23.20690155029297
2019-03-29,712.2144165039062,24.33316993713379
2019-04-04,721.3966064453125,25.531177520751953
2019-04-12,762.2619018554688,24.964454650878906
2019-04-19,794.4202880859375,25.825300216674805
2019-04-26,788.1154174804688,24.648813247680664
2019-05-10,756.52392578125,24.11078643798828
2019-05-17,756.2488403320312,23.89557647705078
2019-05-24,732.6554565429688,24.103612899780273
2019-05-31,742.2461547851562,24.541208267211914
2019-06-06,719.0031127929688,24.318824768066406
2019-06-14,761.4279174804688,25.3590087890625
2019-06-21,814.2191162109375,27.037654876708984
2019-06-28,832.7931518554688,25.81095314025879
2019-07-05,846.18212890625,26.16246223449707
2019-07-12,834.5618896484375,26.077693939208984
2019-07-19,808.9857788085938,26.79224967956543
2019-07-26,816.7381591796875,27.418411254882812
2019-08-02,807.7839965820312,26.33552360534668
2019-08-09,814.19921875,25.775663375854492
2019-08-16,892.5442504882812,25.900896072387695
2019-08-23,956.442626953125,26.718585968017578
2019-08-30,966.513916015625,25.252634048461914
2019-09-06,966.9287109375,26.43865394592285
2019-09-12,930.1217041015625,25.996660232543945
2019-09-20,979.5643310546875,25.42206573486328
2019-09-27,994.2314453125,25.930360794067383
2019-09-30,973.2845458984375,25.598865509033203
2019-10-11,994.1045532226562,26.73331642150879
2019-10-18,995.1116943359375,26.652286529541016
2019-10-25,991.3539428710938,26.814350128173828
2019-11-01,1002.9063110351562,26.96167755126953
2019-11-08,1019.8329467773438,27.808837890625
2019-11-15,1036.675048828125,27.131114959716797
2019-11-22,1010.5235595703125,26.689119338989258
2019-11-29,955.511474609375,26.541784286499023
2019-12-06,990.211181640625,26.82171630859375
2019-12-13,984.2869873046875,27.62467384338379
2019-12-20,970.1533813476562,27.654138565063477
2019-12-27,984.2869873046875,27.889873504638672
2020-01-03,912.8226928710938,29.024324417114258
2020-01-10,941.5472412109375,28.759126663208008
2020-01-17,937.3154907226562,27.941434860229492
2020-01-23,891.02099609375,27.116382598876953
2020-02-07,910.656005859375,26.092424392700195
2020-02-14,920.8119506835938,26.254491806030273
2020-02-21,941.868896484375,26.254491806030273
2020-02-28,894.5756225585938,25.193702697753906
2020-03-06,977.9393920898438,26.085058212280273
2020-03-13,941.1494750976562,24.611740112304688
2020-03-20,876.1931762695312,22.86586570739746
2020-03-27,910.2326049804688,24.103450775146484
2020-04-03,964.6435546875,23.68355369567871
2020-04-10,985.9796752929688,23.646718978881836
2020-04-17,1037.6060791015625,24.206579208374023
2020-04-24,1058.3919677734375,23.948749542236328
2020-04-30,1071.20556640625,25.849327087402344
2020-05-08,1112.5997314453125,25.760934829711914
2020-05-15,1111.2373046875,24.93587303161621
2020-05-22,1124.1014404296875,24.773807525634766
2020-05-29,1156.6005859375,24.91377067565918
2020-06-05,1206.0267333984375,25.95982551574707
2020-06-12,1198.7227783203125,25.41469955444336
2020-06-19,1218.5863037109375,24.943239212036133
2020-06-24,1250.0906982421875,24.972707748413086
2020-07-03,1320.112548828125,27.064817428588867
2020-07-10,1467.4337158203125,28.29115867614746
2020-07-17,1411.0946044921875,27.402551651000977
2020-07-24,1365.9288330078125,26.278499603271484
2020-07-31,1436.8924560546875,26.430395126342773
2020-08-07,1396.495849609375,27.805082321166992
2020-08-14,1422.1826171875,28.860780715942383
2020-08-21,1435.0255126953125,28.68609619140625
2020-08-28,1504.379638671875,29.202552795410156
2020-09-04,1515.5107421875,27.949384689331055
2020-09-11,1483.830322265625,28.2835636138916
2020-09-18,1451.294189453125,29.612680435180664
2020-09-25,1400.014892578125,28.23799705505371
2020-09-30,1428.6043701171875,27.34178924560547
2020-10-09,1452.1502685546875,27.47850227355957
2020-10-16,1465.8499755859375,30.212678909301758
2020-10-23,1468.700927734375,31.306350708007812
2020-10-30,1429.905517578125,30.235464096069336
2020-11-06,1456.10595703125,32.26331329345703
2020-11-13,1459.8563232421875,32.33926773071289
2020-11-20,1472.665283203125,34.215213775634766
2020-11-27,1488.0257568359375,34.82280349731445
2020-12-04,1535.2978515625,34.7696418762207
2020-12-11,1558.3214111328125,32.41521072387695
2020-12-18,1579.727294921875,32.73419952392578
2020-12-25,1566.8837890625,32.44559097290039
2020-12-31,1710.7288818359375,33.3797721862793
2021-01-08,1789.5009765625,35.392433166503906
2021-01-15,1782.6513671875,38.84053421020508
2021-01-22,1780.8961181640625,39.220279693603516
2021-01-29,1811.916748046875,38.810150146484375
2021-02-05,1980.438232421875,41.57471466064453
2021-02-10,2227.030029296875,41.4304084777832
2021-02-19,2106.302978515625,41.92407989501953
2021-02-26,1817.5682373046875,38.810150146484375
2021-03-05,1763.90869140625,39.03800582885742
2021-03-12,1734.7030029296875,40.49623107910156
2021-03-19,1721.0035400390625,39.31141662597656
2021-03-26,1723.572265625,39.18989944458008
2021-04-02,1851.14892578125,38.696231842041016
2021-04-09,1729.5657958984375,38.16458511352539
2021-04-16,1759.516357421875,37.77724838256836
2021-04-23,1805.71826171875,40.48103713989258
2021-04-30,1718.24658203125,40.02534484863281
2021-05-07,1629.3878173828125,41.14939498901367
2021-05-14,1720.8751220703125,41.75698471069336
2021-05-21,1748.488037109375,41.096229553222656
2021-05-28,1909.3720703125,44.43041229248047
2021-06-04,1927.781005859375,43.69369888305664
2021-06-11,1865.542236328125,42.782310485839844
2021-06-18,1790.305908203125,41.53673553466797
2021-06-25,1808.0814208984375,42.83547592163086
2021-07-02,1739.8031005859375,40.291168212890625
2021-07-09,1704.4625244140625,37.89876174926758
2021-07-16,1690.452392578125,39.72172546386719
2021-07-23,1642.1390380859375,38.9818115234375
2021-07-30,1451.12353515625,36.21687316894531
2021-08-06,1444.218017578125,37.065826416015625
2021-08-13,1469.31689453125,39.8619270324707
2021-08-20,1337.9111328125,39.745094299316406
2021-08-27,1379.4227294921875,39.21547317504883
2021-09-03,1433.17236328125,40.500587463378906
2021-09-10,1436.940673828125,42.15176773071289
2021-09-17,1457.1822509765625,39.91644287109375
2021-09-24,1464.0966796875,37.98487854003906
2021-09-30,1581.63916015625,39.29336166381836
2021-10-08,1589.936279296875,39.66720962524414
2021-10-15,1656.805908203125,41.52088928222656
2021-10-22,1643.0030517578125,42.2841682434082
2021-10-29,1578.2509765625,42.03493881225586
2021-11-05,1572.9442138671875,40.15789031982422
2021-11-12,1533.049072265625,40.8121337890625
2021-11-19,1580.2650146484375,40.75761032104492
2021-11-26,1677.5831298828125,39.02075958251953
2021-12-03,1704.2637939453125,39.91644287109375
2021-12-10,1806.352783203125,41.66108703613281
2021-12-17,1772.386474609375,39.5425910949707
2021-12-24,1896.3162841796875,38.833831787109375
2021-12-31,1771.7816162109375,37.93814468383789
2022-01-07,1678.438720703125,38.20295715332031
2022-01-14,1613.6175537109375,37.40073776245117
2022-01-21,1715.5943603515625,40.36039352416992
2022-01-28,1630.9034423828125,38.327571868896484
2022-02-11,1598.898681640625,41.0925178527832
2022-02-18,1648.18896484375,40.54732131958008
2022-02-25,1554.898193359375,38.794891357421875
2022-03-04,1538.85693359375,37.93035888671875
2022-03-11,1528.9263916015625,34.62021255493164
2022-03-18,1476.0150146484375,35.95984649658203
2022-03-25,1460.6395263671875,35.18878173828125
2022-04-01,1538.433349609375,36.68418502807617
2022-04-08,1541.8822021484375,36.74649429321289
2022-04-15,1560.8876953125,36.47389602661133
2022-04-22,1532.374755859375,33.1014404296875
2022-04-29,1580.2388916015625,31.099781036376953
2022-05-06,1549.6605224609375,29.526485443115234
2022-05-13,1536.9036865234375,28.93455696105957
2022-05-20,1555.71923828125,31.123146057128906
2022-05-27,1516.9561767578125,30.468902587890625
2022-06-02,1543.6104736328125,30.31313133239746
2022-06-10,1642.657470703125,31.247760772705078
2022-06-17,1686.2174072265625,31.037466049194336
2022-06-24,1736.3544921875,31.310070037841797
2022-07-01,1772.6014404296875,32.2291259765625
2022-07-08,1746.3492431640625,31.006315231323242
2022-07-15,1703.1055908203125,28.341190338134766
2022-07-22,1700.9215087890625,28.926389694213867
2022-07-29,1658.4991455078125,28.503747940063477
2022-08-05,1680.7935791015625,27.877918243408203
2022-08-12,1684.322998046875,27.934812545776367
2022-08-19,1655.5023193359375,27.51217269897461
2022-08-26,1658.11474609375,27.390256881713867
2022-09-02,1638.021484375,27.894174575805664
2022-09-09,1611.629638671875,28.04047203063965
2022-09-16,1624.043701171875,28.406217575073242
2022-09-23,1602.5791015625,27.926685333251953
2022-09-30,1635.8375244140625,27.349620819091797
2022-10-14,1517.9962158203125,25.26080894470215
2022-10-21,1418.7451171875,24.041656494140625
2022-10-28,1188.1114501953125,22.09101676940918
2022-11-04,1324.892822265625,23.635271072387695
2022-11-11,1335.009521484375,25.390850067138672
2022-11-18,1369.0628662109375,26.065444946289062
2022-11-25,1329.6453857421875,26.83757781982422
2022-12-02,1427.376220703125,27.95106315612793
2022-12-09,1511.347900390625,29.86920166015625
2022-12-16,1561.0302734375,30.145538330078125
2022-12-23,1547.165771484375,29.560346603393555
2022-12-30,1527.9442138671875,30.283708572387695
2023-01-06,1595.865478515625,31.19400978088379
2023-01-13,1669.5025634765625,32.23434829711914
2023-01-20,1645.6231689453125,33.364097595214844
2023-02-03,1608.455322265625,31.941755294799805
2023-02-10,1601.3773193359375,31.015201568603516
2023-02-17,1610.9149169921875,29.836685180664062
2023-02-24,1581.9130859375,30.44626235961914
2023-03-03,1608.4906005859375,31.088346481323242
2023-03-10,1548.2930908203125,28.471237182617188
2023-03-17,1541.2152099609375,27.926685333251953
2023-03-24,1573.6142578125,27.983577728271484
2023-03-31,1610.2247314453125,27.853534698486328
2023-04-07,1584.55859375,27.747873306274414
2023-04-14,1515.9295654296875,27.95106315612793
2023-04-21,1526.5904541015625,28.04047203063965
2023-04-28,1557.6005859375,27.30898094177246
2023-05-05,1548.2930908203125,28.194896697998047
2023-05-12,1509.718505859375,27.66659927368164
2023-05-19,1503.61376953125,27.593448638916016
2023-05-26,1495.7041015625,26.610004425048828
2023-06-02,1478.0447998046875,26.878215789794922
2023-06-09,1473.9752197265625,27.422771453857422
2023-06-16,1590.486083984375,27.57719612121582
2023-06-21,1535.75634765625,26.959489822387695
2023-06-30,1519.0614013671875,26.62625503540039
2023-07-07,1518.1900634765625,26.260513305664062
2023-07-14,1574.7574462890625,27.385263442993164
2023-07-21,1591.1966552734375,27.27376365661621
2023-07-28,1704.1156005859375,30.104063034057617
2023-08-04,1700.944580078125,29.915376663208008
2023-08-11,1647.521484375,28.431615829467773
2023-08-18,1619.30517578125,27.342374801635742
2023-08-25,1639.41845703125,27.06792449951172
2023-09-01,1662.8380126953125,27.67686653137207
2023-09-08,1633.5975341796875,28.44876480102539
2023-09-15,1600.799560546875,28.268657684326172
2023-09-22,1660.9962158203125,28.594572067260742
2023-09-28,1615.67578125,28.27723503112793
2023-10-13,1572.960693359375,27.968475341796875
2023-10-20,1477.7386474609375,27.14511489868164
2023-10-27,1506.224365234375,27.042194366455078
2023-11-03,1627.0755615234375,26.579055786132812
2023-11-10,1595.275146484375,25.8671932220459
2023-11-17,1575.134765625,26.012996673583984
2023-11-24,1596.317138671875,25.729965209960938
2023-12-01,1581.2972412109375,24.237628936767578
2023-12-08,1531.5660400390625,23.58580207824707
2023-12-15,1477.7386474609375,23.354232788085938
2023-12-22,1518.0968017578125,23.680147171020508
2023-12-29,1568.392578125,23.86025619506836
2024-01-05,1511.472412109375,24.26335906982422
2024-01-12,1493.0262451171875,24.47777557373047
2024-01-19,1485.7022705078125,25.498394012451172
2024-01-26,1487.8101806640625,26.6905517578125
2024-02-02,1450.263427734375,25.927228927612305
2024-02-08,1550.21875,26.930696487426758
2024-02-23,1557.5699462890625,28.260080337524414
2024-03-01,1531.1910400390625,27.39383888244629
2024-03-08,1518.8056640625,27.162269592285156
2024-03-15,1560.65966796875,26.742013931274414
2024-03-22,1545.99365234375,26.759166717529297
2024-03-29,1547.4019775390625,27.616832733154297
2024-04-03,1558.4970703125,27.642562866210938
2024-04-12,1484.82080078125,27.5482177734375
2024-04-19,1496.279296875,28.834716796875
2024-04-26,1553.3359375,29.57230567932129
2024-04-30,1549.310302734375,29.4265079498291
2024-05-10,1580.1873779296875,30.550045013427734
2024-05-17,1558.3970947265625,31.60497283935547
2024-05-24,1523.939697265625,29.79530143737793
2024-05-31,1497.9241943359375,29.400774002075195
2024-06-07,1471.3267822265625,29.152057647705078
2024-06-14,1413.00732421875,28.9976749420166
2024-06-21,1364.3648681640625,28.90332794189453
2024-06-28,1361.0164794921875,29.323585510253906
2024-07-05,1378.036376953125,29.76957130432129
2024-07-12,1371.617919921875,30.91875648498535
2024-07-19,1415.025390625,31.146100997924805
2024-07-26,1319.093017578125,29.436471939086914
2024-08-02,1285.0166015625,29.354629516601562
2024-08-09,1332.6441650390625,29.400100708007812
2024-08-16,1327.4500732421875,30.145788192749023
2024-08-23,1312.4150390625,30.64594078063965
2024-08-30,1338.57080078125,29.236412048339844
2024-09-06,1296.6566162109375,28.417972564697266
2024-09-13,1209.591552734375,27.826879501342773
2024-09-20,1172.29638671875,28.13606834411621
2024-09-27,1511.0966796875,32.40103530883789
2024-09-30,1621.28466796875,34.20159912109375
2024-10-11,1488.6416015625,34.94728469848633
2024-10-18,1429.290283203125,35.5110969543457
2024-10-25,1445.8463134765625,35.55656433105469
2024-11-01,1422.56591796875,34.565345764160156
2024-11-08,1493.2606201171875,35.283756256103516
2024-11-15,1445.985595703125,34.3925666809082
2024-11-22,1398.515625,33.14672088623047
2024-11-29,1415.13671875,33.04669189453125
2024-12-06,1410.7496337890625,34.283443450927734
2024-12-13,1408.88525390625,33.9196891784668
2024-12-20,1433.7442626953125,34.47441101074219
2024-12-27,1440.31005859375,35.774818420410156
2025-01-03,1389.4696044921875,35.15644073486328
2025-01-10,1352.7310791015625,35.447444915771484
2025-01-17,1370.393798828125,37.020660400390625
2025-01-24,1352.7310791015625,36.61144256591797
2025-01-27,1351.7796630859375,36.96609878540039
2025-02-07,1352.7310791015625,36.556880950927734
2025-02-14,1389.4696044921875,38.22103500366211
2025-02-21,1401.9134521484375,37.64813232421875
2025-02-28,1413.76416015625,38.23922348022461
2025-03-07,1432.8021240234375,39.62147521972656
2025-03-14,1533.60693359375,41.0673828125
2025-03-21,1482.4932861328125,40.649070739746094
2025-03-28,1493.288818359375,39.30319595336914
2025-04-03,1477.9056396484375,38.78485107421875
2025-04-11,1478.0,37.74816131591797
2025-04-18,1475.13623046875,38.875789642333984
2025-04-25,1460.12060546875,38.266510009765625
2025-04-30,1457.2945556640625,37.04794692993164
2025-05-09,1498.9127197265625,39.53963088989258
2025-05-16,1520.5318603515625,40.25803756713867
2025-05-23,1481.409912109375,40.05797576904297
2025-05-30,1433.7442626953125,39.49416732788086
2025-06-06,1419.0394287109375,40.43991470336914
2025-06-13,1344.205810546875,41.0855712890625
2025-06-20,1345.8167724609375,41.82216262817383
2025-06-27,1347.7032470703125,42.03132247924805
2025-07-04,1366.078125,42.804290771484375
2025-07-11,1370.6695556640625,43.29903030395508
2025-07-18,1380.274658203125,42.73929214477539
2025-07-25,1397.564208984375,42.530582427978516
2025-08-01,1361.064208984375,42.141605377197266
2025-08-08,1364.8775634765625,42.245967864990234
2025-08-15,1365.943603515625,41.07905578613281
2025-08-22,1406.1607666015625,41.041107177734375
2025-08-29,1421.5772705078125,40.690086364746094
2025-09-05,1424.4588623046875,40.566749572753906
2025-09-12,1456.15625,40.35803985595703
2025-09-19,1410.022216796875,38.897029876708984
2025-09-26,1378.3536376953125,38.7072868347168
2025-09-30,1386.9888916015625,38.3372917175293
2025-10-10,1373.551025390625,38.11909103393555
2025-10-17,1397.564208984375,39.45676803588867
2025-10-24,1392.761474609375,39.798301696777344
2025-10-31,1373.5606689453125,38.79267120361328
2025-11-07,1376.7496337890625,40.3295783996582
2025-11-14,1399.1009521484375,41.031620025634766
2025-11-21,1408.706298828125,40.79444122314453
2025-11-28,1393.2418212890625,40.747005462646484
2025-12-05,1373.5606689453125,41.22136306762695
2025-12-12,1364.5701904296875,39.59907150268555
2025-12-19,1377.4002685546875,39.83625030517578
2025-12-26,1381.4346923828125,39.56112289428711
2025-12-31,1345.339111328125,39.94060516357422
2026-01-09,1386.289794921875,39.181636810302734
2026-01-16,1350.047607421875,37.68574905395508
2026-01-23,1306.0880126953125,36.49833679199219
2026-01-30,1368.6082763671875,37.637081146240234
2026-02-06,1479.982421875,38.542240142822266
2026-02-13,1450.9593505859375,37.6760139465332
2026-02-27,1421.37939453125,37.71494674682617
2026-03-06,1369.585205078125,38.15292739868164
2026-03-13,1380.9560546875,38.697967529296875
2026-03-20,1411.591064453125,38.688236236572266
2026-03-27,1383.281005859375,38.38651657104492
2026-04-03,1426.2442626953125,38.34758758544922
2026-04-10,1420.3438720703125,38.16265869140625
2026-04-17,1374.7039794921875,38.464378356933594
2026-04-24,1424.7691650390625,38.328121185302734
2026-04-30,1352.773193359375,37.24776840209961
2026-05-08,1341.245849609375,36.92658233642578
2026-05-15,1302.131591796875,36.64432907104492
2026-05-22,1260.3699951171875,36.031158447265625
2026-05-29,1295.34228515625,36.994712829589844
2026-06-05,1243.430908203125,37.54948806762695
2026-06-12,1262.04052734375,38.289188385009766
2026-06-18,1186.90869140625,36.26474380493164
2026-06-26,1168.6300048828125,35.03840255737305
2026-07-03,1194.449951171875,35.84623336791992
2026-07-10,1204.97998046875,36.880001068115234
2026-07-17,1253.0,38.02000045776367
2026-07-24,1297.4100341796875,39.20000076293945
2026-07-31,1350.5999755859375,39.619998931884766
