组合,γ*预测%,实际超额pp,再平衡x,死拿x,平均相关性,平均波动%,赢家集中度,MDD,年数
"['FSLR', 'PLUG', 'AMD_US', 'SUGAR_WORLD']",18.22949990558709,-7.3056582655039115,5.802813591920707,19.410366178950326,0.08946034816008837,63.96746965627547,4.929417613681383,-0.7312134662736491,18.75
"['XLF', 'CAT', 'UEC', 'PLUG']",18.14080396994803,-7.3100976515391825,3.800650885427641,13.6941885708453,0.2929690575407335,62.36579057580541,5.796957486929717,-0.7611714475002513,19.416666666666668
"['AIG', 'NEM', 'PLUG', 'MSACSR']",17.719480240807496,-7.321392265245885,1.1349157375238546,5.1401963858224144,-0.0038550953077706313,61.519107858489384,2.0219751349217043,-0.6783855450411755,21.5
"['BA', 'CLF', 'PLUG', 'OIL_DUBAI']",17.29202663159231,-7.328346311246703,1.7068587554475223,7.227269921631352,0.21594657799944325,60.93396532570955,3.5252394420843207,-0.7575575655959998,20.916666666666668
"['CLF', 'PLUG', '27_HK', '291_HK']",17.88295511166133,-7.442235424998689,2.465034513099395,10.981489918120682,0.21102381839836956,62.29535531151173,2.2753819552183825,-0.7521455583878055,21.666666666666668
"['AIG', 'PLUG', 'LVS', 'SAWN_MYS']",18.511544919056366,-7.606103182370849,0.654074521286902,3.1239573766828053,0.2030779904523822,61.04055129833896,2.2653326652058405,-0.735719261185602,20.916666666666668
"['INTC', 'CLF', 'PLUG', 'PWHEAMTUSDM']",17.25933685712768,-7.644074722691729,1.628283967926581,7.667252676935038,0.13058339156623663,60.36620200350258,3.0682180490209747,-0.7318359994796941,21.5
"['CLF', 'PLUG', 'WLDN', 'COAL_ZAF']",19.09568589375197,-7.819426690753728,3.2754138263960666,12.6742992420417,0.11643737779137614,67.77516629264542,8.629253300694035,-0.7811498726179964,19.083333333333332
"['DRI', 'PLUG', 'MOD', 'DAP']",17.422758109546276,-7.819698172081235,3.695980142447917,16.280302928790963,0.12036326275292618,60.60250903843518,2.0241227074380292,-0.6332986184739848,20.916666666666668
"['FCX', 'PLUG', 'MOD', 'CCI']",19.1122580647925,-8.15411486363109,3.6892949985438914,18.32185352272149,0.22036658945426327,65.05981254015903,1.3388606446043447,-0.7298129772875523,21.666666666666668
"['NOC', 'PLUG', 'CELH', '1177_HK']",20.344611211914433,-8.371855631585156,11.14170990219931,45.413416384420046,0.08915961060453033,65.46451042113978,7.542901263151364,-0.5668438521970364,19.666666666666668
"['PLUG', 'MOD', 'BRO', 'NG_EU']",18.001128733236126,-8.56601749578898,3.2887222614812317,16.744915323254084,0.09066626779340574,61.81549395422395,2.3308953090042506,-0.5546457717232832,20.916666666666668
"['UEC', 'PLUG', '386_HK', '1093_HK']",18.420955699806065,-8.64267717179037,3.7976295365306343,17.13368553812274,0.15427208365416184,62.563665727903974,5.701689273915569,-0.6186343633744419,19.416666666666668
"['ADI', 'UEC', 'PLUG', 'OIL_DUBAI']",18.231138674493106,-8.68089164170225,2.5342979602421813,11.147775465785863,0.17968699806397406,63.181802542102226,4.3143636060857276,-0.6331632387727744,18.666666666666668
"['ALB', 'UEC', 'PLUG', '992_HK']",19.450427346464057,-8.713467425188238,3.8248173514762636,17.453043417307985,0.21077324923324944,67.83877276936326,4.004558239538444,-0.7293178853064364,19.416666666666668
"['RCL', 'PLUG', 'WLDN', 'PSUNOUSDM']",17.55453049150605,-8.78086813002712,4.292966420769543,20.05629783795428,0.11935394908250814,64.53078122542199,1.6195059565360324,-0.6533669271596293,19.666666666666668
"['PNC', 'PLUG', 'MOD', 'NG_EU']",18.26088491151342,-8.894601187885943,2.4991981780543426,13.80393425867979,0.14244976395516312,63.42729363929386,1.5326300774911408,-0.6863087356141457,20.916666666666668
"['BMY', 'CLF', 'PLUG', '3898_HK']",17.30778184398843,-8.90611793208076,1.7159924228698054,8.858467036903665,0.12935672690874941,61.6528263095658,2.5904070249661126,-0.6686340002371005,19.75
"['CLF', 'PLUG', 'MOD', '728_HK']",20.58855331635386,-8.979856831044453,2.3189851319766026,13.960354280595533,0.1942887585209125,67.57758511091725,3.539089407322543,-0.8270420242397033,21.666666666666668
"['REGN', 'PLUG', 'CELH', 'FE_ORE']",21.676958891578064,-8.99474918824652,10.533285961367548,44.71166470497706,0.0025813010484813776,71.1032236138473,21.347615579062467,-0.6231582836299159,18.916666666666668
"['EXPE', 'UEC', 'PLUG', 'SUGAR_EU']",18.517818948430538,-9.020379472826367,2.158829197701368,10.167762731538753,0.18169484457049281,61.77765088555298,4.145762337530602,-0.6499020053589177,18.666666666666668
"['FICO', 'GILD', 'PLUG', 'CELH']",20.55154184775891,-9.486662854116702,8.287214097949803,41.3741675092203,0.09573371459425943,66.8934730005359,4.820108005232303,-0.5611877285378856,19.666666666666668
"['CVX', 'UEC', 'PLUG', 'XME']",18.364461195776567,-9.720318006613592,1.6384830995322575,9.503928725138616,0.27401592578492484,62.98520751839251,1.3783164921026676,-0.6446519987172497,19.416666666666668
"['GILD', 'UEC', 'PLUG', 'WYNN']",19.457457302501584,-9.731665761230367,2.5093716635593912,14.060372605781568,0.14552817291543646,66.77376824012734,4.847731831740871,-0.6131602170883433,19.416666666666668
"['PLUG', 'LVS', 'OIL_DUBAI', 'PNGASJPUSDM']",17.45442001092791,-9.812562883406306,1.1872885177883203,8.283690516913591,0.11583867505954804,61.93907901253787,1.1319664924619126,-0.7406200146597549,20.916666666666668
"['C', 'UEC', 'PLUG', 'SOYBEAN_OIL']",18.773308566277088,-10.259675484446706,0.9978435492631954,6.179143524971086,0.15662130197732407,64.86511237530983,2.6025463567692886,-0.6815031289296756,18.666666666666668
"['EEM', 'CLF', 'PLUG', 'PNGASEUUSDM']",18.06238076042842,-10.292430387007666,0.9236902715382045,5.7463320752493185,0.1471751385472451,65.74651685854633,2.706496473484811,-0.7816535697521712,18.583333333333332
"['UEC', 'PLUG', 'COFFEE_ARABICA', 'WHEAT_US_HRW']",17.55068616178855,-10.359231763162601,1.7094131715417482,10.241591862967285,0.11481583396947459,59.6712871068727,1.9325986004645548,-0.5923407861171506,18.666666666666668
"['NDAQ', 'PLUG', 'CELH', 'SAWN_MYS']",19.564399392164912,-10.39497147130004,2.9721075782291897,17.463095038663862,0.04264647156231182,59.84005189638678,5.43274079884123,-0.5288021700996572,18.916666666666668
"['MCD', 'PLUG', 'CELH', '2899_HK_ZIJIN']",20.782446809554862,-10.44244983342022,5.689801798378553,34.26368080133986,0.08767901921662453,65.91503196104293,4.35233652756506,-0.6112183640533484,19.666666666666668
"['UEC', 'PLUG', '2018_HK', 'XAG']",19.079030756682346,-10.49087287868089,3.423381068744873,19.676898030204555,0.1260043278012761,65.74744167551731,2.0304689978727164,-0.7757363564987438,18.666666666666668
"['HYG', 'UEC', 'PLUG', 'PSUGAISAUSDM']",17.324923963520998,-10.518150483377708,0.9963327023952911,6.833657633821061,0.13669878894975931,56.941128122903805,1.4138593908728891,-0.6009175539895288,19.25
"['CVS', 'UEC', 'PLUG', '3993_HK']",18.947405644465388,-10.55129101599228,2.422298422422259,15.637475824011688,0.1499221906078382,65.03342355965333,2.1067458715535734,-0.6932462956204559,19.416666666666668
"['ABT', 'CCL', 'UEC', 'PLUG']",19.155410399134144,-10.7424291317048,1.5843261838962195,10.992490300665589,0.1389005375700035,65.30379323431936,3.023060174029158,-0.5763153376814616,19.416666666666668
