池组,信号,CAGR,超额,波动,夏普,相对基准
高γ*池 Q5(离散强),NONE(基准),18.943618972418378,2.3837268269812806,23.479905893804474,0.788815735931836,0.0
高γ*池 Q5(离散强),SPREAD_CONTR_DYN@0.2,19.76443241922823,2.68089576035877,24.348653935730418,0.8072723107516916,0.8208134468098507
高γ*池 Q5(离散强),SPREAD_CONTR_DYN@0.35,20.155499698824652,2.661190074892339,25.44478686742511,0.7901420212748299,1.2118807264062745
高γ*池 Q5(离散强),MOM@0.35,17.920329136608302,1.143551018091904,23.700891741461675,0.7349879587361097,-1.0232898358100755
低γ*池 Q1(离散弱),NONE(基准),17.427887741209993,1.0706542670811392,22.88389078223698,0.7876359610653613,0.0
低γ*池 Q1(离散弱),SPREAD_CONTR_DYN@0.2,16.88444578684807,0.49280394892295964,23.110260961199756,0.7124298048441124,-0.5434419543619242
低γ*池 Q1(离散弱),SPREAD_CONTR_DYN@0.35,16.11137117854964,-0.17425033982022553,24.22080599318656,0.6502039812115162,-1.3165165626603539
低γ*池 Q1(离散弱),MOM@0.35,18.516974642790817,1.4466077268537214,22.87812948722044,0.801135821351282,1.0890869015808242
